,summary,date
47,"The S&P 500 and stocks, in general, are dropping again. The ultimate bottom for the S&P 500 may come at 3,000 or lower. Click to read more.",2022-09-18
48,The market still doesn't believe how serious the Fed is about bringing down inflation. Read why Fed has no room for errors at this week's FOMC meeting.,2022-09-18
49,The median economist forecast is for more inflation and higher unemployment than the Fed's median projection in June. Read more here.,2022-09-17
50,What has this market so spooked? Simple Answer: Negative headlines shoveled to investors without perspective. Case in point: the August CPI report.,2022-09-17
51,"High frequency indicators can give us a nearly up-to-the-moment view of the economy. The metrics are divided into long leading, short leading, and coincident indicators. Read more here.",2022-09-17
52,Gasoline and clothing retailers saw declines which correlates to falling prices while vehicle sales show a surprise positive indicating some easing of supply issues. Read more here.,2022-09-17
53,"Hotter-than-expected August CPI and quarterly options/derivatives expiration made for a toxic mix. âCoreâ CPI was reported up 0.6% for the month (7% annualized!), double estimates.",2022-09-17
54,PMI survey data produced around the world by S&P Global have an unrivalled reputation for providing advance insights into changing economic conditions.,2022-09-17
55,Much of the recent strength in profit margins has been driven by price realizations.,2022-09-17
56,"Despite all-time record revenues for August, spending jumped from $439B last August to $523B this August, a YoY increase of almost 20%.",2022-09-17
57,Inflation eases in France and the UK. Are recession risks rising in the U.S. and Europe?,2022-09-16
58,"The preliminary September results show overall consumer sentiment edged higher in early September, but remains at historically low levels. Click to read more.",2022-09-16
59,"Economic earnings for the S&P 500 dropped quarter-over-quarter (QoQ) in 2Q22, a trend that began in 1Q22.",2022-09-16
60,Stocks struggled yesterday in the face of more dire forecasts from market pundits. Weak data feeds the belief that a recession is imminent. Read more here.,2022-09-16
61,"Tony DeSpirito, BlackRock's CIO of U.S. Fundamental Equities, discusses how inflation is impacting the economy and what history can teach us about the outlook for the stock market.",2022-09-16
62,Federal Reserve is poised to raise its policy rate of interest again. Fed continues to drain excess reserves from banking system. Read what investors need to know.,2022-09-16
63,Real total returns over the next decade are near zero at current valuations. Read more.,2022-09-16
64,Since the start of the year my largest position has been cash. Read why I'm watching the data closely and will be ready to adapt to changing conditions.,2022-09-16
65,"During fund-flows week ended 9/14/22, investors were overall net redeemers of fund assets for the 3rd straight week. Click here to read the full market recap.",2022-09-16
66,"Since 1945, the S&P 500 has experienced 86 pullbacks vs. 28 corrections vs. 12 bear markets. With the S&P 500 down more than 18% YTD from its Jan.",2022-09-16
67,The move lower in jobless claims pressed on this week as the seasonally adjusted reading dropped another 5K down to 213K in addition to last weekâs reading being revised 4K lower to 218K.,2022-09-16
68,The fund follows on the success of the launch of DRLL.,2022-09-15
69,"Starting today, the US Fed has pledged to run off its balance sheet by $95 billion a month. Click here to read more.",2022-09-15
70,"Bullish sentiment, expectations that stock prices will rise over the next six months, rebounded by 8.1 percentage points to 26.1%. Click here to read more.",2022-09-15
71,Sentiment remains heavily in favor of pessimism as the streak of negative readings grows to 24 weeks long.,2022-09-15
72,"With the ten-year T-note yielding 3.41%, the S&P 500 at 3946 indicates likely nominal returns of 3.00%/year over the next ten years.",2022-09-15
73,"Initial claims for regular state unemployment insurance fell by 5,000 for the week ending September 10th, coming in at 213,000. Read more here.",2022-09-15
74,"Fears of inflation and recession are rampant, and bearishness is reaching an extreme. Click here to read my analysis of the market going forward.",2022-09-15
75,"The September CPI came in at 8.3%, higher than the consensus forecast. Read more to see my recommendation for investors.",2022-09-15
76,"Inflation fears have driven markets and, as happened in the first half of the year, both equities and bonds have sold off. Read more.",2022-09-15
77,Inflation pressures are cooling. But why do you keep hearing exactly the opposite in the press? Click here to find out.,2022-09-14
78,Inflation in my experience comes from mistakes in government policy which expands currency without a subsequent expansion in economic growth as measured by Real Private GDP.,2022-09-14
79,Inflation is thought to be a strong negative for stock prices. This seems to be borne by market action. Read what investors need to know.,2022-09-14
80,The S&P 500âs PEBV ratio of 1.4 implies the profits (NOPAT) of the S&P 500 will increase 40% from trailing-twelve-month (TTM) through 2Q22 levels.,2022-09-14
81,"AIERâs Leading Indicators Index held at a cycle low of 29 in August, matching the lowest level since August 2020. Click here to read more.",2022-09-14
82,"More and more, we are discovering that the world is dramatically changing, and the growth and spread of intellectual capital is the driving force. Read more.",2022-09-14
83,Total consolidated U.S. ETF notional value traded in August 2022 amounted to USD 49.3 billion.,2022-09-14
84,The inflation reading for August was a narrative buster for many investors. Read why I'm more bearish on stocks bullish on long-term U.S. Treasuries and gold.,2022-09-14
85,"Tuesday was an extremely rare 56:1 down day, wiped out all of the gains made over the prior four days, and we are setting up for a 25% rally over the next 12 months.",2022-09-14
86,"After the July CPI report set up some hope that both headline and core inflation were moderating, the August CPI report significantly outpaced consensus expectations.",2022-09-14
87,"Stocks plunged today because core inflation is worse than expected, and thatâs mostly services.",2022-09-14
88,"The federal governmentâs Bureau of Labor Statistics released new price inflation data today, and the news wasnât good.",2022-09-14
89,Why an economic soft landing for the U.S. economy is becoming less likely.,2022-09-14
90,AIERâs Everyday Price fell 1.3 percent in August after a 0.6 percent drop in July.,2022-09-13
91,The global PMI pricing pressure indicator has rolled over from its peak earlier this year. There should be further easing of pricing pressure as commodities weaken.,2022-09-13
92,The August inflation numbers were not what was wanted by the investment community and the reaction was almost immediate. Sell! Read what investors need to know.,2022-09-13
93,"The CPI report came in much hotter than expected. Read why this report, and the higher move in rates, may send stocks to new lows.",2022-09-13
94,"The S&P 500âs FCF remains at a healthy above-average level on a trailing basis, but a decline in FCF yield is alarming given the slowing economy that companies face.",2022-09-13
95,"Slow growth, rising interest rates, high inflation and a list of other risk factors threaten to push US economy into recession at some point in near term. Read more.",2022-09-13
96,"After a rocky first half of 2022, particularly for China's economy, the value of goods traded between the U.S. and China increased year-over-year during July 2022.",2022-09-13
97,5 ETFs that took charge and dominated the top creation list last week.,2022-09-13
98,"Stocks, bonds and commodities continue to move around in price. What's causing these movements? Read to find out.",2022-09-13
99,"Gold has nearly kept pace with equities, but there have been periods when equities have performed much better than gold.",2022-09-13
100,"The S&P 500 quickly recovered from the outbreak of geopolitical noise originating from the Eurozone in the previous week, rising 143.10 points (+3.6%).",2022-09-13
101,"The green revolution will continue, but with barely 3% of US electricity production originating from solar and wind sources, fossil fuels will dominate energy production. Read more here...",2022-09-13
102,Trailing-twelve-month return on invested capital rose to a new high for the S&P 500 in 2Q22 for the sixth consecutive quarter.,2022-09-12
103,The value of the U.S. dollar is benefitting from the efforts the Federal Reserve is making to tighten up on monetary policy so as to fight inflation. Read more.,2022-09-12
104,"A bad inflation report for ""core"" CPI could send stocks tumbling, while a good report may reassure jittery markets. Read more on what to expect from the report Tuesday.",2022-09-12
105,"Staff article entitled Notable ETF Inflow Detected - IVV, AMZN, TSLA, GOOGL, about ETFs, from ETF Channel.",2022-09-12
106,"A normal price-to-book ratio for the overall market should be close to one. Over the last two months, it went up by almost 18 percent. Short-term market volatility is not entirely random.",2022-09-12
107,"The Federal Reserve continues to talk-up its resolve in taming inflation. Stocks can go up even if rates rise. However, historically stocks decline in the face of a recession.",2022-09-12
108,The responsibility of an investment manager is to examine views different than those which are popular. Read more here...,2022-09-12
109,"England and Europeâs near-total reliance on Russia for their energy needs has prices spiking massively the last several months. If we were looking for a liquidity crisis, this could be it.",2022-09-12
110,MSI is designed to signal long-term trends; not a short-term indicator. Click here to see why the theory of contrary opinion works so well.,2022-09-12
111,"Market sentiment is a strong driver of market price and direction. The market is approaching a major crossroad, which will resolve with a 500+ point move. Read more here.",2022-09-11
112,"Stock prices first went down and, then stock prices rose. The Fed can't seem to keep the market volatility under control.",2022-09-11
113,The U.S. stock market found some renewed life late last week but technical resistance remains heavy. Find out how investors should reallocate their portfolio.,2022-09-11
114,"We expect US macroeconomic data in the next few weeks to be supportive of a ""soft-landing"" narrative. Click here to read why we think there is a relief rally likely in US equities.",2022-09-11
115,The 2022 bear market cycles continue to track the 2008 cycle close. The cycles suggest this may be one of the most pivotal weeks of the year.,2022-09-11
116,"Household Net Worth dropped $6.1 TN during Q2, the largest decline since Q1 2020. Read more here.",2022-09-10
117,"This week interest rates increased again, but gas prices continued to fall. Click to see what the different indicators are telling us about the economy.",2022-09-10
118,"There is a saying on Wall Street, âdonât fight the Fed.â Brad Simpson says that is what some investors were doing. Click here to read the full interview.",2022-09-10
119,"In ânormalâ times, bonds would be expected to thrive in a weakening economy. But this year, that old truism has been thrown out the window.",2022-09-10
120,The falls in equity markets through the 1H 2022 have put a dent in household wealth. How will consumers withstand intensifying economic headwinds? Find out.,2022-09-10
121,"In a recent post, I explored a methodology to guesstimate the S&P 500âs 2-year annualized return 12 months into the future.",2022-09-10
122,"At the Jackson Hole Summit, Jerome Powell made it clear the Federal Reserve remains focused on combatting inflation despite recession signals rising in tandem.",2022-09-10
123,The hawks won the front-loading argument and the ECBâs council unanimously decided to raise all key rates by 75bp.,2022-09-10
124,"For the 2nd consecutive week, investors were net sellers of fund assets. Click here for a detailed analysis on this funds-flow week.",2022-09-10
125,"The week ahead is going to be mainly about inflation, BOE decision, and Xi's meeting with Putin. Click here for a more detailed peek into next week.",2022-09-09
126,"Forecasters have no choice but to base their judgments on models, be they complex or informal, mathematical or intuitive. Read more here.",2022-09-09
127,The Federal Reserve continues to keep on the plan to tighten up its monetary policy and oversee continued increases in its policy rate of interest and reduce the securities portfolio.,2022-09-09
128,2Q22 GAAP earnings dropped from record highs in 1Q22 and are now lower than Core Earnings for the first time since 1Q21.,2022-09-09
129,"For the second consecutive week, investors were net sellers of fund assets (including conventional funds and ETFs) redeeming $17.5 billion for the fund-flows week ended September 7, 2022.",2022-09-09
130,The recent declines have meant that sentiment continued to take a header. What does the latest weekly AAII sentiment survey say about the market pulse? Find out.,2022-09-08
131,"In this article, we will discuss key market levels that must hold in order to maintain a long-term bullish bias in the stock, bond, and commodities markets.",2022-09-08
132,"Initial claims for regular state unemployment insurance fell by 6,000 for the week ending September 3rd, coming in at 222,000. Click here to read more.",2022-09-08
133,"Bullish sentiment, expectations that stock prices will rise over the next six months, declined 3.8 percentage points to 18.1%. Click to read more.",2022-09-08
134,"Vanguard Mega Cap ETF is a more focused version of the S&P 500 Index. Read why MGC is an excellent alternative to S&P 500 Index ETFs like SPY, IVV, and VOO.",2022-09-08
135,"Starting with the Age 16-17 portion of the teen workforce, the number of working teens reversed a three-month downtrend, jumping from 179,000 to 2,255,000.",2022-09-08
136,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",2022-09-08
137,"Global economic output contracted in August for the first time since June 2020, according to the latest PMI survey data.",2022-09-08
138,"Elevated inflation, slowing global economic growth expectations, & reduced central bank liquidity remain key economic considerations. Click here to read more.",2022-09-08
139,"Regardless of where Europe gets its natural gas in the future, the net result will be much higher utility bills.",2022-09-08
140,"The United States is serving as a haven right now, and investors, all over the world, are moving money into United States financial markets. Click to read more.",2022-09-07
141,"VIG's past performance lags VOO, but it also lags other popular dividend growth ETFs. Read more to see which ETF is the better buy.",2022-09-07
142,The stock market is in a very vulnerable spot once again. Click here to learn why Fed is not likely to pivot or stop tightening soon.,2022-09-07
143,Peak inflation also signals the peak in stock prices when the decrease in the rate of inflation is caused by a sharp decline in economic growth.,2022-09-07
144,"With the Fed accelerating QT, things could go from bad to worse. Select natural gas, oil, and nuclear energy stocks are worth considering, but even their risks are rising. Read more here...",2022-09-07
145,The S&P 500 moved back toward bear territory in the trading week ending 9/2/22. What caused this and what are the repercussions? Click here to find out.,2022-09-07
146,"The August US Services Purchasing Managers' Index conducted by S&P Global came in at 43.7%, down from the final July estimate of 47.3 and in contraction territory.",2022-09-06
147,"You have good reason to be concerned about a recession. Read how a recession could impact markets, the S&P 500 and the SPY ETF.",2022-09-06
148,"With the Fed hiking rates, high inflation, and slower economic growth pending, a continuation of that earnings decline remains highly probable.",2022-09-06
149,"Business activity has a reliable cycle. The Fed is now draining liquidity, causing the markets to become more volatile. Outlandish stimulus in 2020 has made the economic system unstable.",2022-09-06
150,The U.S. dollar continues to rise in value and has hit parity with the Euro and some expect it to hit parity with the British Pound. Read more here.,2022-09-06
151,"The Institute for Supply Managementâs composite services index increased to 56.9 percent in August, rising 0.2 points from 56.7 percent in the prior month.",2022-09-06
152,"Weâre in a new macro regime, and we think getting inflation back to central bank targets means crushing demand with a recession. Thatâs bad news for risk assets in the near term.",2022-09-06
153,"The 60/40 portfolio, one of the most standard allocation mixes for long-term investors, is on pace for its worst year since 1936, data from Bank of America showed.",2022-09-06
154,"Over the coming several weeks, the market will provide us with the structure as to which direction the next 500+ point move will take us.",2022-09-06
155,The indefinite shut down of natural gas flows via the Nord Stream 1 pipeline will trigger a severe recession in Germany and Europe.,2022-09-06
156,The economic data released last week continued to show a modest improvement in the economy since July. Read more here.,2022-09-06
157,GuruFocus Article or News written by insider and the topic is about: ,2022-09-06
158,The short end of the Treasury curve will tell us - probably before Powell does - when monetary policy is on the verge of shifting to neutral or accommodation. Read more here...,2022-09-06
159,The current uncertainty may turn out to be worse than the slowdown itself. Read more.,2022-09-05
160,"I was precisely wrong or premature in labeling H1 â22 a recession. Falling stock prices had a direct and indirect impact, probably hurting the average American by about 10%. Read more here.",2022-09-05
161,The latest data from the weekly AAII survey showed bearish sentiment cross back above 50% while bullish sentiment is back below 25%.,2022-09-04
162,Performance across the major asset classes has been challenged in 2022. This difficult performance may continue for the foreseeable future.,2022-09-04
163,Apartment rents are a classic sticky price; the rent is fixed in dollar terms for a year. Click here to read more.,2022-09-03
164,"Global 'Risk Off' gathers momentum by the week. Crisis Dynamics fester, as global central banks coalesce around a united front for battling inflation.",2022-09-03
165,"The Reserve Bank of Australia makes its announcement early Tuesday, September 6. One of the challenges for policymakers and investors is that Australia reports inflation quarterly.",2022-09-03
166,"High frequency indicators can give us a nearly up-to-the-moment view of the economy. The metrics are divided into long leading, short leading, and coincident indicators.",2022-09-03
167,"The JPMorgan Global Manufacturing Purchasing Managers' Index, compiled by S&P Global, fell from 51.1 in July to 50.3 in August, its lowest since June 2020. Click here to read more.",2022-09-03
168,"The seasonally adjusted S&P Global US Manufacturing Purchasing Managers' Index (PMI) posted 51.5 in August, down from 52.2 in July to the lowest since July 2020.",2022-09-03
169,"This morning's employment report for August showed a 315K increase in total nonfarm payrolls, which was above the Investing.com forecast of 300K jobs added.",2022-09-03
170,Initial jobless claims had a strong showing this week as the previous reading was revised lower by 6K to 237K.,2022-09-03
171,"Why did markets sell off in the wake of Powellâs speech? U.S. adds 315,000 jobs in strong August showing.",2022-09-02
172,"There was a slight sequential improvement in the forward 4-quarter estimate (FFQE) this week, but the 2023 and 2024 calendar year EPS for the S&P 500 continue to be revised lower.",2022-09-02
173,"The latest jobs numbers show the US economy is back to normal. Employment is at the demographics-adjusted trend, not much slack.",2022-09-02
174,"Stocks have staged an unexpected and impressive rally last few weeks. Before chasing the rally, consider some near-term challenges that suggest being patient before adding more equity risk.",2022-09-02
175,"U.S. nonfarm payrolls added 315,000 jobs in August, substantially less than the 526,000 gain in July. Click here to read more.",2022-09-02
176,Fed serious about fighting inflation. Check here to see why I think investors need to watch and evaluate what is going on in the policy world.,2022-09-02
177,"Since the last update in June, the NFIB Small Business sales and sentiment measures have only deteriorated further.",2022-09-02
178,"Sept. 2nd employment report for August showed a 315K increase in total nonfarm payrolls, which was above Investing.com forecast of 300K jobs added. Click here to read more.",2022-09-02
179,"The Labor Department reported another strong payrolls gain in August, but cooler than July's hot report. Read more on what the report may mean for the markets.",2022-09-02
180,"Staff article entitled IVV, XOM, PG, CVX: Large Outflows Detected at ETF, about ETFs, from ETF Channel.",2022-09-02
181,"Stocks retreated in 2H of August, and all major indexes lost ground. Click here to read about my thoughts on the market performance in August.",2022-09-02
182,"Staff article entitled How The Pieces Add Up: IVV Targets $482, about ETFs, from ETF Channel.",2022-09-02
183,GuruFocus Article or News written by insider and the topic is about: ,2022-09-02
184,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",2022-09-02
185,,2022-09-02
186,The slowdown weâve seen lately is really a flatlining as goods consumption corrects down to trend and services corrects up to trend.,2022-09-02
187,"Before the Great Financial Crisis of 2008-09, savers could easily invest in perfectly safe GICs, bonds and savings accounts with interest rates over 4%.",2022-09-02
188,"In the wake of Jackson Hole and more hawkish than previously expected Fedspeak, the S&P 500 is on pace for its worst week since June.",2022-09-02
189,Bridgewater Associatesâ 13F portfolio value decreased from ~$24.81B to ~$23.60B in Q2. They increased Walmart and CVS Health while dropping Alibaba and JD.com.,2022-09-01
190,By Liz Moyer,2022-09-01
191,The renewed slide in the stock market implies that the expected return for a relatively long holding period has popped. Read more.,2022-09-01
192,"Political Calculations' initial estimate of median household income in July 2022 is $78,532, an increase of $651 (or 0.84%) from the initial estimate of $77,881 in June 2022.",2022-09-01
193,Equity markets have been powered higher by the TINA effect as yields have been low for years. Disinflation and recession will put TINA into reverse. Read more.,2022-09-01
194,"Companies with enduring pricing power have the potential to perform well in the current environment. When stagflation strikes, companies with true pricing power have tended to perform well.",2022-09-01
195,"Only a few market events in an investorâs career really matter, and among the most important of all are superbubbles. Click here to read more.",2022-09-01
196,Historically the worst month of the year for US stocks has been September. Read why September has been an underperforming month.,2022-09-01
197,ArborÂ Realty Trust increasesÂ dividend for a ninth consecutive quarter. Read more here to know why I rate ABR stock a Strong Buy.,2022-09-01
198,"Sentiment is as negative as Iâve ever seen it. We used to be happy too. Bonds, stocks, international, all down this year.",2022-08-31
199,"Today's market X-ray shows the returns for each index, asset class, sector, and so on, since the recent low point on June 16th.",2022-08-31
200,"According to some indicators, the US economy entered the bust phase of the monetary-inflation-driven boom-bust cycle during the first quarter of this year.",2022-08-31
201,A very hawkish Fed brought about a fresh wave of volatility after a strong first two weeks of the month. Read why September could be more challenging for investors.,2022-08-31
202,Americans saw both their average nominal and inflation-adjusted income per capita rise for the first time since February in July 2022. Read more.,2022-08-31
203,Inflation is a worldwide problem and the numbers coming out of Europe and England attest to this fact. Read what to know about inflation here.,2022-08-31
204,Last Fridayâs bloodbath signals that high volatility is back. Equity tends to suffer under high volatility. Read how investors should position for the storm.,2022-08-31
205,"In July, the number of layoffs and discharges dipped for the second month in a row by a smidgen and remained in the record-low range in the data going back to the year 2000.",2022-08-31
206,The outperformance of either value or growth tends to reverse around recessions. Read more to see an analysis on investment cycles.,2022-08-31
207,"Despite recent outperformance of US based companies and US investorsâ home-country bias, we believe investors will still benefit from proper diversification for a well-balanced portfolio.",2022-08-31
208,"The Consumer Confidence Index from The Conference Board rose in August, the first increase following three consecutive monthly declines.",2022-08-31
209,GuruFocus Article or News written by insider and the topic is about: ,2022-08-30
210,The Bull Case: A pullback into the 4165-4020 region. We then need to see the market hold this region and then turn back up to make one more high.,2022-08-30
211,Interest rates will move higher and remain in restrictive territory for longer than the market currently expects. Read more.,2022-08-30
212,GuruFocus Article or News written by insider and the topic is about: ,2022-08-30
213,"On 26 August 2022, Fed chair Jerome Powell spoke at the annual Jackson Hole Economic Symposium.",2022-08-30
214,"The latest inflation data suggests that although the rate of rising has slowed, inflation is not going away just yet as the post-pandemic and war in Ukraine era evolves.",2022-08-30
215,"In January, 2001, the Fed chair cut the Federal Funds Rate from 6.5% to 6.0%. Click here to know why it is beginning to look a lot like 2001.",2022-08-30
216,"Fed Chair Jerome Powell spoke from the Federal Reserve's annual retreat Jackson Hole on Friday, 26 August 2022.",2022-08-30
217,"Chairman Powell kicked off the Kansas City Fedâs annual Jackson Hole symposium on Friday and sent a strong, clear message.",2022-08-30
218,GuruFocus Article or News written by insider and the topic is about: ,2022-08-30
219,"On Friday, the markets digested comments from Federal Reserve chairman, Jerome Powell that came from the Jackson Hole economic symposium.",2022-08-30
220,"Chair Jerome Powellâs message on Friday morning: Inflation remains too high, and the Fed will not back down from doing what it takes to bring inflation under control.",2022-08-29
221,"The latest general business activity index came in at -12.9, up 9.7 from last month.",2022-08-29
222,Global markets got rocked after Jerome Powell's speech at the Jackson Hole Economic Symposium. Check out the key ideas from Powell's speech.,2022-08-29
223,"Jerome Powell used powerful statements in his Jackson Hole Symposium remarks and DJIA dropped by 1,000 points. Check out my SPX bear market bottom target.",2022-08-29
224,"While Powellâs speech reg. the Fedâs direction did not reveal much new, it reinforced earlier comments and reaffirmed my belief that the minimum interest rate that should be expected is 4%.",2022-08-29
225,Real home price growth is important to the wealth effect. Leading indicators of real home price growth are strongly lower. Read how this impacts investors.,2022-08-29
226,Powellâs speech had nothing that hadn't been said before; the pain he is referring to is already being felt in some inflated sectors. It was surprising to see the market rally afterwards.,2022-08-29
227,"Of the major asset classes we follow, only commodities were higher last week. Read more here.",2022-08-29
228,"The July â22 payroll report was way above expectations at 528,000 ânet new jobsâ created, with 471,000 new jobs created from the private sector. Read more here.",2022-08-29
229,Jerome Powell delivered a stern message to the markets in his annual Jackson Hole speech. Read more to see why I think there are extraordinary opportunities.,2022-08-29
230,"Friday was as ugly as it gets and many were caught wrong-footed. We thought there was a high probability that the market would turn lower, so we hedged our bets and took some risk off.",2022-08-29
231,The Federal Reserve that has lit a fire under a multitude of bubbles is finally drawing a line. Learn more about Powell's speech in Jackson Hole and its implications.,2022-08-28
232,"I recorded the drive up with Barry Ritholtz of Ritholtz Wealth Management, and Sam Rines, MD at Corbu. See what they have to say about deglobalization and labor market.",2022-08-28
233,The S&P 500 continues down a bear market's path that echoes the past. See why the bear market cycle is far from over for SP500.,2022-08-28
234,"Friday was an extremely rare 37:1 down day, and we closed below near-term support, which means that this selloff has further to go. Read more here.",2022-08-28
235,"Three high-frequency economic prints next week will likely move the markets whether they meet expectations or not: China's PMI, the eurozone's CPI, and the US employment report. Read more.",2022-08-27
236,"Several preliminary August PMI readings were recently released around the globe, including in the U.S., the UK and the eurozone. Click to read more.",2022-08-27
237,"Fed Chairman Powell delivered a forceful and unequivocal message today at Jackson Hole, pushing back against market expectations of an early pivot back to rate cuts.",2022-08-27
238,"The most recent release of the Consumer Price Index showed good news â good news for the Federal Reserve, good news for the consumer and good news for the U.S. economy.",2022-08-27
239,"YTD as of Friday night, the S&P 500 is down -14.9% after todayâs rout.",2022-08-26
240,"Policymakers have spent weeks trying to convince investors that there was no dovish pivot, to no avail.",2022-08-26
241,The stock market has been predictable in 2022 with its reactions to any and all Fed words and actions.,2022-08-26
242,"During the past decade, housing prices in the U.S. have appreciated at a rate that rivals the pre-2008 runup.",2022-08-26
