,summary,date
22,"Weâre in a new macro regime, and we think getting inflation back to central bank targets means crushing demand with a recession. Thatâs bad news for risk assets in the near term.",2022-09-06
23,The MFS Charter Income Trust is rather uniquely positioned with short positions through derivatives. Click here for a full investment analysis of MR CEF.,2022-09-05
24,Performance across the major asset classes has been challenged in 2022. This difficult performance may continue for the foreseeable future.,2022-09-04
25,"For the fund flows week, the average equity fund suffered a market loss of 3.79%, while the average taxable and tax-exempt bond funds declined 0.81% and 0.48%, respectively.",2022-09-02
26,"Investors were overall net redeemers of fund assets for the first week in three, removing a net $30.2 billion for the week ended Wednesday, August 31.",2022-09-02
27,"Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel, the biggest outflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, where 11,600,000 units were destroyed, or a 6.2% decrease week over week - And on a percentage change basis, the ETF with the biggest outflow was the XHYF ETF, which lost 50,000 of its units, representing a 33.3% decline in outstanding units compared to the week prior - HYG,XHYF.",2022-09-01
28,"S&P 500 bears still have the undeniable strategic initiative, and the pace of the downswing is really all that‘s being questioned. ",2022-09-01
29,,2022-09-01
30,"CCC spreads are now significantly higher than the pre-Covid December 31, 2019, level. Click here to read more.",2022-08-31
31,"On Friday, the markets digested comments from Federal Reserve chairman, Jerome Powell that came from the Jackson Hole economic symposium.",2022-08-30
32,"A secular bear market in bonds is upon us in this decade, accomplished by persistent inflation in necessities of life, and a commodities superbull run.",2022-08-29
33,"At the close of the week, U.S. broad-based equity indices traded negative for the first week in six—S&P 500 (-3.12%), Nasdaq (-3.92%), Russell 2000 (-2.62%), and DJIA (-2.98%). The 10-two Treasury yield spread also, remained negative (-0.28).",2022-08-28
34,"Exchange-traded equity funds recorded $3.2 billion in weekly net inflows, marking their third straight weekly inflows.",2022-08-27
35,S&P 500 confirmed the daily outlook yesterday and did really well. The signs before the close also favored bullish entry into today.,2022-08-26
36,Weâve recently addressed the high-yield sectorâs strong credit fundamentals and historically attractive valuations.,2022-08-26
37,"M2 has essentially flat-lined since last January, which was well before the Fed began to take tightening action. Read more here.",2022-08-25
38,"S&P 500 bulls are probing to go up, and broader markets seem to agree with a modest upswing right into the Powell speech.",2022-08-25
39,"Global securities finance revenues reached $6.1bn in H1 2022, up 12% YoY. Increasing balances across main asset classes were the key linchpin to a strong H1 2022.",2022-08-25
40,"Staff article entitled Notable ETF Outflow Detected - HYG, about ETFs, from ETF Channel.",2022-08-24
41,"Last quarter, we discussed the ongoing trends of sticky inflation and a hawkish Federal Reserve. These trends accelerated in Q2 as the U.S. Consumer Price Index rose again to 9.1% in June.",2022-08-23
42,"Strong data or not, the Fed will likely stay the course on rates. Why inflation is still the Fed's biggest concern, even as it eases.",2022-08-23
43,The iShares funds are the first to apply a BuyWrite strategy to fixed income securities.,2022-08-22
44,"Fine picture in bonds if you are a bear. HYG is likely to correct some more, especially if the hawkish Fed messages get some more attention – it‘s clear the Fed is taking inflation more seriously now.
",2022-08-22
45,,2022-08-22
46,"The yield curve is inverted from the 6-month T-bill to the 10-year Treasury note, which would suggest that the bond marketâs message is ârecession ahead, batten down the hatchesâ.",2022-08-20
47,"S&P 500 bears have the initiative, and Nasdaq is likely to confirm that. Such a setup is where large downswings can be born, not guaranteed today, but quite possible.
",2022-08-19
48,"Unlike other market segments, high-yield corporate bonds have returns that are highly correlated with U.S. stocks (r=+0.75) - hence, a strong predictor of future stock market performance.",2022-08-19
49,"Investors were overall net purchasers of fund assets for the first week in three, injecting a net $15.9 billionâtheir largest weekly net inflows since June 8, 2022.",2022-08-18
50,"We expect inflation to moderate to a lower level than where it is now by the end of the year, but still be uncomfortably above the Federal Reserve target.",2022-08-18
51,GuruFocus Article or News written by insider and the topic is about: ,2022-08-17
52,"July was another strong month for the Tradeweb European ETF marketplace, with trading activity amounting to EUR 58.7 billion.",2022-08-17
53,"We see opportunity today within the public credit market, in the form of higher yields, the ability to drive terms, better covenants. Dan Ivascyn, Group CIO, tells us more.",2022-08-16
54,"Staff article entitled HYG: ETF Inflow Alert, about ETFs, from ETF Channel.",2022-08-16
55,"In this article, we review and compare a short WAM ETF, SHYG against a longer WAM ETF, HYG. See why staying short seems to be the best strategy at this time.",2022-08-16
56,GuruFocus Article or News written by insider and the topic is about: ,2022-08-16
57,GuruFocus Article or News written by insider and the topic is about: ,2022-08-15
58,GuruFocus Article or News written by insider and the topic is about: ,2022-08-14
59,,2022-08-12
60,GuruFocus Article or News written by insider and the topic is about: ,2022-08-12
61,"During fund-flows week ended August 10, 2022, investors were overall net redeemers of fund assets for the third week in four, removing a net $8.7 billion.",2022-08-12
62,,2022-08-11
63,"Almost every month this year, discounts on financial assets from their year-end 2021 prices have gotten larger, leaving S&P 500 with its worst first half-of-the-year return since 1962.",2022-08-10
64,,2022-08-09
65,July was the highest revenue generating month of 2022. The US hard to borrow equity market pushes revenues higher. Fixed income continues to see strong demand.,2022-08-09
66,It appears the U.S. economy may be falling into recession - the business cycle has not been eliminated.,2022-08-08
67,Guggenheim Strategic Opportunities is a large and popular fund helmed by the well-known Scott Minerd. It has a long term track record that's incredibly impressive.,2022-08-08
68,"CSQ offers investors a strong distribution that is paid monthly, with a respectable track record. See why dollar-cost average approach would be appropriate.",2022-08-08
69,"Staff article entitled iShares iBoxx $ High Yield Corporate Bond ETF Experiences Big Outflow, about ETFs, from ETF Channel.",2022-08-08
70,"Whether the U.S. is actually in a recession is debatable, but high inflation will affect companies both positively and negatively. Read more here.",2022-08-08
71,,2022-08-08
72,"MFV is an interesting fund, matching up a more value-oriented portfolio and high-yield investments. See why MFV CEF is trading at a premium.",2022-08-07
73,,2022-08-06
74,,2022-08-05
75,The stock market continues to perform when the Fed is lifting interest rates. Read more.,2022-08-05
76,"In the housing market, activity levels have come down as rates - mortgage rates in particular - have moved higher and changed the dynamic around affordability. Read more.",2022-08-05
77,GuruFocus Article or News written by insider and the topic is about: ,2022-08-05
78,"PTY invests across fixed income sectors, targeting high-yield income opportunities in support of a 10% distribution yield. Click to read more.",2022-08-04
79,Inventories have risen recently and there has been a lot of commentary about how this will negatively impact the economy.,2022-08-01
80,"Bonds went south in 2022 - all asset classes were negative, and investors received little benefit from international or non-US allocations. USD peaked two weeks ago and has begun to decline.",2022-08-01
81,"In this article, I review Vanguard Intermediate-Term Treasury & Vanguard Long-Term Treasury. See how VGIT, VGLT dampens volatility better than other ETFs here.",2022-07-30
82,"During Refinitiv Lipperâs fund flows week ended 07/27/22, investors were overall net purchasers of fund assets (including conventional funds and ETFs) for 3rd week in 4, adding a net $6.1b.",2022-07-29
83,,2022-07-29
84,These are the stocks posting the largest moves in midday trading. ,2022-07-28
85,"Staff article entitled HYG September 9th Options Begin Trading, about stock options, from Stock Options Channel.",2022-07-28
86,,2022-07-28
87,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
88,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
89,,2022-07-28
90,NMAI was the result of a merger of three different Nuveen funds. This is a hybrid fund that is pretty open-ended in how they can invest. Here's my take.,2022-07-27
91,WWE can either move forward with sale discussions or take the business in new creative directions as Vince McMahon retires from his executive roles.,2022-07-26
92,,2022-07-26
93,"A lot of what's going on right now is just the aftermath of a pandemic that's disrupted the housing market, the auto market, the goods market, and the labor market. Read more.",2022-07-26
94,"Sesame sells the systems for anywhere from $100,000 to $300,000, or more for larger installations like a full medical clinic. ",2022-07-25
95,,2022-07-25
96,BlackRock recently launched 2 Inflation-Hedged Bond ETFs; AGIH and HGIH. Check out why I give each a Hold rating at this time.,2022-07-25
97,,2022-07-25
98,Bonds have performed poorly since the start of the year due to an abrupt rebalancing of monetary policy. Investing in a basket of high-yield bonds like HYT is an unattractive investment.,2022-07-24
99,The coming recession: Deep or shallow? Markets pricing in rate cut in 2023.,2022-07-23
100,A look at high-yield issuance trends tells the story of a sector thatâs showing few signs of late-cycle excesses. Read more.,2022-07-22
101,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
102,Investors were overall net redeemers of fund assets (including those of conventional funds and ETFs) for the first week in three. Read more here.,2022-07-22
103,,2022-07-22
104,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
105,,2022-07-22
106,Yahoo Finance’s Jared Blikre breaks down how markets opened on Thursday.,2022-07-21
107,"Staff article entitled Noteworthy ETF Outflows: HYG, about ETFs, from ETF Channel.",2022-07-21
108,,2022-07-21
109,,2022-07-21
110,"As we enter the second half of 2022, predictions of a possible recession range widely as the key drivers of inflation shift from goods to commodities and services, notably housing.",2022-07-21
111,"For decades, globalization has been on an inexorable rise, a key pillar fueling economic growth, driving inflation and yields down, bolstering corporate profit margins and supporting an...",2022-07-21
112,"Bespoke put out a very timely update on the improvement in high yield credit spreads on July 20, 2022, which have fallen 75 bps in the last 3 weeks.",2022-07-21
113,"High-yield debt of riskier companies is not as junky as investors believe.  Consider finding a place for them in your investment portfolio: Junk bonds are now a source of decent dividend yield and potential capital appreciation – and a compelling contrarian play.  “I’ve been doing this a long time, and I think now is a very attractive time to enter the asset class,” T. Rowe Price US High Yield fund  (TUHYX)  manager Kevin Loome told me in a recent interview.",2022-07-20
114,"The global economy and financial markets have had a dreadful H1 2022, and H2 looks tough too. Investors would do well to refocus on high quality, with assets that can deliver stable earnings",2022-07-19
115,"Inflation has been a global issue, with food and energy especially affecting emerging local markets given their large proportion of the Consumer Price Index basket.",2022-07-19
116,GuruFocus Article or News written by insider and the topic is about: ,2022-07-19
117,,2022-07-18
118,GuruFocus Article or News written by insider and the topic is about: ,2022-07-18
119,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
120,"Don't fight the Fed cuts both ways, dovish past contrasted with the hawkish present. See why I recommend investors to not fight Fed in current market environment.",2022-07-16
121,"Throughout June, trading activity on Tradeweb European ETF marketplace reached EUR55.1b, while proportion of transactions processed via Tradewebâs AI Execution tool was 82.8%.",2022-07-15
122,The market for jack-up rigs is strengthening and the highly-levered Borr Drilling was benefitting from the trend. Click here to read more.,2022-07-15
123,"The coronavirus pandemic has caused the biggest backslide in childhood vaccinations in about 30 years, putting some 25 million children at risk of...",2022-07-15
124,"When credit conditions tighten and demand slows, corporations can struggle to secure cheap and adequate funding. Read more.",2022-07-15
125,,2022-07-15
126,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
127,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
128,"In summary, we believe short-duration high yield could be an underexplored option for investors seeking attractive income-generating opportunities with reduced volatility.",2022-07-14
129,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
130,"Despite recent market volatility, our base case outlook for U.S. non-investment grade credit defaults remains constructive. Click here to read more.",2022-07-13
131,"Last quarter, the Asset Allocation Committee adopted an underweight view on global equities and leaned more heavily into cash, commodities and other alternative, diversifying assets.",2022-07-13
132,"President Joe Biden on Wednesday said in a statement that while a ""headline inflation reading is unacceptably high, it is also out-of-date,"" as he reacted to...",2022-07-13
133,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, which added 18,900,000 units, or a 10.7% increase week over week - And on a percentage change basis, the ETF with the biggest increase in inflows was the NSPY ETF, which added 50,000 units, for a 40.0% increase in outstanding units - HYG,NSPY.",2022-07-13
134,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
135,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
136,You must take a long-term approach and mindset when investing. Market consensus view has now changed from inflationary concerns to concerns about a recession. It may be time to pivot again.,2022-07-11
137,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
138,,2022-07-10
139,,2022-07-10
140,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
141,"Investors see further Fed rate rises, but believe they will start moderating in size after September. Read more here.",2022-07-08
142,Yields are back on the rise after a long bout of yield starvation,2022-07-07
143,"Debt trading at yields to maturity above 12% has increased by tenfold since January, and is creating compelling opportunities for special situations investors.",2022-07-07
144,,2022-07-07
145,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
146,"The Fed seems determined now to bring down inflation and ""accept the higher recession risk"" that comes with the territory. Click here to know more...",2022-07-06
147,The revised long-term outlook projects an annualized return of 4.9%. Click here to know more...,2022-07-06
148,"If inflation and rate increases do not rise above current market expectations, however, there is a case for longer-duration instruments. Click here to know more...",2022-07-06
149,Tighter monetary regimes and a rising risk of recession are typical hazards for corporate debt. Click here to know more...,2022-07-06
150,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
151,"Staff article entitled Notable ETF Outflow Detected - HYG, about ETFs, from ETF Channel.",2022-07-05
152,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
153,,2022-07-01
154,Investors added nearly $35 billion to U.S.-listed ETFs during the month.,2022-07-01
155,,2022-06-30
156,The New York Federal Reserve on Wednesday rolls out a new tool aimed at detecting the onset of distress in the roughly $10 trillion U.S. corporate bond market.,2022-06-29
157,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
158,,2022-06-29
159,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
160,"Rhythm of the markets has gradually, but permanently, changed over the last 40 years. Despite positive trend in reopening sectors of the economy, labor market is showing signs of slowing.",2022-06-29
161,,2022-06-28
162,"We remain cautious in equities, but in fixed income, investors now have more yield and credit spread to work with. The coming months are likely to be difficult, click here to read more.",2022-06-27
163,,2022-06-27
164,"Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel, the biggest outflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, where 7,700,000 units were destroyed, or a 4.1% decrease week over week - And on a percentage change basis, the ETF with the biggest outflow was the KFYP ETF, which lost 100,000 of its units, representing a 33.3% decline in outstanding units compared to the week prior - HYG,KFYP.",2022-06-27
165,"During Refinitiv Lipperâs fund-flows week ended June 22, 2022, investors were overall net sellers of fund assets (including both conventional funds and ETFs) for the second straight week",2022-06-25
166,,2022-06-25
167,,2022-06-24
168,,2022-06-24
169,,2022-06-24
170,Yahoo Finance's Jared Blikre joins the Live show to break down how stocks are trading as Fed Chair Powell continues to testify before Congress.,2022-06-23
171,"One way to square the circle is to tilt to more defensive high-yield bond ETFs, FALN or ANGL, which are overweight higher-quality sector bonds. See more here.",2022-06-23
172,,2022-06-23
173,,2022-06-22
174,Success in investing over the long term isnât just about picking winners.,2022-06-22
175,,2022-06-22
176,Consumer spending is being hard hit by significant tightening of monetary policy and delayed by huge inflation numbers. Read what this means for investors.,2022-06-21
177,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
178,"iShares High Yield Corporate Bond ETF invests in a basket of US dollar-denominated, high-yield corporate bonds. See what makes HYG ETF unattractive.",2022-06-18
179,"Investors were overall net sellers of fund assets (including those of conventional funds and ETFs) for the first week in three, redeeming a net $45.2 billion for the Refinitiv Lipper fund...",2022-06-18
180,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, which added 18,500,000 units, or a 10.9% increase week over week - And on a percentage change basis, the ETF with the biggest increase in inflows was the PABU ETF, which added 4,800,000 units, for a 38.1% increase in outstanding units - HYG,PABU.",2022-06-17
181,,2022-06-17
182,,2022-06-17
183,"2022 could turn into the worst-performing year for stocks since 2008, and the worst year for bonds on record.",2022-06-16
184,Powell wants to stamp out inflation. Powell and the FOMC realize they can at best impact core inflation. Read what investors should know about the FOMC meeting.,2022-06-16
185,"Even with inflation at a 40-year high, these popular items have seen their prices fall.",2022-06-16
186,iShares HYG is a troubling ETF; the high yield market would be the first to seize up in a market duress. What signs should HYG investors watch out for? Find out.,2022-06-16
187,"The Fed hiked rates by 75 basis points, giving the market what it was expecting. Read why stocks may not be out of the woods yet.",2022-06-15
188,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
189,"Return of principal matters most in the end; only bonds are obliged to return it, and borrowers’ ability to do so varies greatly. Read more.",2022-06-15
190,"May proved to be another strong month for European ETF trading on Tradeweb. A record 2,076 unique tickers traded on the Tradeweb U.S. ETF marketplace in May. Read more.",2022-06-15
191,,2022-06-15
192,,2022-06-13
193,FTF completed a rights offering that caused its discount to widen earlier this year. The overall state of the fixed-income market has pushed this fund down even further as a bond fund.,2022-06-12
194,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
195,,2022-06-12
196,"Exchange-traded equity funds recorded $4.8 billion in weekly net inflows, marking their sixth weekly inflow in a row. Check out the weekly fund update here.",2022-06-10
197,,2022-06-10
198,"The consumer price index is expected to show a 0.7% increase in May, according to economists polled by The Wall Street Journal. The core CPI that excludes...",2022-06-10
199,,2022-06-10
200,The former right-hand man of George Soros is going to the office but not doing anything.,2022-06-10
201,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
202,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
203,"Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel, the biggest outflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, where 20,700,000 units were destroyed, or a 10.8% decrease week over week - And on a percentage change basis, the ETF with the biggest outflow was the iShares MSCI Finland ETF, which lost 200,000 of its units, representing a 28.6% decline in outstanding units compared to the week prior - HYG,EFNL.",2022-06-09
204,,2022-06-09
205,"Latest data shows the lar... IDEX, CVM, BYND, AMC, AVDL, CGC, ATER, MVIS, HYG, LAZR",2022-06-09
206,"It has been an extraordinary period of weakness for bonds. But over a much longer time horizon, the correlation and diversification benefits of stocks and bonds hasn’t meaningfully shifted.",2022-06-08
207,The biggest risk impacting all financial assets has been interest rate risk. Click here to know more...,2022-06-07
208,"Many commentators, including some well-known leaders, are voicing concerns about the future of global markets and economies. Could we be talking ourselves into a bear market and recession?",2022-06-06
209,"The search for value is on, particularly in short to medium duration. Read more here.",2022-06-06
210,Investors are shifting their focus from runaway inflation to slowing global growth as central banks hike rates to tame price pressures. Click here to know more...,2022-06-06
211,,2022-06-05
212,,2022-06-03
213,These securities yield less than inflation amidst imminent liquidity issues,2022-06-02
214,These securities yield more than usual but less than inflation amidst imminent liquidity issues,2022-06-02
215,"Staff article entitled iShares iBoxx $ High Yield Corporate Bond ETF Experiences Big Inflow, about ETFs, from ETF Channel.",2022-06-01
216,,2022-06-01
217,U.S. fixed income gained more than any other asset class.,2022-06-01
218,,2022-05-31
219,,2022-05-31
220,,2022-05-31
221,,2022-05-30
222,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
223,,2022-05-29
224,,2022-05-28
225,,2022-05-26
226,"Staff article entitled First Week of HYG May 2023 Options Trading, about stock options, from Stock Options Channel.",2022-05-26
227,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
228,"Staff article entitled Noteworthy ETF Outflows: HYG, about ETFs, from ETF Channel.",2022-05-24
229,,2022-05-19
230,"Staff article entitled Shares of HYG Now Oversold, about ETFs, from ETF Channel.",2022-05-18
231,,2022-05-18
232,,2022-05-18
233,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
234,,2022-05-16
235,,2022-05-16
236,,2022-05-15
237,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, which added 20,500,000 units, or a 12.2% increase week over week - And on a percentage change basis, the ETF with the biggest increase in inflows was the IBTD ETF, which added 1,500,000 units, for a 39.0% increase in outstanding units - HYG,IBTD.",2022-05-13
238,,2022-05-13
239,"Find out the exchanged tr... QQQ, SPY, HYG, MUB, SHY, GLD, RING, BTAL",2022-05-12
240,,2022-05-12
241,,2022-05-12
242,,2022-05-12
243,,2022-05-11
244,,2022-05-11
245,,2022-05-10
246,,2022-05-10
247,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
248,"Stock trades, portfolios and commentaries of the best investors. Value investing screens and valuation tools.",2022-05-09
249,"Staff article entitled ETF Flows Report for 05/06/2022, about ETFs, from ETF Channel.",2022-05-06
250,"For the week ETF redempti... USFR, SHY, MUB, BIL, HYG, SCHR, SCHX, SDY, VCIT, SCHP",2022-05-06
251,"Staff article entitled Interesting HYG Put And Call Options For June 24th, about stock options, from Stock Options Channel.",2022-05-05
252,"Staff article entitled HYG: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-05-05
253,,2022-05-02
254,,2022-05-02
255,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
256,These are the stocks posting the largest moves in midday trading. ,2022-04-28
257,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
258,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
259,"Staff article entitled HYG: Large Outflows Detected at ETF, about ETFs, from ETF Channel.",2022-04-27
260,,2022-04-24
261,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
262,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
263,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
264,"It looks like the war will last quite a bit longer. This causes problems for our inflation situation, which ironically may mean a more aggressive Fed interest rate policy.",2022-04-21
265,"New U.S. jobless claims fell slightly to 184,000 in mid-April and stayed near a 53-year low, reflecting a tight labor market in which work is easy to find...",2022-04-21
266,"Netflix Inc. shares undefined slid another 4% premarket Thursday, continuing the rout that was sparked by its weaker-than-expected first-quarter earnings...",2022-04-21
267,"Latest data shows the lar... FTCV, AVCT, HYG, LICY, SNDL, WWR, GGR, HEXO, SJT",2022-04-21
268,Dividend yield of XLU is now equal to the yield on 2 Year US Treasuries. Investors potentially misusing the ETF as an income replacement for bonds.,2022-04-20
269,The issuer has filed for ETFs that would apply a covered call strategy to the fixed income space.,2022-04-20
270,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
271,"With the right ETFs, you can turn these 10 A-rated high-yield retirement dream stocks into a Zen Ultra SWAN retirement portfolio. Learn more here.",2022-04-20
272,,2022-04-20
273,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
274,"Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel, the biggest outflow was seen in the iShares iBoxx $ High Yield Corporate Bond ETF, where 15,600,000 units were destroyed, or a 8.6% decrease week over week - And on a percentage change basis, the ETF with the biggest outflow was the DIREXION SHARES ETF TRUST DIREXION DAILY SOFTWARE, which lost 100,000 of its units, representing a 28.6% decline in outstanding units compared to the week prior - HYG,SWAR.",2022-04-19
275,"If China were to continue to pursue a Zero Covid policy amidst rising case counts, supply chains originating in Asia could get shut down again. Click here to read more.",2022-04-16
276,"During Refinitiv Lipper’s fund-flows week ended 04/13/22, investors were overall net redeemers of fund assets for 2nd straight week, withdrawing a net $46.2b from market.",2022-04-16
277,,2022-04-16
278,"For the third straight month, mutual fund investors were net redeemers of fund assets, withdrawing $64.6 billion from conventional funds for March.",2022-04-15
279,,2022-04-15
280,"Many market pundits have advocated a strategy of “buying the dip” after significant selloffs, but does it always make sense to do so? Our analysis of asset performance following...",2022-04-14
281,"In our view, investors should position themselves for a two-way market, emphasizing liquidity and looking for opportunity in investment grade credit, securitized products and high yield.",2022-04-13
282,"Staff article entitled HYG: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-04-11
283,"As investors continue to digest the likely path of this tightening cycle, we think the dramatic moves of recent weeks are set to ease, laying a good foundation for credit investors.",2022-04-11
284,"In contrast to their equity and fixed income counterparts, commodity ETFs saw net buying for another month. Click here to know more...",2022-04-11
285,,2022-04-11
286,"The 10-year Treasury yield spiked to 2.72% on Friday, the highest since the February-December 2018 era. Read more about the Treasury Yields and Bonds here.",2022-04-11
