,summary,date
56,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
57,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
58,Three economic reports highlight the week ahead: Japan's labor cash earnings at the start of the week and the US employment report and China's CPI at the end of the week. Read more here...,2022-07-03
59,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
60,"A shortened trading week on Wall Street will have traders focusing on the FOMC minutes, a few Fed speakers, and the June nonfarm payroll report.",2022-07-02
61,The global economic outlook has deteriorated sharply; we now expect GDP growth to be well below potential in 2023. Read more here.,2022-07-01
62,"Global equity markets outside of the United States are completing a second negative quarter, with the MSCI ACWI ex US IMI Index down 11.33% in the three months through June 24.",2022-07-01
63,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
64,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
65,Recession fears and central-bank tightening are driving market volatility. We think equity markets are oversold and believe U.S. core inflation has likely peaked.,2022-06-29
66,Recessions have gone from being a potential consequence of high inflation and rapid monetary tightening to an increasingly likely scenario.,2022-06-25
67,"Australia, Japan, and Singapore are the few markets within Asia Pacific that have achieved full liberalization of their power markets.",2022-06-24
68,"Staff article entitled iShares MSCI Australia ETF Experiences Big Inflow, about ETFs, from ETF Channel.",2022-06-24
69,The construction industry has not been so resilient. Click here to know more...,2022-06-23
70,"Shrinking as a proportion of total GDP and with little overlap with the broader economy, we dissect the construction industry and assess its future.",2022-06-21
71,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
72,"Aside from the Bank of Japan, major central banks are in a hurry to tighten financial conditions even as a cyclical slowdown weakens demand. Read more here.",2022-06-18
73,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
74,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
75,"EWA has been beating the S&P 500 since my review in late January. Looking ahead, I continue to see merit to holding positions. Read why here.",2022-06-09
76,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
77,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
78,The majority of global 10-year benchmark notes hit 3-year yield highs early in May after central banks around the world began to tighten monetary policy. Click here to read more.,2022-06-08
79,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
80,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
81,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
82,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
83,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
84,These are the stocks posting the largest moves in midday trading. ,2022-04-28
85,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
86,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
87,,2022-04-27
88,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
89,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
90,Private sector output rose across Japan and Australia in April. Click here to know more...,2022-04-22
91,"Staff article entitled Notable Two Hundred Day Moving Average Cross - EWA, about ETFs, from ETF Channel.",2022-04-22
92,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
93,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
94,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
95,"The average federal income tax refund is $3,175 as of early April, the IRS says.",2022-04-18
96,The bond market selloff did not ease up heading into the long holiday weekend and traders will have to soon decide if they decide to sell in May and go away. Click here to know more...,2022-04-15
97,"Staff article entitled EWA June 17th Options Begin Trading, about stock options, from Stock Options Channel.",2022-04-14
98,"Staff article entitled iShares MSCI Australia ETF Experiences Big Inflow, about ETFs, from ETF Channel.",2022-04-14
99,iShares EWA has been one of the better-performing ETFs over the past month. What are some of the good & bad facets of Australian economic outlook? Find out.,2022-04-13
100,"The IOZ ETF is up 2.6% in 2022, with Australia benefiting from higher commodity prices and re-opening after COVID-19. Read more about IOZ here.",2022-04-13
101,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
102,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
103,"Global bond markets experienced another sell-off in March amid a surge in COVID-19 cases, energy market strains, soaring inflation and uncertainty over the Russia-Ukraine war.",2022-04-07
104,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
105,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
106,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
107,"Stock markets fell in the first quarter as Russia’s invasion of Ukraine destabilized the growth outlook, amplified concerns about rising interest rates and unleashed geopolitical risks.",2022-04-05
108,"As we head into the second quarter, it seems the list of economic concerns is growing rather than shrinking and yet equity markets find themselves in a very comfortable position.",2022-04-02
109,"While the year 2022 began on a positive, generally optimistic note for investors, the scene changed dramatically over the course of the quarter. Read more.",2022-03-30
110,"Staff article entitled EWA: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-03-30
111,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
112,"Investors appear remarkably calm at the moment given the level of uncertainty we’re facing this year, from inflation to interest rates and even Covid",2022-03-25
113,,2022-03-25
114,Preliminary PMI survey output indicators rose in Japan and Australia during March.,2022-03-24
115,"Stocks had a nice rebound last week. This was welcomed, but may have been a little surprising given all the risks facing equities at the moment. Read more here.",2022-03-22
116,"Atlanta Fed President Raphael Bostic said Monday the goal of policy is to get rates to neutral, around 2.4%, as quickly as possible.",2022-03-21
117,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
118,,2022-03-20
119,The global economy is facing an incredible amount of uncertainty at the moment which is continuing to drive the volatility we’re seeing in financial markets.,2022-03-18
120,"Koch Industries, the Wichita, Kan., company run by right-wing billionaire Charles Koch, broke silence on its plans for its Russia operations on Wednesday --...",2022-03-17
121,"Staff article entitled EWA Crosses Above Key Moving Average Level, about ETFs, from ETF Channel.",2022-03-17
122,,2022-03-16
123,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
124,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
125,Results are intuitive in that screening can have significant impact on specific industries or sectors directly associated with excluded products & activities. Read more.,2022-03-12
126,It’s been another volatile week in financial markets with events in and around Ukraine continuing to dominate.,2022-03-11
127,Investors are increasingly looking for straightforward ways to align their investments with their personal views on environmental and societal issues. Read more.,2022-03-11
128,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
129,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
130,"It’s been another week of significant volatility in financial markets, one in which European indices edged closer to bear market territory, oil prices hit a 10-year high around $120, and...",2022-03-04
131,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
132,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
133,The JPMorgan Global Manufacturing PMI rose from a 15-month low of 53.2 in January to 53.6 in February.,2022-03-02
134,"Disney, Sony and Warner Bros. have halted future theatrical film releases in Russia following the country's attack on Ukraine. ",2022-02-28
135,"It was a strong quarter for Disney, HBO Max and Paramount+ as streaming leader Netflix acknowledged competition may be hurting its growth on the margins.",2022-02-24
136,,2022-02-24
137,,2022-02-23
138,U.S. stock-index futures were headed sharply lower Monday evening as Russian President Vladimir Putin ordered troops to separatist groups within Ukraine.,2022-02-21
139,APAC economies Japan and Australia saw their paths diverge amid mixed COVID-19 Omicron developments.,2022-02-21
140,,2022-02-18
141,,2022-02-17
142,The focus shifts in the week ahead away from central banks directly and toward the macro data at the start of the year.,2022-02-13
143,Inflation and interest rates have been at the forefront of investors’ minds so far this year and that’s unlikely to change for some time yet.,2022-02-12
144,Stocks nudged higher in early trade Friday as investors weighed how aggressive the Federal Reserve will be in tightening policy a day after another...,2022-02-11
145,Analysts across Wall Street sang the praises of Disney after a quarterly print showing a stunning recovery in its parks business.,2022-02-10
146,"House Speaker Nancy Pelosi said Wednesday that a congressional panel will ""review the options"" for a ban on stock trading on Capitol Hill, following a report...",2022-02-09
147,"The Super Bowl commercial is part of Tonal's broader ""Strength Made Me"" campaign, which celebrates women being strong both physically and mentally. ",2022-02-09
148,By Cecilia Butini British pharmaceutical giant GlaxoSmithKline PLC on Wednesday posted an increase in net profit and sales for the final quarter of 2021. The...,2022-02-09
149,"The global central bank community has been wrong on inflation. Investment-grade bond funds saw outflows of $70 million, and junk bond funds posted negative flows of $4.043 billion.",2022-02-05
150,,2022-02-04
151,Bud Light Seltzer is hoping that a Super Bowl ad starring celebrity chef Guy Fieri will help jump-start sales of its new hard soda line.,2022-02-01
152,,2022-01-31
153,,2022-01-30
154,"Given steep losses many investors have experienced in recent weeks, many want to identify the culprit that is responsible. Franc rose to six-year highs against euro last week. Read more.",2022-01-29
155,Investors' sudden change of heart on Netflix puts entire streaming wars narrative into question for 2022.,2022-01-29
156,"After a rollercoaster January, Wall Street is now expecting the Fed to aggressively raise interest rates over the course of the year as they scramble to control inflation.",2022-01-28
157,The Federal Communications Commission does not yet have the majority it would need to reinstate net neutrality on the federal level.,2022-01-28
158,"Information technology, utilities, and materials were the clear winners across most regions. Click here to know more...",2022-01-28
159,"Casey Newton, The Platformer editor and CNBC contributor, joins 'Power Lunch' to discuss the streaming landscape and recent developments in the space.",2022-01-27
160,Dow futures turned positive Thursday after falling more than 500 points overnight.,2022-01-27
161,Dow futures turned positive Thursday after falling more than 500 points overnight as the market's recent volatility persisted.,2022-01-27
162,,2022-01-26
163,Japan and Australia slipped into contraction at the start of 2022. Click here for a detailed review...,2022-01-24
164,U.S. stock futures indicated more losses to start the new week following the Nasdaq's and the S&P 500's worst weeks since March 2020.,2022-01-24
165,,2022-01-24
166,"The stocks making the biggest moves in premarket trading include Kohl's, Snap, Peloton, and more.",2022-01-24
167,"Microsoft, Tesla and Apple will release quarterly results, alongside a handful of other tech firms. McDonald's and Boeing will also offer updates.",2022-01-23
168,"Developed, non-US stocks are trading at attractive valuations. This includes Australian equities, although investors should note that while these stocks are cheaper, they are not cheap.",2022-01-22
169,"The Federal Reserve's meeting trumps everything else for markets in the week ahead, as investors await any new clues on its plans to raise interest rates.",2022-01-21
170,"Staff article entitled Interesting EWA Put And Call Options For March 18th, about stock options, from Stock Options Channel.",2022-01-21
171,"Netflix added a line in its quarterly shareholder letter acknowledging streaming competition is affecting its ""marginal growth.""",2022-01-20
172,,2022-01-20
173,,2022-01-19
174,January's PMI data will provide the first broad insight into the economic impact of the Omicron variant across the globe.,2022-01-19
175,Microsoft takes big $68.7 billion swing on video game company Activision Blizzard while legacy media stays on sidelines,2022-01-18
176,It’s been a turbulent start to the year in the markets and that’s unlikely to change as we move into earnings season.,2022-01-14
177,President Biden urged companies to voluntarily impose Covid vaccination rules on workers after the Supreme Court blocked a government order to do that.,2022-01-13
178,Two of Sen. Kyrsten Sinema's former aides have become key aides for corporate giants looking to impact President Joe Biden's agenda. ,2022-01-11
179,Former aides to Sen. Joe Manchin who are now lobbyists are scoring big clients as their ex-boss battles President Biden's agenda,2022-01-10
180,"""Turning Red"" is the third Pixar film to transition to Disney's streaming platform during the pandemic.",2022-01-07
181,"Jim Cramer, Dan Ives of Wedbush Securities, Gene Munster of Loup, Aaron Kessler of Raymond James, Dan Niles of Satori Fund, Darrin Peller of Wolfe Research, Josh Brown of Ritholtz Wealth Management, Brenda Vingiello of Sand Hill Global Advisors, Sarat Sethi of DCLA, and Steve Weiss of Short Hills Capital explain why they are buying, selling, or holding specific stocks and ETFs",2022-01-06
182,"Sarat Sethi, DCLA managing partner and portfolio manager, joins the 'Halftime Report' to discuss his top stock picks for 2022, which include Uber, Morgan Stanley, and Comcast.",2022-01-06
183,"The JPMorgan Global Manufacturing PMI, compiled by IHS Markit from its proprietary business surveys, held steady at 54.2 for a third successive month in December.",2022-01-06
184,"Staff article entitled EWA: Large Outflows Detected at ETF, about ETFs, from ETF Channel.",2022-01-05
185,US large-caps led the gains and weren’t derailed in late December after the Federal Reserve unveiled plans to accelerate monetary policy tightening in 2022.,2022-01-05
186,"""West Side Story"" is a box office bomb, having only generated around $36 million in ticket sales on a $100 million production budget.",2021-12-26
187,Antibody levels against omicron following a third dose of its vaccine were broadly similar to antibody levels against the Delta variant achieved after two...,2021-12-23
188,"""Spider-Man: No Way Home"" proves that audiences are ready to return to movie theaters, but the industry still faces major obstacles.",2021-12-21
189,"As the Senate weighs whether to confirm Gigi Sohn to the FCC, President Biden's efforts to reinstate net neutrality are taking shape.",2021-12-21
190,"With policymakers now in holiday mode, and many in the markets likely also, the calendar is looking a little thin.",2021-12-18
191,,2021-12-17
192,Major central bank decisions this week will show policymakers are changing course with monetary policy. The main event on Wall Street will be the FOMC policy decision.,2021-12-13
193,"SERIX European retail investor sentiment data for November indicates a bullish view towards currencies where central banks are tightening monetary policy, compared to the US dollar.",2021-12-10
194,Global economic growth will be slower but still above trend in 2022. This forecast should allow equities to outperform bonds,2021-12-09
195,,2021-12-09
196,,2021-12-07
197,The past week has been dominated by Omicron news as we all try to piece together the limited information we have and determine what it all means for the coming months.,2021-12-04
198,Semiconductor giant Intel (NASDAQ: INTC) has suffered some rare miscues in recent years. The company's traditional lead in manufacturing technology turned into an uphill battle in 2017 when the 10-nanometer (nm) production process was delayed by a full generation cycle of two yea,2021-12-02
199,(RTTNews) - Chipotle Mexican Grill (CMG) announced Thursday the launch of Cilantro Soap that will bring popular meme to life. It will be exclusively available for purchase on chipotlegoods.com while supplies last.,2021-12-02
200,"A look at the weighted underlying holdings of the Biotech ETF (Symbol: BBH) shows an impressive 10.6% of holdings on a weighted basis have experienced insider buying within the past six months.



Vertex Pharmaceuticals, Inc. (Symbol: VRTX), which makes up 6.88% of the Biotech ET",2021-12-02
201,"A look at the weighted underlying holdings of the Social Sentiment ETF (Symbol: BUZZ) shows an impressive 11.0% of holdings on a weighted basis have experienced insider buying within the past six months.



PayPal Holdings Inc (Symbol: PYPL), which makes up 3.77% of the Social Se",2021-12-02
202,"Shares of Grab rose 18% in their U.S. market debut on Thursday, after Southeast Asia's biggest ride-hailing and delivery firm inked a record $40 billion merger with a blank-check company.",2021-12-02
203,"Office real estate investment trusts (REITs) are still feeling the impact of the coronavirus pandemic. But you shouldn't give up on names like Boston Properties (NYSE: BXP), Kilroy Realty (NYSE: KRC), or Cousins Properties (NYSE: CUZ). Things are tough today, but this trio has wh",2021-12-02
204,The Omicron variant is here--what does it mean for us dividend investors?,2021-12-02
205,"The recent discovery of the more-contagious omicron variant to the coronavirus rattled stock markets worldwide as investors braced for another wave of pandemic-related headwinds. Many tech companies, which were already struggling with supply chain and inflation-related challenges",2021-12-02
206,Energy stocks were mixed pre-bell Thursday as the Energy Select Sector SPDR (XLE) was slipping by 0.81% in recent trading. The United States Oil Fund (USO) was 1.7% lower and the United States Natural Gas Fund (UNG) was up 0.7%.,2021-12-02
207,Financial stocks were gaining premarket Thursday with the Select Financial Sector SPDR (XLF) recently advancing by 0.61%. The Direxion Daily Financial Bull 3X shares (FAS) were more than 1% higher and its bearish counterpart Direxion Daily Financial Bear 3X shares (FAZ) were dow,2021-12-02
208,"Pratt & Whitney introduced an improved version of its geared turbofan engine used by Airbus SE's strong-selling A320neo jet family, the engine maker said on Thursday.",2021-12-02
209,Health care stocks were mixed pre-bell Thursday. The Health Care SPDR (XLV) was 0.05% higher and the iShares NASDAQ Biotechnology Index (IBB) was down 0.49% in recent trading.,2021-12-02
210,Consumer stocks were rallying premarket Thursday as the Consumer Staples Select Sector SPDR Fund (XLP) was advancing by 0.23% and the Consumer Discretionary Select Sector SPDR Fund (XLY) was recently 0.67% higher.,2021-12-02
211,"Everyone is talking about the metaverse lately. The promise of people socializing and conducting business in interactive virtual worlds has investors and major corporations alike scrambling to get a ground-floor position in this potential ""next big thing"" trend. Roblox (NYSE: RBL",2021-12-02
212,Technology stocks were slipping pre-bell Thursday. The Technology Select Sector SPDR ETF (XLK) was down 0.73% and the iShares Semiconductor Sector ETF (SOXX) was recently declining by 0.78%,2021-12-02
213,"The Dow and the S&P 500 were set to rise on Thursday, led by gains in planemaker Boeing and travel stocks, although increasing cases of the new Omicron coronavirus variant across the world continued to drive volatility in markets.",2021-12-02
214,"Growth stocks are getting rattled. Bonds are offering a pittance in yield. Real estate could be risky once mortgage rates start to rise. Cryptocurrency is naturally more volatile than any of those conventional asset classes, but if you can stomach the risk, a little skin in digit",2021-12-02
215,Earning income from assets has become an increasing challenge for retirees. Ultra-low interest rates make many options that they might have turned to in the past unworkable today.,2021-12-02
216,"It's estimated that up to 200 million consumers worldwide have transacted with Bitcoin (CRYPTO: BTC) in some way. As Bitcoin and other digital coins become more popular alternatives to holding cash, it's imperative for PayPal Holdings (NASDAQ: PYPL) to offer its more than 400 mil",2021-12-02
217,"Chip technology firm SiFive Inc on Thursday said it has sped up its computing core designs by 40% and now has a headcount of 700 employees, with plans to double its staff by next year.",2021-12-02
218,,2021-12-02
219,"The topsy-turvy market action we've seen over the past week continued on Wednesday morning, with many market participants breathing a sigh of relief as stocks looked poised to climb and regain some of their losses from Tuesday. As of 9 a.m. ET, futures contracts on the Dow Jones",2021-12-01
220,"Going by traditional metrics, the valuations of electric vehicle (EV) stocks don't make sense right now. The latest example of this trend is Rivian (NASDAQ: RIVN), whose mega IPO has garnered lots of attention from investors. But with a market capitalization of more than $100 bil",2021-12-01
221,"Rivian Automotive (NASDAQ: RIVN) has created quite the story through its public offering. It has a market cap around $100 billion, yet is generating no revenue. Buying the stock isn't a big deal, but investors should expect irrational price movements or even a total loss should i",2021-12-01
222,"Cryptocurrency investments have gotten a lot of attention lately, due in part to the huge returns that some, like Ethereum (CRYPTO: ETH), have generated.",2021-12-01
223,"Wall Street's main indexes were set to bounce back on Wednesday following a sharp sell-off triggered by concerns over rising inflation and the new Omicron coronavirus variant, while shares of Merck rose on progress in the approval of its COVID-19 pill.",2021-12-01
224,"Buying undervalued stocks and real estate investment trusts (REITs) is my favorite way to invest. Stock market declines can be one of the most lucrative times to invest in the stock market because investors can purchase high-quality companies at a discount. Historically speaking,",2021-12-01
225,"Membership retailer Costco (NASDAQ: COST) reports fiscal 2022 first-quarter results on Dec. 9. Since the onset of the pandemic, the company has added millions of new customers.",2021-12-01
226,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
227,"(RTTNews) - Sage Therapeutics, Inc. (SAGE) and Biogen Inc. (BIIB) announced a positive, one-year Zuranolone 50 mg data in the ongoing open-label SHORELINE study in Patients with major depressive disorder or MDD.",2021-12-01
228,"Inflation, which is soaring across the world and hit a 31-year high in the U.S. in October, is generating fierce headwinds for many tech companies.",2021-12-01
229,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
230,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
231,"In a time when practically everything -- stocks included -- seems overpriced, it would be refreshing to find a bona fide, needle-in-the-proverbial-haystack value play. Maybe that play's in your pantry right now. Kraft Heinz (NASDAQ:KHC) currently offers what not every $40 billion",2021-12-01
232,Match Group Inc said on Wednesday it would pay Tinder founders $441 million to settle a case in which the dating app's executives claimed the parent company lowballed the app's value to avoid paying billions of dollars.,2021-12-01
233,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
234,"The S&P 500 is up 25% so far this year. That's after a 16% 2020 gain despite the COVID-19 pandemic. Gains this high are not normal, as the market tends to average around 8% a year over the long term.What's even more remarkable is that the 10 largest components of the S&P",2021-12-01
235,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
236,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
237,Image source: The Motley Fool.,2021-12-01
