,summary,date
54,"Global economic growth slowed to a crawl in July, according to the latest PMI survey data, led by the developed world falling into contraction for the first time in two years.",2022-08-04
55,July's PMI surveys showed avg. price charged for goods rose worldwide at slowest rate since Feb. 2021 with rate of inflation cooling for a third successive month from April's all-time high.,2022-08-03
56,"Output fell in the United States, Eurozone, UK and Japan, while mainland China saw a reduced rate of expansion and the rest of Asia as a whole likewise mustered only modest growth.",2022-08-03
57,"The risks of a recession may be on the rise, but if one does strike the global economy in the next year or two, most equity managers donât expect it to be severe.",2022-08-03
58,"As households and businesses begin to fear recession and become reluctant to take on more debt, they are more likely to cut back on spending and investing. Read more.",2022-08-02
59,"A multifaced response, including increasing interest rates, is needed to prevent an upward spiral of price expectations and rising capital outflows. Read more.",2022-08-02
60,Chinaâs first activity survey for Q3 was disappointing. Read more.,2022-08-02
61,Many of the downside risks flagged in our April World Economic Outlook have begun to materialize.,2022-08-02
62,"EM stocks behaved surprisingly well this year. Though they declined along with global equities, MSCI Emerging Markets Index outperformed MSCI World Index of developed-market stocks in 1H22.",2022-07-30
63,Is a Fed neutral interest rate enough to pause further hikes? How is Europe coping with its natural gas shortage? China lifts tech restrictions and supports property developers.,2022-07-30
64,Last week was action-packed and itâs not likely to ease up with attention now shifting from the Fed and the âtechnical recessionâ in the US to the labour market.,2022-07-30
65,"Rather than making money harder to get, the U.S. government needs to focus on the other side of the demand vs. supply equation.",2022-07-29
66,"In June 2022, 2.37 million light vehicles were sold in Greater China, a 29.7% increase compared with the same month of 2021.",2022-07-29
67,These are the stocks posting the largest moves in midday trading. ,2022-07-28
68,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
69,China's construction sector faces ongoing pressure from policies designed to deleverage property developers and lead to more sustainable construction activity. Read more.,2022-07-28
70,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
71,"In all fairness to the Atlanta Fed, some of last weekâs statistical releases indicate an economic slowdown, but at a very slow pace. Read more.",2022-07-26
72,"As inflation raged, central banks accelerated the pace of monetary policy tightening, aiming to slow the growth of aggregate demand and calm price pressures. Read more here.",2022-07-26
73,"If demand for workers persists, wage growth will stay higher and so will inflation. Read more.",2022-07-26
74,"After months of COVID-related disruptions, Chinaâs economy looks to be on the path to normalization. Read more.",2022-07-26
75,"U.S. stock futures edged lower Tuesday, hurt by Walmart cutting profit guidance ahead of a wave of corporate earnings.",2022-07-26
76,Europe took centre stage last week as leaders waited nervously to see if gas would start flowing through Nord Stream 1 again following scheduled maintenance.,2022-07-23
77,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
78,The National Development Reform Committee announced China's 14th FYP on renewables in June 2022. Provincial targets and project pipeline dynamics reflect far more aggressive deployment pace.,2022-07-21
79,This research highlight summarizes the key impact papers and provides an overview the market signposts in Q2. Read more here.,2022-07-20
80,The key to the price outlook will be the supply situation. Read more.,2022-07-20
81,Chinas' property sector has been a major driver of commodity prices over the last couple of decades. It has been a major driver of Chinese monetary policy.,2022-07-19
82,"The global economy and financial markets have had a dreadful H1 2022, and H2 looks tough too. Investors would do well to refocus on high quality, with assets that can deliver stable earnings",2022-07-19
83,"The Fed will be raising interest rates again soon, and of course, the question is whether the central bank will raise the Fed Funds rate by 0.75 or 1.00 percent.",2022-07-19
84,Can China close the gap between the growth forecast and the official target with the same approach to policy stimulus? Read more here.,2022-07-17
85,We now expect U.S. inflation to peak later than we originally expected and to roll over much more gradually than previously expected. Read more.,2022-07-16
86,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
87,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
88,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
89,Private market valuations are not immune to this new regime of higher volatility. Click here to know more...,2022-07-14
90,"We believe that additional China stimulus should provide support to emerging market equities, of which China comprises a very large part of the index.",2022-07-14
91,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
92,"Last quarter, the Asset Allocation Committee adopted an underweight view on global equities and leaned more heavily into cash, commodities and other alternative, diversifying assets.",2022-07-13
93,The government had urged banks to lend to businesses. And the guidance proved to be successful as data shows that loan growth jumped in June.,2022-07-12
94,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
95,Chinaâs credit aggregates signal that the stimulus is real and bringing results. Click here to know more...,2022-07-12
96,Chinese stocks have been staging a comeback that contrasts with market declines in most of the world. Read more here.,2022-07-12
97,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
98,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
99,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
100,The rapid growth of mainland China's economy over the past two decades has been a major driving factor for the increasing economic weight of APAC in the world economy. Read more.,2022-07-09
101,Key highlights from the June Fed meeting minutes. Is eurozone growth decelerating? China considers $220 billion stimulus plan.,2022-07-09
102,"It will be a busy week for Fed speak as Williams talks about LIBOR on Monday, Barkin discusses recession on Tuesday, Waller speaks on Thursday and Bostic talks on Friday.",2022-07-09
103,The first half of the year has been an unsettling time for equity investors. Click here to know more...,2022-07-08
104,"Owing to global economic restoration from the COVID-19 scare, commodity prices have undergone an upcycle since late 2020. Here's why Mainland China's truck market remains bearish.",2022-07-07
105,Global economic growth accelerated in June thanks primarily to rebounding business activity in mainland China after lockdowns related to the Omicron wave were eased.,2022-07-07
106,Global cost pressures eased in June albeit remaining elevated. Click here to know more...,2022-07-07
107,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
108,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
109,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
110,"Markets ended the week down bad. We discuss Cathie Wood's take on recession risks, Fed's GDPNow tracker, Chinese equity market movements, and Cryptoverse analysis. Read more.",2022-07-04
111,Three economic reports highlight the week ahead: Japan's labor cash earnings at the start of the week and the US employment report and China's CPI at the end of the week. Read more here...,2022-07-03
112,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
113,,2022-07-03
114,"The rising economic weight of APAC has far-reaching economic implications, notably due to the growing economic importance of APAC consumer markets as drivers of world demand growth.",2022-07-02
115,"Manufacturing growth rebounded sharply in mainland China during June, according to the Caixin PMI survey, compiled by S&P Global. Read more here.",2022-07-02
116,"Why an economic downturn may not weigh on oil prices for long. Oil has a long-term inventory issue, and only falling demand will help bring down prices.",2022-07-02
117,"In contrast to some other market observers expecting a contraction in EM earnings in 2023, at the start of this year we highlighted the likelihood of a recovery driven by India and China.",2022-07-02
118,"A shortened trading week on Wall Street will have traders focusing on the FOMC minutes, a few Fed speakers, and the June nonfarm payroll report.",2022-07-02
119,"Chinaâs zero-COVID policy has cratered the economy. While the government may endorse targeted stimulus, the only way economic momentum is likely to accelerate is through additional support.",2022-07-01
120,The global economic outlook has deteriorated sharply; we now expect GDP growth to be well below potential in 2023. Read more here.,2022-07-01
121,"Chinaâs domestic activity gauges continued to rebound from Aprilâs low, lifting Chinaâs equities on a risk-off day. Click here to know more...",2022-07-01
122,"Global equity markets outside of the United States are completing a second negative quarter, with the MSCI ACWI ex US IMI Index down 11.33% in the three months through June 24.",2022-07-01
123,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
124,"China's nominal GDP reached $17.5 trillion in 2021, a growth rate of 8.1%. We expect a slower GDP growth rate in 2022 due to very tight Covid measures in Q2 of this year. Read more here.",2022-06-29
125,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
126,Recession fears and central-bank tightening are driving market volatility. We think equity markets are oversold and believe U.S. core inflation has likely peaked.,2022-06-29
127,We expect elevated inflation to continue into 2023 due to the lagged impact of food supply disruption and elevated energy costs.,2022-06-29
128,Several institutional factors make it more effective than monetary policy at stabilizing growth in the short run.,2022-06-28
129,"Earnings for the S&P 500, according to Howard Silverblattâs work at S&P, are expected to rise 7.7% in 2022.",2022-06-27
130,Recessions have gone from being a potential consequence of high inflation and rapid monetary tightening to an increasingly likely scenario.,2022-06-25
131,"Growth is slowing, but itâs slowing to trend at this point. So not to zero, not to negative, but something like the trend that weâve experienced over the last couple of decades.",2022-06-24
132,"Russia's war with Ukraine and recent lockdowns in mainland China have further disrupted supply chains, adding to cost pressures.",2022-06-23
133,Chinaâs political system is highly state-dominated but significantly less than it was 50 years ago. Click here to know more...,2022-06-23
134,"Two-thirds of this capital allocated in this ETF comes from just 10 companies. All, except for one, has a hold from me. Read why I'm downgrading EWH to hold.",2022-06-22
135,"Worsening consumer and business sentiment, increased inflation, and central banks moving to tighten monetary policy, with the US Federal Reserve being the most aggressive, have increased...",2022-06-22
136,The University of Michiganâs consumer sentiment index's preliminary estimate for June plunged to a record low. Read on to find out what this means for the markets at large.,2022-06-22
137,US President Joe Biden's new move to pause tariffs on imported Chinese-made silicon solar panels for two years has been either hailed or criticized.,2022-06-22
138,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
139,"This past week felt like a big moment for central banks, collectively, as well as financial markets more broadly.",2022-06-17
140,Chinese banks are facing increasing pressure on fundamentals after weak earnings growth in the first quarter of this year. Click here to know more...,2022-06-17
141,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
142,Chinese CPI dropped 0.2% month-over-month in May 2022. There’s no mistaking the downturn across China all throughout last year. That had spilled over into its producer prices quite some ago.,2022-06-14
143,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
144,"From Russia’s invasion of Ukraine to China’s COVID-19 crackdown, investors in emerging-market equities have faced many new challenges this year. Click here to know more...",2022-06-10
145,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
146,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
147,"The prospect of EWH’s top holding looks bright, but underlying conditions of the economy still remain rather iffy. Read why here.",2022-06-09
148,The latest PMI data compiled for JPMorgan by S&P Global revealed an unwelcome mix of sluggish global economic growth and soaring business costs in May. Read more.,2022-06-08
149,"The US consumer price index (CPI) has risen by over 8% in the past year, similar to Europe’s 7.4% increase.",2022-06-07
150,"Many commentators, including some well-known leaders, are voicing concerns about the future of global markets and economies. Could we be talking ourselves into a bear market and recession?",2022-06-06
151,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
152,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
153,Chicago-based governing body becomes first in world football to commit to equal money regardless of gender.,2022-05-18
154,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
155,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
156,"Investors seeking exposure to the Hong Kong stock market might consider exchange-traded funds (ETFs). Historically, Hong Kong has thrived as a global financial center and capitalist economy, and continued to do so during the initial two decades after it became a semiautonomous region of China in 1997.",2022-05-04
157,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
158,These are the stocks posting the largest moves in midday trading. ,2022-04-28
159,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
160,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
161,The company has an oral version of its COVID-19 drug Veklury in a clinical trial.,2022-04-27
162,"U.S. agreed to return Konstantin Yaroshenko, a Russian pilot serving a 20-year federal prison sentence in Connecticut for conspiracy to smuggle cocaine into...",2022-04-27
163,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
164,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
165,"The nature of the economic cycle, originally due to the COVID pandemic, has been amplified. Click here to know more...",2022-04-22
166,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
167,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
168,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
169,"Eight weeks into the Russia-Ukraine crisis, the fighting continues despite mounting sanctions against Russia. Click here to know more...",2022-04-19
170,"The average federal income tax refund is $3,175 as of early April, the IRS says.",2022-04-18
171,"China's GDP grew 4.8% YoY in 1Q22, which is not all that weak considering the high base effect of 18.3% YoY GDP growth in 1Q21.",2022-04-18
172,The bond market selloff did not ease up heading into the long holiday weekend and traders will have to soon decide if they decide to sell in May and go away. Click here to know more...,2022-04-15
173,,2022-04-14
174,"Exports of U.S. mineral fuel oils also increased significantly in the year-over-year measure, with much of the remaining increase spread over multiple categories.",2022-04-14
175,"After a promising start to the year, China’s economy is now facing its worst disruption since the beginning of the pandemic.",2022-04-13
176,"Josefin Berg reviews the outlook for solar PV in 2022, the challenges to growth, and summarizes the long-term prospects for solar power. Click here to know more...",2022-04-13
177,EWS ETF holds a small portfolio of mostly blue chip companies. See why I believe EWS is a good proxy for investing in Asia and rate it as a hold.,2022-04-13
178,"China's lack of ""inflation"" comes at the expense of... something. Click here to know more...",2022-04-12
179,"The coming days are eventful. And that is with the known unknown, Russia's actions in Ukraine, held in abeyance.",2022-04-10
180,Defaults in China real estate have been unprecedented—is policy support forthcoming and what will this market look like in the future? Find out more here.,2022-04-09
181,"Gold’s Q1 performance was primarily driven by rapidly rising inflation, higher interest rates, and unexpected geopolitical risk. Click here to know more...",2022-04-08
182,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
183,Policy tightening from the Fed may successfully affect downward pressure on US inflation (without derailing growth or causing a recession. Read more here.,2022-04-08
184,"Equity benchmarks fell in Tokyo, Seoul, Hong Kong and Shanghai, while Sydney advanced.",2022-04-08
185,"The average life span in the U.S. fell in 2021 for a second consecutive year, compounding the effect of a decline in 2020 that was the largest since 1943....",2022-04-08
186,Input cost inflation accelerated worldwide in both manufacturing and services. Click here to know more...,2022-04-07
187,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
188,The Ukraine invasion and resulting sanctions have led to a steep downturn in the Russian economy. Click here to know more...,2022-04-07
189,COVID outbreaks in China have the potential to further disrupt global supply chains and growth rates that equity investors are sensitive to.,2022-04-07
190,Inflation expectations have kept the Federal Reserve center stage as they commenced their interest rate rising cycle in March. Click here to know more...,2022-04-07
191,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
192,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
193,"Production and demand growth was subdued by a combination of headwinds, including the Ukraine war and new COVID-19 related disruptions - notably in China.",2022-04-05
194,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
195,"Stock markets fell in the first quarter as Russia’s invasion of Ukraine destabilized the growth outlook, amplified concerns about rising interest rates and unleashed geopolitical risks.",2022-04-05
196,"As we head into the second quarter, it seems the list of economic concerns is growing rather than shrinking and yet equity markets find themselves in a very comfortable position.",2022-04-02
197,The conflict will inevitably drive food prices higher. Click here to know more...,2022-04-01
198,Tencent reported a lackluster FQ4 earnings card. Read more to know why we encourage TCEHY stock investors to add exposure.,2022-04-01
199,Markets react to peace talks between Russia and Ukraine. Click here to know more...,2022-04-01
200,Global supply chain bottlenecks have made headlines the past couple of years amid the COVID-19 pandemic and geopolitical tensions.,2022-03-30
201,Enterprise annuities have grown rapidly since they were introduced. Click here to know more...,2022-03-30
202,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
203,High-frequency economic data are important because of the insight generated about the economy and the possible impact on policy.,2022-03-27
204,"Investors appear remarkably calm at the moment given the level of uncertainty we’re facing this year, from inflation to interest rates and even Covid",2022-03-25
205,,2022-03-25
206,"Chinese stocks, especially tech, have been facing waves of volatility as investors fret about economic and regulatory uncertainty. Click here to know more...",2022-03-22
207,"Based on new hopes for a peaceful Ukrainian/Russian resolution to their nearly month-long war, the world is cautiously optimistic.",2022-03-22
208,Alibaba announced a new massive $25B stock buyback program. It replaced its previous $15B authorization. Read what this means for Chinese tech stocks.,2022-03-22
209,"Stimulus measures during this important political year in China could be on the way, which would buoy its onshore and offshore stock prices. Read more.",2022-03-22
210,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
211,The global economy is facing an incredible amount of uncertainty at the moment which is continuing to drive the volatility we’re seeing in financial markets.,2022-03-18
212,Investors with exposure to China should keep in mind the economic risks the country is facing. Read more to find out why they should be wary of the rising geopolitical risks.,2022-03-18
213,"Developed market central banks have started to raise interest rates, led by the Bank of England. Emerging market fundamentals are better in the current tightening cycle compared to history.",2022-03-17
214,March PMI data will therefore be scrutinised for the impact of these events on various economic metrics.,2022-03-17
215,Russia's war on Ukraine has sharpened the focus on China's close relationship with Russia. Click here to know more...,2022-03-17
216,"Following the outbreak of COVID-19 in 2020, China adopted a loose monetary policy, which, in addition to strict COVID-19 measures. Find out more here.",2022-03-17
217,The economic implications of Russia’s war are potentially large and global. Click here to know more...,2022-03-16
218,Chinese stocks have experienced the worst sell-off since the 2008 global financial crisis. Read more to see why this is a perfect storm for investors.,2022-03-15
219,A new generation of would-be investors is learning the hard way that even world-changing companies and technologies tend to be horrible investments when bought at too high a price multiple.,2022-03-15
220,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
221,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
222,It’s been another volatile week in financial markets with events in and around Ukraine continuing to dominate.,2022-03-11
223,"President Joe Biden on Friday announced that the U.S. and its international partners will move to revoke ""most favored nation"" trade status for Russia, which...",2022-03-11
224,Sanctions might also bring undesirable side effects. Click here for a detailed review...,2022-03-10
225,"The Chinese economy has entered 2022 on a shaky footing despite hosting the Beijing Winter Olympics, with the property market still under stress and COVID-19 restrictions still in place.",2022-03-10
226,"The House approved a massive spending bill Wednesday night that would rush $13.6 billion in U.S. aid to battered Ukraine and its European allies, after top...",2022-03-09
227,"The financial woes of the giant real estate developer Evergrande, which carries an estimated debt of $300 billion, have rekindled global fears that China’s property bubble is about to burst.",2022-03-09
228,"Due to Russian aggression in Ukraine, the Russian Federation is facing tremendous multi-level sanctions. Read more here.",2022-03-09
229,"The events of recent years hopefully have made corporations more cognisant of the risks associated with offshoring, and we might see less deflationary pressure from cheap imports.",2022-03-09
230,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
231,The rising cost of jet fuel isn’t impacting airfares so far — but that could soon change.,2022-03-08
232,"President Joe Biden has decided to ban Russian oil imports, reports said Tuesday, as he seeks to ratchet up pressure on Moscow in retaliation for its...",2022-03-08
233,"Taiwan faces a world of intensifying competition, but it is well-positioned to use trust to its economic advantage in ways that few others can.",2022-03-08
234,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
235,The Chinese property market is on very weak economic footing. The backdrop of macroeconomic conditions increases the likelihood of an imminent crisis.,2022-03-05
236,Beijing sees the Ukraine crisis as its opportunity to gain influence over financial markets.,2022-03-05
237,Unpacking the international sanctions on Russia. How cyberattacks could damage economic growth rates.,2022-03-05
238,"We think that the inflection point is now. The past 18 months have accelerated the use of technology both on the consumer and business side - whether it’s in e-commerce, digital banking...",2022-03-05
239,"We think that the inflection point is now. The past 18 months have accelerated the use of technology both on the consumer and business side - whether it’s in e-commerce, digital banking...",2022-03-04
240,"It’s been another week of significant volatility in financial markets, one in which European indices edged closer to bear market territory, oil prices hit a 10-year high around $120, and...",2022-03-04
241,"With the Russian central bank sanctioned, I think it will be very difficult to conduct ruble FX intervention in size in order to defend the currency. Read more.",2022-03-04
242,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
243,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
244,China’s latest PMIs show that the stimulus started to work its way through the economy. The new official growth target will signal how much more authorities are willing to disburse.,2022-03-02
