,summary,date
49,"The financial markets are signaling almost exactly what the IMF and the National Bank projections seem to imply, i.e. slower US growth, and /or even a US recession is just ahead. ",2022-09-16
50,Vanguard Extended Duration Treasury ETF is an extremely efficient way to own long-term Treasuries. Click here to read why EDV will prove its worth as portfolio insurance.,2022-09-16
51,"The US CPI reading kicked off the latest curve flattening leg, but the coordinated hawkishness of ECB officials is helping to extend it. Read more here...",2022-09-16
52,Since the start of the year my largest position has been cash. Read why I'm watching the data closely and will be ready to adapt to changing conditions.,2022-09-16
53,"Volatility is ready to rock. Bonds hit lows and the inversion grows.
",2022-09-16
54,"The Fed has been raising rates at its fastest pace in four decades in an attempt to combat inflation, but there has been talk of a pivot in its approach.",2022-09-16
55,"Starting today, the US Fed has pledged to run off its balance sheet by $95 billion a month. Click here to read more.",2022-09-15
56,"Risk-off sentiment is back, or so recent market activity suggests. Maybe risk-off never left. Click to read more.",2022-09-15
57,"Longer leading indicators continue to suggest recession risk is elevated over the next year. Nevertheless, a soft landing remains possible.",2022-09-15
58,"Inflation fears have driven markets and, as happened in the first half of the year, both equities and bonds have sold off. Read more.",2022-09-15
59,"Stocks continued their slide lower today with the Nasdaq and key tech stocks leading the price pathway lower, as some big market cap stocks continued making new 52-week lows.",2022-09-15
60,"The Fed will overshoot in tightening, leading the stock market to new lows in this bear market. ",2022-09-15
61,"The risk-off sentiment is back, or so recent market activity suggests. Maybe risk-off never left. There are many ways to assess this state of affairs. ",2022-09-15
62,Inflation pressures are cooling. But why do you keep hearing exactly the opposite in the press? Click here to find out.,2022-09-14
63,Inflation in my experience comes from mistakes in government policy which expands currency without a subsequent expansion in economic growth as measured by Real Private GDP.,2022-09-14
64,We do not see the 6-month rate of change continuously chopping above and below the annual rate. Average hourly earnings remains at an elevated level when compared to past decades.,2022-09-14
65,"Many readers continue to ask about the Fedâs 2% inflation target, especially after the recent CPI and the market's reaction to it. Click here to read more.",2022-09-14
66,"If large and sustained, oil price shocks could fuel persistent rises in inflation and inflation expectations, which should be countered by a monetary policy response. Read more.",2022-09-14
67,"Inflation has probably peaked. The problem is that the slide from the peak is proving to be slower than expected, dipping at a glacial pace, if any, depending on the metric.",2022-09-14
68,"Following the higher-than-expected inflation data, nominal yields soared and the yield-curve inverted even more. See why duration will be key once bonds will be back in fashion.",2022-09-14
69,"Economic activity is slowing, inflation expectations are falling, the Fed is aggressively fighting inflation, and QT has begun. In the past, those factors were a surefire recipe for a rip-roaring bond rally. Today bond yields defy yesterday’s logic.",2022-09-14
70,Total consolidated U.S. ETF notional value traded in August 2022 amounted to USD 49.3 billion.,2022-09-14
71,"US inflation remains comfortably above 8%, placing implied pressure on the Fed to stay tough. In consequence, the market discount for the funds rate peak has extended to 4.25%.",2022-09-14
72,Wednesday's trading day saw a large one-day decline across the board in the equity market. ,2022-09-14
73,The inflation reading for August was a narrative buster for many investors. Read why I'm more bearish on stocks bullish on long-term U.S. Treasuries and gold.,2022-09-14
74,"After the July CPI report set up some hope that both headline and core inflation were moderating, the August CPI report significantly outpaced consensus expectations.",2022-09-14
75,"Overall inflation measured by year-over-year CPI backed off, though less than expected, to 8.3% in August. Inflation has shifted from supply chain issues and commodities to services.",2022-09-14
76,"Stocks plunged today because core inflation is worse than expected, and thatâs mostly services.",2022-09-14
77,"The federal governmentâs Bureau of Labor Statistics released new price inflation data today, and the news wasnât good.",2022-09-14
78,The August CPI report came in higher than expected at 8.3% versus 8.1%. Does the August CPI report new information or noise? Click here to find out.,2022-09-13
79,"Inflation is wrecker of worlds. It destroys purchasing power, increases signal-to-noise ratio of prices critical to entrepreneurs & business managers, & distorts accounting records.",2022-09-13
80,"Today, every major part of the world economy is seemingly prone to a serious economic crisis. European economy is perhaps the most immediate cause for concern.",2022-09-13
81,"Staff article entitled IEF Crosses Critical Technical Indicator, about ETFs, from ETF Channel.",2022-09-13
82,"Unusual total active opti... HYMC, VFC, CZR, IEF, VALE, WFC, U, XLK, KR",2022-09-13
83,"We believe that investors must differentiate between nominal yields and the yield curve.Â Yield curve is a better indicator of the economy, whileÂ UST10Y is a better indicator for inflation.",2022-09-13
84,"Stocks, bonds and commodities continue to move around in price. What's causing these movements? Read to find out.",2022-09-13
85,"Last month, better-than-expected inflation numbers fueled a surge in stock prices before Fed Chair Powell poured cold water on the excitement of the bulls with his most hawkish speech of...",2022-09-13
86,"The green revolution will continue, but with barely 3% of US electricity production originating from solar and wind sources, fossil fuels will dominate energy production. Read more here...",2022-09-13
87,The rate of inflation is slowing against the backdrop of slowing consumption and tighter financial conditions. ,2022-09-12
88,Everyone tells me all the time that you can't fight the Fed. It seems everyone is not burdened by the facts of history. Here's my price targets for the TLT ETF.,2022-09-12
89,We think the energy crisis will spur a recession in Europe. The ECB is trying to fight inflation without recognizing the costs. Read more here...,2022-09-12
90,"The forward 1-month U.S. Treasury yield now peaks at 4.98%, up 3 basis points from last week. Click here to read more about the weekly forecast.",2022-09-12
91,"Once the benchmark rates hit four percent, or thereabouts, the Fed likely pauses, if nothing else just to pacify voices within the FOMC who are cautioning not to overtighten the policy.",2022-09-11
92,"Will the CPI (inflation) report coming on September 13, 2022 catch many market participants/investors on the wrong foot? Did this week’s stock market rally bring the breadth thrusts back into play?",2022-09-10
93,"There is a saying on Wall Street, âdonât fight the Fed.â Brad Simpson says that is what some investors were doing. Click here to read the full interview.",2022-09-10
94,The Treasury added $341B of debt in August. This was the largest increase in the debt since January and is more than 10 times larger than the increase in July. Another major occurrence was the increase in short-term debt.,2022-09-10
95,"At the Jackson Hole Summit, Jerome Powell made it clear the Federal Reserve remains focused on combatting inflation despite recession signals rising in tandem.",2022-09-10
96,"The week ahead is going to be mainly about inflation, BOE decision, and Xi's meeting with Putin. Click here for a more detailed peek into next week.",2022-09-09
97,"The dollar is having one of the largest setbacks in recent weeks. We expected the dollar to soften ahead of next week’s CPI, which may fan ideas/hopes of a peak in US price pressures.",2022-09-09
98,,2022-09-09
99,The Treasury added $341B of debt in August. This was the largest increase in debt since January and is more than 10 times larger than the increase in July.,2022-09-09
100,"On the latest edition of Market Week in Review, we discuss the energy crisis in Europe, then review the market’s reaction to the situation, as well as the latest steps taken by global central banks to curb inflation.",2022-09-09
101,,2022-09-09
102,"Staff article entitled iShares 7-10 Year Treasury Bond ETF Experiences Big Outflow, about ETFs, from ETF Channel.",2022-09-08
103,"As I have been saying since before Jackson Hole, the most important data point for 2022 will come on September 13 when CPI data is released. ",2022-09-08
104,,2022-09-08
105,"Despite a rough 1H 2022, bonds still have an important role to play in your portfolio, offering potential income, diversification, and capital preservation.",2022-09-08
106,"Elevated inflation, slowing global economic growth expectations, & reduced central bank liquidity remain key economic considerations. Click here to read more.",2022-09-08
107,"If you look back over the first eight months of this year, it is truly amazing to see how the money and bond marketsâ monetary policy outlook continues to change.",2022-09-08
108,The reason why EU natural gas futures were down last week was the news that Germany was ahead of its schedule for winter storage. Read more.,2022-09-07
109,"To summarize, there is now slight negative growth in the economy through the first half of the year, when policy tightening began. Read more here.",2022-09-07
110,Peak inflation also signals the peak in stock prices when the decrease in the rate of inflation is caused by a sharp decline in economic growth.,2022-09-07
111,"For long-term bonds, the greater risk of economic contraction could increase demand and cause their yields to fall. Read more.",2022-09-07
112,"With the Fed accelerating QT, things could go from bad to worse. Select natural gas, oil, and nuclear energy stocks are worth considering, but even their risks are rising. Read more here...",2022-09-07
113,"Today’s battle for the S&P 500 was between 3,900 and 3,920. Right now, the index is just consolidating and is likely to drop to around 3,820 over the near term to fill the gap at that level. ",2022-09-07
114,,2022-09-07
115,"China's trade balance for August was 535.91 billion yuan, compared to the expected 504.85 billion yuan, and 682.69 billion yuan last year. Exports jumped by 11.8% last month against an expected 15.7%. ",2022-09-07
116,,2022-09-07
117,Expecting the US Gov Bonds 10 Yr. Yields to eventually develop support on 3% and then move higher to 4%.,2022-09-07
118,,2022-09-07
119,"Weâre in a new macro regime, and we think getting inflation back to central bank targets means crushing demand with a recession. Thatâs bad news for risk assets in the near term.",2022-09-06
120,"Over the coming several weeks, the market will provide us with the structure as to which direction the next 500+ point move will take us.",2022-09-06
121,Most countries/regions around the world have monetary inflation rates that peaked at extraordinary heights in early 2021 and have since crashed. Read more.,2022-09-06
122,"Yes, inflation has peaked; but it always does in a recession. And that has never been a good time to buy stocks.

",2022-09-06
123,"Today’s battle for the S&P 500 was between 3,900 and 3,920. Right now, the index is just consolidating and is likely to drop to around 3,820 over the near term to fill the gap at that level. ",2022-09-06
124,,2022-09-06
125,The economic data released last week continued to show a modest improvement in the economy since July. Read more here.,2022-09-06
126,The short end of the Treasury curve will tell us - probably before Powell does - when monetary policy is on the verge of shifting to neutral or accommodation. Read more here...,2022-09-06
127,"A walk through the housing bust in the southern hemisphere, large stock inflows, a secular peak in market multiples, and the long-term bull case for precious metals.",2022-09-06
128,RSI and Stochastics both suggest gold is ready for a big rally from the double bottom pattern.,2022-09-06
129,A successful retirement can be attained by following some very simple suggestions. Click here for our all-weather ETF portfolio for retirement.,2022-09-06
130,The Federal Reserveâs decision to tighten monetary policy may finally be paying off. Read more.,2022-09-05
131,"I was precisely wrong or premature in labeling H1 â22 a recession. Falling stock prices had a direct and indirect impact, probably hurting the average American by about 10%. Read more here.",2022-09-05
132,GDX continues lower in wave three and we are holding short. Natural Gas and Crude Oil are not yet ready for long trade setups.,2022-09-05
133,,2022-09-05
134,"Business activity has a reliable cycle. Outlandish stimulus in 2020 has made the economic system unstable. The Fed is now draining liquidity, causing the markets to become more volatile.",2022-09-05
135,"The S&P 500 closed August with a monthly loss of 4.24% after a gain of 9.11% in July. At this point, after close on the last day of the month, four of five S&P 500 strategies are signaling ",2022-09-04
136,Apartment rents are a classic sticky price; the rent is fixed in dollar terms for a year. Click here to read more.,2022-09-03
137,"Global 'Risk Off' gathers momentum by the week. Crisis Dynamics fester, as global central banks coalesce around a united front for battling inflation.",2022-09-03
138,This market continues to latch on to any excuse it gets for a pivot.,2022-09-03
139,The Fed has clearly defended the mortgage market over the last year. MBS has increased as a percentage of the balance sheet from 29.2% to 30.7%. ,2022-09-03
140,,2022-09-03
141,"Uncertainty and volatility in the macro environment continue to be ever-present themes. It isn’t yet clear how quickly US inflation can fall, or indeed when and where inflation across Europe will peak.",2022-09-03
142,,2022-09-03
143,"Why did markets sell off in the wake of Powellâs speech? U.S. adds 315,000 jobs in strong August showing.",2022-09-02
144,"The Labor Department reported another strong payrolls gain in August, but cooler than July's hot report. Read more on what the report may mean for the markets.",2022-09-02
145,"Unusual total active opti... TIP, IEF, GRAB, AVYA, OKTA, KRE, GSAT, EWG, NVDA",2022-09-02
146,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",2022-09-02
147,,2022-09-02
148,"Before the Great Financial Crisis of 2008-09, savers could easily invest in perfectly safe GICs, bonds and savings accounts with interest rates over 4%.",2022-09-02
149,What's next for the bond market after Fed Powell's speech? Is the Fed pivot away for higher rates off the table? Outlook on inflation in Canada and the U.S.,2022-09-02
150,Traders expect the U.S. Fed to soften as Chairman Powell suggested they have reached a neutral rate with the last rate increase. Click here to read more.,2022-09-01
151,Market rates are set to rise as financial conditions are not tight enough in the US; the US 10yr yield could even go as far as topping 3.5% again. Read more.,2022-09-01
152,"Central banks have come under widespread criticism for letting inflation surge, not appreciating its persistence, and being generally too timid when they did move. ",2022-09-01
153,,2022-09-01
154,,2022-09-01
155,,2022-09-01
156,"Sentiment is as negative as Iâve ever seen it. We used to be happy too. Bonds, stocks, international, all down this year.",2022-08-31
157,"According to some indicators, the US economy entered the bust phase of the monetary-inflation-driven boom-bust cycle during the first quarter of this year.",2022-08-31
158,"After trading in a range in recent months, in the wake of a year-long surge, the 2-year rate pushed above the previous high set in June, rising to 3.46%.",2022-08-31
159,,2022-08-31
160,,2022-08-31
161,Michael Burry's personal wealth is heavily invested in farmland. See why it may make sense to own some farmland and how you can invest.,2022-08-30
162,,2022-08-30
163,,2022-08-30
164,Interest rates will move higher and remain in restrictive territory for longer than the market currently expects. Read more.,2022-08-30
165,,2022-08-30
166,"On 26 August 2022, Fed chair Jerome Powell spoke at the annual Jackson Hole Economic Symposium.",2022-08-30
167,"In January, 2001, the Fed chair cut the Federal Funds Rate from 6.5% to 6.0%. Click here to know why it is beginning to look a lot like 2001.",2022-08-30
168,"On Friday, the markets digested comments from Federal Reserve chairman, Jerome Powell that came from the Jackson Hole economic symposium.",2022-08-30
169,"While Powellâs speech reg. the Fedâs direction did not reveal much new, it reinforced earlier comments and reaffirmed my belief that the minimum interest rate that should be expected is 4%.",2022-08-29
170,"Staff article entitled Notable ETF Inflow Detected - IEF, about ETFs, from ETF Channel.",2022-08-29
171,Powellâs speech had nothing that hadn't been said before; the pain he is referring to is already being felt in some inflated sectors. It was surprising to see the market rally afterwards.,2022-08-29
172,"Of the major asset classes we follow, only commodities were higher last week. Read more here.",2022-08-29
173,,2022-08-29
174,,2022-08-29
175,"Federal Reserve is aggressively hiking rates. The implications for bonds, bond funds, and bond investors are massive. See why bond funds are stronger today.",2022-08-29
176,,2022-08-29
177,,2022-08-28
178,,2022-08-27
179,Outlook for corporate bonds amid central bank rate hiking cycle. How well are companies positioned to get through challenging economic backdrop?,2022-08-27
180,"Exchange-traded equity funds recorded $3.2 billion in weekly net inflows, marking their third straight weekly inflows.",2022-08-27
181,"Fed Chairman Powell delivered a forceful and unequivocal message today at Jackson Hole, pushing back against market expectations of an early pivot back to rate cuts.",2022-08-27
182,"The most recent release of the Consumer Price Index showed good news â good news for the Federal Reserve, good news for the consumer and good news for the U.S. economy.",2022-08-27
183,Explanation of fundamentalist approach to analyzing equity markets. Expectations for volatility over the rest of the year. Read more.,2022-08-26
184,Powellâs speech today may reflect his hope and belief that higher rates wonât push the economy into a recession. But workers can meet that risk in a stronger state than they were a year ago.,2022-08-26
185,,2022-08-26
186,,2022-08-26
187,"M2 has essentially flat-lined since last January, which was well before the Fed began to take tightening action. Read more here.",2022-08-25
188,,2022-08-25
189,,2022-08-25
190,,2022-08-25
191,,2022-08-25
192,Monetary inflation forces are being subdued with rate hikes. Here are some thoughts relative to what the market expects in the months ahead.,2022-08-25
193,"Equities rebounded in recent weeks as investors considered the prospects of a possible pivot by major central banks, especially after Chinaâs central bank unexpectedly cut interest rates.",2022-08-24
194,"Core CPI, which excludes volatile food and energy prices, grew just 0.3 percent in the month of July, down from 0.6 and 0.7 percent in the prior two months.",2022-08-24
195,The FOMC minutes contained several important pieces of information that provided clues as to what the appropriate stance for policy is in the Committeeâs view. Read more.,2022-08-24
196,,2022-08-24
197,,2022-08-24
198,"The Fed's efforts to lower inflation are not to help consumers today, but come from a belief that failure to bring inflation down now will result in much more persistent inflation.",2022-08-24
199,,2022-08-24
200,,2022-08-24
201,,2022-08-24
202,The consumer still faces a barrage of negative shocks. But Wall Street is trying to convince you that peak inflation will lead to a Powell Pivot towards dovishness. Read more here...,2022-08-24
203,"New home sales were reported for July as down nearly 13% to 511K, a number that is just about the average since 2010 (543k). Click to read more.",2022-08-24
204,"No one has a crystal ball and the futureâs always uncertain, but trending behavior in markets can offer some useful perspective.",2022-08-23
205,The Chicago Fed National Activity Index rose to 0.27 in July. Growth is slightly below trend and is far from the recession threshold of -0.7. August data so far has been positive as well.,2022-08-23
206,GuruFocus Article or News written by insider and the topic is about: ,2022-08-23
207,,2022-08-23
208,,2022-08-23
209,,2022-08-23
210,,2022-08-23
211,"Strong data or not, the Fed will likely stay the course on rates. Why inflation is still the Fed's biggest concern, even as it eases.",2022-08-23
212,We canât actually see the present because there is a lag between the information being captured by our eyes and processed by our brains. Click here to read more.,2022-08-22
213,"Treasuries are unlikely to provide high long-term returns, but they are likely to outperform both commodities and equities over the coming quarters. Read why.",2022-08-22
214,"While lower than expected, headline U.S. inflation at 8.5% still remains well above the Fedâs 2% target.",2022-08-22
215,"Interest rate volatility has been high, and rotations between value and growth in equities have been sharp. Read more.",2022-08-22
216,,2022-08-22
217,,2022-08-22
218,,2022-08-22
219,,2022-08-21
220,,2022-08-21
221,"In this insightful interview, Austan Goolsbee discusses in detail the difficult dilemma the Fed is in and how he sees the US economy today.",2022-08-20
222,"The yield curve is inverted from the 6-month T-bill to the 10-year Treasury note, which would suggest that the bond marketâs message is ârecession ahead, batten down the hatchesâ.",2022-08-20
223,What are the odds of a recession? What are the risks that inflation will stay elevated? How are housing markets evolving in a rising rate environment?,2022-08-20
224,"The U.S., along with the U.K., the eurozone countries, and many other nations around the world, are in a deep inflation hole.",2022-08-20
225,Assessing the main issues behind recent market performance. What to expect at the Jackson Hole symposium.,2022-08-19
226,"While today may prove a quiet session, the summer holiday is drawing to a close. Read more here.",2022-08-19
227,Inflationary pressures have eased in recent months thanks to reduced supply-chain frictions and the commodity market coming off the boil. Read more.,2022-08-19
228,Yesterdayâs release of Federal Reserve minutes for the July FOMC meeting reaffirms that the central bank wonât ease off on interest-rate hikes until inflation is tamed.,2022-08-19
229,The minutes to the July Federal Open Market Committee meeting suggest the Fed will remain on a tightening path.,2022-08-18
230,"Over the past few weeks the financial markets have celebrated the signs of declining âinflationâ, the thinking being that the evidence of an inflation reversal will lead to a Fed pivot in...",2022-08-17
231,Can you simply buy stocks at any price and assume youâll enjoy long-term returns on the order of 10% annually over the long-term?,2022-08-16
232,"Economic slowdown but no recession! That message comes from the latest employment report, service sector data, and Federal Reserve. Read more here.",2022-08-16
233,"The rout in bonds so far in 2022 has been deep and wide, with a notable exception: short maturities, which have provided valuable stability thatâs otherwise in short supply. Read more.",2022-08-16
234,"Financial markets have undone the tightening by the Fed since it started to get serious with outsized hikes. This must reverse, else the Fed has no choice but to get tougher. Read more here.",2022-08-16
235,The 50bp vs. 75bp hike in September is a big standoff in the treasuries markets. Treasury markets are very much doubting the path of Fed policy in 2023.,2022-08-16
236,"Long-term investors need to have a strategy they can stick with no matter what happens, a strategy that keeps them on an even keel. Read more here.",2022-08-15
237,The Fed is way behind the curve in raising bank lending rates. The Fed has not begun to seriously reduce its record $9 trillion in bond assets. Read more here.,2022-08-15
238,First Street Foundation --- whose property-level climate-risk studies can be used by homebuyers --- adds a heat model to its tool for floods and wildfires.,2022-08-15
239,The fixed-income market is embracing a new kind of product that could potentially revolutionize how people trade U.S. Treasury bonds and bet on interest rates.,2022-08-14
240,CPI numbers show an easing of inflation. Will the Fed keep raising rates? China inflation sits at 2.7%.,2022-08-13
241,The combination of a less-than-feared interest rate hike and two consecutive quarters of negative economic growth sparked a strong rally in US equities and other risk assets.,2022-08-12
242,"The latest inflation numbers for the US suggest that the recent surge in pricing pressure has peaked, maybe. The bigger risk is that consumer inflation remains elevated.",2022-08-12
243,"I explain why a recession may not be enough to tame inflation, and pushing the economy into a deflationary spiral may be required. Click here to read more.",2022-08-12
244,A surprisingly controversial debate broke out in recent days when Joe Biden said there was no inflation.,2022-08-12
245,"During fund-flows week ended August 10, 2022, investors were overall net redeemers of fund assets for the third week in four, removing a net $8.7 billion.",2022-08-12
246,"Latest CPI might help sentiment, but inflation is still a problem. Read more.",2022-08-11
247,The latest seasonally adjusted inflation rate for July came in nearly flat at -0.03%. This was on the heels of a blisteringly hot June number of 1.35%. Read more here.,2022-08-11
248,"A slowdown in US CPI casts doubt about data, and the Fedâs, ability to move long-end rates. Read more here...",2022-08-11
249,"The global business climate is deteriorating in mid-2022, putting forecasters on recession watch.",2022-08-11
250,"As expected, U.S. inflation - both headline and core - moderated in July, according to the latest Consumer Price Index (CPI) data.",2022-08-11
251,Persistent inflation and price volatility create uncertainty for investors and business leaders. See why I feel inflation will subside globally.,2022-08-10
252,"For the second month in a row, the Employment Situation Report revealed not only resiliency, but a surprisingly solid showing as well.",2022-08-10
253,"Almost every month this year, discounts on financial assets from their year-end 2021 prices have gotten larger, leaving S&P 500 with its worst first half-of-the-year return since 1962.",2022-08-10
254,"With so much negativity baked in, it may have been inevitable that markets would rebound. The strong U.S. jobs numbers highlight the challenges in reading the economy.",2022-08-09
255,Economists have been pointing to the 3-month/10-year slope as being a more reliable predictor of recessions.,2022-08-09
256,It appears the U.S. economy may be falling into recession - the business cycle has not been eliminated.,2022-08-08
257,Compounding interpretation of the data now is the issue of the pandemic and the consequences of an ill-advised global economic shutdown. Read more here.,2022-08-08
258,"Elevated inflation, slowing global economic growth expectations, and reduced central bank liquidity remain the key economic considerations. Read more here.",2022-08-08
259,"We prefer investment grade credit over equities right now. Our reasoning: valuations, strong balance sheets, low supply and moderate refinancing risks. Read more here...",2022-08-08
260,"Two economic reports from last week, attempting to measure essentially the same thing, reported results that were so different they could be about two different countries. Read more here.",2022-08-08
261,The market is ignoring the looming impact the recession and receding inflation will have on corporate earnings. The bulls have the ball for now. Read more here...,2022-08-08
262,"Far from moderating, new data from the Bureau of Economic Analysis show that inflation picked up in June.",2022-08-07
263,"Rising price pressures, stronger and more persistent than generally expected, has been the main challenge for consumers, businesses, and policymakers.",2022-08-06
264,"Only 10% of the nation feels positive about the economy, and last month, consumer sentiment hit a record low. Read more.",2022-08-06
265,"In July, the S&P 500 rallied more than 9% and long-term treasuries, as measured by the BofA/Merrill 10+ Year US Treasury Index, jumped over 3%.",2022-08-06
266,The stock market continues to perform when the Fed is lifting interest rates. Read more.,2022-08-05
267,"Muni debt is mostly owned by tax-paying Americans, and their preferences determine the market prices of the debt.",2022-08-03
268,"Central banks retain a heavy hand. Fed is pushing back against dovish interpretation of the July meeting, while ECB started peripheral bond market intervention through PEPP reinvestments.",2022-08-03
269,"US may be entering a decade of stagflation. Steepener bonds are little understood, but offer an attractive 8-12% return. Read more about about Steepener bonds.",2022-08-03
270,"Despite some easing in longer-term inflation expectations, shorter-term expectations remain near record highs. A pivot to monetary easing looks rather unlikely.",2022-08-02
271,"We currently meet the official definition of a market correction and the unofficial definition of a recession, and weâre close to the definition of high inflation.",2022-08-02
