,summary,date
31,Central banks in major economies expected as recently as a few months ago that they could tighten monetary policy very gradually.,2022-08-02
32,Many of the downside risks flagged in our April World Economic Outlook have begun to materialize.,2022-08-02
33,GuruFocus Article or News written by insider and the topic is about: ,2022-08-01
34,"Emerging markets' central banks frontloaded a lot of rate hikes, and real policy rates adjusted by expected inflation are now very positive (maybe even contractionary) in quite a few EMs.",2022-07-30
35,"EM stocks behaved surprisingly well this year. Though they declined along with global equities, MSCI Emerging Markets Index outperformed MSCI World Index of developed-market stocks in 1H22.",2022-07-30
36,"IEMG isn't really that much of an emerging market exposure, it's a lot of China and Taiwan. China carries investability risks, and some of them relate to Taiwan.",2022-07-28
37,These are the stocks posting the largest moves in midday trading. ,2022-07-28
38,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
39,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
40,GuruFocus Article or News written by insider and the topic is about: ,2022-07-28
41,GuruFocus Article or News written by insider and the topic is about: ,2022-07-27
42,GuruFocus Article or News written by insider and the topic is about: ,2022-07-27
43,"As inflation raged, central banks accelerated the pace of monetary policy tightening, aiming to slow the growth of aggregate demand and calm price pressures. Read more here.",2022-07-26
44,Most major economies are dealing with inflation highs not seen in decades. Read more.,2022-07-26
45,GuruFocus Article or News written by insider and the topic is about: ,2022-07-25
46,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
47,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
48,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
49,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
50,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
51,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
52,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
53,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
54,GuruFocus Article or News written by insider and the topic is about: ,2022-07-20
55,"Some net commodity exporters, like Brazil and South Africa, have seen current accounts improve as commodity prices and revenues have surged. Read more.",2022-07-20
56,GuruFocus Article or News written by insider and the topic is about: ,2022-07-20
57,"The global economy and financial markets have had a dreadful H1 2022, and H2 looks tough too. Investors would do well to refocus on high quality, with assets that can deliver stable earnings",2022-07-19
58,GuruFocus Article or News written by insider and the topic is about: ,2022-07-19
59,GuruFocus Article or News written by insider and the topic is about: ,2022-07-19
60,GuruFocus Article or News written by insider and the topic is about: ,2022-07-19
61,The US Dollar has recently shown strength. Inflation is rather high.,2022-07-19
62,GuruFocus Article or News written by insider and the topic is about: ,2022-07-18
63,We now expect U.S. inflation to peak later than we originally expected and to roll over much more gradually than previously expected. Read more.,2022-07-16
64,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
65,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
66,GuruFocus Article or News written by insider and the topic is about: ,2022-07-15
67,We expect the 10-year U.S. Treasury yield to range from around 2.8% to 3.0% in one yearâs time. Click here to read more.,2022-07-15
68,GuruFocus Article or News written by insider and the topic is about: ,2022-07-15
69,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
70,Private market valuations are not immune to this new regime of higher volatility. Click here to know more...,2022-07-14
71,"An investment in Nigeria or Turkey clearly exposes a firm or investor to more risks than an otherwise similar investment in Germany or Canada, but why?",2022-07-14
72,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
73,"Last quarter, the Asset Allocation Committee adopted an underweight view on global equities and leaned more heavily into cash, commodities and other alternative, diversifying assets.",2022-07-13
74,"In several emerging markets, rates at the shorter end of the curve are trading at the highest levels in 20 years. Click here to know more...",2022-07-13
75,,2022-07-13
76,,2022-07-13
77,,2022-07-13
78,,2022-07-13
79,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
80,,2022-07-12
81,,2022-07-12
82,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
83,Ray Dalio increased his exposure to emerging markets and consumer staples. See the implications of his actions for British American Tobacco and Altria here.,2022-07-11
84,,2022-07-11
85,,2022-07-11
86,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
87,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
88,Bridgewater Associates' 13F portfolio value increased ~45% this qtr. Click here for the top three stock positions as well as new stake increases and decreases.,2022-07-07
89,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
90,"Legendary fund manager and billionaire Ray Dalio is having an excellent year. His flagship fund, Pure Alpha II, has returned 32%",2022-07-06
91,The revised long-term outlook projects an annualized return of 4.9%. Click here to know more...,2022-07-06
92,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
93,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
94,"In contrast to some other market observers expecting a contraction in EM earnings in 2023, at the start of this year we highlighted the likelihood of a recovery driven by India and China.",2022-07-02
95,We have upgraded inflation forecasts - and downgraded growth - and now expect global GDP to expand at a rate well below potential in 2023.,2022-07-01
96,The global economic outlook has deteriorated sharply; we now expect GDP growth to be well below potential in 2023. Read more here.,2022-07-01
97,"NIUâs mission is to redefine urban mobility through smart electric two-wheeled vehicles, its app, and the use of big data. See why investors should pass on NIU.",2022-06-30
98,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
99,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
100,"Growth is slowing, but itâs slowing to trend at this point. So not to zero, not to negative, but something like the trend that weâve experienced over the last couple of decades.",2022-06-24
101,"In a more fractured world, we believe governments and corporate decision-makers will increasingly focus on searching for safety and building resilience.",2022-06-22
102,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
103,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
104,"Staff article entitled Notable ETF Inflow Detected - IEMG, YUMC, TCOM, ZTO, about ETFs, from ETF Channel.",2022-06-14
105,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
106,"From Russia’s invasion of Ukraine to China’s COVID-19 crackdown, investors in emerging-market equities have faced many new challenges this year. Click here to know more...",2022-06-10
107,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
108,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
109,"With a negative 5-year Sharpe ratio and very poor long-term annualized returns, FEO is not a good value proposition.",2022-06-09
110,"Ray Dalio has held his ground that ""cash is trash."" Instead, he recommends real assets, which include land, commodities and real estate.",2022-06-01
111,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
112,A look at the firm's top 1st-quarter buys,2022-05-25
113,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
114,Here’s an overview of the top emerging market exchange-traded funds (ETFs) in terms of assets under management.,2022-05-20
115,,2022-05-19
116,,2022-05-17
117,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
118,,2022-05-16
119,,2022-05-16
120,"Staff article entitled See Which Of The Latest 13F Filers Holds IEMG, about stock options, from Holdings Channel.",2022-05-16
121,,2022-05-16
122,,2022-05-16
123,,2022-05-13
124,,2022-05-12
125,,2022-05-12
126,,2022-05-12
127,,2022-05-12
128,,2022-05-12
129,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
130,,2022-05-09
131,,2022-05-09
132,"Stock trades, portfolios and commentaries of the best investors. Value investing screens and valuation tools.",2022-05-09
133,"Stock trades, portfolios and commentaries of the best investors. Value investing screens and valuation tools.",2022-05-09
134,"The WisdomTree Emerging Markets SmallCap Dividend ETF (DGS) was launched on 10/30/2007, and is a smart beta exchange traded fund designed to offer broad exposure to the Broad Emerging Market ETFs category of the market.",2022-05-05
135,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
136,These are the stocks posting the largest moves in midday trading. ,2022-04-28
137,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
138,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
139,"During a recent ETF Trends webcast focused on emerging markets, 42% of advisor respondents said that they allocate between 5% and 10% of client assets to emerging markets, and an additional 11% reported taking an even more aggressive approach. However, the majority were using broad emerging market ETFs to gain exposure. Given the performance challenges [...] Read more at ETFtrends.com.",2022-04-25
140,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
141,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
142,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
143,The Justice Department has filed an appeal seeking to overturn a federal judge's ruling that ended the face-mask mandate on planes and other modes of public...,2022-04-21
144,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
145,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
146,,2022-04-18
147,"Sanctions imposed on Russian government & companies, along with countermeasures by Russian authorities, have caused further disruption to commodity markets & contributed to rising prices.",2022-04-16
148,"For the third straight month, mutual fund investors were net redeemers of fund assets, withdrawing $64.6 billion from conventional funds for March.",2022-04-15
149,,2022-04-12
150,,2022-04-12
151,,2022-04-09
152,Launches are on track for a record year. Here are four ETFs that stand out from the crowd.,2022-04-08
153,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
154,Russia’s President Vladimir Putin has fully miscalculated the West’s response to his invasion of Ukraine. Find out more here.,2022-04-08
155,,2022-04-08
156,"For the week redemptions ... SOXL, IEMG, VWO, EEM, VOO, XLV, IVV, IEF, JPHY, JNK, VCSH, LQD, XLF, SPY",2022-04-08
157,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
158,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares Core MSCI Emerging Markets ETF, which added 9,600,000 units, or a 0.7% increase week over week. Among the largest underlying components o",2022-04-07
159,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares Core MSCI Emerging Markets ETF, which added 9,600,000 units, or a 0.7% increase week over week - Among the largest underlying components of IEMG, in morning trading today Baidu is down about 2.7%, and NIO is lower by about 3.6% - IEMG,LABD,BIDU,NIO.",2022-04-07
160,,2022-04-07
161,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
162,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
163,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
164,"Stock markets fell in the first quarter as Russia’s invasion of Ukraine destabilized the growth outlook, amplified concerns about rising interest rates and unleashed geopolitical risks.",2022-04-05
165,"The expected risk premium for the Global Market Index ticked slightly higher in March to an annualized 5.8% pace, fractionally above last month’s estimate.",2022-04-04
166,"After COVID-19, the world faces a 2nd shock in the Russian invasion of Ukraine. What is the direction of travel emerging from the ongoing crisis? Find out.",2022-04-03
167,"Money market funds and equity funds attracted new capital, while taxable bond funds and tax-exempt bonds suffered weekly outflows. Click here to know more...",2022-04-01
168,"Follow the Money is a series of brief, information-rich posts that I will publish periodically but not on a fixed schedule. Check out the recap as on 3/31 here.",2022-04-01
169,"Pick any barometer of costs these days, and the story is the same: Prices are up - and in a dramatic fashion. Read more here.",2022-04-01
170,"If you want to learn to invest from the best, Warren Buffett and Ray Dalio are two names to follow. Both have been investing for decades, and each has amassed a multibillion-dollar personal fortune.",2022-04-01
171,"There’s a lot of talk about the Fed’s balance sheet, but I think what people forget is that size of balance sheet relative to gross domestic product is much higher in Japan & Europe.",2022-03-30
172,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares Core MSCI Emerging Markets ETF, which added 21,600,000 units, or a 1.7% increase week over week. Among the largest underlying components",2022-03-30
173,"Comparing units outstanding versus one week ago at the coverage universe of ETFs at ETF Channel, the biggest inflow was seen in the iShares Core MSCI Emerging Markets ETF, which added 21,600,000 units, or a 1.7% increase week over week - Among the largest underlying components of IEMG, in morning trading today Baidu is up about 1.7%, and Nio is higher by about 7.4% - IEMG,IBTE,BIDU,NIO.",2022-03-30
174,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
175,Historically reliable macro indicators signal growth for the U.S. economy. Sustained bear markets in equities unfolded in recessions only.,2022-03-27
176,"A ""bottom-up"" approach to financial valuation demonstrates that political risk insurance typically reduces the Country Risk Premiums and credit score equivalent of an EM investment.",2022-03-24
177,UAE suffers from concentration risk and is prone to frequent churn. The macro-economic outlook looks encouraging.,2022-03-22
178,"Looking today at week-over-week shares outstanding changes among the universe of ETFs covered at ETF Channel, one standout is the iShares Core MSCI Emerging Markets ETF (Symbol: IEMG) where we have detected an approximate $758.6 million dollar inflow -- that's a 1.1% increase w",2022-03-22
179,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
180,"Eight months ago we made 6 bold, quite controversial (at the time) predictions for the next 12 months. Read more to see what predictions materialized.",2022-03-18
181,"Developed market central banks have started to raise interest rates, led by the Bank of England. Emerging market fundamentals are better in the current tightening cycle compared to history.",2022-03-17
182,Authorized participants have the right but not the obligation to transact in the primary market. Click here to know more...,2022-03-17
183,US valuations remain very high despite recent selloff across the market cap spectrum. What are the things that stand out on the PE10 valuations chart? Find out.,2022-03-16
184,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
185,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
186,,2022-03-11
187,"At AB, we feel like we have a differentiated way to approach ESG investing. We have 360-degree view of analyzing ESG risks from all parts of a company or country's stakeholders.",2022-03-11
188,The Russian invasion of Ukraine has created shifts in investment portfolios across asset classes globally. Click here to know more...,2022-03-11
189,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
190,"Shares of Philip Morris International Inc. took a hit Monday, after J.P. Morgan analyst Jared Dinges recommended investors stop buying, given risks from the...",2022-03-07
191,"Almost every other commodity on the planet rose in prices last week, as did the dollar. There was considerable market volatility last week, but in the end, US stocks were only down modestly.",2022-03-07
192,"The trends that look the most durable to me at this time are foreign vs. US, value vs. growth, mid-cap vs. large and small cap, defensive vs. cyclical, and energy vs. tech.",2022-03-06
193,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
194,"Over the last two centuries, at least 23 ships are recorded as having been sunk by icebergs, while many more have sustained damage. Read more.",2022-03-05
195,"We think that the inflection point is now. The past 18 months have accelerated the use of technology both on the consumer and business side - whether it’s in e-commerce, digital banking...",2022-03-05
196,"We think that the inflection point is now. The past 18 months have accelerated the use of technology both on the consumer and business side - whether it’s in e-commerce, digital banking...",2022-03-04
197,"Staff article entitled iShares Core MSCI Emerging Markets (IEMG) Enters Oversold Territory, about ETFs, from ETF Channel.",2022-03-04
198,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
199,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
200,MSCI and FTSE Russell will remove Russia securities from their indexes within the next week.,2022-03-03
201,"As the world reels from the crisis, the blowback is rippling across the world economy and markets. Click here to know more...",2022-03-02
202,A geopolitical conflict erupted and equities shrugged it off. Similar events led to the Russian crisis in 1998 but fundamentals are different today.,2022-03-01
203,"A major disruption of Russia’s exports of crude oil, natural gas, and metals could raise prices of commodities further, which could further raise inflation pressures in other countries.",2022-03-01
204,"Designed to provide broad exposure to the Broad Emerging Market ETFs category of the market, the WisdomTree Emerging Markets SmallCap Dividend ETF (DGS) is a smart beta exchange traded fund launched on 10/30/2007.",2022-03-01
205,"Financial markets are reacting as expected to the heightened uncertainty. In the first days of the invasion, global equities plunged while safe-haven assets rallied.",2022-03-01
206,Impact of sanctions against Russia. Boomerang effects of sanctions against Russia.,2022-02-28
207,"Disney, Sony and Warner Bros. have halted future theatrical film releases in Russia following the country's attack on Ukraine. ",2022-02-28
208,"Ukraine notwitstanding, the environment for investors didn’t change much last week. Stocks, commodities and real estate were higher, and bonds were down slightly. Foreign markets were down.",2022-02-28
209,"It was a strong quarter for Disney, HBO Max and Paramount+ as streaming leader Netflix acknowledged competition may be hurting its growth on the margins.",2022-02-24
210,"Amid tightening monetary policy, Group CIO Dan Ivascyn discusses defensive strategies that may help investors navigate inflationary risks and the bumpy path toward higher interest rates.",2022-02-23
211,,2022-02-23
212,"If stocks were selling off because of Ukraine, shouldn’t European shares be taking the brunt of the selling? Yet, European stocks have outperformed US stocks since the end of January and YTD",2022-02-22
213,"Non-U.S. markets, including EM, DM, and Asia, are outperforming the U.S. markets after underperforming last year. Click here to know more...",2022-02-21
214,"The emerging markets index has gotten much more tech-heavy, whereas people have always thought of it as cyclical. Read more.",2022-02-18
215,,2022-02-18
216,,2022-02-18
217,,2022-02-18
218,One of our favorite EMFX price charts features bullish breadth divergence. A major sentiment reset in EM stocks could be fuel for better emerging market equity performance.,2022-02-18
219,,2022-02-18
220,,2022-02-18
221,,2022-02-18
222,,2022-02-18
223,,2022-02-18
224,,2022-02-18
225,,2022-02-17
226,,2022-02-17
227,,2022-02-17
228,,2022-02-17
229,Mega hedge fund releases quarterly portfolio,2022-02-17
230,,2022-02-17
231,,2022-02-17
232,,2022-02-16
233,"The iShares MSCI Emerging Markets Multifactor ETF (EMGF) made its debut on 12/08/2015, and is a smart beta exchange traded fund that provides broad exposure to the Broad Emerging Market ETFs category of the market.",2022-02-16
234,,2022-02-16
235,,2022-02-16
236,,2022-02-16
237,,2022-02-16
238,"High inflation, high interest rates, and strong commodity prices have resulted in a shift to value and away from high growth emerging market technology.",2022-02-16
239,,2022-02-16
240,,2022-02-14
241,Four macroeconomic indicators rang the alarm before every recession since 1950. The macro indicators are not flashing warning signals yet. The S&P 500 remains on target for 5000-5200.,2022-02-13
242,"Staff article entitled See Which Of The Latest 13F Filers Holds IEMG, about stock options, from Holdings Channel.",2022-02-11
243,,2022-02-11
244,,2022-02-11
245,,2022-02-11
246,,2022-02-10
247,,2022-02-10
248,,2022-02-10
249,Analysts across Wall Street sang the praises of Disney after a quarterly print showing a stunning recovery in its parks business.,2022-02-10
250,,2022-02-10
251,,2022-02-10
252,"The MSCI Emerging Markets Index fell 2.5% in US-dollar terms last year. In contrast, the MSCI World Index gained 18.5%, helped by strong US returns.",2022-02-09
253,,2022-02-09
254,"The Super Bowl commercial is part of Tonal's broader ""Strength Made Me"" campaign, which celebrates women being strong both physically and mentally. ",2022-02-09
255,"Developed world trends varied somewhat, reflecting the timing of the Omicron wave and differing supply chain trends. Click here to know more...",2022-02-08
256,,2022-02-08
257,,2022-02-08
258,,2022-02-08
259,2022 has already started with a sharp reversal away from mega-cap and growth and toward value and high-dividend strategies.,2022-02-07
260,Stocks and bonds sold off in January as markets repriced for a more aggressive pace of central bank tightening and increased pressures on the global earnings recovery. Read here for more...,2022-02-07
261,,2022-02-07
262,,2022-02-07
263,,2022-02-07
264,,2022-02-07
265,"For investors who want to earn a reasonable return without taking excessive risks, diversification still works. The weighing of the high-flyers is not over.",2022-02-07
266,,2022-02-04
267,,2022-02-04
268,,2022-02-04
269,,2022-02-04
270,,2022-02-04
271,,2022-02-03
272,,2022-02-03
273,,2022-02-03
274,,2022-02-02
275,The expected risk premium for the Global Market Index edged down in January from the previous month’s estimate. Read more.,2022-02-02
276,,2022-02-02
277,"We chat with David Donabedian, chief investment officer at CIBC Private Wealth U.S., who says single-digit gains for the S&P 500 may be the best we get this...",2022-02-02
278,,2022-02-02
279,Bud Light Seltzer is hoping that a Super Bowl ad starring celebrity chef Guy Fieri will help jump-start sales of its new hard soda line.,2022-02-01
280,The current environment suggests that fundamentals for EM debt are on track to keep strengthening. Click here for a detailed review...,2022-02-01
281,,2022-02-01
282,Widespread downside risks confronting emerging markets including slowing economic growth & rising inflation. Learn more about emerging markets here.,2022-01-31
283,,2022-01-31
284,We are likely not at the end of the ongoing stock market correction. The odds favor more weakness. The rally into the close on Friday shows that traders/investors are anxious to buy the dip.,2022-01-31
285,Investors' sudden change of heart on Netflix puts entire streaming wars narrative into question for 2022.,2022-01-29
286,The Federal Communications Commission does not yet have the majority it would need to reinstate net neutrality on the federal level.,2022-01-28
287,"Is the growth slowdown with tightening financial conditions in advanced economies likely to be disastrous for emerging markets, with landing becoming a hard one in their case?",2022-01-28
288,"Information technology, utilities, and materials were the clear winners across most regions. Click here to know more...",2022-01-28
289,"Casey Newton, The Platformer editor and CNBC contributor, joins 'Power Lunch' to discuss the streaming landscape and recent developments in the space.",2022-01-27
290,,2022-01-27
291,Dow futures turned positive Thursday after falling more than 500 points overnight.,2022-01-27
292,Dow futures turned positive Thursday after falling more than 500 points overnight as the market's recent volatility persisted.,2022-01-27
293,These are the stocks posting the largest moves before the bell.,2022-01-27
294,CNBC's 'Squawk Box' team break down the last fourth-quarter earnings report from Comcast.,2022-01-27
295,,2022-01-27
296,,2022-01-27
297,It is important for investors to assess how the diverging short-term and longer-term outlooks for EM equities could affect their positioning in this critical asset class.,2022-01-26
298,,2022-01-26
299,,2022-01-26
300,"AEF has $442m in assets and currently shows a forward yield of 7.4%. Click here to read about the CEF's performance, portfolio holdings and my recommendation.",2022-01-25
301,,2022-01-25
302,,2022-01-25
303,,2022-01-24
304,"This market was driven by sentiment - greed - on the way up, and this correction is being driven by fear. And there just doesn’t seem to be enough of it yet to make a durable bottom.",2022-01-24
305,,2022-01-24
306,,2022-01-24
307,,2022-01-24
308,,2022-01-24
309,"Microsoft, Tesla and Apple will release quarterly results, alongside a handful of other tech firms. McDonald's and Boeing will also offer updates.",2022-01-23
310,Americans are wondering what's amiss with Wall Street after steep declines in stocks and a surge in bond yields in recent weeks. Here's how to think about it.,2022-01-22
311,The Atlanta Federal Reserve (Fed) nowcast model currently estimates that the U.S. economy is expanding at a 6.8% quarter-over-quarter annualized rate.,2022-01-21
312,"The Federal Reserve's meeting trumps everything else for markets in the week ahead, as investors await any new clues on its plans to raise interest rates.",2022-01-21
313,Non-U.S. markets are off to a good start after underperforming last year. Click here to know more...,2022-01-21
314,US equity market categories were the best equity markets in 2021 with the large-cap S&P 500 Index up 28.7% followed by mid-cap and small-cap. Bonds were a difficult asset class for investors,2022-01-21
315,,2022-01-21
316,,2022-01-21
317,"Netflix added a line in its quarterly shareholder letter acknowledging streaming competition is affecting its ""marginal growth.""",2022-01-20
318,,2022-01-19
319,,2022-01-19
320,,2022-01-19
321,"China's real estate developers' rout deepens, authorities signal more policy support. Click here to know more...",2022-01-19
322,,2022-01-19
323,,2022-01-18
324,Microsoft takes big $68.7 billion swing on video game company Activision Blizzard while legacy media stays on sidelines,2022-01-18
325,"For the Asset Allocation Committee, 2022 is a year to focus on income from risky assets, while adjusting portfolios to help cushion against, and take advantage of, potential price volatility",2022-01-17
326,Our 2022 outlook reflects our belief that tighter monetary policy will have an impact on the global economy. Overall return levels are likely to be lower in 2022 compared to 2021.,2022-01-17
327,"IEMG is priced for returns of circa 10%. Even if earnings growth rates disappoint, downside is probably limited. Read more to know why I would take a Neutral stance on IEMG.",2022-01-17
328,,2022-01-14
329,,2022-01-14
330,,2022-01-14
331,President Biden urged companies to voluntarily impose Covid vaccination rules on workers after the Supreme Court blocked a government order to do that.,2022-01-13
