,summary,date
21,UK households may collectively need up to £65bn extra in government support to offset the forthcoming rise in energy bills this winter. UK markets now expect Bank Rate to exceed 4% next year.,2022-08-27
22,,2022-08-27
23,iShares MSCI Germany Fund is a good way to get exposure to industry heavy German economy. See why risks are high for EWG ETF this coming winter.,2022-08-27
24,EWG has grossly underperformed its European and Global counterparts this year.,2022-08-26
25,US stocks are outperforming EU stocks for nearly 15 years. If you think this is the time to jump back in - you might wish to reconsider and wait a while longer.,2022-08-25
26,"Unusual total active opti... SFL, KGC, CGC, DG, MO, PLUG, BIDU, EWG, MOS, BABA",2022-08-25
27,"Germany's Ifo index, just dropped for the third month in a row, coming in at 88.5 in August from 88.7 in July. The weakening of the index is slowing down, but no improvement is in sight.",2022-08-25
28,"The list of arguments why the German economy is sliding into recession is getting ever longer. The question isn't about whether there'll be a recession but rather how severe and how long it will be.

",2022-08-25
29,"Global securities finance revenues reached $6.1bn in H1 2022, up 12% YoY. Increasing balances across main asset classes were the key linchpin to a strong H1 2022.",2022-08-25
30,"Equities rebounded in recent weeks as investors considered the prospects of a possible pivot by major central banks, especially after Chinaâs central bank unexpectedly cut interest rates.",2022-08-24
31,Natural gas held up despite multiple attempts by short sellers to knock it down. Read more.,2022-08-23
32,"Interest rate volatility has been high, and rotations between value and growth in equities have been sharp. Read more.",2022-08-22
33,"Even before the onset of winter, the German economy is in poor shape.",2022-08-16
34,"We doubt European markets would react well to either a more hawkish or more dovish European Central Bank. Curve flattening, and lower Bund yields, is our base case for now. Read more here...",2022-08-16
35,August's ZEW reading only adds to the bad news out of Germany. The long list of risks and challenges the German economy is facing makes a recession in the second half of the year almost inevitable.,2022-08-16
36,,2022-08-16
37,Water levels on the Rhine river may soon be impassible with no good way to get coal to electrical plants. France has its own set of problems.,2022-08-14
38,,2022-08-14
39,Siemens reported June quarter 2022 earnings on August 11 and has announced the first quarterly loss since more than a decade.,2022-08-12
40,"The producer price index fell 0.5% in July, the Labor Department said Thursday. That’s down from a 1.0% jump in June",2022-08-11
41,"adidas AG has seen strong sales growth across Western markets. However, this has been accompanied by a significant rise in operating overhead expenses driven by inflation.",2022-08-10
42,"Staff article entitled Notable ETF Outflow Detected - EWG, about ETFs, from ETF Channel.",2022-08-09
43,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-08
44,"Growing rapidly, multi-faceted, and with green products and services permeating throughout markets, the green economyâs development increasingly resembles that of the tech sector.",2022-08-06
45,"The daily average for new U.S. cases may have started to decline based on official numbers, but it's unclear at this time if the trend is real as so many...",2022-08-05
46,"In Q2 2022, Bayer delivered strong results across all of the company's divisions. Read why I am confident to reiterate my buy recommendation.",2022-08-04
47,"Latest data shows the lar... HIVE, INVZ, HGEN, RKT, NU, DNN, NEGG, BGFV, EWG, GSL",2022-08-04
48,"Central banks retain a heavy hand. Fed is pushing back against dovish interpretation of the July meeting, while ECB started peripheral bond market intervention through PEPP reinvestments.",2022-08-03
49,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-02
50,Central banks in major economies expected as recently as a few months ago that they could tighten monetary policy very gradually.,2022-08-02
51,"European gas demand curtailment would have major adverse impacts on the industrial sector, particularly the refining, chemicals, plastic, glass, ceramic, and metal industries. Read more.",2022-08-02
52,Ever-lower interest rates are driving greater appetite for risk assets. In the case of eurozone sovereign spreads this tightening is on the back of hopes for a less-fraught Italian election.,2022-08-02
53,Is a Fed neutral interest rate enough to pause further hikes? How is Europe coping with its natural gas shortage? China lifts tech restrictions and supports property developers.,2022-07-30
54,,2022-07-29
55,These are the stocks posting the largest moves in midday trading. ,2022-07-28
56,,2022-07-28
57,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
58,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
59,"President Joe Biden on Wednesday said he was ""feeling great"" after testing negative for COVID-19 on Tuesday evening and Wednesday morning. Speaking from the...",2022-07-27
60,"Signs of slowing economic growth abound, but they only seem to affect EUR rates. USD rates are more circumspect heading into todayâs FOMC meeting, where a 75bp hike is probable.",2022-07-27
61,"As inflation raged, central banks accelerated the pace of monetary policy tightening, aiming to slow the growth of aggregate demand and calm price pressures. Read more here.",2022-07-26
62,German Bund yields holding on to last weekâs gains confirm the marketâs recessionary mood. US data should add to the economic gloom. Read more here...,2022-07-26
63,,2022-07-25
64,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
65,"The UK economy surprised in May with robust growth following three months of stagnation, but that reading was distorted by holiday dates.",2022-07-21
66,"Two opposing forces appear to be dominating the market currently, with investors polarized between recession fears and bargain hunting following this yearâs large equity selloff.",2022-07-20
67,"There has been a dramatic fall in Treasury yields in the past month and an equally dramatic fall in energy, metals, and agricultural commodities.",2022-07-19
68,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
69,"Inflation; How many times are we going to say This is the highest ever? In the current backdrop, the potential for a sharp V-bottom for the economy and the markets is LOW.",2022-07-15
70,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
71,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
72,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
73,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
74,"The EU and the U.S. are placing more energy sanctions on the Russian Federation, but it looks like they are self-defeating in nature. Click here to know more...",2022-07-12
75,,2022-07-12
76,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-07-12
77,"Between 2009 and 2012, the euro area experienced a sovereign debt crisis. The European Central Bank is ending its bond-buying program and prepping to raise rates.",2022-07-11
78,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
79,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-07-11
80,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
81,,2022-07-09
82,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
83,"It will be a busy week for Fed speak as Williams talks about LIBOR on Monday, Barkin discusses recession on Tuesday, Waller speaks on Thursday and Bostic talks on Friday.",2022-07-09
84,"Euro rates and German Bund yields are on a downward path, justified by recession risks and declining inflation fears.",2022-07-07
85,The rise in bond spreads in most eurozone countries could be a problem.,2022-07-07
86,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
87,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
88,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
89,"Staff article entitled iShares MSCI Germany Getting Very Oversold, about ETFs, from ETF Channel.",2022-07-05
90,"Unusual total active opti... EWG, SHEL, USO, BP, F, LI, DWAC, VALE, UAL, SHOP",2022-07-05
91,,2022-07-04
92,All risky assets remain vulnerable to recession and generalized negative sentiment - including Italian government bonds. Click here to know more...,2022-07-04
93,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
94,Focus on high-quality companies that you can own at reasonable prices as well as make moderate adjustments in your overall positioning.,2022-07-02
95,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
96,"Staff article entitled EWG September 16th Options Begin Trading, about stock options, from Stock Options Channel.",2022-06-29
97,,2022-06-29
98,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
99,The probability for high inflation coupled with low or negative growth to persist in Europe for some time seems to be increasing.,2022-06-25
100,,2022-06-25
101,The U.S. Food and Drug Administration said Thursday it has issued marketing denial orders to Juul Labs Inc. for all of its products that are currently...,2022-06-23
102,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-06-21
103,,2022-06-20
104,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
105,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-06-17
106,"Even with inflation at a 40-year high, these popular items have seen their prices fall.",2022-06-16
107,"ECB is finally taking measure of financial fragmentation risk in eurozone. In addition to existing tools, it's working on a new instrument to prevent further widening of sovereign spreads.",2022-06-15
108,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
109,"As inflation readings around the world come in well above targets, many central banks have sped up their plans to tighten monetary policy after years of historically low interest rates",2022-06-15
110,Chinese CPI dropped 0.2% month-over-month in May 2022. There’s no mistaking the downturn across China all throughout last year. That had spilled over into its producer prices quite some ago.,2022-06-14
111,"Long-term bond yields have barely budged in Japan. Investors seem intent on continuing to sell JPY unless the BOJ lets yields rise, but if they do that, markets would switch to selling JGBs.",2022-06-13
112,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
113,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-06-10
114,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
115,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
116,,2022-06-08
117,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-05-30
118,,2022-05-30
119,,2022-05-30
120,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
121,"Staff article entitled EWG: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-05-27
122,,2022-05-25
123,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-05-24
124,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
125,,2022-05-24
126,"Latest data shows the lar... MMAT, LFLY, VUZI, UPST, EVTL, BKKT, EWG, BITF, FAZ",2022-05-23
127,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-05-17
128,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
129,,2022-05-16
130,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-05-12
131,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-05-10
132,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-05-09
133,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
134,,2022-05-09
135,,2022-05-04
136,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
137,These are the stocks posting the largest moves in midday trading. ,2022-04-28
138,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
139,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
140,,2022-04-28
141,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-04-27
142,"Unusual total active opti... DB, EWZ, EWG, CVE, LI, PDD, LCID",2022-04-27
143,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-04-26
144,,2022-04-24
145,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
146,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
147,"Latest data shows the lar... ATER, BRCC, DOGZ, CELU, EWG, CLVR, IRNT, NEGG, LEV, TKAT",2022-04-22
148,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
149,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
150,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
151,,2022-04-14
152,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-04-14
153,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-04-13
154,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
155,"The first Texas-manufactured Tesla vehicles rolled off the line, Car and Driver reported, during the ""rodeo"" event.",2022-04-07
156,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
157,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
158,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
159,"If USTs are upside down, we shouldn’t expect to find outright contradictions elsewhere in places like Japan or Germany. Read more ahead...",2022-04-06
160,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
161,"For most asset-classes and investors, the first quarter of 2022 didn't provide much of a reason to dance. For us however, it was quite different. See more here.",2022-04-04
162,"VANCOUVER, British Columbia, April 01, 2022--Eat Well Investment Group Inc. (the ""Company"" or ""Eat Well Group"" or ""EWG"") (CN:EWG) (US:EWGFF) (FRA:6BC0) announces its portfolio company, Belle Pulses (""Belle""), plans to upgrade and expand its production facilities to meet recent demand increases caused by the global food supply chain crisis.",2022-04-01
163,"VANCOUVER, British Columbia, March 31, 2022--Eat Well Investment Group Inc. (CSE: EWG) (US:EWGFF) (FSE: 6BC0) (""Eat Well"" or the ""Company"") announces that its principal regulator, the British Columbia Securities Commission, has accepted the Company’s application for, and has granted, a management cease trade order (the ""MCTO""). As previously announced on March 25, 2022, the Company applied for the MCTO due to an expected delay in the filing of the Company’s audited annual financial statements fo",2022-03-31
164,,2022-03-30
165,,2022-03-30
166,"With global markets close to post-Ukraine war highs, we remain neutral on global equities. Read more.",2022-03-29
167,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
168,"VANCOUVER, British Columbia, March 25, 2022--Eat Well Investment Group Inc. (CSE: EWG) (US:EWGFF) (FSE: 6BC0) (""Eat Well"" or the ""Company"") announces that the filing of the Company’s audited annual financial statements for the year ended November 30, 2021, the related management’s discussion and analysis and certificates of its CEO and CFO (collectively, the ""Required Filings"") will be delayed until after the filing deadline of March 30, 2022 (the ""Filing Deadline"").",2022-03-25
169,,2022-03-25
170,"VANCOUVER, British Columbia, March 24, 2022--Eat Well Investment Group Inc. (the ""Company"" or ""Eat Well Group"" or ""EWG"") (CN:EWG) (US:EWGFF) (FRA:6BC0) is pleased to announce that its majority-owned portfolio company, Amara Organic Foods (""Amara""), one of the fastest-growing baby food brands in America, is now available in select Sobeys Inc. (""Sobeys"") and IGA stores in Canada.",2022-03-24
171,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
172,"Even though some supply chain tensions have eased recently, the risks are rising again. Click here to know more...",2022-03-18
173,"Unusual total active opti... RLX, DG, MULN, EWG, OXY, DIDI, BABA, KWEB, PDD, LMT",2022-03-17
174,"Staff article entitled EWG: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-03-15
175,"The war between Ukraine and Russia has cemented a trend that financial markets aren’t happy about, and brought into view the risk of an escalation into war between Russia and NATO.",2022-03-15
176,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
177,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
178,"Unusual total active opti... ING, MULN, TSN, BCS, EWG, DIDI, PFE, LI, DB, JWN",2022-03-14
179,Sanctions might also bring undesirable side effects. Click here for a detailed review...,2022-03-10
180,Sanctions against Russia are likely to backfire in the eurozone due to their large trade relationship with Russia. The economic impact in the US will be much more limited than that in the EU,2022-03-08
181,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
182,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-03-08
183,,2022-03-07
184,"Staff article entitled Noteworthy ETF Outflows: EWG, about ETFs, from ETF Channel.",2022-03-07
185,,2022-03-07
186,"The trends that look the most durable to me at this time are foreign vs. US, value vs. growth, mid-cap vs. large and small cap, defensive vs. cyclical, and energy vs. tech.",2022-03-06
187,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
188,The invasion of Ukraine by the Russian military will cause many European countries to look urgently for new gas supply sources. Click for a detailed review...,2022-03-04
189,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
190,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
191,"The World Health Organization is updating its guidelines on COVID-19 treatments to include molnupiravir, the antiviral developed by Merck & Co., the first...",2022-03-03
192,"Underinvestment in oil exploration and production means not only that prices are soaring, but also that companies are free to pay high dividends.",2022-03-02
193,The JPMorgan Global Manufacturing PMI rose from a 15-month low of 53.2 in January to 53.6 in February.,2022-03-02
194,,2022-03-01
195,The Russian invasion of Ukraine has highlighted many instabilities within both political and economic realms. What should investors do now? Read on to find out.,2022-02-28
196,"Disney, Sony and Warner Bros. have halted future theatrical film releases in Russia following the country's attack on Ukraine. ",2022-02-28
197,The volatility surrounding Russia’s invasion of Ukraine continues to evolve. Read more here.,2022-02-28
198,"Staff article entitled iShares MSCI Germany (EWG) Enters Oversold Territory, about ETFs, from ETF Channel.",2022-02-28
199,There is a contrast between the ECB turning more cautious and the Fed's confidence. Fed officials expect that a March lift off is still very much the base case.,2022-02-25
200,"It was a strong quarter for Disney, HBO Max and Paramount+ as streaming leader Netflix acknowledged competition may be hurting its growth on the margins.",2022-02-24
201,,2022-02-23
202,"As the West imposes sanctions on Russia, the potential for a severe supply shock lurks – particularly for oil and natural gas. Click here to know more...",2022-02-22
203,"Geopolitical tensions may dominate other drivers in the near term, but sooner or later, bonds will have to contend with the looming monetary policy tightening.",2022-02-22
204,,2022-02-16
205,High inflation is putting the ECB under pressure to tighten monetary policy. The ECB seems bent on ending net asset purchases this year.,2022-02-15
206,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-02-15
207,Analysts across Wall Street sang the praises of Disney after a quarterly print showing a stunning recovery in its parks business.,2022-02-10
208,"The Super Bowl commercial is part of Tonal's broader ""Strength Made Me"" campaign, which celebrates women being strong both physically and mentally. ",2022-02-09
209,European Central Bank looks a lot closer to normalising or tightening policy. Click here to know more...,2022-02-08
210,Major central bank policies are diverging. Elevated exchange rate volatility may reflect the intensifying divergences. Read more.,2022-02-08
211,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-02-08
212,"Shares of Peloton Interactive Inc. undefined slumped 8.0% in premarket trading Tuesday, after the at-home fitness company confirmed that co-Founder John...",2022-02-08
213,,2022-02-07
214,,2022-02-04
215,"The stock market has been like a rocket ship over the last three years, advancing +90% as measured by the S&P 500 index, and +136% for the NASDAQ. Read more.",2022-02-02
216,Average selling prices in the Eurozone were advancing at a record pace in January. Click here to know more...,2022-02-02
217,"China’s economy is struggling as its outrageously leveraged property sector, which has driven some 25% of its GDP growth over the past decade, works through a well-earned bust cycle.",2022-02-01
218,Bud Light Seltzer is hoping that a Super Bowl ad starring celebrity chef Guy Fieri will help jump-start sales of its new hard soda line.,2022-02-01
219,German inflation has given financial markets another headache on top of Fed and BoE tightening ahead. Core bonds are the epicentre of market reaction but stress could spread to riskier debt.,2022-02-01
220,,2022-02-01
221,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-02-01
222,"Germany ETF EWG's implied returns are strong relative to local risk-free rates, even based on conservative projections of longer-term earnings growth. Read more here.",2022-01-31
223,"By Mauro Orru Casino Guichard-Perrachon SA forecasted a slight decrease in Ebitda for French retail in 2021, after the French food-retail market deteriorated...",2022-01-31
224,"By Anthony O. Goriainoff Ryanair Holdings PLC said Monday that its third-quarter net loss narrowed, and that due to the Omicron variant the outlook for...",2022-01-31
225,Investors' sudden change of heart on Netflix puts entire streaming wars narrative into question for 2022.,2022-01-29
226,The Federal Communications Commission does not yet have the majority it would need to reinstate net neutrality on the federal level.,2022-01-28
227,"Stocks ended lower Thursday, giving up strong early gains in another whipsaw trading session. The Dow Jones Industrial Average undefinedlost around 7 points,...",2022-01-27
228,"Casey Newton, The Platformer editor and CNBC contributor, joins 'Power Lunch' to discuss the streaming landscape and recent developments in the space.",2022-01-27
229,Dow futures turned positive Thursday after falling more than 500 points overnight.,2022-01-27
230,Dow futures turned positive Thursday after falling more than 500 points overnight as the market's recent volatility persisted.,2022-01-27
231,These are the stocks posting the largest moves before the bell.,2022-01-27
232,CNBC's 'Squawk Box' team break down the last fourth-quarter earnings report from Comcast.,2022-01-27
233,,2022-01-27
234,"ECB's road to normalisation can be divided into three stages: tapering, the end of negative interest rates, and finally moving towards a more neutral monetary policy stance. Read more here.",2022-01-26
235,House prices in the eurozone increased by 8.8% y/y in Q3 2021. Click here for a detailed review...,2022-01-25
236,,2022-01-25
237,These are the stocks posting the largest moves in midday trading. ,2022-01-24
238,CNBC's Julia Boorstin reports on legal media companies which are ticking higher despite a broader sell-off. (Comcast is CNBC's parent company.),2022-01-24
239,Eurozone business activity growth slowed for a second successive month in January. Click here to know more...,2022-01-24
240,U.S. stock futures indicated more losses to start the new week following the Nasdaq's and the S&P 500's worst weeks since March 2020.,2022-01-24
241,"The stocks making the biggest moves in premarket trading include Kohl's, Snap, Peloton, and more.",2022-01-24
242,"Microsoft, Tesla and Apple will release quarterly results, alongside a handful of other tech firms. McDonald's and Boeing will also offer updates.",2022-01-23
243,"The Federal Reserve's meeting trumps everything else for markets in the week ahead, as investors await any new clues on its plans to raise interest rates.",2022-01-21
244,"Netflix added a line in its quarterly shareholder letter acknowledging streaming competition is affecting its ""marginal growth.""",2022-01-20
245,"Already caught in the slipstream of globally rising rates, a deteriorating overall net flow backdrop in eurozone government bonds should contribute to keeping the 10Y Bund yield above 0%.",2022-01-19
246,"While only a deterioration in risk sentiment might help boost demand for bonds, even this might not derail Fed hikes. Read more here...",2022-01-19
247,January's PMI data will provide the first broad insight into the economic impact of the Omicron variant across the globe.,2022-01-19
248,Microsoft takes big $68.7 billion swing on video game company Activision Blizzard while legacy media stays on sidelines,2022-01-18
249,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-01-18
250,"Despite market expectation of higher rates as its economy recovered and supply chain bottlenecks fueled rising prices concerns, the PBOC did not tighten its monetary policy.",2022-01-18
251,,2022-01-14
252,President Biden urged companies to voluntarily impose Covid vaccination rules on workers after the Supreme Court blocked a government order to do that.,2022-01-13
253,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-01-13
254,"Our forecasting model predicts the real value of global trade to go up to USD 20,175 billion in 2021 and USD 21,038 billion in 2022.",2022-01-12
255,Two of Sen. Kyrsten Sinema's former aides have become key aides for corporate giants looking to impact President Joe Biden's agenda. ,2022-01-11
256,January is the busiest month of the year for syndicated bond sales. Click here for a detailed analysis...,2022-01-11
257,"Latest data shows the lar... PYR, EVAX, CZOO, SENS, AMRN, BKSY, LTRY, EWG, ERJ, VLTA",2022-01-11
258,"Powell’s hearing will be an opportunity to gauge the aggressiveness of the Fed’s tightening cycle, and it could see the curve front-load hikes further. Read more here...",2022-01-11
259,Former aides to Sen. Joe Manchin who are now lobbyists are scoring big clients as their ex-boss battles President Biden's agenda,2022-01-10
260,"""Turning Red"" is the third Pixar film to transition to Disney's streaming platform during the pandemic.",2022-01-07
261,,2022-01-07
262,,2022-01-07
263,,2022-01-07
264,"Jim Cramer, Dan Ives of Wedbush Securities, Gene Munster of Loup, Aaron Kessler of Raymond James, Dan Niles of Satori Fund, Darrin Peller of Wolfe Research, Josh Brown of Ritholtz Wealth Management, Brenda Vingiello of Sand Hill Global Advisors, Sarat Sethi of DCLA, and Steve Weiss of Short Hills Capital explain why they are buying, selling, or holding specific stocks and ETFs",2022-01-06
265,"Sarat Sethi, DCLA managing partner and portfolio manager, joins the 'Halftime Report' to discuss his top stock picks for 2022, which include Uber, Morgan Stanley, and Comcast.",2022-01-06
266,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-01-06
267,"The JPMorgan Global Manufacturing PMI, compiled by IHS Markit from its proprietary business surveys, held steady at 54.2 for a third successive month in December.",2022-01-06
268,,2022-01-06
269,"""West Side Story"" is a box office bomb, having only generated around $36 million in ticket sales on a $100 million production budget.",2021-12-26
