,summary,date
17,"During the very early months of the pandemic in 2020, Warren Buffett's company Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) sold off a solid chunk of its bank holdings, which included credit card companies.  Buffett said Berkshire was concerned about its exposure to the sector, given the uncertainty at the time.",2022-09-16
18,"Staff article entitled Notable Friday Option Activity: AXP, MAT, WYNN, about stock options, from Stock Options Channel.",2022-09-16
19,"American Express rose 11% since July 3, outperforming the roughly flat Visa and Mastercard. Does this make AXP stock a Buy? Click here to find out.",2022-09-15
20,"If you have a small business and don't want to pay an annual fee for a credit card, you can still earn valuable rewards with one of the cards listed.",2022-09-15
21,"In this article, we discuss 10 blue chip stocks to buy according to billionaire Jim Simons. You can skip our detailed analysis of Renaissance Technologies’ strategy and the current market outlook and go directly to 5 Blue Chip Stocks to Buy According to Billionaire Jim Simons. Jim Simons is a leading mathematician and investor who […]",2022-09-15
22,"Recently, Zacks.com users have been paying close attention to American Express (AXP). This makes it worthwhile to examine what the stock has in store.",2022-09-15
23,"Item 7.01 Regulation FD DisclosureAmerican Express Company is hereby furnishing below delinquencyand write-off statistics for its U.S. Consumer and U.S. Small Business CardMember lending... | September 15, 2022",2022-09-15
24,GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Update from Portfolio Managers Chris Davis and Pierce Crosbie,2022-09-15
25,"American Express (AXP) closed the most recent trading day at $156.30, moving +0.61% from the previous trading session.",2022-09-14
26,The Amex Gold Card is one of the best travel rewards cards on the market. Here's how to qualify.,2022-09-14
27,"Paulana Lamonier founded her New York-based ""Black People Will Swim"" with the goal of combating a harmful stereotype. Here's how she got started.",2022-09-14
28,"Shares of American Express Co. slid 4.37% to $155.35 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",2022-09-13
29,It's more expensive than ever to be single in the U.S. Here's how the unattached are falling behind.,2022-09-13
30,"Abra is creating a crypto bank for its American customers, and it's working with regulators to ensure things go smoothly.",2022-09-13
31,"American Express Company (NYSE:NYSE:AXP) Barclays Global Financial Services Conference September 22, 2022 02:00 PM ET Company Participants Jeff Campbell - CFO Conference Call Participants...",2022-09-12
32,"Shares of American Express Co. advanced 2.53% to $162.45 Monday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-09-12
33,Gun law advocates hail new credit card code as a way to cut down on suspicious sales,2022-09-12
34,"Staff article entitled January 2025 Options Now Available For American Express (AXP), about stock options, from Stock Options Channel.",2022-09-12
35,"Buffett made great returns from holding AXP since the early 90s, but the game has changed for current potential investors. Read our analysis of the stock here.",2022-09-12
36,"Visa, Mastercard and American Express will officially begin tracking gun shops with a new merchant code. CNBC's 'Squawk Box' team breaks down the details.",2022-09-12
37,,2022-09-12
38,"Jeffrey Campbell, CFO of ... AXP",2022-09-12
39,"Jeffrey Campbell, CFO of ... AXP",2022-09-12
40,"Payment processor Visa Inc. said Saturday that it plans to start separately categorizing sales at gun shops, a major win for gun control advocates who say it will help better track suspicious surges of gun sales that could be a prelude to a mass shooting.",2022-09-11
41,"Visa Mastercard  and  American Express  will add a new merchant category for firearms retailers, a victory for gun-control advocates who have pressed the financial industry to do more to help curb mass shootings.  The new merchant-category code was recently approved by an international entity that sets standards for the payments industry.  Card networks assign specific codes to many kinds of specialty merchants, such as fast-food restaurants, bars and bicycle shops.",2022-09-11
42,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-09-11
43,"Visa (V), MasterCard (MA)... V, AXP, MA",2022-09-11
44,"Visa Inc, the world's largest payments processor, said on Saturday it will implement a new merchant category code for U.S. gun retailers, which will identify transactions at firearms stores.",2022-09-11
45,"Visa Inc, the world's largest payments processor, said on Saturday it will implement a new merchant category code for U.S. gun retailers, which will identify transactions at firearms stores.  The International Organization for Standardization (ISO) approved creation of the merchant code on Friday following pressure from gun-control activists who say it will help track suspicious weapons purchases.  ""Following ISO's decision to establish a new merchant category code, Visa will proceed with next steps, while ensuring we protect all legal commerce on the Visa network in accordance with our long-standing rules,"" Visa said in a statement.",2022-09-11
46,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-09-10
47,"Berkshire Hathaway's (NYSE: BRK.A)(NYSE: BRK.B) CEO Warren Buffett is one of the best investors of our lifetime.  Buffett stands out, in part, because he doesn't tend to follow the crowd, doesn't fear market crashes, and has a knack for putting his cash to work when everyone else is fearful.  Buffett has explained that he looks to buy quality companies with management teams he likes and that he buys with the intention of holding on to these investments for years or even decades.",2022-09-10
48,"(Bloomberg) -- A credit card categorization code that could improve the tracking of gun sales was approved by an international panel that sets standards for the payments industry, according to New York City Comptroller Brad Lander and Amalgamated Bank.Most Read from BloombergCharles Becomes King as the Face of a Nation ChangesDouble Rainbow Appears Over Buckingham Palace as Crowd Gathers to Mourn QueenUkraine Army’s Breakthrough in North Threatens Russian GripQueen Elizabeth’s Doctors Are Concer",2022-09-09
49,"An international standards body has approved creation of a merchant code for gun retailers, a representative said on Friday, following pressure from activists who say it will help track suspicious weapons purchases.  At a meeting this week, a subcommittee of the International Organization for Standardization approved what is known as a ""merchant category code"" for firearms stores, a spokeswoman said.  The decision by the Geneva-based nonprofit was long sought https://www.warren.senate.gov/oversight/letters/senator-warren-and-representative-dean-urge-bank-ceos-to-adopt-new-code-for-gun-and-ammunition-retailers by advocates of tighter gun regulation, such as U.S. Senator Elizabeth Warren and other Democrats including New York City Mayor Eric Adams.",2022-09-09
50,"Shares of American Express Co. rose 3.20% to $158.44 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",2022-09-09
51,Rising market fear and volatility is an opportunity for savvy investors. Here’s how to execute an options strategy with shares of American Express.,2022-09-09
52,"Shares of American Express Co. inched 0.83% higher to $153.52 Thursday, on what proved to be an all-around great trading session for the stock market, with...",2022-09-08
53,Rising market fear and volatility is an opportunity for savvy investors. Here’s how to execute an options strategy with shares of American Express.,2022-09-08
54,Rising market fear and volatility is an opportunity for savvy investors. Here’s how to execute an options strategy with shares of American Express.,2022-09-08
55,"If you're a small business owner looking to save money on your purchases, consider signing up and using one of the cards below for your business expenses.",2022-09-07
56,"Shares of American Express Co. advanced 2.46% to $152.25 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with...",2022-09-07
57,"In the latest trading session, American Express (AXP) closed at $148.60, marking a -0.79% move from the previous day.",2022-09-06
58,"Today I’m writing about Dow stocks to buy. Seasoned investors are realizing that many of the 30 members of the Dow Jones Industrial Average (DJIA) are now trading at low valuation levels and prices. The index serves as a bellwether that tracks investors’ sentiment. These large-cap, well-known companies are widely regarded as safe havens from market volatility. With their remarkable longevity and solid fundamentals, these companies tend to be among the first businesses to recover from economic un",2022-09-06
59,"In this article, we discuss the 6 stocks that Warren Buffett is decreasing stakes in. If you want to read about some stocks in the Buffett portfolio, go directly to Warren Buffett is Decreasing Stakes in These 3 Stocks. Warren Buffett of Berkshire Hathaway manages an equity portfolio worth more than $300 billion as of […]",2022-09-06
60,"Even as American Express's CEO constructs his own definition of ""recession,"" the company's financials point to a surprisingly strong consumer base.",2022-09-06
61,The attorneys general of California and New York said credit-card companies should treat gun stores as a separate merchant category to help flag suspicious patterns of transactions.,2022-09-02
62,"American Express has launched a new limited-time offer on three of its Hilton Honors co-branded credit cards.  New cardholders with the Hilton Honors American Express Card, Hilton Honors American Express Surpass Card or Hilton Honors American Express Business Card can earn up to 130,000 bonus points.",2022-09-02
63,"Shares of American Express Co. dropped 0.87% to $149.79 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-09-02
64,"American Express said Thursday that it will temporarily close its Centurion Lounge at San Francisco International Airport on Sept. 6 for an expansion project that will almost double its size.  The new Centurion, located in SFO’s Terminal 3, will extend to almost 16,000 square feet.  Amex plans to add a second bar and café area, additional restrooms, private phone rooms and even more private workspaces.",2022-09-01
65,Here's a name that could unlock opportunity in our Data Privacy & Digital Identity investment theme.,2022-09-01
66,"Shares of American Express Co. slid 0.59% to $151.11 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",2022-09-01
67,Bearish flow noted in Ame... AXP,2022-09-01
68,The Dow Jones Industrial Average is trading down Thursday morning with shares of Boeing and American Express delivering the stiffest headwinds for the index....,2022-09-01
69,Davis Selected Advisers 13F portfolio value decreased from $19.79B to $15.59B this quarter. Click here to see the top 3 positions for Q2 2022.,2022-08-31
70,"Shares of American Express Co. slipped 1.72% to $152.00 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the...",2022-08-31
71,"(Bloomberg) -- Three New York City pensions filed shareholder proposals with Mastercard Inc. and American Express Co. urging the credit-card companies to improve tracking of gun sales.Most Read from BloombergTrump Documents Bear Hallmarks of Closest-Held US SecretsJapan to Allow Non-Guided Group Tours From SeptemberPowell Abandons Soft Landing Goal as He Seeks Growth RecessionTrump Records May Have Been Moved to Obstruct Probe, DOJ SaysJeremy Grantham Warns ‘Super Bubble’ in Stocks Has Yet to Bu",2022-08-31
72,"When it comes to making money on Wall Street, Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) CEO Warren Buffett should be in a class of his own.  Over a 57-year stretch as CEO, he's overseen the creation of almost $640 billion in shareholder value and guided his company's Class A shares (BRK.A) to a healthy aggregate return of 3,641,613% as of the end of 2021.  Although there's a long list of factors paramount to Warren Buffett's long-term success, such as his love of dividend stocks and willingness to hold his investments for years, if not decades, what may not be readily apparent to most investors is that Buffett predominantly shuns diversification.",2022-08-31
73,Save on upcoming hotel stays with an elevated welcome bonus from one of these three Hilton cards.,2022-08-30
74,"Shares of American Express Co. inched 0.08% higher to $154.66 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the...",2022-08-30
75,"Top New York City and California pension officials want payments processors Visa Inc, Mastercard Inc and American Express to create a new tool to track suspicious gun  purchases.  Staff for New York City Comptroller Brad Lander, who oversees pension funds, said he has filed shareholder resolutions at Mastercard and American Express asking their boards to explain their views on whether to add a new ""merchant category code"" for firearms stores.",2022-08-30
76,"In this article, we discuss 10 dividend stocks to buy according to Jim Simons’ Renaissance Technologies. You can skip our detailed analysis of Renaissance Technologies’ strategy and performance, and go directly to 5 Dividend Stocks to Buy According to Jim Simons’ Renaissance Technologies. Jim Simons is the founder of Renaissance Technologies, a quantitative investment management […]",2022-08-30
77,"Top New York City and California pension officials want payments processors Visa Inc, Mastercard Inc and American Express to create a new tool to track suspicious gun  purchases.  Staff for New York City Comptroller Brad Lander, who oversees pension funds, said he has filed shareholder resolutions at Mastercard and American Express asking their boards to explain their views on whether to add a new ""merchant category code"" for firearms stores.",2022-08-30
78,GuruFocus Article or News written by James Li and the topic is about: An overview of the guru's favorite stocks quarter over quarter,2022-08-30
79,What started out as a promising session on Wall Street ended with a third-straight day of losses for all three major indexes.,2022-08-30
80,,2022-08-30
81,"Shares of American Express Co. shed 1.76% to $154.54 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",2022-08-29
82,"It's tough for credit card issuers to impress you. Credit card rewards and interest rates change constantly. And competition for customers is fierce, with card companies spending big to lure them. American Express (AXP) finished ahead of other credit card issuers in this year's IBD Most Trusted Financial Companies customer survey. The 2022 survey, IBD's third, is co-branded this year...",2022-08-29
83,Investor's Business Daily and MarketWatch join forces to find the 25 Most Trusted Financial Companies in the U.S. Check out the ranking.,2022-08-29
84,We all seek ways to improve our portfolio performance. A powerful thinking skill can save us from most critical errors. See which skill will help your strategy.,2022-08-29
85,"Historically, September is the best month to buy bank stocks. Read why I likely will be buying U.S. Bancorp, now yielding 4%, in the week ahead.",2022-08-29
86,"If they're good enough for the Oracle of Omaha, they might be good enough for your portfolio, too.",2022-08-27
87,"In this article, we discuss 10 best blue chip dividend stocks to invest in. You can skip our detailed analysis of dividend stocks and their performance, and go directly to read 5 Best Blue Chip Dividend Stocks to Invest In. Investors around the world are worried that rising inflation could trigger a recession in the […]",2022-08-26
88,"Shares of American Express Co. slipped 3.03% to $157.31 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-08-26
89,"There are plenty of ways to get around, including rideshares. Here are the best credit cards for maximizing Uber, Lyft and taxi rides.",2022-08-26
90,"MOODY'S CREDIT RATINGS, ASSESSMENTS, OTHER OPINIONS, AND PUBLICATIONS ARE NOT INTENDED FOR USE BY RETAIL INVESTORS AND IT WOULD BE RECKLESS AND INAPPROPRIATE FOR RETAIL INVESTORS TO USE MOODY'S CREDIT RATINGS, ASSESSMENTS, OTHER OPINIONS OR PUBLICATIONS WHEN MAKING AN INVESTMENT DECISION. IF IN DOUBT YOU SHOULD CONTACT YOUR FINANCIAL OR OTHER PROFESSIONAL ADVISER. ALL INFORMATION CONTAINED HEREIN IS PROTECTED BY LAW, INCLUDING BUT NOT LIMITED TO, COPYRIGHT LAW, AND NONE OF SUCH INFORMATION MAY BE COPIED OR OTHERWISE REPRODUCED, REPACKAGED, FURTHER TRANSMITTED, TRANSFERRED, DISSEMINATED, REDISTRIBUTED OR RESOLD, OR STORED FOR SUBSEQUENT USE FOR ANY SUCH PURPOSE, IN WHOLE OR IN PART, IN ANY FO...",2022-08-25
91,"Shares of American Express Co. advanced 1.95% to $162.23 Thursday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-08-25
92,Could these four Dow 30 stocks be a safe haven for investors right now?,2022-08-25
93,"American Express (AXP) makes significant investments in infrastructure, technology and resources in India to comply with the data rules.",2022-08-25
94,"Staff article entitled October 7th Options Now Available For American Express Co. (AXP), about stock options, from Stock Options Channel.",2022-08-25
95,"GuruFocus Article or News written by Robert Stephens, CFA and the topic is about: Intelligence may be less important than many investors believe",2022-08-25
96,"Investing in blue-chip stocks is a stellar way to shield yourself from volatility. In addition, they generally carry hefty dividend payouts paired with a track record of excellence within their quarterly reports.",2022-08-24
97,"Tweedy, Browneâs 13F portfolio value decreased from $3.10B to $2.45B this quarter. They added FedEx Corp., American Express, and Paramount Global while decreasing AutoZone and dropping 3M.",2022-08-24
98,"Shares of American Express Co. rallied 1.14% to $159.13 Wednesday, on what proved to be an all-around great trading session for the stock market, with the...",2022-08-24
99,"The Reserve Bank of India on Wednesday lifted curbs imposed on American Express last year that had prevented it from taking on new customers in India, saying the U.S. credit card giant had shown ""satisfactory compliance"" on data storage rules.  The RBI imposed the restrictions in April 2021 saying the company had not met data storage rules requiring foreign card networks to store domestic payments data only in India so the regulator can have ""unfettered supervisory access"".  ""In view of the satisfactory compliance demonstrated by American Express Banking Corp with the Reserve Bank of India circular on Storage of Payment System Data, the restrictions imposed on onboarding of new domestic customers have been lifted with immediate effect,"" the RBI said in a statement on Wednesday.",2022-08-24
100,"The Reserve Bank of India on Wednesday lifted curbs imposed on American Express last year that had prevented it from taking on new customers in India, saying the U.S. credit card giant had shown ""satisfactory compliance"" on data storage rules.  The RBI imposed the restrictions in April 2021 saying the company had not met data storage rules requiring foreign card networks to store domestic payments data only in India so the regulator can have ""unfettered supervisory access"".",2022-08-24
101,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-24
102,"Sanjay Khanna - Interim CEO & COO, American Express Banking Corp., India shared, ""We welcome today's decision by the Reserve Bank of India, which enables American Express Network to... | August 24, 2022",2022-08-24
103,Buffett's company Berkshire Hathaway has been busy buying and selling stocks over the last two years.,2022-08-24
104,"Shares of American Express Co. sank 0.23% to $157.33 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",2022-08-23
105,"You have daily price fluctuations, quarterly earnings calls, speculation, and a smartphone that makes it all too easy for this to be in your face at all times.  The problem with taking in so much of the stock market noise is that it can cause you to make short-term decisions that go against your best long-term interest, and that's never a good thing.  A common mistake people make is panicking when stock prices begin to drop during bear markets and prematurely selling their shares -- to cut their ""losses"" early or take a profit while they can.",2022-08-23
106,Warren Buffett's company may have to start paying the IRS on annual unrealized gains.,2022-08-23
107,"Equity markets have been on a crazy rollercoaster ride since the start of the year, with plenty of growth stocks trading at multi-year lows. The S&P 500 dipped 20% in the year’s first half, its worst performance in over 50 years. However, it snapped back in July, registering a 9.1% gain. Many factors are impacting the global economy at this time, leading to the current volatility. Investors are likely to feel timid during the current market downturn, but with so many growth stocks trading at inc",2022-08-22
108,"Shares of American Express Co. shed 2.80% to $157.70 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",2022-08-22
109,The Dow Jones Industrial Average is in selloff mode Monday morning with shares of Dow Inc. and American Express delivering the stiffest headwinds for the...,2022-08-22
110,"Owning the stock is key to the culture at the conglomerate, but Greg Abel, who heads its noninsurance operations, appears not to have bought into that.",2022-08-22
111,Click here for two new Breakout Stocks for Week 34 with better than 10% short-term upside potential and a Dow 30 Pick.,2022-08-21
112,"Shares of American Express Co. slid 1.46% to $162.24 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",2022-08-19
113,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-19
114,American Express (AXP) collaborates with WebBank through which the latter can issue Amex cards via fintechs on the AXP network. Higher issuance of cards is expected to benefit AXP's revenues.,2022-08-18
115,"Shares of American Express Co. inched 0.46% higher to $164.65 Thursday, on what proved to be an all-around positive trading session for the stock market,...",2022-08-18
116,"James Faucette, Morgan Stanley analyst, joins 'TechCheck' to discuss where money is flowing in the financial technology space, whether Apple Pay makes the case for more consolidation in the financial payment space and more.",2022-08-18
117,"Staff article entitled AXP April 2023 Options Begin Trading, about stock options, from Stock Options Channel.",2022-08-18
118,"Shares of American Express Co. slipped 0.88% to $163.90 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",2022-08-17
119,"For investors looking for true value stocks, few options have been available until this year. Indeed, the number of undervalued bargain stocks in the market now is astounding, with the valuations of many stocks crumbling from their peak levels. Some may consider last year’s valuations to have been unsustainable, and they probably were. But with interest rates hovering near zero for so long, such valuations were natural. Now investors are asking, “What is the right price to pay for a stock?” Inde",2022-08-17
120,Berkshire Hathaway's 13F stock portfolio value decreased from ~$364B to ~$300B. Their largest three holdings are at ~60% of the entire portfolio.,2022-08-17
121,"Shares of American Express Co. shed 0.03% to $165.35 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2022-08-16
122,"NEW YORK, August 16, 2022--American Express Company (NYSE: AXP) Vice Chairman and Chief Financial Officer Jeffrey C. Campbell will participate in the Barclays Global Financial Services Conference on Monday, September 12, 2022, at 2 p.m. ET. Mr. Campbell will participate in a fireside chat relating to the company’s business strategy and financial performance.",2022-08-16
123,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-16
124,"Alliance will focus on offering payment products on the American Express network through fintechs Salt Lake City, Utah. - August 16, 2022- WebBank announced today an agreement... | August 16, 2022",2022-08-16
125,Top trending after-hours tickers on Yahoo Finance.,2022-08-15
126,"Warren Buffett’s Berkshire scooped up millions more shares of Apple and doubled down on its energy investments, while the stock market swooned in the second quarter.",2022-08-15
127,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-15
128,"Shares of American Express Co. slumped 0.27% to $165.40 Monday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-08-15
129,"Reconciliations to the most directly comparable GAAP financial measures can be found in today's 8-K. With that, I'll turn the call over to Caryn Seidman-Becker, co-founder, chairman, and chief executive officer.  Needless to say, the global secular demand for travel, combined with the significant industry challenges, have exceeded our already high expectations.",2022-08-15
130,"Recently, data for both the Consumer Price Index and Producer Price Index came in better than expected for July.  Investors use these indexes to gauge how inflation is trending, and both now suggest inflation may have peaked last month.  The declines were led by a drop-off in energy prices, so if this trend reverses, high inflation could persist.",2022-08-15
131,"A black swan event is unpredictable and unprecedented. These events are rare, but they can significantly affect the future.",2022-08-15
132,"Item 7.01 Regulation FD DisclosureAmerican Express Company is hereby furnishing below delinquencyand write-off statistics for the U.S. Consumer Card Member lending portfolio ofits Global... | August 15, 2022",2022-08-15
133,"Visa has shown constant, relatively undisrupted earnings growth with the stock price that followed. Read what investors need to know about V stock here.",2022-08-15
134,GuruFocus Article or News written by insider and the topic is about: ,2022-08-15
135,"Warren Buffett's Ber... BRK.A, BRK.B, VZ, RPRX, OXY, ALLY, ATVI, MCK, MKL, USB, GM, KR, STOR, AAPL, BAC, KO, CVX, AXP",2022-08-15
136,"When economic uncertainty is as high as it is today, why not follow the lead of one of the world's greatest investors?",2022-08-14
137,Two new Breakout Stocks for Week 33 with better than 10% short-term upside potential and a Dow 30 Pick. Read more about my long-term recommendations here.,2022-08-14
138,"American Express Company Basel III Standardized Approach Pillar 3 Disclosures For the Quarterly Period Ended June 30, 2022 ... | August 12, 2022",2022-08-12
139,"Despite rising costs, there are still a few easy ways you can save money this back-to-school season.",2022-08-12
140,,2022-08-12
141,"NEW YORK, August 11, 2022--To kick off its sponsorship of the 2022 US Open Tennis Championships, American Express (AXP: NYSE) today announced it is partnering with Break the Love®, a social sports platform, to give Card Members and tennis fans complimentary access to 10,000 court reservations. Now through September 13, 2022, fans can book complimentary playing time at more than 500 tennis and pickleball courts in the NYC area and Card Members can unlock special access to peak reservation times w",2022-08-11
142,GuruFocus Article or News written by insider and the topic is about: ,2022-08-11
143,"(Bloomberg) -- Africa’s largest startup Flutterwave Inc. is battling allegations of financial impropriety and personnel harassment from Lagos to Nairobi, as it considers pushing ahead with plans to list the company.Most Read from BloombergStriking Drop in Stress Hormone Predicts Long Covid in StudyThe Fed’s Damage to the Housing Market May Last YearsGarland Seeks to Unseal Trump Warrant, Says He Approved SearchChina Has Painted Itself Into a Semiconductor CornerThe Snowballing US Rental Crisis I",2022-08-11
144,"American Express held the tenth installment of its Business Class LIVE conference last month, which was headlined by actress and writer Issa Rae.",2022-08-10
145,"ClearBridge Investments, an investment management company, released its “ClearBridge Large Cap Value Strategy” second quarter 2022 investor letter. A copy of the letter can be downloaded here. In the second quarter, the strategy underperformed its Russell 1000 Value benchmark Index. The second quarter was highly volatile due to changes in interest rates, fears of recession, and […]",2022-08-10
146,"NEW YORK, August 10, 2022--Today, American Express (NYSE:AXP) and reservations platform Resy announced The American Express Gold Card presents The Resy Drive-Thru New York, a two-night culinary event on Friday, September 16 and Saturday, September 17, 2022, at Brooklyn’s Skyline Drive-In. Guests will sample a 10-course tasting menu from some of New York’s most popular chefs and restaurants, reflecting the diverse culture and cuisine of New York. The lineup spans Cantonese, Indian, Persian, Mexic",2022-08-10
147,"Here are three Buffett stocks to buy hand over fist this August.  If there is any economic slowdown going on, American Express (NYSE: AXP) certainly isn't seeing it.  On the company's recent second-quarter earnings call, the company reported record card member spending, with Chief Executive Officer Stephen Squeri saying that results were spurred by ""a vigorous rebound in travel and entertainment spending and continued strong growth in goods and services.""",2022-08-10
148,"The American Express Gold Card presents The Resy Drive-Thru New York will take over the Skyline Drive-In in Brooklyn on September 16 and 17, 2022American Express Gold Card Members will have first... | August 10, 2022",2022-08-10
149,Every investor in American Express Company ( NYSE:AXP ) should be aware of the most powerful shareholder groups...,2022-08-09
150,Expedia is benefiting from strong travel demand that has remained resilient despite macro headwinds. Read why we are bullish on EXPE stock and expect a rally.,2022-08-08
151,"Investors seeking a safe haven for their money have been flocking to Dow Jones Industrial Average stocks since the beginning of 2022. While these companies may not offer much excitement, they provide dependable returns. This will help you make it through until December without risking too much on an unpredictable market. The Dow is a popular index for tracking the performance of America’s top companies. But it doesn’t mean these stocks are invincible! Just because they’re in the Dow doesn’t mean",2022-08-08
152,,2022-08-08
153,Two new Breakout Stocks for Week 32 with better than 10% short-term upside potential and a Dow 30 Pick. Check out more on these two short-term stocks here.,2022-08-07
154,The company's resilience during the pandemic and the current economic downturn makes its dividend safe.,2022-08-06
155,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-06
156,"Shares of American Express Co. inched 0.41% higher to $157.51 Friday, on what proved to be an all-around mixed trading session for the stock market, with the...",2022-08-05
157,"Transfer bonuses can help you save on travel redemptions. Here are all bonuses currently available with American Express, Chase, Capital One and Citi.",2022-08-05
158,Choosing your first credit card can be overwhelming. Here's what you should keep in mind as you're searching.,2022-08-05
159,"The macroeconomic storm is playing out as a tale of two consumers, if recent earnings reports are any indication.",2022-08-05
160,"Supply chain, inflation, weaker demand and a wavering consumer have emerged as key themes this earnings season, but overall, the numbers -- and guidance --...",2022-08-05
161,"The macroeconomic storm is playing out as a tale of two consumers, if recent earnings reports are any indication.",2022-08-05
162,"DBRS, Inc. confirmed the ratings of American Express Company including its Long-Term Issuer Rating at A and Short-Term Issuer Rating at R-1 .At the same time, DBRS Morningstar confirmed the... | August 5, 2022",2022-08-05
163,"Shares of American Express Co. inched 0.93% higher to $156.87 Thursday, on what proved to be an all-around dismal trading session for the stock market, with...",2022-08-04
164,"NEW YORK, August 04, 2022--American Express (NYSE: AXP) today released its 2021-2022 Environmental, Social and Governance (ESG) Report. The report highlights the company’s progress on its ESG strategy and roadmap announced last year to advance its goals across three core pillars: Promote Diversity, Equity, and Inclusion (DE&I); Advance Climate Solutions; and Build Financial Confidence.",2022-08-04
