,summary,date
18,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
19,"Inflation; How many times are we going to say This is the highest ever? In the current backdrop, the potential for a sharp V-bottom for the economy and the markets is LOW.",2022-07-15
20,"A survey of consumer sentiment rose slightly to 51.1 in July from an all-time low, but Americans were still deeply worried about high inflation and talk of a...",2022-07-15
21,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
22,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
23,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
24,Santander is hedged and ready for higher rates compensating for its high proportion of fixed rate loans. See why SAN could be interesting for income investors.,2022-07-13
25,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
26,"Between 2009 and 2012, the euro area experienced a sovereign debt crisis. The European Central Bank is ending its bond-buying program and prepping to raise rates.",2022-07-11
27,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
28,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
29,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
30,The rise in bond spreads in most eurozone countries could be a problem.,2022-07-07
31,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
32,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
33,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
34,"In France, manufacturing production rose by 0.8% in May compared to April. Indicators suggest that the rise could continue in June. However, the outlook for the post-summer period has become much bleaker.",2022-07-05
35,,2022-07-05
36,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
37,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
38,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
39,"A survey of U.S. consumer confidence dropped in June to a 16-month low of 98.7, as Americans grew more worried about high gas and food prices and the health...",2022-06-28
40,The French business climate indicator and PMI indices fell in June due to a deterioration in the forward-looking components. Economic activity is expected to remain sluggish in the coming quarters.,2022-06-23
41,,2022-06-23
42,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
43,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
44,Healthy pre-provision income and strong capital levels will allow banks to manage their remaining exposure to Russian counterparties. Read more here.,2022-06-15
45,"As inflation readings around the world come in well above targets, many central banks have sped up their plans to tighten monetary policy after years of historically low interest rates",2022-06-15
46,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
47,The World Health Organization has reversed its stance on the origins of the coronavirus pandemic and is now recommending a deeper probe into whether it was...,2022-06-10
48,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
49,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
50,"Global economic growth pace remained among the weakest seen so far during the pandemic recovery period in May, according to the latest PMI data compiled for JPMorgan by S&P Global.",2022-06-07
51,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
52,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
53,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
54,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
55,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
56,These are the stocks posting the largest moves in midday trading. ,2022-04-28
57,"Initial jobless claims fell 5,000 to 180,000 in the week ended April 23, the Labor Department said Thursday.",2022-04-28
58,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
59,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
60,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
61,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
62,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
63,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
64,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
65,,2022-04-14
66,"Anheuser-Busch is partnering with MLB and the NFL for a promotion to encourage correctly recycling empty beer cans, bottles and cups.",2022-04-12
67,"You have probably noticed that prices at the grocery store are higher than they were a year ago, but some, like cereal and sunflower oil, are a whole lot higher. Read more here.",2022-04-09
68,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
69,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
70,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
71,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
72,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
73,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
74,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
75,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
76,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
77,"On the second anniversary of the World Health Organization's declaration of a coronavirus pandemic, a group of more than 130 scientists, world leaders,...",2022-03-11
78,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
79,"By Joe Hoppe The London Stock Exchange said Monday that it was reviewing trades made in Polymetal International PLC shares between 0840 GMT and 0900 GMT, and...",2022-03-07
80,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
81,,2022-03-06
82,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
83,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
84,U.S. stock futures took a step back Thursday with little immediate sign that Russia will halt its invasion of Ukraine that has sent commodity prices spiking...,2022-03-03
85,"In his first State of the Union address, Biden also laid out new research investments to study links between teen mental health and social media use and...",2022-03-01
86,The Russian invasion of Ukraine has highlighted many instabilities within both political and economic realms. What should investors do now? Read on to find out.,2022-02-28
87,"Disney, Sony and Warner Bros. have halted future theatrical film releases in Russia following the country's attack on Ukraine. ",2022-02-28
88,Stocks opened sharply lower Monday as investors assessed a new round of sanctions against Russia by the U.S. and its allies in response to Moscow's invasion...,2022-02-28
89,Nonessential staff at the U.S. Embassy in Russia free to leave the country due to war in Ukraine.,2022-02-28
90,"It was a strong quarter for Disney, HBO Max and Paramount+ as streaming leader Netflix acknowledged competition may be hurting its growth on the margins.",2022-02-24
91,,2022-02-21
92,French industrials could be poised to come back in 2022 but will have to deal with pressure on the cost base. See what this means for EWQ here.,2022-02-18
93,Analysts across Wall Street sang the praises of Disney after a quarterly print showing a stunning recovery in its parks business.,2022-02-10
94,"The Super Bowl commercial is part of Tonal's broader ""Strength Made Me"" campaign, which celebrates women being strong both physically and mentally. ",2022-02-09
95,European Central Bank looks a lot closer to normalising or tightening policy. Click here to know more...,2022-02-08
96,,2022-02-08
97,"The global central bank community has been wrong on inflation. Investment-grade bond funds saw outflows of $70 million, and junk bond funds posted negative flows of $4.043 billion.",2022-02-05
98,"The stock market has been like a rocket ship over the last three years, advancing +90% as measured by the S&P 500 index, and +136% for the NASDAQ. Read more.",2022-02-02
99,Average selling prices in the Eurozone were advancing at a record pace in January. Click here to know more...,2022-02-02
100,Bud Light Seltzer is hoping that a Super Bowl ad starring celebrity chef Guy Fieri will help jump-start sales of its new hard soda line.,2022-02-01
101,,2022-02-01
102,Investors' sudden change of heart on Netflix puts entire streaming wars narrative into question for 2022.,2022-01-29
103,The Federal Communications Commission does not yet have the majority it would need to reinstate net neutrality on the federal level.,2022-01-28
104,"Casey Newton, The Platformer editor and CNBC contributor, joins 'Power Lunch' to discuss the streaming landscape and recent developments in the space.",2022-01-27
105,Dow futures turned positive Thursday after falling more than 500 points overnight.,2022-01-27
106,Dow futures turned positive Thursday after falling more than 500 points overnight as the market's recent volatility persisted.,2022-01-27
107,These are the stocks posting the largest moves before the bell.,2022-01-27
108,CNBC's 'Squawk Box' team break down the last fourth-quarter earnings report from Comcast.,2022-01-27
109,Comcast Cable's CEO during an event last month predicted a full-year number that fell below estimates.,2022-01-27
110,House prices in the eurozone increased by 8.8% y/y in Q3 2021. Click here for a detailed review...,2022-01-25
111,Eurozone business activity growth slowed for a second successive month in January. Click here to know more...,2022-01-24
112,U.S. stock futures indicated more losses to start the new week following the Nasdaq's and the S&P 500's worst weeks since March 2020.,2022-01-24
113,"The stocks making the biggest moves in premarket trading include Kohl's, Snap, Peloton, and more.",2022-01-24
114,"Microsoft, Tesla and Apple will release quarterly results, alongside a handful of other tech firms. McDonald's and Boeing will also offer updates.",2022-01-23
115,"The Federal Reserve's meeting trumps everything else for markets in the week ahead, as investors await any new clues on its plans to raise interest rates.",2022-01-21
116,"Staff article entitled EWQ Crosses Below Key Moving Average Level, about ETFs, from ETF Channel.",2022-01-21
117,"Netflix added a line in its quarterly shareholder letter acknowledging streaming competition is affecting its ""marginal growth.""",2022-01-20
118,January's PMI data will provide the first broad insight into the economic impact of the Omicron variant across the globe.,2022-01-19
119,Microsoft takes big $68.7 billion swing on video game company Activision Blizzard while legacy media stays on sidelines,2022-01-18
120,,2022-01-18
121,President Biden urged companies to voluntarily impose Covid vaccination rules on workers after the Supreme Court blocked a government order to do that.,2022-01-13
122,"Our forecasting model predicts the real value of global trade to go up to USD 20,175 billion in 2021 and USD 21,038 billion in 2022.",2022-01-12
123,Two of Sen. Kyrsten Sinema's former aides have become key aides for corporate giants looking to impact President Joe Biden's agenda. ,2022-01-11
124,Former aides to Sen. Joe Manchin who are now lobbyists are scoring big clients as their ex-boss battles President Biden's agenda,2022-01-10
125,"""Turning Red"" is the third Pixar film to transition to Disney's streaming platform during the pandemic.",2022-01-07
126,,2022-01-07
127,"Jim Cramer, Dan Ives of Wedbush Securities, Gene Munster of Loup, Aaron Kessler of Raymond James, Dan Niles of Satori Fund, Darrin Peller of Wolfe Research, Josh Brown of Ritholtz Wealth Management, Brenda Vingiello of Sand Hill Global Advisors, Sarat Sethi of DCLA, and Steve Weiss of Short Hills Capital explain why they are buying, selling, or holding specific stocks and ETFs",2022-01-06
128,"In the UK, half the current rate of monetary inflation for half the time - just for one year - led to gilt coupons of over 15%.",2022-01-06
129,"Sarat Sethi, DCLA managing partner and portfolio manager, joins the 'Halftime Report' to discuss his top stock picks for 2022, which include Uber, Morgan Stanley, and Comcast.",2022-01-06
130,"The JPMorgan Global Manufacturing PMI, compiled by IHS Markit from its proprietary business surveys, held steady at 54.2 for a third successive month in December.",2022-01-06
131,"""West Side Story"" is a box office bomb, having only generated around $36 million in ticket sales on a $100 million production budget.",2021-12-26
132,"Staff article entitled EWQ Makes Bullish Cross Above Critical Moving Average, about ETFs, from ETF Channel.",2021-12-22
133,Inflation and supply chain headwinds are expected to ease as the year progresses. And reopening trade will present select opportunities.,2021-12-21
134,"""Spider-Man: No Way Home"" proves that audiences are ready to return to movie theaters, but the industry still faces major obstacles.",2021-12-21
135,"As the Senate weighs whether to confirm Gigi Sohn to the FCC, President Biden's efforts to reinstate net neutrality are taking shape.",2021-12-21
136,"The eurozone economy is being dealt yet another blow from COVID-19, with rising infection levels dampening growth in service sector in particular to result in a disappointing end to 2021.",2021-12-17
137,"Not all Net Zero targets are created equal. Depending on historical and current carbon emissions, some are more ambitious than others.",2021-12-17
138,"House price growth in the eurozone is at its highest since 2006 as housing markets were supported by a limited impact of the pandemic on household finances, rising savings, historically...",2021-12-14
139,The past week has been dominated by Omicron news as we all try to piece together the limited information we have and determine what it all means for the coming months.,2021-12-04
140,"In early trading on Thursday, shares of Boeing topped the list of the day's best performing Dow Jones Industrial Average components, trading up 3.5%.  Year to date, Boeing has lost about 9.0% of its value.",2021-12-02
141,"Looking at the universe of stocks we cover at Dividend Channel, on 12/6/21, Ross Stores Inc (Symbol: ROST), Monro Inc (Symbol: MNRO), and New Fortress Energy Inc (Symbol: NFE) will all trade ex-dividend for their respective upcoming dividends.  Ross Stores Inc will pay its quar",2021-12-02
142,"Looking at the universe of stocks we cover at Dividend Channel, on 12/6/21, Heartland Express, Inc. (Symbol: HTLD), Vishay Intertechnology, Inc. (Symbol: VSH), and Unifirst Corp (Symbol: UNF) will all trade ex-dividend for their respective upcoming dividends.  Heartland Express",2021-12-02
143,"Looking at the universe of stocks we cover at Dividend Channel, on 12/6/21, Blackrock Inc (Symbol: BLK), Glacier Bancorp, Inc. (Symbol: GBCI), and Berkley Corp (Symbol: WRB) will all trade ex-dividend for their respective upcoming dividends.  Blackrock Inc will pay its quarterl",2021-12-02
144,The current state of industrial real estate was nicely summarized in a report by Prologis (NYSE: PLD) in which the largest real estate investment trust (REIT) of its kind says that logistics warehousing space is effectively sold out.,2021-12-02
145,Semiconductor giant Intel (NASDAQ: INTC) has suffered some rare miscues in recent years. The company's traditional lead in manufacturing technology turned into an uphill battle in 2017 when the 10-nanometer (nm) production process was delayed by a full generation cycle of two yea,2021-12-02
146,"All in all, it's been a pretty good year for blue-chips. Between the end of 2020 and the end of November, the Dow Jones Industrial Average (DJINDICES: ^DJI) climbed an impressive 12.7%. That's a better-than-average year, assuming it holds.",2021-12-02
147,(RTTNews) - Chipotle Mexican Grill (CMG) announced Thursday the launch of Cilantro Soap that will bring popular meme to life. It will be exclusively available for purchase on chipotlegoods.com while supplies last.,2021-12-02
148,"A look at the weighted underlying holdings of the Biotech ETF (Symbol: BBH) shows an impressive 10.6% of holdings on a weighted basis have experienced insider buying within the past six months.



Vertex Pharmaceuticals, Inc. (Symbol: VRTX), which makes up 6.88% of the Biotech ET",2021-12-02
149,"A look at the weighted underlying holdings of the Social Sentiment ETF (Symbol: BUZZ) shows an impressive 11.0% of holdings on a weighted basis have experienced insider buying within the past six months.



PayPal Holdings Inc (Symbol: PYPL), which makes up 3.77% of the Social Se",2021-12-02
150,"Shares of Grab rose 18% in their U.S. market debut on Thursday, after Southeast Asia's biggest ride-hailing and delivery firm inked a record $40 billion merger with a blank-check company.",2021-12-02
151,"Office real estate investment trusts (REITs) are still feeling the impact of the coronavirus pandemic. But you shouldn't give up on names like Boston Properties (NYSE: BXP), Kilroy Realty (NYSE: KRC), or Cousins Properties (NYSE: CUZ). Things are tough today, but this trio has wh",2021-12-02
152,The Omicron variant is here--what does it mean for us dividend investors?,2021-12-02
153,"The recent discovery of the more-contagious omicron variant to the coronavirus rattled stock markets worldwide as investors braced for another wave of pandemic-related headwinds. Many tech companies, which were already struggling with supply chain and inflation-related challenges",2021-12-02
154,Energy stocks were mixed pre-bell Thursday as the Energy Select Sector SPDR (XLE) was slipping by 0.81% in recent trading. The United States Oil Fund (USO) was 1.7% lower and the United States Natural Gas Fund (UNG) was up 0.7%.,2021-12-02
155,Financial stocks were gaining premarket Thursday with the Select Financial Sector SPDR (XLF) recently advancing by 0.61%. The Direxion Daily Financial Bull 3X shares (FAS) were more than 1% higher and its bearish counterpart Direxion Daily Financial Bear 3X shares (FAZ) were dow,2021-12-02
156,"Pratt & Whitney introduced an improved version of its geared turbofan engine used by Airbus SE's strong-selling A320neo jet family, the engine maker said on Thursday.",2021-12-02
157,Health care stocks were mixed pre-bell Thursday. The Health Care SPDR (XLV) was 0.05% higher and the iShares NASDAQ Biotechnology Index (IBB) was down 0.49% in recent trading.,2021-12-02
158,Consumer stocks were rallying premarket Thursday as the Consumer Staples Select Sector SPDR Fund (XLP) was advancing by 0.23% and the Consumer Discretionary Select Sector SPDR Fund (XLY) was recently 0.67% higher.,2021-12-02
159,"Everyone is talking about the metaverse lately. The promise of people socializing and conducting business in interactive virtual worlds has investors and major corporations alike scrambling to get a ground-floor position in this potential ""next big thing"" trend. Roblox (NYSE: RBL",2021-12-02
160,,2021-12-01
161,"(RTTNews) - Sage Therapeutics, Inc. (SAGE) and Biogen Inc. (BIIB) announced a positive, one-year Zuranolone 50 mg data in the ongoing open-label SHORELINE study in Patients with major depressive disorder or MDD.",2021-12-01
162,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
163,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
164,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
165,"Shares of Teladoc Health (NYSE: TDOC) have been absolutely pummeled this year. The telehealth specialist's shares traded at a 52-week low on Tuesday, as the company's 2021 sell-off worsened. Its $101 stock price at the time of this writing is down 67% from highs achieved earlier",2021-12-01
166,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
167,"There's little question that streaming video has been the driving force behind Walt Disney's (NYSE: DIS) stock price changes over the past couple of years. At its investor day event in early 2019, the company revealed plans to introduce its Disney+ service, which began an epic ru",2021-12-01
168,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
169,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
170,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
171,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
172,"Last week, Burlington Stores (NYSE: BURL) reported solid results for the third quarter of fiscal 2021. While cost pressures caused adjusted earnings per share (EPS) to fall compared to the third quarter of 2019, sales grew significantly, as consumers continue to shift spending to",2021-12-01
173,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
174,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
175,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
176,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
177,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
178,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
179,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
180,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
181,"French inflation rose in November, its highest level since 2008. New risks linked to the latest wave of the pandemic and the new Omicron variant have led us to revise our forecasts downward.",2021-11-30
182,"Marijuana presents a massive growth opportunity for investors, especially as the U.S. moves toward legalizing the substance at the federal level. With Republicans recently introducing a federal legalization bill, the prospects grow for a bipartisan solution.",2021-11-30
183,"The field of stocks in the electric vehicle (EV) sector has been growing rapidly. Investors can now choose from among a host of legacy automakers working to transition from internal combustion, start-ups with much promise, and established EV manufacturers that continue to grow. C",2021-11-30
184,The holidays can be a great time for giving and receiving gifts. One of the best gifts you can receive is an ownership share in an excellent public company.,2021-11-30
185,"Wall Street's main indexes were set to fall sharply on Tuesday after a warning from vaccine maker Moderna's chief executive on the effectiveness of COVID-19 shots against the Omicron variant hammered travel, energy and banking shares.",2021-11-30
186,"It looked like Advanced Micro Devices (NASDAQ: AMD) could eat into Nvidia's (NASDAQ: NVDA) dominant graphics processing unit (GPU) market share thanks to the aggressive pricing and better availability of its graphics cards, but the latest report from Jon Peddie Research indicates",2021-11-30
187,"Bitcoin was the first widely adopted cryptocurrency, a type of digital asset built on blockchain technology and secured by cryptography. Those qualities underpin a brand new financial system, one in which electronic transactions can take place without the oversight of banks, card",2021-11-30
188,"The NASDAQ 100 Pre-Market Indicator is down -98.01 to 16,301.23.  The total Pre-Market volume is currently 53,229,554 shares traded.The following are the most active stocks for the pre-market session: Cumberland Pharmaceuticals Inc. (CPIX) is +1.58 at $3.78, with 7,159,340 shares",2021-11-30
189,"Buying a stock for the long term implies a high degree of confidence in the security of the underlying company's market position and growth prospects. In that context, General Electric's (NYSE: GE) breakup plans will leave investors with companies that are leading players in thei",2021-11-30
190,(RTTNews) - Walgreens Boots Alliance (WBA) and McKesson Corporation (MCK) have agreed for Walgreens Boots to acquire the remaining 30% share of their GEHE Pharma Handel and Alliance Healthcare Deutschland joint venture. Financial terms of the deal have not been disclosed. Walgree,2021-11-30
191,"Perdoceo Education Corporation (PRDO) shares closed today at 0.4% above its 52 week low of $9.85, giving the company a market cap of $693M. The stock is currently down 21.7% year-to-date, down 15.1% over the past 12 months, an",2021-11-30
192,"National Research Corp (NRC) shares closed today at just slightly above its 52 week low of $40.63, giving the company a market cap of $1B. The stock is currently down 4.2% year-to-date, down 23.2% over the past 12 months, and",2021-11-30
193,"WashREIT (NYSE: WRE) reported awful third-quarter results. The diversified real estate investment trust (REIT) focused on the Washington, D.C., metro area reported a big decline in its funds from operations (FFO). That was due to a combination of asset sales and weaker results at",2021-11-30
194,"InterPrivate III Financial Partners Inc - Class A (IPVF) shares closed today at 0.8% below its 52 week high of $10.00, giving the company a market cap of $265M. The stock is currently up 2.2% year-to-date, up 2.2% over the pas",2021-11-30
195,"GigInternational1 Inc (GIW) shares closed today at 1.8% below its 52 week high of $10.10, giving the company a market cap of $268M. The stock is currently up 2.3% year-to-date, up 2.3% over the past 12 months, and up 2.3% over",2021-11-30
196,"Heron Therapeutics Inc (HRTX) shares closed today at 1.3% above its 52 week low of $9.03, giving the company a market cap of $932M. The stock is currently down 56.8% year-to-date, down 49.1% over the past 12 months, and down 3",2021-11-30
197,"Liveperson Inc (LPSN) shares closed today at 1.7% above its 52 week low of $39.11, giving the company a market cap of $2B. The stock is currently down 36.1% year-to-date, down 31.3% over the past 12 months, and up 376.5% over",2021-11-30
198,"Nkarta Inc (NKTX) shares closed today at 1.0% above its 52 week low of $15.10, giving the company a market cap of $502M. The stock is currently down 75.2% year-to-date, down 55.0% over the past 12 months, and down 68.2% over t",2021-11-30
199,"Spectrum Pharmaceuticals, Inc. (SPPI) shares closed 2.6% higher than its previous 52 week low, giving the company a market cap of $259M. The stock is currently down 53.7% year-to-date, down 66.6% over the past 12 months, and d",2021-11-30
200,"Valneva SE - ADR (VALN) shares closed today at 0.8% below its 52 week high of $67.84, giving the company a market cap of $3B. The stock is currently up 137.3% year-to-date, up 137.3% over the past 12 months, and up 137.3% over",2021-11-30
201,"Valneva SE - ADR (VALN) shares closed today 12.9% higher than it did at the end of yesterday. The stock is currently up 137.3% year-to-date, up 137.3% over the past 12 months, and up 137.3% over the past five years. Today, the",2021-11-30
202,"Cryptocurrency continues to fascinate investors, and developers keep coming up with new forms of cryptocurrency as well as new uses for tokens and their platforms. As investors pour money into what they hope will be a profitable investment, the total value of cryptocurrencies has",2021-11-29
203,"Wall Street indexes were headed for strong gains on Monday as investors rushed to take advantage of steep virus-driven losses, while awaiting more details on the severity of the Omicron coronavirus variant.",2021-11-29
204,"Moderna Inc could take months to begin shipping a COVID-19 vaccine that works specifically against the Omicron variant, its chief executive officer, Stéphane Bancel, told CNBC on Monday.",2021-11-29
