,summary,date
23,"Shares of CenterPoint Energy Inc. rose 1.07% to $32.09 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-08-29
24,"Shares of CenterPoint Energy Inc. slipped 1.92% to $31.75 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-08-26
25,"Shares of CenterPoint Energy Inc. inched 0.31% higher to $32.37 Thursday, on what proved to be an all-around positive trading session for the stock market,...",2022-08-25
26,"Shares of CenterPoint Energy Inc. rose 1.13% to $32.27 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-08-24
27,Meeting to be held with T... CNP,2022-08-24
28,"Shares of CenterPoint Energy Inc. sank 0.37% to $31.91 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",2022-08-23
29,"Shares of CenterPoint Energy Inc. slipped 1.90% to $32.03 Monday, on what proved to be an all-around dismal trading session for the stock market, with the...",2022-08-22
30,Here is how CenterPoint Energy (CNP) and Otter Tail (OTTR) have performed compared to their sector so far this year.,2022-08-22
31,Meeting to be held with T... CNP,2022-08-22
32,"Ownership Submission FORM 4 Check this box if no longer... | August 19, 2022",2022-08-19
33,"Shares of CenterPoint Energy Inc. inched 0.18% higher to $32.65 Friday, on what proved to be an all-around dismal trading session for the stock market, with...",2022-08-19
34,"CenterPoint Energy is a well-run utility company in the early stages of a large multi-year investment program. See if CNP stock is a buy, hold, or sell.",2022-08-19
35,"(Bloomberg) -- CenterPoint Energy Inc. is delaying retirement of a coal-fired power plant in Indiana as a surge in wholesale electricity prices and uncertainty about some renewable projects undermines President Joe Biden’s push to decarbonize the grid.CenterPoint plans to keep operating the 90-megawatt F.B. Culley 2 unit near the Ohio River until 2025, according to a meeting and presentation Thursday. Previously, the company had planned to shut the facility in 2023.It’s just the latest move by U",2022-08-18
36,"Shares of CenterPoint Energy Inc. inched 0.25% higher to $32.59 Thursday, on what proved to be an all-around great trading session for the stock market, with...",2022-08-18
37,"Ownership Submission FORM 4 Check this box if no longer... | August 18, 2022",2022-08-18
38,"Staff article entitled October 21st Options Now Available For CenterPoint Energy (CNP), about stock options, from Stock Options Channel.",2022-08-18
39,J.P. Morgan analyst Jeremy Tonet maintained a Buy rating on Centerpoint Energy (CNP &#8211; Research Report) yesterday and set a price target of $37.00. The company...,2022-08-18
40,"Shares of CenterPoint Energy Inc. slumped 0.43% to $32.51 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the...",2022-08-17
41,Gas is the least-overvalued utilities industry. Water and electricity subsectors are overvalued by about 30% relative to 11-year averages.,2022-08-17
42,"Shares of CenterPoint Energy Inc. inched 0.43% higher to $32.83 Tuesday, on what proved to be an all-around positive trading session for the stock market,...",2022-08-16
43,"Shares of CenterPoint Energy Inc. inched 0.58% higher to $32.69 Monday, on what proved to be an all-around favorable trading session for the stock market,...",2022-08-15
44,"The big shareholder groups in CenterPoint Energy, Inc. ( NYSE:CNP ) have power over the company. Generally speaking, as...",2022-08-15
45,GuruFocus Article or News written by insider and the topic is about: ,2022-08-14
46,"Shares of CenterPoint Energy Inc. rallied 1.85% to $32.50 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P...",2022-08-12
47,"Shares of CenterPoint Energy Inc. shed 0.50% to $31.91 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",2022-08-11
48,POR vs. CNP: Which Stock Is the Better Value Option?,2022-08-11
49,"Shares of CenterPoint Energy Inc. slumped 0.03% to $32.07 Wednesday, on what proved to be an all-around positive trading session for the stock market, with...",2022-08-10
50,Here is how CenterPoint Energy (CNP) and Southern Co. (SO) have performed compared to their sector so far this year.,2022-08-05
51,"AES Q2 revenues of $3,078 million increase 14% year over year and also beat the Zacks Consensus Estimate by 18.1%.",2022-08-05
52,"NextEra Energy, American Electric Power, WEC Energy Group and CenterPoint Energy are part of Zacks Industry Outlook article.",2022-08-04
53,Sempra Energy's (SRE) Q2 adjusted earnings beat the Zacks Consensus Estimate by 8.8% and the top line improves by 29.4% year over year.,2022-08-04
54,"Electric power utilities like NEE, AEP, WEC and CNP are poised to benefit from increasing demand for utility services. These utilities have well-chalked-out capital investment plans to upgrade infrastructure and add clean assets to their generation portfolio",2022-08-03
55,"In a report released today, James Th...",2022-08-03
56,CenterPoint Energy owns and operates electric transmission and distribution facilities in the city of Houston and the Texas Gulf Coast area.,2022-08-02
57,"2ND QUARTER 2022 DEBT AND LIQUIDITY SCHEDULES AUGUST 2, 2022 DEBT AND CAPITALIZATION RATIOS ... | August 2, 2022",2022-08-02
58,"The following slide deck was published by CenterPoint Energy, Inc.",2022-08-02
59,"CenterPoint Energy, Inc. (NYSE:NYSE:CNP) Q2 2022 Earnings Conference Call August 2, 2022, 8:00 AM ET Company Participants Jackie Richert - Vice President, Investor Relations and Treasurer...",2022-08-02
60,CenterPoint Energy's (CNP) Q2 adjusted earnings of 31 cents per share beat the Zacks Consensus Estimate by 10.7%. The company increases its EPS guidance.,2022-08-02
61,"CenterPoint (CNP) delivered earnings and revenue surprises of 10.71% and 12.02%, respectively, for the quarter ended June 2022. Do the numbers hold clues to what lies ahead for the stock?",2022-08-02
62,"HOUSTON, August 02, 2022--CenterPoint Energy, Inc. (NYSE: CNP) or ""CenterPoint"" today reported income available to common shareholders of $179 million, or $0.28 per diluted share on a GAAP basis, for the second quarter of 2022 compared to $0.37 of diluted earnings per share, including $0.09 of midstream for the second quarter of 2021.",2022-08-02
63,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-02
64,"dividend channel,CNP,",2022-08-02
65,"HOUSTON _ CenterPoint Energy Inc. on Tuesday reported second-quarter earnings of $190 million. The Houston-based company said it had net income of 28 cents per share. Earnings,... | August 2, 2022",2022-08-02
66,"Item 2.02. Results of Operations and Financial Conditions.On August 2, 2022, CenterPoint Energy, Inc. reportedsecond quarter 2022 earnings. For additional information regarding... | August 2, 2022",2022-08-02
67,"The following combined discussion and analysis should be read in combinationwith the Interim Condensed Financial Statements contained in this combined Form10-Q and the Registrants' combined 2021... | August 2, 2022",2022-08-02
68,Consensus is for FY22 EPS... CNP,2022-08-02
69,"""The FY22 guidance r... CNP",2022-08-02
70,"EVANSVILLE, Ind. - CenterPoint Energy announced its Indiana-based electric and natural gas business, CenterPoint Energy Indiana South, is seeking approval from the Indiana Utility Regulatory... | August 1, 2022",2022-08-01
71,"CenterPoint Energy (NYSE: CNP) today announced its Indiana-based electric and natural gas business, CenterPoint Energy Indiana South, is seeking approval from the Indiana Utility Regulatory Commission (IURC) to acquire a 130-megawatt (MW) solar array as part of the company's long-term electric generation transition plan.",2022-07-29
72,By Stephen Nakrosis CenterPoint Energy said Friday its CenterPoint Energy Indiana South business is seeking approval from the Indiana Utility Regulatory...,2022-07-29
73,These are the stocks posting the largest moves in midday trading. ,2022-07-28
74,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
75,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
76,"CenterPoint Energy's (CNP) Q2 results are likely to reflect the benefits of favorable weather patterns as well as rate recovery. Yet, storm restoration costs might have hurt earnings.",2022-07-27
77,Exelon (EXC) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,2022-07-27
78,CenterPoint (CNP) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,2022-07-26
79,"CenterPoint Energy, Inc. ( NYSE:CNP ) has announced that it will be increasing its dividend from last year's comparable...",2022-07-26
80,"Sesame sells the systems for anywhere from $100,000 to $300,000, or more for larger installations like a full medical clinic. ",2022-07-25
81,GuruFocus Article or News written by insider and the topic is about: ,2022-07-25
82,"the online investor,CNP,TDY,",2022-07-25
83,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
84,"CenterPoint Energy, Inc.'s (NYSE: CNP) board of directors today declared dividends on shares of its Common Stock and Series A Perpetual Preferred Stock.",2022-07-21
85,ETR vs. CNP: Which Stock Is the Better Value Option?,2022-07-21
86,"TipRanks news offers the latest breaking stock market news, equity research and investment insights written by the worldâs leading experts",2022-07-21
87,Payable on September 8 to... CNP,2022-07-21
88,"In a report issued on July 19, Shelby ...",2022-07-20
89,Here is how CenterPoint Energy (CNP) and TransAlta (TAC) have performed compared to their sector so far this year.,2022-07-19
90,Analysts have been eager to weigh in on the Utilities sector with new ratings on Centerpoint Energy (<span class='tr-stock-ticker' style='color:blue; font-weight:bo...,2022-07-19
91,Utilities is one of the 2 most pricey sectors as it outperformed in the market downturn. Check out top-down analysis of Utilities Select Sector SPDR ETF (XLU).,2022-07-19
92,GuruFocus Article or News written by Alberto Abaterusso and the topic is about: These stocks may suit value investors,2022-07-19
93,J.P. Morgan analyst Jeremy Tonet  m...,2022-07-18
94,Barclays analyst Eric Bea... CNP,2022-07-18
95,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
96,"Shares of CenterPoint Energy Inc. rallied 1.68% to $29.61 Friday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-07-15
97,Investors need to pay close attention to CenterPoint Energy (CNP) stock based on the movements in the options market lately.,2022-07-15
98,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
99,"Shares of CenterPoint Energy Inc. inched 0.14% higher to $29.12 Thursday, on what proved to be an all-around grim trading session for the stock market, with...",2022-07-14
100,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
101,"Staff article entitled September 16th Options Now Available For CenterPoint Energy (CNP), about stock options, from Stock Options Channel.",2022-07-14
102,"Shares of CenterPoint Energy Inc. shed 1.22% to $29.08 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",2022-07-13
103,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
104,"Shares of CenterPoint Energy Inc. sank 0.30% to $29.44 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",2022-07-12
105,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
106,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
107,"Shares of CenterPoint Energy Inc. inched 0.54% higher to $29.53 Monday, on what proved to be an all-around poor trading session for the stock market, with...",2022-07-11
108,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
109,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
110,"Ownership Submission FORM 4 Check this box if no longer... | July 6, 2022",2022-07-06
111,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
112,"HOUSTON, July 05, 2022--CenterPoint Energy, Inc. (NYSE: CNP) or ""CenterPoint"" today announced it has achieved the final milestone in realigning its corporate structure after its acquisition of Vectren Corporation in 2019 to fund future capital investments more efficiently and better align with the company’s management and financial reporting. Included in the transaction was a successful exchange of $302 million Vectren Utility Holdings, Inc. (VUHI) private placement notes for new private placeme",2022-07-05
113,"8-K UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ... | July 5, 2022",2022-07-05
114,"Item 1.02. Termination of a Material Definitive Agreement.Note Purchase AgreementsAs previously disclosed, on May 27, 2022, CenterPoint Energy Resources Corp., a wholly owned subsidiary of... | July 5, 2022",2022-07-05
115,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
116,EIX vs. CNP: Which Stock Is the Better Value Option?,2022-07-05
117,"In this piece we will take a look at the fifteen best utility stocks to invest in. If you want to skip our introduction and jump straight ahead to the top five stocks in this list, then head on over to the 5 Best Utility Stocks To Invest In. The ongoing worrisome state of the […]",2022-07-05
118,"PNM Resources' merger with Avangrid (AGR) has seen a multitude of favourable developments recently, despite rejection by New Mexico regulators. Read more here.",2022-07-04
119,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
120,"In this article, we discuss the 10 best electric utility stocks to invest in. If you want to skip our detailed review of electric utility stocks, go directly to 5 Best Electric Utility Stocks To Invest In. Tight supply in the energy markets and the subsequent rise in inflation has put US consumers in a tight […]",2022-06-30
121,"CenterPoint Energy (CNP) announces that its subsidiary, CenterPoint Energy Indiana South, has received a nod from IURC to commence the construction of two natural gas combustion turbines.",2022-06-29
122,Entergy (ETR) announces that its sale of the Palisades Power Plant to Holtec International has reached completion.,2022-06-29
123,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
124,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
125,"Houston, TX, June 28, 2022 (GLOBE NEWSWIRE) -- Date: August 2, 2022 Time: 7:00 a.m. Central time or 8:00 a.m. Eastern time Listen via internet: http://investors.centerpointenergy.com/ Click ""Investors"", and click the link ""CenterPoint Energy, Inc. Second Quarter 2022 Earnings Conference Call"" As the only investor owned electric and gas utility based in Texas, CenterPoint Energy, Inc. (NYSE: CNP) is an energy delivery company with electric transmission and distribution, power generation and natur",2022-06-28
126,"CenterPoint Energy, Inc. (NYSE: CNP) today announced its Indiana-based electric utility business, CenterPoint Energy Indiana South, received approval for the construction of natural gas generation from the Indiana Utility Regulatory Commission (IURC), a key step in the company's long-term electric generation transition plan. CenterPoint Energy intends to construct two natural gas combustion turbines (CTs) to replace portions of its existing coal-fired generation fleet. The company's generation t",2022-06-28
127,"Shares of CenterPoint Energy Inc. advanced 2.12% to $28.85 Friday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-06-24
128,"Shares of CenterPoint Energy Inc. rose 1.62% to $28.25 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P...",2022-06-23
129,Morgan Stanley analyst Stephen Byrd...,2022-06-23
130,"Shares of CenterPoint Energy Inc. inched 0.18% higher to $27.80 Wednesday, on what proved to be an all-around grim trading session for the stock market, with...",2022-06-22
131,"One of the best investments we can make is in our own knowledge and skill set. With that in mind, this article will...",2022-06-22
132,"Shares of CenterPoint Energy Inc. advanced 1.28% to $27.75 Tuesday, on what proved to be an all-around positive trading session for the stock market, with...",2022-06-21
133,DNP Select Income Fund (DNP) is a famous fund that has maintained its distribution through thick and thin. See why I think its distribution may face challenges.,2022-06-20
134,"With 2022's market, there seems to be almost no place to hide from the losses. There might not be too many places to escape the bear, but HTD keeps on paying.",2022-06-19
135,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
136,"Shares of CenterPoint Energy Inc. slumped 0.15% to $27.40 Friday, on what proved to be an all-around mixed trading session for the stock market, with the S&P...",2022-06-17
137,Utilities industries are overvalued relative to 11-year averages. Click here for a top-down analysis of sector ETFs XLU and RYU.,2022-06-17
138,"Shares of CenterPoint Energy Inc. slid 2.42% to $27.44 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",2022-06-16
139,"Shares of CenterPoint Energy Inc. advanced 1.88% to $28.12 Wednesday, on what proved to be an all-around great trading session for the stock market, with the...",2022-06-15
140,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
141,"Shares of CenterPoint Energy Inc. slipped 3.63% to $27.60 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",2022-06-14
142,"It’s official: after this past Monday’s trading, the S&P 500 has joined the NASDAQ in a bear market. The index has fallen more than 21% year-to-date, not as deep a loss as the NASDAQ’s 31% but still enough to give investors indigestion. It also brings up a vital question: how to maintain the portfolio in a difficult stock environment? Enter Jim Cramer. The well-known host of CNBC’s ‘Mad Money’ program has never been at a loss for advice to give, and he’s come through once again. His word for sto",2022-06-14
143,"energy stock channel,CNP,",2022-06-14
144,"Itâs official: after this past Mondayâs trading, the SP 500 has joined the NASDAQ in a bear market. The index has fallen more than 21% year-to-date, not as dee...",2022-06-14
145,"Shares of CenterPoint Energy Inc. slid 4.91% to $28.64 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",2022-06-13
146,"energy stock channel,CNP,",2022-06-13
147,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
148,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
149,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
150,CenterPoint's (CNP) Minnesota-based green hydrogen project is powered by renewable electricity and can produce up to 60 Dekatherms of hydrogen gas per day.,2022-06-09
151,"Shares of CenterPoint Energy Inc. slid 1.34% to $31.67 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",2022-06-03
152,UTL vs. CNP: Which Stock Is the Better Value Option?,2022-06-03
153,"CenterPoint Energy (NYSE: CNP) today announced that its green hydrogen project in Minneapolis is operational. The project uses renewable electricity to safely split hydrogen from water, and the zero-carbon hydrogen is then blended at low concentrations with natural gas in the utility's local distribution system.",2022-06-03
154,"Energy stocks were retreating premarket Friday with the Energy Select Sector SPDR (XLE) recently declining by 0.22%. The United States Oil Fund (USO) was 0.09% higher, and the United States Natural Gas Fund (UNG) was up almost 1%.",2022-06-03
155,"Shares of CenterPoint Energy Inc. inched 0.12% higher to $32.10 Thursday, on what proved to be an all-around favorable trading session for the stock market,...",2022-06-02
156,"Item 1.01. Entry into a Material Definitive Agreement.On May 27, 2022, CenterPoint Energy Resources Corp. , a wholly ownedsubsidiary of CenterPoint Energy, Inc. , completed private offersto... | June 2, 2022",2022-06-02
157,CenterPoint (CNP) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,2022-06-02
158,"CenterPoint Energy, Inc. ( NYSE:CNP ) led the NYSE gainers with a relatively large price hike in the past couple of...",2022-06-02
159,"Shares of CenterPoint Energy Inc. inched 0.03% higher to $32.06 Wednesday, on what proved to be an all-around grim trading session for the stock market, with...",2022-06-01
160,"Shares of CenterPoint Energy Inc. slipped 1.14% to $32.05 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",2022-05-31
161,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
162,"Shares of CenterPoint Energy Inc. rose 1.38% to $32.42 Friday, on what proved to be an all-around favorable trading session for the stock market, with the...",2022-05-27
163,"Shares of CenterPoint Energy Inc. inched 0.44% higher to $31.98 Thursday, on what proved to be an all-around great trading session for the stock market, with...",2022-05-26
164,"Shares of CenterPoint Energy Inc. rose 1.69% to $31.84 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-05-25
165,"Shares of CenterPoint Energy Inc. advanced 1.52% to $31.31 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the...",2022-05-24
166,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
167,"Shares of CenterPoint Energy Inc. inched 0.85% higher to $30.84 Monday, on what proved to be an all-around favorable trading session for the stock market,...",2022-05-23
168,"Shares of CenterPoint Energy Inc. slipped 0.26% to $30.58 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P...",2022-05-20
169,"Shares of CenterPoint Energy Inc. slid 0.03% to $30.66 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",2022-05-19
170,"Shares of CenterPoint Energy Inc. shed 1.70% to $30.67 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",2022-05-18
171,"Shares of CenterPoint Energy Inc. rose 1.29% to $31.37 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-05-17
172,"Shares of CenterPoint Energy Inc. slipped 0.19% to $30.97 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",2022-05-16
173,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
174,"Looking at the universe of stocks we cover at Dividend Channel, on 5/18/22, LKQ Corp (Symbol: LKQ), Eversource Energy (Symbol: ES), and CenterPoint Energy, Inc (Symbol: CNP) will all trade ex-dividend for their respective upcoming dividends. LKQ Corp will pay its quarterly div",2022-05-16
175,"Shares of CenterPoint Energy Inc. advanced 2.11% to $31.03 Friday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-05-13
176,"CenterPoint Energy, Inc. (NYSE: CNP) has announced that its Indiana-based electric utility business, CenterPoint Energy Indiana South, is opening a new all-source request for proposals (RFP) to seek a combination of resources including renewables (wind, solar and battery storage), thermal and demand-side resources, and short-term capacity to meet the future needs of its 150,000 electric customers in southwestern Indiana.",2022-05-11
177,"Today we will run through one way of estimating the intrinsic value of CenterPoint Energy, Inc. ( NYSE:CNP ) by taking...",2022-05-10
178,"Duke Energy's (DUK) Q1 revenues of $7,132 million increase 16% and also surpass the Zacks Consensus Estimate by 10.9%.",2022-05-09
179,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
180,"Shares of CenterPoint Energy Inc. dropped 0.68% to $30.73 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-05-06
181,"AES Q1 revenues of $2,852 million in the reported quarter increase 8.2% year over year and also beat the Zacks Consensus Estimate by 8.1%.",2022-05-06
182,"Consolidated Edison's (ED) total revenues of $4,060 million surpass the Zacks Consensus Estimate by 8% and also improve 10.4%",2022-05-06
183,"In a regulatory filing, C... CNP",2022-05-06
184,"CenterPoint also increased its capital spending forecast over the next five years to $19.3 billion, up from $19.2 billion.",2022-05-05
185,"Shares of CenterPoint Energy Inc. slipped 1.28% to $30.94 Thursday, on what proved to be an all-around rough trading session for the stock market, with the...",2022-05-05
186,Sempra Energy's (SRE) Q1 adjusted earnings beat the Zacks Consensus Estimate by 4.3% and the top line improves by 21.2% year over year. Total revenues increase 17.2% year over year.,2022-05-05
187,"CenterPoint Energy, Inc. (NYSE: CNP) today announced its Indiana-based electric utility business, CenterPoint Energy Indiana South, received approval from the Indiana Utility Regulatory Commission (IURC) to enter into two power purchase agreements (PPAs) for an additional 335 megawatts (MWs) of solar energy as part of the next component in the company's long-term electric generation transition plan.",2022-05-04
188,"Shares of CenterPoint Energy Inc. advanced 2.62% to $31.34 Wednesday, on what proved to be an all-around positive trading session for the stock market, with...",2022-05-04
189,"Shares of CenterPoint Energy Inc. rallied 1.06% to $30.54 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the...",2022-05-03
190,CenterPoint Energy's (CNP) Q1 adjusted earnings of 47 cents per share are in line with the Zacks Consensus Estimate. Total revenues surge 8.5% from the year-ago figure.,2022-05-03
191,"CenterPoint (CNP) delivered earnings and revenue surprises of -2.08% and 8.31%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",2022-05-03
192,"HOUSTON, May 03, 2022--CenterPoint Energy, Inc. (NYSE: CNP) or ""CenterPoint"" today reported income available to common shareholders of $518 million, or $0.82 per diluted share, for the first quarter of 2022 compared to $0.56 of diluted earnings per share for the first quarter of 2021. The earnings for the first quarter included strategic transaction-related income of 35 cents including the gains on ET common units, midstream-related earnings, impacts associated with the gas LDC sale, and associa",2022-05-03
193,"(RTTNews) - While reporting first-quarter financial results on Tuesday, electric and gas utility CenterPoint Energy Inc. (CNP) reaffirmed its adjusted earnings guidance for the full-year 2022 in the range of $1.36 to $1.38 per share.",2022-05-03
194,(RTTNews) - CenterPoint Energy Inc (CNP) revealed earnings for its first quarter that increased from last year but missed the Street estimates.,2022-05-03
195,"(RTTNews) - CenterPoint Energy Inc. (CNP) will host a conference call at 8:00 AM ET on May 3, 2022, to discuss Q1 22 earnings results.",2022-05-03
