,summary,date
59,Assessing the main issues behind recent market performance. What to expect at the Jackson Hole symposium.,2022-08-19
60,Jackson Hole has been heavily discussed since the Fedâs supposed âdovish pivotâ last month when it adopted a more data-dependent stance.,2022-08-19
61,Inflationary pressures have eased in recent months thanks to reduced supply-chain frictions and the commodity market coming off the boil. Read more.,2022-08-19
62,The UK CPI print was the not so gentle reminder that central banks' mission is far from accomplished. Near-term direction for rates should still be up.,2022-08-18
63,Eyewatering increases in household energy bills between now and next April mean inflation is likely to head above 12% from October.,2022-08-17
64,Eyewatering increases in household energy bills between now and next April mean inflation is likely to head above 12% from October. But core inflation might have peaked or is close to peaking now that goods price pressures are easing. ,2022-08-17
65,,2022-08-17
66,By Cristina Roca Uniper SE on Wednesday reported a much-widened loss for the first half of 2022 amid lower shipments of Russian gas and said its full-year...,2022-08-17
67,"The latest UK jobs numbers present a complicated picture for the BoE. Job vacancies are falling but labour supply issues are a challenge, despite signs that migration is starting to recover.",2022-08-16
68,Contracting consumer and government spending led to a small 0.1% q/q decline in the United Kingdomâs GDP in the second quarter. Read more here.,2022-08-15
69,First Street Foundation --- whose property-level climate-risk studies can be used by homebuyers --- adds a heat model to its tool for floods and wildfires.,2022-08-15
70,"While the interest rate-sensitive housing sector may still feel the squeeze, we note that activity is at historically strong levels. Existing home sales have come off a bit more.",2022-08-13
71,Plenty of UK data next week. The jobs market is no longer tightening and we believe that core inflation has peaked. The expectation is for headline inflation to close in on 10%. ,2022-08-13
72,The fall in UK GDP during the second quarter was largely down to noise. But the risk of recession is rising quickly.,2022-08-12
73,,2022-08-12
74,"After their last meeting, the BOE warned that 5 quarters of negative growth were coming.",2022-08-11
75,,2022-08-11
76,The failure of the Bank of England to contain consumer price inflation has become a topic for debate at a time of changing premiership. ,2022-08-11
77,,2022-08-11
78,The UK self-storage market has been one of the best performing and most resilient sectors over the last ten years.,2022-08-09
79,"Staff article entitled Notable ETF Outflow Detected - EWU, about ETFs, from ETF Channel.",2022-08-09
80,July was the highest revenue generating month of 2022. The US hard to borrow equity market pushes revenues higher. Fixed income continues to see strong demand.,2022-08-09
81,"US & European markets trailed global index for the year through July end, while UK & Japan held their YTD & 12-month leadership, despite losing ground to world index in July.",2022-08-06
82,"Rising price pressures, stronger and more persistent than generally expected, has been the main challenge for consumers, businesses, and policymakers.",2022-08-06
83,"U.S. crushes expectations, adds 528,000 jobs in July. Bank of England announces largest rate hike since 1995",2022-08-06
84,,2022-08-04
85,"Global economic growth slowed to a crawl in July, according to the latest PMI survey data, led by the developed world falling into contraction for the first time in two years.",2022-08-04
86,,2022-08-04
87,"Charles talks about outlook on equities, niche area of fixed income he finds very attractive right now, which digital assets he thinks are a zero versus those that are really here to stay.",2022-08-03
88,"Global equity markets went into a protective crouch last quarter, and factor performance followed suit. Read more.",2022-08-03
89,July's PMI surveys showed avg. price charged for goods rose worldwide at slowest rate since Feb. 2021 with rate of inflation cooling for a third successive month from April's all-time high.,2022-08-03
90,"Output fell in the United States, Eurozone, UK and Japan, while mainland China saw a reduced rate of expansion and the rest of Asia as a whole likewise mustered only modest growth.",2022-08-03
91,"The risks of a recession may be on the rise, but if one does strike the global economy in the next year or two, most equity managers donât expect it to be severe.",2022-08-03
92,Central banks in major economies expected as recently as a few months ago that they could tighten monetary policy very gradually.,2022-08-02
93,"US companies see strong food grocery sales as consumers focus on essentials. Consumer food price inflation ticked higher in June, reaching 10.4% in the US and eurozone and 9.8% in the UK.",2022-08-02
94,"We highlight the top three behavioral biases to avoid in the new, volatile market regime - and give tips on how investors can try to overcome them. Read more here...",2022-08-01
95,"Staff article entitled Noteworthy ETF Outflows: EWU, about ETFs, from ETF Channel.",2022-08-01
96,,2022-07-30
97,Last week was action-packed and itâs not likely to ease up with attention now shifting from the Fed and the âtechnical recessionâ in the US to the labour market.,2022-07-30
98,These are the stocks posting the largest moves in midday trading. ,2022-07-28
99,Royal Mail has seen a significant decline in revenues owing to lower parcel and letter volumes. Check out why I fail to see a case for upside in Royal Mail now.,2022-07-28
100,"Recession risks are clearly mounting, and thatâs the most obvious reason for the Bank to stop tightening by the autumn. Read more.",2022-07-28
101,,2022-07-28
102,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
103,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
104,"Unusual total active opti... DAVE, IMPP, EWU, SPOT, TMUS, CCJ, SHOP, TSM, PYPL, TLRY",2022-07-27
105,"In all fairness to the Atlanta Fed, some of last weekâs statistical releases indicate an economic slowdown, but at a very slow pace. Read more.",2022-07-26
106,"As inflation raged, central banks accelerated the pace of monetary policy tightening, aiming to slow the growth of aggregate demand and calm price pressures. Read more here.",2022-07-26
107,"If demand for workers persists, wage growth will stay higher and so will inflation. Read more.",2022-07-26
108,"UK economic growth slowed to a crawl in July, registering the slowest expansion since the lockdowns of early-2021. Read more here.",2022-07-26
109,Europe took centre stage last week as leaders waited nervously to see if gas would start flowing through Nord Stream 1 again following scheduled maintenance.,2022-07-23
110,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
111,GuruFocus Article or News written by insider and the topic is about: ,2022-07-22
112,,2022-07-21
113,GuruFocus Article or News written by insider and the topic is about: ,2022-07-21
114,"The UK economy surprised in May with robust growth following three months of stagnation, but that reading was distorted by holiday dates.",2022-07-21
115,"Many investors are willing to sell at almost any price to escape negative feelings, and that has pushed FTSE 250 down more than 20% from its late 2021 peak.",2022-07-21
116,,2022-07-20
117,The key to the price outlook will be the supply situation. Read more.,2022-07-20
118,"Two opposing forces appear to be dominating the market currently, with investors polarized between recession fears and bargain hunting following this yearâs large equity selloff.",2022-07-20
119,"The US and eurozone June composite PMI had nearly converged at 52.3 and 52.0, respectively. The BOJ saw the economy expanding 2.9% this year and slowing to 1.9% next and 1.1% in 2024.",2022-07-17
120,,2022-07-17
121,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
122,"Next week offers a plethora of monetary policy meetings with the ECB, BoJ, CBRT, SARB and CBR among those.",2022-07-16
123,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
124,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
125,"Staff article entitled iShares MSCI United Kingdom (EWU) Enters Oversold Territory, about ETFs, from ETF Channel.",2022-07-14
126,"After spending many years as an unloved also-ran, the FTSE 100 is finally getting its moment in the spotlight.",2022-07-14
127,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
128,There are plenty of reasons to suggest that H2 2022 will be just as difficult as H1. Read more to know where I see value for the rest of the year.,2022-07-13
129,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
130,"Our Head of European Fixed Income, David Zahn, weighs in on the market implications of the resignation of UK Prime Minister Boris Johnson.",2022-07-12
131,"Equities, bonds, commodities, and currencies all point to slow growth ahead. Mid-cap value and growth stocks lead the way among domestic equities.",2022-07-11
132,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
133,We see a new era of volatile inflation and growth sweeping aside a period of moderation. We downgrade equities and upgrade credit in this new regime. Read more here...,2022-07-11
134,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
135,"Last month, when the Fed hiked 75 bp instead of the 50 it had signaled, Chair Powell cited the unexpectedly strong CPI and elevated University of Michigan consumer inflation expectations.",2022-07-09
136,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
137,"It will be a busy week for Fed speak as Williams talks about LIBOR on Monday, Barkin discusses recession on Tuesday, Waller speaks on Thursday and Bostic talks on Friday.",2022-07-09
138,Global economic growth accelerated in June thanks primarily to rebounding business activity in mainland China after lockdowns related to the Omicron wave were eased.,2022-07-07
139,Global cost pressures eased in June albeit remaining elevated. Click here to know more...,2022-07-07
140,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
141,Sainsbury's Q1 trading statement on the 25th of June 2022 was acceptable but not stellar. Financial performance has been improving. Read about Sainsbury here.,2022-07-06
142,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
143,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
144,"UK consumer confidence is falling faster than OECD peers, with growth predicted to be worse than all other OECD members apart from Russia. Click here to know more...",2022-07-05
145,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
146,"The JPMorgan Manufacturing Purchasing Managers' Index, compiled by S&P Global, nudged lower in June, down from 52.3 in May to 52.2, its lowest since August 2020.",2022-07-02
147,"A shortened trading week on Wall Street will have traders focusing on the FOMC minutes, a few Fed speakers, and the June nonfarm payroll report.",2022-07-02
148,"Stew Leonard’s CEO and President Stew Leonard, Jr. joins Yahoo Finance Live to talk about food price inflation, especially for barbecue essentials ahead of the July 4th holiday, meat prices, and consumer spending trends as gas prices continue to rise.",2022-07-01
149,I have a position in British equities through EWU and I view developed markets as a relevant hedge against U.S. Why do I rate EWU ETF as a HOLD. Find out.,2022-06-30
150,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
151,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
152,Recession fears and central-bank tightening are driving market volatility. We think equity markets are oversold and believe U.S. core inflation has likely peaked.,2022-06-29
153,"Dr. Martens went public in London in January 2021, and is now down by about 50% from its post-IPO record.",2022-06-28
154,"Global growth and inflation concerns are keeping investors up at night. At the BlackRock Outlook Forum, we made the case weâre entering a new macro and market regime. Read more here...",2022-06-27
155,"""The inflation rhetoric is cooling while the recession narrative is gaining headlines,"" says Bob Schwartz, senior economist at Oxford Economics.",2022-06-25
156,The latest numbers from the UK and Canada are likely to place even more pressure on central banks to increase borrowing costs in order to bring inflation under control.,2022-06-25
157,Recessions have gone from being a potential consequence of high inflation and rapid monetary tightening to an increasingly likely scenario.,2022-06-25
158,The UK economy sustained a modest pace of expansion in June according to preliminary PMI survey data and also saw steady strong employment growth. Read more here.,2022-06-24
159,What trends should we look for it we want to identify stocks that can multiply in value over the long term? One common...,2022-06-23
160,"Staff article entitled Notable ETF Inflow Detected - EWU, about ETFs, from ETF Channel.",2022-06-23
161,"Bonds have a patchy record in pricing recession risk so far this year. Though as inflation has taken precedence over growth in central banksâ policy decision-making, this is understandable.",2022-06-23
162,,2022-06-22
163,The University of Michiganâs consumer sentiment index's preliminary estimate for June plunged to a record low. Read on to find out what this means for the markets at large.,2022-06-22
164,We see the Fed on a path to raise rates far enough this year to hurt growth. The US activity restart from the pandemic could grind to a halt in coming quarters. Read more here...,2022-06-22
165,"Yahoo Finance entertainment reporter Allie Canal joins the Live show to break down Netflix's announced layoffs, similar hiring practices seen in the streaming and tech spaces, the latest Stranger Things season.",2022-06-21
166,"Concerns rest on the fact that global manufacturing growth has weakened amid ongoing supply constraints & soaring prices, leaving growth reliant on the service sector. Read more.",2022-06-20
167,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
168,"This past week felt like a big moment for central banks, collectively, as well as financial markets more broadly.",2022-06-17
169,"(Bloomberg) -- The Twitter overhang on Tesla Inc. shares is turning out to be among the least of investors’ problems. Most Read from BloombergChina Says It May Have Detected Signals From Alien CivilizationsStocks Jump as Powell Soothes Wall Street’s Nerves: Markets WrapFed Hikes 75 Basis Points; Powell Says 75 or 50 Likely in JulyWorld’s Central Banks Got It Wrong, and Economies Pay the PriceAmericans Are Building Vacation-Home Empires With Easy-Money LoansElon Musk’s decision to pursue a takeov",2022-06-16
170,,2022-06-16
171,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
172,,2022-06-15
173,"As inflation readings around the world come in well above targets, many central banks have sped up their plans to tighten monetary policy after years of historically low interest rates",2022-06-15
174,"Over the past quarter-century, central banks such as the U.S. Federal Reserve and the European Central Bank have often stepped in and eased monetary policy when equity markets sold off.",2022-06-14
175,"Long-term bond yields have barely budged in Japan. Investors seem intent on continuing to sell JPY unless the BOJ lets yields rise, but if they do that, markets would switch to selling JGBs.",2022-06-13
176,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
177,"Market recognizes a strong consensus has emerged at FOMC for 50bp hikes in June, but unexpectedly strong CPI report before weekend saw market price in about 50% chance of 75bp hike in July.",2022-06-11
178,It’s been a slow start to the month in financial markets but the ECB rate decision on Thursday finally got things moving and the US inflation data on Friday kept it going into the weekend.,2022-06-11
179,Aviva has now completed its asset disposal program and the associated return of capital to shareholders. Click here to learn more about AIVAF stock.,2022-06-10
180,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
181,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
182,The latest PMI data compiled for JPMorgan by S&P Global revealed an unwelcome mix of sluggish global economic growth and soaring business costs in May. Read more.,2022-06-08
183,The majority of global 10-year benchmark notes hit 3-year yield highs early in May after central banks around the world began to tighten monetary policy. Click here to read more.,2022-06-08
184,"Global economic growth pace remained among the weakest seen so far during the pandemic recovery period in May, according to the latest PMI data compiled for JPMorgan by S&P Global.",2022-06-07
185,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
186,"Staff article entitled EWU Crosses Above Key Moving Average Level, about ETFs, from ETF Channel.",2022-05-27
187,"Staff article entitled Noteworthy ETF Inflows: EWU, about ETFs, from ETF Channel.",2022-05-25
188,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
189,"Latest data shows the lar... BBIG, BROS, UONE, EMBK, BKKT, HGEN, GNUS, EWU, FSR, BCS",2022-05-24
190,,2022-05-21
191,,2022-05-19
192,,2022-05-18
193,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
194,,2022-05-14
195,,2022-05-12
196,"As one of the largest economies in the world, the United Kingdom has long been a major focus of American investors. The nation’s economy contracted sharply in 2020 due to the disruption stemming from the COVID-19 pandemic.",2022-05-09
197,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
198,,2022-05-07
199,"Staff article entitled Interesting EWU Put And Call Options For June 24th, about stock options, from Stock Options Channel.",2022-05-05
200,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
201,,2022-04-30
202,These are the stocks posting the largest moves in midday trading. ,2022-04-28
203,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
204,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
205,,2022-04-25
206,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
207,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
208,"Staff article entitled Notable ETF Inflow Detected - EWU, about ETFs, from ETF Channel.",2022-04-22
209,"Staff article entitled iShares MSCI United Kingdom (EWU) Shares Cross Below 200 DMA, about ETFs, from ETF Channel.",2022-04-22
210,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
211,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
212,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
213,The bond market selloff did not ease up heading into the long holiday weekend and traders will have to soon decide if they decide to sell in May and go away. Click here to know more...,2022-04-15
214,,2022-04-12
215,,2022-04-11
216,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
217,Input cost inflation accelerated worldwide in both manufacturing and services. Click here to know more...,2022-04-07
218,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
219,"Global bond markets experienced another sell-off in March amid a surge in COVID-19 cases, energy market strains, soaring inflation and uncertainty over the Russia-Ukraine war.",2022-04-07
220,The Ukraine invasion and resulting sanctions have led to a steep downturn in the Russian economy. Click here to know more...,2022-04-07
221,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
222,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
223,"Production and demand growth was subdued by a combination of headwinds, including the Ukraine war and new COVID-19 related disruptions - notably in China.",2022-04-05
224,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
225,"Stock markets fell in the first quarter as Russia’s invasion of Ukraine destabilized the growth outlook, amplified concerns about rising interest rates and unleashed geopolitical risks.",2022-04-05
226,"After COVID-19, the world faces a 2nd shock in the Russian invasion of Ukraine. What is the direction of travel emerging from the ongoing crisis? Find out.",2022-04-03
227,"As we head into the second quarter, it seems the list of economic concerns is growing rather than shrinking and yet equity markets find themselves in a very comfortable position.",2022-04-02
228,"Staff article entitled Interesting EWU Put And Call Options For May 13th, about stock options, from Stock Options Channel.",2022-03-31
229,U.K. equities have generally underperformed their global peers consistently over the last decade. Click here to know more...,2022-03-31
230,,2022-03-30
231,"According to building security provider Kastle, which has customers in more than 2,600 U.S. buildings in 138 cities, the average weekly occupancy is still...",2022-03-30
232,The German government said Wednesday it was triggering the early warning level for gas supplies amid concerns that Russia could cut off supplies unless it is...,2022-03-30
233,"With global markets close to post-Ukraine war highs, we remain neutral on global equities. Read more.",2022-03-29
234,Preliminary PMI survey data showed only a modest impact from the Ukraine war on current economic growth in the world's largest developed economies in March.,2022-03-29
235,U.K. stocks continue to outperform the rest of the world. Check out why I remain long the iShares MSCI United Kingdom ETF (EWU).,2022-03-28
236,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
237,"Investors appear remarkably calm at the moment given the level of uncertainty we’re facing this year, from inflation to interest rates and even Covid",2022-03-25
238,Price pressures have spiked higher due to increased energy and commodity prices resulting from the invasion. Read more.,2022-03-25
239,Preliminary PMI survey data showed only a modest impact from the Ukraine war on current economic growth in the world's largest developed economies in March.,2022-03-25
240,Russia’s stock market partially reopens after a month-long closure. Click here to know more...,2022-03-25
241,,2022-03-25
242,The Fed is talking tough on inflation by projecting a large and rapid rates increase but we think it won’t fully deliver. S&P 500 scored its biggest weekly gain since 2020; bond yields rose.,2022-03-23
243,"Since the GFC, the Fed always came to the market rescue during times of stress. Today, the exact opposite is taking place, as the Fed is moving aggressively toward tightening policy.",2022-03-21
244,"Atlanta Fed President Raphael Bostic said Monday the goal of policy is to get rates to neutral, around 2.4%, as quickly as possible.",2022-03-21
245,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
246,The global economy is facing an incredible amount of uncertainty at the moment which is continuing to drive the volatility we’re seeing in financial markets.,2022-03-18
247,"At their respective policy meetings in the week of March 14, both the BoE and Fed announced a 25-basis-point increase in their key lending rate, Eitelman said.",2022-03-18
248,"Fed and BoE hiked this week, but the contrast in tone was striking with the BoE more cautious. But there should be room for markets to overshoot on hike expectations and rates to move higher",2022-03-18
249,"The U.S. Federal Reserve finally hiked its policy rate by .25% on Wednesday, its first increase since 2018.",2022-03-18
250,March PMI data will therefore be scrutinised for the impact of these events on various economic metrics.,2022-03-17
251,"The war between Ukraine and Russia has cemented a trend that financial markets aren’t happy about, and brought into view the risk of an escalation into war between Russia and NATO.",2022-03-15
252,"The EU, the US, the UK, and others, have imposed stringent restrictions on exports to Russia, following its invasion of Ukraine. Click here to know more...",2022-03-15
253,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
254,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
255,,2022-03-12
256,It’s been another volatile week in financial markets with events in and around Ukraine continuing to dominate.,2022-03-11
257,"With the FTSE 250 is trading close to fair value, we should expect historically average returns, which means something like high-single-digit annualised returns over the medium to long term.",2022-03-11
258,"Staff article entitled Interesting EWU Put And Call Options For April 29th, about stock options, from Stock Options Channel.",2022-03-10
259,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
260,"Tesla Inc. Chief Executive Elon Musk has fired another volley in his fight to end securities regulators' oversight of his tweets, asking a judge to end a...",2022-03-08
261,The Russian invasion of Ukraine has created significant uncertainty for the cycle outlook. Click here to know more...,2022-03-08
262,"President Joe Biden has decided to ban Russian oil imports, reports said Tuesday, as he seeks to ratchet up pressure on Moscow in retaliation for its...",2022-03-08
263,We may have surpassed a major secular inflection point in the global economy and financial markets. Investors still have reasons to be constructive. Read more.,2022-03-07
