,summary,date
171,"Staff article entitled LQD: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-06-22
172,,2022-06-22
173,Success in investing over the long term isnât just about picking winners.,2022-06-22
174,Consumer spending is being hard hit by significant tightening of monetary policy and delayed by huge inflation numbers. Read what this means for investors.,2022-06-21
175,,2022-06-21
176,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
177,"Investors were overall net sellers of fund assets (including those of conventional funds and ETFs) for the first week in three, redeeming a net $45.2 billion for the Refinitiv Lipper fund...",2022-06-18
178,,2022-06-17
179,"2022 could turn into the worst-performing year for stocks since 2008, and the worst year for bonds on record.",2022-06-16
180,Yahoo Finance’s Emily McCormick joins the Live show to break down how stocks are moving in midday trading.,2022-06-16
181,,2022-06-16
182,"The Fed hiked rates by 75 basis points, giving the market what it was expecting. Read why stocks may not be out of the woods yet.",2022-06-15
183,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
184,"Return of principal matters most in the end; only bonds are obliged to return it, and borrowers’ ability to do so varies greatly. Read more.",2022-06-15
185,"Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel, the biggest outflow was seen in the iShares iBoxx $ Investment Grade Corporate Bond ETF, where 11,000,000 units were destroyed, or a 3.6% decrease week over week - And on a percentage change basis, the ETF with the biggest outflow was the ProShares Ultra 7-10 Year Treasury, which lost 100,000 of its units, representing a 30.8% decline in outstanding units compared to the week prior - LQD,UST.",2022-06-14
186,The S&P 500 fell more than 20% below its all-time high on Monday.,2022-06-13
187,"The year-over-year change in core CPI peaked in March and is coming down, albeit slower than we’d all like to see. Click here to read my thoughts on the broader market.",2022-06-13
188,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
189,The auto industry illustrates the difficulty of finding a perfectly sustainable private sector investment. No automaker is perfect from a sustainability perspective. Read more here.,2022-06-10
190,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
191,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
192,"It has been an extraordinary period of weakness for bonds. But over a much longer time horizon, the correlation and diversification benefits of stocks and bonds hasn’t meaningfully shifted.",2022-06-08
193,"Staff article entitled LQD: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-06-06
194,"The search for value is on, particularly in short to medium duration. Read more here.",2022-06-06
195,Investors are shifting their focus from runaway inflation to slowing global growth as central banks hike rates to tame price pressures. Click here to know more...,2022-06-06
196,The long-term bond futures reached a multi-year low in early May. An anemic bounce runs into resistance. Read more to see why we are short TLT.,2022-06-06
197,"Staff article entitled ETF Flows Report for 06/03/2022, about ETFs, from ETF Channel.",2022-06-03
198,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
199,"Staff article entitled Notable ETF Inflow Detected - LQD, about ETFs, from ETF Channel.",2022-05-27
200,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
201,,2022-05-23
202,A look at what history suggests.,2022-05-20
203,"Staff article entitled Noteworthy ETF Inflows: LQD, about ETFs, from ETF Channel.",2022-05-19
204,,2022-05-19
205,,2022-05-19
206,,2022-05-18
207,Yahoo Finance’s Jared Blikre breaks down how markets opened on Monday.,2022-05-16
208,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
209,,2022-05-16
210,,2022-05-16
211,,2022-05-13
212,,2022-05-13
213,,2022-05-13
214,Stay invested. But be selective.,2022-05-12
215,,2022-05-12
216,,2022-05-12
217,,2022-05-12
218,,2022-05-12
219,,2022-05-12
220,,2022-05-12
221,,2022-05-12
222,,2022-05-11
223,,2022-05-10
224,,2022-05-10
225,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
226,"Staff article entitled LQD: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-05-09
227,"Stock trades, portfolios and commentaries of the best investors. Value investing screens and valuation tools.",2022-05-09
228,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
229,"Staff article entitled Notable ETF Inflow Detected - LQD, about ETFs, from ETF Channel.",2022-04-29
230,These are the stocks posting the largest moves in midday trading. ,2022-04-28
231,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
232,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
233,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
234,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
235,"For the week redemptions ... GLD, SCHD, HDV, VTEB, BND, BIL, LQD, IVW, IVV, VOO",2022-04-22
236,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
237,"Staff article entitled LQD: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-04-21
238,Dividend yield of XLU is now equal to the yield on 2 Year US Treasuries. Investors potentially misusing the ETF as an income replacement for bonds.,2022-04-20
239,The issuer has filed for ETFs that would apply a covered call strategy to the fixed income space.,2022-04-20
240,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
241,"Some familiar faces have come back to investment grade status this year, providing tactical investment opportunities.",2022-04-20
242,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
243,BXMT is different from many other mortgage REITs in that most of its assets are variable interest rate loans and securities. Click here to know about its dividend and valuation.,2022-04-18
244,Stocks sputter as rotation out of growth continues. Economic rollover potential persists as negative earnings guidance emerges. Click here to read more.,2022-04-17
245,"If China were to continue to pursue a Zero Covid policy amidst rising case counts, supply chains originating in Asia could get shut down again. Click here to read more.",2022-04-16
246,,2022-04-16
247,"During Refinitiv Lipper’s fund-flows week ended 04/13/22, investors were overall net redeemers of fund assets for 2nd straight week, withdrawing a net $46.2b from market.",2022-04-16
248,,2022-04-15
249,Yahoo Finance's Jared Blikre breaks down how markets opened on Wednesday.,2022-04-13
250,"The omicron variant of the coronavirus that causes COVID-19 accounted for 99.2% of all cases sequenced in the latest week, according to the World Health...",2022-04-13
251,"Staff article entitled LQD: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-04-13
252,"In our view, investors should position themselves for a two-way market, emphasizing liquidity and looking for opportunity in investment grade credit, securitized products and high yield.",2022-04-13
253,,2022-04-12
254,"U.S. stocks opened higher Tuesday, finding support after a hotter-than-expected rise in the March consumer price index was read as a sign inflation pressures...",2022-04-12
255,,2022-04-12
256,"As investors continue to digest the likely path of this tightening cycle, we think the dramatic moves of recent weeks are set to ease, laying a good foundation for credit investors.",2022-04-11
257,"In contrast to their equity and fixed income counterparts, commodity ETFs saw net buying for another month. Click here to know more...",2022-04-11
258,"Staff article entitled LQD Crosses Critical Technical Indicator, about ETFs, from ETF Channel.",2022-04-11
259,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
260,"For the week redemptions ... SOXL, IEMG, VWO, EEM, VOO, XLV, IVV, IEF, JPHY, JNK, VCSH, LQD, XLF, SPY",2022-04-08
261,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
262,,2022-04-07
263,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
264,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
265,The yield curve recently inverted. Should investors be worried about a recession?,2022-04-06
266,"Transitioning to a net-zero carbon economy is vitally important, and corporate bonds will play a critical role in the transition.",2022-04-06
267,"In the last nearly 800 days, the growing number of advisors that incorporate ETFs into their practice have only been able to digitally learn what makes one product different from another. But next week, that will end, as many descend to Florida for Exchange, An ETF Experience. This four-day conference co-run by ETF Trends & [...] Read more at ETFtrends.com.",2022-04-06
268,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
269,"Staff article entitled Noteworthy ETF Outflows: LQD, about ETFs, from ETF Channel.",2022-04-05
270,"For most asset-classes and investors, the first quarter of 2022 didn't provide much of a reason to dance. For us however, it was quite different. See more here.",2022-04-04
271,"The expected risk premium for the Global Market Index ticked slightly higher in March to an annualized 5.8% pace, fractionally above last month’s estimate.",2022-04-04
272,"The Treasury curve continued flattening during the first quarter of 2022, with short-term Treasury yields rising precipitously while longer Treasury yields rose at a slower rate.",2022-04-02
273,"Money market funds and equity funds attracted new capital, while taxable bond funds and tax-exempt bonds suffered weekly outflows. Click here to know more...",2022-04-01
274,"Follow the Money is a series of brief, information-rich posts that I will publish periodically but not on a fixed schedule. Check out the recap as on 3/31 here.",2022-04-01
275,"Pick any barometer of costs these days, and the story is the same: Prices are up - and in a dramatic fashion. Read more here.",2022-04-01
276,The US Federal Reserve is turning increasingly hawkish—hiking rates fast enough to slow inflation while maintaining economic growth will be a monumental task.,2022-03-31
277,The closely followed consumer confidence index is forecast to decline for the third month in a row to 107.5 in March from 110.5 in the prior month.,2022-03-29
278,"Staff article entitled LQD: ETF Inflow Alert, about ETFs, from ETF Channel.",2022-03-28
279,,2022-03-28
280,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
281,,2022-03-27
282,Global stocks jumped last week as the market digested higher yields. Seasonality could play a pivotal role as this mid-term year progresses.,2022-03-27
283,,2022-03-27
284,Interest rates have an outsize effect on equity valuations. The shape of the Treasury yield curve contains all sorts of information about economic expectations. Read more.,2022-03-26
285,,2022-03-25
286,All three primary US stock market averages have a death cross in place. The S&P 500 joined the Nasdaq and Russell 2000 in the bearish trend on March 14 2022. Read this article to learn more.,2022-03-24
287,"The S&P 500 jumped 8% in a matter of days, erasing more than half of its peak-to-trough losses.",2022-03-24
288,"Yahoo Finance's Jared Blikre examines the market action heading into the day's final trading hour, in addition to the sector action across industries, Nasdaq leaders, Chinese stocks, the U.S. Dollar, travel stocks, and ARK ETF components",2022-03-23
289,"Despite many unknowns, we draw 5 main conclusions regarding cyclical 6- to 12-month outlook that we think are most relevant for investors at this stage. Click here to read more.",2022-03-23
290,A stock market crash is something no investor can predict with reasonable certainty.,2022-03-23
