,summary,date
21,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
22,Yahoo Finance’s Jared Blikre breaks down how markets opened on Thursday.,2022-07-21
23,This research highlight summarizes the key impact papers and provides an overview the market signposts in Q2. Read more here.,2022-07-20
24,"Who tops the globe in R&D, patent activity, high-tech density, and all other aspects of supporting innovation? If you said South Korea, you'd be correct. Global Finance ranked South Korea as the world’s most technologically advanced country for 2022.",2022-07-17
25,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
26,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
27,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
28,"Staff article entitled iShares MSCI South Korea (EWY) Enters Oversold Territory, about ETFs, from ETF Channel.",2022-07-14
29,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
30,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
31,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
32,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
33,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
34,"The U.S. is forecast to add 250,000 new jobs in June, according to economists polled by The Wall Street Journal. The unemployment rate is expected to stay at...",2022-07-08
35,Retreat for U.S. stock market futures comes after four days of gains in a row. Key U.S. employment data is due.,2022-07-08
36,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
37,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
38,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
39,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
40,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
41,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
42,Yahoo Finance’s Jared Blikre breaks down how markets opened on Friday.,2022-06-24
43,Yahoo Finance's Jared Blikre joins the Live show to break down how stocks are trading as Fed Chair Powell continues to testify before Congress.,2022-06-23
44,"Staff article entitled EWY: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-06-21
45,"Unusual total active opti... EWY, HSBC, SNDL, BTU, CLOV, PLTR, FCEL, BP, RIG, LI",2022-06-21
46,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
47,"Staff article entitled iShares MSCI South Korea Getting Very Oversold, about ETFs, from ETF Channel.",2022-06-16
48,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
49,"EWY invests in South Korean equities. An IRR gauge, even assuming no buybacks, suggests potential returns in the 9-19% range (per annum over next few years). Click to know why EWY is a buy.",2022-06-14
50,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
51,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
52,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
53,"The European Central Bank on Thursday said it would end asset purchases on July 1 and raise its key interest rates next month by 25 basis points, or a...",2022-06-09
54,This closed-end fund trades at a 16% discount to NAV. Korea's stock market also trades at a significant discount to other global and emerging markets.,2022-06-06
55,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
56,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
57,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
58,,2022-05-13
59,,2022-05-13
60,,2022-05-10
61,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
62,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
63,These are the stocks posting the largest moves in midday trading. ,2022-04-28
64,"Initial jobless claims fell 5,000 to 180,000 in the week ended April 23, the Labor Department said Thursday.",2022-04-28
65,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
66,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
67,"Staff article entitled iShares MSCI South Korea ETF Experiences Big Outflow, about ETFs, from ETF Channel.",2022-04-25
68,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
69,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
70,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
71,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
72,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
73,Yahoo Finance's Jared Blikre breaks down how markets opened on Wednesday.,2022-04-13
74,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
75,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
76,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
77,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
78,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
79,"Semiconductors are without question the new oil. However, read this article to know why I think there is considerable downside risk in the semiconductor stocks.",2022-04-04
80,Labor organizers always knew it would be tough to convince Amazon workers to unionize. But a surprisingly strong early showing in a New York election and a...,2022-04-01
81,iShares MSCI South Korea ETF (EWY) tracks the bulk of the South Korean market. Check out why I believe that EWY ETF has significant downside risks.,2022-03-30
82,"Staff article entitled Notable ETF Outflow Detected - EWY, about ETFs, from ETF Channel.",2022-03-29
83,,2022-03-29
84,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
85,EWY provides exposure to a basket of South Korean equities. I personally think EWY will do well over the long term. Learn more here.,2022-03-25
86,"Treasury Secretary Janet Yellen on Friday said it is not ""necessary or appropriate at this point"" to sanction China for its ties to Russia. Yellen was...",2022-03-25
87,"Staff article entitled May 6th Options Now Available For iShares Inc - MSCI South Korea ETF (EWY), about stock options, from Stock Options Channel.",2022-03-24
88,"European stocks finished flat Monday, with the Stoxx Europe 600 index closing at 454.79. The FTSE 100 index gained 0.51% to 7,442.39, the French CAC 40 index...",2022-03-21
89,The BA.2 subvariant of the omicron variant of the coronavirus that causes COVID-19 will probably cause an uptick in U.S. cases similar to the one currently...,2022-03-21
90,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
91,"Staff article entitled Noteworthy ETF Outflows: EWY, about ETFs, from ETF Channel.",2022-03-18
92,Nickel trading on the London Metal Exchange was suspended on March 8 after prices more than doubled in a short span of time. Trading reopened until eight...,2022-03-18
93,"Joseph Corey ran the scam while on the run after being convicted of another medical fraud, prosecutors said.",2022-03-18
94,"The Bank of England on Thursday voted to lift interest rates for the third time since December, responding to a surge in inflation well beyond its target.",2022-03-17
95,"President Joe Biden named Dr. Ashish Jha as new White House COVID-19 Response Coordinator on Thursday, replacing Jeff Zients who has held that position for...",2022-03-17
96,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
97,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
98,Pfizer Inc. undefined said Wednesday it is starting a Phase 2/3 trial of its COVID-19 antiviral in children below the age of 18 who are at high risk of...,2022-03-09
99,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
100,"Staff article entitled iShares MSCI South Korea (EWY) Enters Oversold Territory, about ETFs, from ETF Channel.",2022-03-07
101,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
102,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
103,David Tepper’s 13F portfolio value decreased from $4.20B to $3.89B this quarter. Appaloosa added General Motors (GM) and increased Macy's (M) during the quarter.,2022-03-03
104,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
105,"Staff article entitled Interesting EWY Put And Call Options For April 22nd, about stock options, from Stock Options Channel.",2022-03-03
106,The JPMorgan Global Manufacturing PMI rose from a 15-month low of 53.2 in January to 53.6 in February.,2022-03-02
107,,2022-03-02
108,,2022-03-01
109,"Disney, Sony and Warner Bros. have halted future theatrical film releases in Russia following the country's attack on Ukraine. ",2022-02-28
110,"It was a strong quarter for Disney, HBO Max and Paramount+ as streaming leader Netflix acknowledged competition may be hurting its growth on the margins.",2022-02-24
111,"Staff article entitled EWY: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-02-22
112,The South Korean economy closed 2021 on a strong note. Click here to know more...,2022-02-21
113,,2022-02-18
114,,2022-02-17
115,,2022-02-16
116,,2022-02-15
117,"Staff article entitled EWY: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-02-14
118,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",2022-02-11
119,"Staff article entitled Interesting EWY Put And Call Options For April 1st, about stock options, from Stock Options Channel.",2022-02-10
120,Analysts across Wall Street sang the praises of Disney after a quarterly print showing a stunning recovery in its parks business.,2022-02-10
121,"South Korea is one of the Four Asian Tigers, along with Hong Kong, Taiwan, and Singapore, a group known for decades of rapid economic expansion. Since the 1960s, very few countries have boasted as consistent and explosive economic growth as South Korea, which is the fourth-largest economy in Asia behind India, Japan, and China.",2022-02-09
122,"The MSCI Emerging Markets Index fell 2.5% in US-dollar terms last year. In contrast, the MSCI World Index gained 18.5%, helped by strong US returns.",2022-02-09
123,"The Super Bowl commercial is part of Tonal's broader ""Strength Made Me"" campaign, which celebrates women being strong both physically and mentally. ",2022-02-09
124,,2022-02-08
125,"The global central bank community has been wrong on inflation. Investment-grade bond funds saw outflows of $70 million, and junk bond funds posted negative flows of $4.043 billion.",2022-02-05
126,,2022-02-04
127,,2022-02-03
128,Bud Light Seltzer is hoping that a Super Bowl ad starring celebrity chef Guy Fieri will help jump-start sales of its new hard soda line.,2022-02-01
129,Widespread downside risks confronting emerging markets including slowing economic growth & rising inflation. Learn more about emerging markets here.,2022-01-31
130,Investors' sudden change of heart on Netflix puts entire streaming wars narrative into question for 2022.,2022-01-29
131,The Federal Communications Commission does not yet have the majority it would need to reinstate net neutrality on the federal level.,2022-01-28
132,"The quarterly report on employee compensation, considered the best and broadest measure of wages, rose 1% in the fourth quarter.",2022-01-28
133,"The personal consumption expenditures index, the Federal Reserve's preferred inflation gauge, is forecast to rise sharply again in December. The core PCE...",2022-01-28
134,"Casey Newton, The Platformer editor and CNBC contributor, joins 'Power Lunch' to discuss the streaming landscape and recent developments in the space.",2022-01-27
135,"Staff article entitled Interesting EWY Put And Call Options For March 11th, about stock options, from Stock Options Channel.",2022-01-27
136,Dow futures turned positive Thursday after falling more than 500 points overnight.,2022-01-27
137,Dow futures turned positive Thursday after falling more than 500 points overnight as the market's recent volatility persisted.,2022-01-27
138,These are the stocks posting the largest moves before the bell.,2022-01-27
139,It is important for investors to assess how the diverging short-term and longer-term outlooks for EM equities could affect their positioning in this critical asset class.,2022-01-26
140,"Staff article entitled EWY Crowded With Sellers, about ETFs, from ETF Channel.",2022-01-26
141,"Central banks in Asia are not hiking interest rates aggressively, whereas their Central and Eastern European peers are. So why aren't we seeing crazy Asian rates?",2022-01-25
142,Netflix tumbled for a second day on Monday after the company's weaker-than-expected subscriber forecast. ,2022-01-24
143,These are the stocks posting the largest moves in midday trading. ,2022-01-24
144,CNBC's Julia Boorstin reports on legal media companies which are ticking higher despite a broader sell-off. (Comcast is CNBC's parent company.),2022-01-24
145,U.S. stock futures indicated more losses to start the new week following the Nasdaq's and the S&P 500's worst weeks since March 2020.,2022-01-24
146,"The stocks making the biggest moves in premarket trading include Kohl's, Snap, Peloton, and more.",2022-01-24
147,"Microsoft, Tesla and Apple will release quarterly results, alongside a handful of other tech firms. McDonald's and Boeing will also offer updates.",2022-01-23
148,"The Federal Reserve's meeting trumps everything else for markets in the week ahead, as investors await any new clues on its plans to raise interest rates.",2022-01-21
149,"Netflix added a line in its quarterly shareholder letter acknowledging streaming competition is affecting its ""marginal growth.""",2022-01-20
150,"Tourism and manufacturing are rebounding after coronavirus-related disruptions, but the recovery is fragile. Read more.",2022-01-19
151,January's PMI data will provide the first broad insight into the economic impact of the Omicron variant across the globe.,2022-01-19
152,,2022-01-19
153,Microsoft takes big $68.7 billion swing on video game company Activision Blizzard while legacy media stays on sidelines,2022-01-18
154,,2022-01-14
155,President Biden urged companies to voluntarily impose Covid vaccination rules on workers after the Supreme Court blocked a government order to do that.,2022-01-13
156,Two of Sen. Kyrsten Sinema's former aides have become key aides for corporate giants looking to impact President Joe Biden's agenda. ,2022-01-11
157,Former aides to Sen. Joe Manchin who are now lobbyists are scoring big clients as their ex-boss battles President Biden's agenda,2022-01-10
158,"""Turning Red"" is the third Pixar film to transition to Disney's streaming platform during the pandemic.",2022-01-07
159,"Jim Cramer, Dan Ives of Wedbush Securities, Gene Munster of Loup, Aaron Kessler of Raymond James, Dan Niles of Satori Fund, Darrin Peller of Wolfe Research, Josh Brown of Ritholtz Wealth Management, Brenda Vingiello of Sand Hill Global Advisors, Sarat Sethi of DCLA, and Steve Weiss of Short Hills Capital explain why they are buying, selling, or holding specific stocks and ETFs",2022-01-06
160,"Sarat Sethi, DCLA managing partner and portfolio manager, joins the 'Halftime Report' to discuss his top stock picks for 2022, which include Uber, Morgan Stanley, and Comcast.",2022-01-06
161,"The JPMorgan Global Manufacturing PMI, compiled by IHS Markit from its proprietary business surveys, held steady at 54.2 for a third successive month in December.",2022-01-06
162,Rising tensions between US and China over Taiwan will continue to be a macro theme that has implications for investors.,2022-01-02
163,"South Korea will look to domestic household spending to mitigate a possible slowdown in exports, but this segment faces a tricky landscape. See more on EWY here.",2021-12-30
164,"Several reasons to be constructive about emerging markets heading into 2022. Across EMs, positive structural forces remain apparent and are likely to foster fresh investment opportunities.",2021-12-27
165,"""West Side Story"" is a box office bomb, having only generated around $36 million in ticket sales on a $100 million production budget.",2021-12-26
166,"iShares MSCI Hong Kong ETF EWH is not as cost-efficient as its peer FLHK. I’m not overly bearish on EWH, but I don’t see any compelling reasons to get on board. Read more.",2021-12-23
167,"""Spider-Man: No Way Home"" proves that audiences are ready to return to movie theaters, but the industry still faces major obstacles.",2021-12-21
168,"As the Senate weighs whether to confirm Gigi Sohn to the FCC, President Biden's efforts to reinstate net neutrality are taking shape.",2021-12-21
169,,2021-12-16
170,,2021-12-14
171,The past week has been dominated by Omicron news as we all try to piece together the limited information we have and determine what it all means for the coming months.,2021-12-04
172,"David Tepper’s 13F portfolio value declined from $4.83B to $4.20B in Q3. Appaloosa increased Macy's & Goodyear Tire while reducing Amazon, Micron and Visa.",2021-12-02
173,"Staff article entitled EWY: ETF Outflow Alert, about ETFs, from ETF Channel.",2021-12-02
174,"Growth stocks are getting rattled. Bonds are offering a pittance in yield. Real estate could be risky once mortgage rates start to rise. Cryptocurrency is naturally more volatile than any of those conventional asset classes, but if you can stomach the risk, a little skin in digit",2021-12-02
175,Earning income from assets has become an increasing challenge for retirees. Ultra-low interest rates make many options that they might have turned to in the past unworkable today.,2021-12-02
176,"It's estimated that up to 200 million consumers worldwide have transacted with Bitcoin (CRYPTO: BTC) in some way. As Bitcoin and other digital coins become more popular alternatives to holding cash, it's imperative for PayPal Holdings (NASDAQ: PYPL) to offer its more than 400 mil",2021-12-02
177,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
178,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
179,"To become a ""Dividend Aristocrat,"" a dividend paying company must accomplish an incredible feat: consistently increase shareholder dividends every year for at least 20 consecutive years. Companies with this kind of track record tend to attract a lot of investor attention —",2021-12-02
180,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
181,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
182,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
183,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
184,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
185,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
186,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
187,"Salesforce's (NYSE: CRM) stock fell 6% during after-hours trading on Nov. 30 after the cloud services company posted its third-quarter numbers. Its revenue rose 27% year-over-year to $6.9 billion, which crushed estimates by $60 million. Its adjusted net income declined 27% to $1.",2021-12-02
188,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
189,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
190,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
191,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
192,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
193,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-02
194,Worldwide manufacturing output growth remained subdued in November as ongoing near-record supply shortages were accompanied by a slowing of demand growth.,2021-12-02
195,"Wall Street's main indexes were set to bounce back on Wednesday following a sharp sell-off triggered by concerns over rising inflation and the new Omicron coronavirus variant, while shares of Merck rose on progress in the approval of its COVID-19 pill.",2021-12-01
196,"Buying undervalued stocks and real estate investment trusts (REITs) is my favorite way to invest. Stock market declines can be one of the most lucrative times to invest in the stock market because investors can purchase high-quality companies at a discount. Historically speaking,",2021-12-01
197,"Membership retailer Costco (NASDAQ: COST) reports fiscal 2022 first-quarter results on Dec. 9. Since the onset of the pandemic, the company has added millions of new customers.",2021-12-01
198,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
199,"(RTTNews) - Sage Therapeutics, Inc. (SAGE) and Biogen Inc. (BIIB) announced a positive, one-year Zuranolone 50 mg data in the ongoing open-label SHORELINE study in Patients with major depressive disorder or MDD.",2021-12-01
200,"Inflation, which is soaring across the world and hit a 31-year high in the U.S. in October, is generating fierce headwinds for many tech companies.",2021-12-01
201,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
202,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
203,"In a time when practically everything -- stocks included -- seems overpriced, it would be refreshing to find a bona fide, needle-in-the-proverbial-haystack value play. Maybe that play's in your pantry right now. Kraft Heinz (NASDAQ:KHC) currently offers what not every $40 billion",2021-12-01
204,Match Group Inc said on Wednesday it would pay Tinder founders $441 million to settle a case in which the dating app's executives claimed the parent company lowballed the app's value to avoid paying billions of dollars.,2021-12-01
205,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
206,"The S&P 500 is up 25% so far this year. That's after a 16% 2020 gain despite the COVID-19 pandemic. Gains this high are not normal, as the market tends to average around 8% a year over the long term.What's even more remarkable is that the 10 largest components of the S&P",2021-12-01
207,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
208,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
209,Image source: The Motley Fool.,2021-12-01
210,"Shares of Teladoc Health (NYSE: TDOC) have been absolutely pummeled this year. The telehealth specialist's shares traded at a 52-week low on Tuesday, as the company's 2021 sell-off worsened. Its $101 stock price at the time of this writing is down 67% from highs achieved earlier",2021-12-01
211,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
212,"The NASDAQ 100 Pre-Market Indicator is up 219.44 to 16,355.36.  The total Pre-Market volume is currently 42,393,484 shares traded.The following are the most active stocks for the pre-market session: Robinhood Markets, Inc. (HOOD) is -0.14 at $25.80, with 2,679,744 shares traded.",2021-12-01
213,"There's little question that streaming video has been the driving force behind Walt Disney's (NYSE: DIS) stock price changes over the past couple of years. At its investor day event in early 2019, the company revealed plans to introduce its Disney+ service, which began an epic ru",2021-12-01
214,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",2021-12-01
215,"Marijuana presents a massive growth opportunity for investors, especially as the U.S. moves toward legalizing the substance at the federal level. With Republicans recently introducing a federal legalization bill, the prospects grow for a bipartisan solution.",2021-11-30
216,"The field of stocks in the electric vehicle (EV) sector has been growing rapidly. Investors can now choose from among a host of legacy automakers working to transition from internal combustion, start-ups with much promise, and established EV manufacturers that continue to grow. C",2021-11-30
217,The holidays can be a great time for giving and receiving gifts. One of the best gifts you can receive is an ownership share in an excellent public company.,2021-11-30
218,"Wall Street's main indexes were set to fall sharply on Tuesday after a warning from vaccine maker Moderna's chief executive on the effectiveness of COVID-19 shots against the Omicron variant hammered travel, energy and banking shares.",2021-11-30
219,"It looked like Advanced Micro Devices (NASDAQ: AMD) could eat into Nvidia's (NASDAQ: NVDA) dominant graphics processing unit (GPU) market share thanks to the aggressive pricing and better availability of its graphics cards, but the latest report from Jon Peddie Research indicates",2021-11-30
220,"Bitcoin was the first widely adopted cryptocurrency, a type of digital asset built on blockchain technology and secured by cryptography. Those qualities underpin a brand new financial system, one in which electronic transactions can take place without the oversight of banks, card",2021-11-30
221,"The NASDAQ 100 Pre-Market Indicator is down -98.01 to 16,301.23.  The total Pre-Market volume is currently 53,229,554 shares traded.The following are the most active stocks for the pre-market session: Cumberland Pharmaceuticals Inc. (CPIX) is +1.58 at $3.78, with 7,159,340 shares",2021-11-30
222,"Buying a stock for the long term implies a high degree of confidence in the security of the underlying company's market position and growth prospects. In that context, General Electric's (NYSE: GE) breakup plans will leave investors with companies that are leading players in thei",2021-11-30
