,summary,date
129,"dividend channel,AIZ,CBOE,ADC,",2022-05-25
130,"Shares of Assurant Inc. rallied 1.27% to $180.75 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",2022-05-24
131,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
132,"Shares of Assurant Inc. advanced 1.32% to $178.49 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2022-05-23
133,"It looks like Assurant, Inc. ( NYSE:AIZ ) is about to go ex-dividend in the next 3 days. The ex-dividend date is...",2022-05-23
134,"Ownership Submission FORM 4 Check this box if no longer... | May 20, 2022",2022-05-20
135,"Shares of Assurant Inc. shed 2.37% to $176.17 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",2022-05-20
136,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",2022-05-20
137,"Shares of Assurant Inc. slid 3.43% to $180.44 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",2022-05-19
138,"Growth stocks especially have taken a big hit, with the Vanguard Growth ETF down 12.4% over one year.  Value stocks have held up better, with the Vanguard Value ETF down about 2.1% over the same time frame.  Value stocks tend to be slower-growing companies with steady cash flows and can hold up better as the Federal Reserve raises interest rates to get inflation under control.",2022-05-19
139,Lincoln National (LNC) adds commission and fee-based annuity products on the Envestnet Insurance Exchange to strengthen its annuity business and benefit more Americans.,2022-05-19
140,"Shares of Assurant Inc. advanced 1.31% to $186.85 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",2022-05-18
141,Lincoln National (LNC) unveils MoneyGuard Fixed Advantage backed by a BTR to meet the long-term care expenses of clients and plan for a better financial future.,2022-05-18
142,"NEW YORK, May 18, 2022--Assurant, Inc. (NYSE: AIZ), a leading global business services company that supports, protects and connects major consumer purchases, today announced findings from its Q1 2022 Mobile Trade-in and Upgrade Industry Trends report. Assurant’s data reveals that with higher trade-in volumes there was a 17% year over year increase in Q1 2022 for money returned to U.S. consumers through trade-in programs equating to $784 million. In addition to the monetary value, there is tremen",2022-05-18
143,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 3.57%,2022-05-18
144,"Shares of Assurant Inc. advanced 2.19% to $184.44 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",2022-05-17
145,"AIZ, GEO, and ASO made it to the Zacks Rank #1 (Strong Buy) growth stocks list on May 17, 2022.",2022-05-17
146,"Shares of Assurant Inc. sank 0.63% to $180.48 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",2022-05-16
147,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
148,"Mobile subscriber growth, solid capital position and effective capital deployment continue to drive Assurant (AIZ).",2022-05-13
149,"NEW YORK, May 12, 2022--Assurant, Inc. (NYSE: AIZ), a leading global business services company that supports, protects and connects major consumer purchases, announced today that its Board of Directors declared a quarterly dividend of $0.68 per share of common stock. The dividend will be payable on June 20, 2022 to stockholders of record as of the close of business on May 31, 2022.",2022-05-12
150,"NEW YORK, May 12, 2022--Assurant, Inc. (NYSE: AIZ), a leading global business services company that supports, protects and connects major consumer purchases, today announced the appointment of Sari Granat, President and Chief Operating Officer of Chainalysis, to its Board of Directors. Granat will serve on the company’s Nominating and Corporate Governance (NCG) committee.",2022-05-12
151,AIZ vs. BBSEY: Which Stock Is the Better Value Option?,2022-05-11
152,"DAQO New Energy, ArcBest, and Assurant are part of Zacks Screen of the week article.",2022-05-11
153,"Assurant (AIZ) possesses solid growth attributes, which could help it handily outperform the market.",2022-05-10
154,"Irrespective of whether it is a start-up or an established company, earnings growth is the highest priority for the top brass of any organization. This is because if the company doesn’t make money, it won’t last over the long haul. So, what’s earnings growth? Study a comp",2022-05-10
155,Here is how Assurant (AIZ) and Cigna (CI) have performed compared to their sector so far this year.,2022-05-09
156,"COP, BBSI, and AIZ made it to the Zacks Rank #1 (Strong Buy) growth stocks list on May 9, 2022.",2022-05-09
157,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
158,"The following discussion and analysis of our financial condition and results ofoperations should be read in conjunction with Management's Discussion andAnalysis of Financial Condition and Results... | May 5, 2022",2022-05-05
159,"MGIC Investment's (MTG) Q1 earnings reflect higher insurance in force, higher premiums and net investment income, offset by higher expenses.",2022-05-05
160,"Prudential's (PRU) Q1 results reflect higher contributions from U.S. Businesses, partially offset by poor performance of PGIM and International businesses.",2022-05-05
161,"Assurant's (AIZ) Q1 results reflect higher net investment income and lower catastrophes losses, offset by higher expenses.",2022-05-05
162,"Prudential's (PRU) Q1 results reflect higher contributions from U.S. Businesses, partially offset by poor performance of PGIM and International businesses.",2022-05-04
163,"Assurant's (AIZ) Q1 results reflect higher net investment income and lower catastrophes losses, offset by higher expenses.",2022-05-04
164,"Assurant (AIZ) delivered earnings and revenue surprises of 31.12% and 2.25%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",2022-05-03
165,"NEW YORK, May 03, 2022--Assurant, Inc. (NYSE: AIZ), a leading global business services company that supports, protects and connects major consumer purchases, today reported results for the first quarter ended March 31, 2022.",2022-05-03
166,"NEW YORK _ Assurant Inc. on Tuesday reported first-quarter net income of $145.5 million. On a per-share basis, the New York-based company said it had net income of $2.59. Earnings,... | May 3, 2022",2022-05-03
167,"Item 2.02. Results of Operations and Financial Condition.On May 3, 2022, Assurant, Inc. issued a news release announcingits financial results for the quarter ended March 31, 2022.The text of... | May 3, 2022",2022-05-03
168, AIZ,2022-05-03
169,"""Our first quarter r... AIZ",2022-05-03
170,"EverQuote (EVER) delivered earnings and revenue surprises of 26.92% and 8.76%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",2022-05-02
171,"NEW YORK, May 02, 2022--Assurant, Inc. (NYSE: AIZ), a leading global business services company that supports, protects and connects major consumer purchases, today published its 2022 Sustainability Report. The report provides updates on Assurant’s purpose and commitment to building a more sustainable future for all stakeholders through the company’s environmental, social and governance (ESG) initiatives.",2022-05-02
172,"Better pricing, exposure growth, higher sales, solid retention, a not-so-active catastrophe level and accelerated digitization are likely to favor first-quarter results of PRU, AIZ, AIG and RDN.",2022-05-02
173,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
174,"Prudential Bancorp (PBIP) delivered earnings and revenue surprises of 10% and 7.59%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",2022-04-29
175,"Assurant's (AIZ) first-quarter results are likely to reflect growth from strong U.S. sales in Global Automotive business, higher income from real estate-related investments, expansion in mobile within Connected Living and growth in Global Automotive.",2022-04-29
176,"Prudential Financial, Inc. PRU is slated to report first-quarter 2022 earnings on May 3, after market close. PRU delivered an earnings surprise in each of the last four quarters, the average being 38.03%.",2022-04-29
177,These are the stocks posting the largest moves in midday trading. ,2022-04-28
178,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
179,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
180,Assurant (AIZ) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,2022-04-26
181,"Shares of Assurant Inc. shed 1.21% to $184.89 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",2022-04-26
182,Assurant (AIZ) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,2022-04-26
183,"Shares of Assurant Inc. inched 0.32% higher to $187.16 Monday, on what proved to be an all-around favorable trading session for the stock market, with the...",2022-04-25
184,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
185,"Shares of Assurant Inc. shed 1.98% to $186.57 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",2022-04-22
186,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
187,"Shares of Assurant Inc. shed 1.44% to $190.33 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",2022-04-21
188,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
189,"Assurant Inc (AIZ) shares closed today at 1.7% below its 52 week high of $193.58, giving the company a market cap of $11B. The stock is currently up 24.4% year-to-date, up 26.9% over the past 12 months, and up 120.7% over the",2022-04-20
190,"Shares of Assurant Inc. advanced 1.90% to $193.12 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",2022-04-20
191,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
192,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
193,"Shares of Assurant Inc. inched 0.11% higher to $189.52 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P...",2022-04-19
