,summary,date
22,"Bristol Myers Squibb (BMY) closed at $71.52 in the latest trading session, marking a -0.36% move from the prior day.",2022-09-16
23,"PRINCETON, N.J., September 16, 2022--BMS Receives European Commission Approval for LAG-3-Blocking Antibody Combination, Opdualag (nivolumab and relatlimab), for the Treatment of.....",2022-09-16
24,"Bristol Myers plans to cut up to 261 jobs in two different locations in San Diego, according to the filings.  A Bristol Myers spokesperson said the job cuts follow the company's $4.1 billion acquisition of drug developer Turning Point Therapeutics, which closed in August.  ""All incoming employees received retention packages tied to continued service to BMS for a period of time and have been encouraged to apply to long-term roles at BMS after their retention period ends,"" the spokesperson said in an email.",2022-09-16
25,Bristol Myers' (BMY) immuno-oncology drug Opdivo demonstrates a statistically significant and clinically meaningful improvement in recurrence-Free survival (RFS) in patients with Stage IIB/C melanoma.,2022-09-16
26,"Ownership Submission FORM 4 Check this box if no longer... | September 16, 2022",2022-09-16
27,"Shares of Bristol Myers Squibb Co. slumped 0.36% to $71.52 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",2022-09-16
28,By Denny Jacob Bristol Myers Squibb Co. said Friday that the European Commission approved the fixed-dose combination of Opdualag for the first-line treatment...,2022-09-16
29,"Biopharma & Biotech A... JNJ, BMY, BAYRY, REGN, MRK, GOSS, MNKD, INSM, UTHR",2022-09-16
30,"PRINCETON - Bristol Myers Squibb today announced that the Phase 3 CheckMate -76K trial evaluating Opdivo as a single agent in the adjuvant settingin patients with completely resected stage IIB/C... | September 16, 2022",2022-09-16
31,"Stifel analyst Alex Thomp... VTYX, BMY",2022-09-16
32,"In a regulatory filing, B... BMY",2022-09-16
33,Bristol Myers Squibb anno... BMY,2022-09-16
34,"The New York-based Initiative for Medicines, Access & Knowledge (I-MAK) said in a report that three of the top 10 selling drugs in the U.S. face no competition in the country and will cost Americans an estimated further $167 billion before they are expected to so.  I-MAK said cheaper generic and biosimilar versions of Bristol-Myers Squibb and Pfizer's  blood clot preventer Eliquis, AbbVie's Humira, and Amgen's Enbrel, both used to treat rheumatoid arthritis, will have been available in Europe for an average of 7.7 years before their expected U.S. launch.  AbbVie, Amgen, Bristol-Myers Squibb, and Pfizer, did not immediately respond to requests for comment.",2022-09-16
35,"The latest clinical news from Bristol Myers Squibb (NYSE: BMY) was quite encouraging, sufficient to drive the pharmaceutical giant's stock higher on an otherwise uninspired day for the broader stock market.  Bristol Myers Squibb's share price experienced a nearly 2% bump, a notably better showing than the S&P 500 index's more than 1% decline.  Bristol Myers Squibb's good news from the lab was that its enduringly popular cancer drug Opdivo did quite well in its latest round of testing.",2022-09-15
36,"Shares of Bristol Myers Squibb Co. rallied 1.86% to $71.78 Thursday, on what proved to be an all-around dismal trading session for the stock market, with the...",2022-09-15
37,Bristol Myers Squibb & Co (NYSE: BMY) announced results from the Phase 3 CheckMate -76K trial evaluating Opdivo (nivolumab) in melanoma patients. Opdivo as a single agent in the adjuvant setting in patients with completely resected stage IIB/C melanoma met its primary endpoint and demonstrated a statistically significant and clinically meaningful benefit in recurrence-free survival (RFS) versus placebo. Related: Bristol Myers' Deucravacitinib Scores FDA Approval For Plaque Psoriasis. No new safe,2022-09-15
38,Blueprint recently sold royalties for over $1 billion. Read more to see why I think there is upside in BPMC stock.,2022-09-15
39,"Herlev, Denmark - Nordic Bioscience, a leading biomarker company, announced that the internationally recognized New England Journal of Medicine Evidence has published research that further... | September 15, 2022",2022-09-15
40,"PRINCETON, N.J., September 15, 2022--BMS Announces Adjuvant Treatment with Opdivo (nivolumab) Demonstrated Statistically Significant and Clinically Meaningful Improvement....",2022-09-15
41,"By Mary de Wet Bristol Myers Squibb Co. said its Phase 3 trial of Opdivo as an adjuvant treatment for patients with completely resected stage IIB/C melanoma met its primary endpoint. The... | September 15, 2022",2022-09-15
42,"In a regulatory filing, B... BMY",2022-09-15
43,Bristol Myers announced t... BMY,2022-09-15
44,"In the latest trading session, Bristol Myers Squibb (BMY) closed at $70.47, marking a -0.8% move from the previous day.",2022-09-14
45,Regulatory and pipeline updates from BMY and REGN are the key highlights from the biotech sector during the past week.,2022-09-14
46,"NEW YORK, September 14, 2022--Bristol Myers Squibb Announces Dividend",2022-09-14
47,The FDA approval of Sotyktu for psoriasis has ignited and dampened prospects for smaller biotech stocks.,2022-09-14
48,Syros Pharmaceuticals (SYRS) receives Orphan Drug designation from the FDA for its pipeline candidate AY-5609 being developed for treating metastatic pancreatic cancer. Stock up.,2022-09-14
49,"Shares of Bristol Myers Squibb Co. slid 0.80% to $70.47 Wednesday, on what proved to be an all-around great trading session for the stock market, with the...",2022-09-14
50,"Alyssa Johnsen, vice president and head of clinical development, Immunology and Fibrosis, shares her perspective on the great strides that have been made in the science of modulating the body’s imm...",2022-09-14
51,"Pharmaceutical giants including Roche, Novo Nordisk, Eli Lilly and AstraZeneca got a ratings boost from Berenberg analysts from their respective returns on R&D investment, and ability to withstand pressure coming from recent U.S price reform.",2022-09-14
52,"PayPal upgrade, Block downgrade and Walmart initiation among today's top calls on Wall Street PYPL, NKLA, SOFI, MRK, PRGO, SQ, MTCH, BMY, ROLL, UNP, CSX, WMT, TGT, ORCL, SAP, FOUR, TOST, CLX, KMB, ELF",2022-09-14
53,By Peter Nurse,2022-09-14
54,These are the stocks posting the largest moves in premarket trading. ,2022-09-14
55,Berenberg analyst Luisa H... BMY,2022-09-14
56,Berenberg analyst Luisa H... BMY,2022-09-14
57,"Biotech & Biopharma A... DICE, JNJ, BMY, ARQT, ROIV, RAPT, ABBV, PFE, INCY, ACRS, ALLK",2022-09-14
58,"Shares of Bristol Myers Squibb Co. slid 1.82% to $71.04 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",2022-09-13
59,"Companies in The News Are: AAPL, BMY, TWTR, GILD",2022-09-13
60,"Recently, Zacks.com users have been paying close attention to Bristol Myers (BMY). This makes it worthwhile to examine what the stock has in store.",2022-09-13
61,Executing a process for teaching investing without taking too much away from learning experience. Learn more about the basic principles on how to invest in stocks.,2022-09-13
62,"Cancer-focused biotech Clovis Oncology (NASDAQ: CLVS) was a stock on fire Monday.  On Sunday, Clovis reported that Rubraca tested very well as a monotherapy for ovarian cancer in the initial part of a phase 3 trial.  All told, 538 women suffering from high-grade ovarian, fallopian tube, or primary peritoneal cancer took part in the trial.",2022-09-12
63,The stock market was in rally mode again after the Nasdaq and S&P 500 jumped above their 50-day moving averages Friday.,2022-09-12
64,Bristol Myers (BMY) secures an FDA nod for Sotyktu to treat adults with moderate-to-severe plaque psoriasis who are candidates for systemic therapy or phototherapy.,2022-09-12
65,The stock market was in rally mode again after the Nasdaq and S&P 500 jumped above their 50-day moving averages Friday.,2022-09-12
66,"Oppenheimer's Jared Holz on President Biden's cancer initiative and what it means for biotech in the U.S. With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Courtney Garcia, Guy Adami and Karen Finerman.",2022-09-12
67,By Greg Meyers,2022-09-12
68,"Shares of drug giant Bristol-Myers Squibb  gapped higher Monday, as traders reacted to a positive update on their psoriasis medicine Sotyktu.  A decline got moving on the downside in August including a downside price gap.",2022-09-12
69,"Health-care companies rose, but not by as much as the broad market, amid a rotation into sectors more affected by the outlook for growth and inflation. Drug...",2022-09-12
70,"Shares of Bristol Myers Squibb Co. advanced 3.14% to $72.36 Monday, on what proved to be an all-around favorable trading session for the stock market, with...",2022-09-12
71,"Energy and technology shares powered U.S. stock indexes to their highest in more than two weeks on Monday ahead of a crucial inflation reading this week that could determine the pace of interest rate hikes by the Federal Reserve.  All eyes are on consumer prices data on Tuesday for any signs that price pressures may be easing.  Headline inflation is expected to rise at an 8.1% pace over the year in August, compared with 8.5% in July.",2022-09-12
72,"Mohit Bansal, Wells Fargo, joins 'Closing Bell' to discuss Bristol-Myers shares rising on the FDA approval of its latest drug.",2022-09-12
73,"Bristol Myers Squibb received good news from the FDA, but only enough to put a key resistance level in play. Here's the level it needs to clear.",2022-09-12
74,"Aptus Capital Advisors' David Wagner joins 'Power Lunch' to share his 3-stock picks, highlighting big movers: Carvana, Bristol Myers, and Newmont Corp.",2022-09-12
75,"""We believe Sotyktu is a breakthrough in the treatment of patients suffering from moderate-to-severe plaque psoriasis,"" said Bristol Myers' chief medical officer Samit Hirawat.",2022-09-12
76,"Late Friday,  Bristol Myers Squibb  (ticker: BMY) announced that the Food and Drug Administration had approved its oral plaque psoriasis treatment deucravacitinib, which will be marketed under the name Sotyktu.  More surprising than the approval was the FDA’s decision not to require a so-called “black-boxed warning” on the drug’s label, which the agency uses when a drug carries significant safety risks.  Investors had been concerned that similarities between TYK2 inhibitors and another class of drugs, known as Janus kinase inhibitors, which have been the subject of significant FDA safety concerns, would lead the agency to put a black box on Sotyktu.",2022-09-12
77,"This blue chip big pharma stock offers investors a recession-proof business, a rising top line, and a solid dividend.",2022-09-12
78,Yahoo Finance Live anchors discuss stock performance for Bristol-Myers Squibb amid FDA drug approval.,2022-09-12
79,Good news for a big healthcare company has its stock moving higher as Wall Street looks to sustain its momentum from last week.,2022-09-12
80,"Bristol-Myers Squibb Co (NYSE:NYSE:BMY) Morgan Stanley Global Healthcare Conference September 12, 2022, 08:10 ET Company Participants Christopher Boerner - EVP &amp; Chief Commercialization...",2022-09-12
81,By Josh Beckerman Ventyx Biosciences Inc. shares rose 59% to $36.80 after analysts mentioned favorable signs related to the approval of Bristol Myers Squibb...,2022-09-12
82,By Liz Moyer,2022-09-12
83,"U.S. stock indexes were set to open higher on Monday as investors positioned themselves for a crucial inflation reading this week that could determine the pace of interest rate hikes by the Federal Reserve.  The three major U.S. stock indexes snapped a three-week losing streak on Friday, as investors took advantage of a sharp drop in stock prices that was triggered by concerns over soaring inflation and the impact of tighter monetary policy to curb it.  All eyes are on consumer prices data on Tuesday for any signs that price pressures may be easing.",2022-09-12
84,These are the stocks posting the largest moves midday.,2022-09-12
85,"Stock futures were higher Monday as investors awaited the release of the latest data on U.S. inflation, coming Tuesday.  Bristol Myers Squibb  (BMY) jumped 7.6% after the Food and Drug Administration approved its Sotyktu drug for psoriasis.  MicroStrategy  (MSTR) said in a filing with the Securities and Exchange Commission that it may offer and sell up to $500 million in common stock for the purposes of buying more   Shares of the business-intelligence software maker were down 3.6% early Monday after climbing 11.7% Friday.",2022-09-12
86,Here are 4 tickers trending on Yahoo Finance in premarket trading.,2022-09-12
87,"ET -- Bristol Myers Squibb Co. is one of the most talked about companies in the U.S. across all news items in the last 12 hours, according to Factiva data. The biopharmaceutical company late Friday... | September 12, 2022",2022-09-12
88,"Bristol-Myers Squibb Company is currently at $74.30, up $4.14 or 5.9% --Would be highest close since Aug. 22, 2022, when it closed at $74.55 --On pace for largest percent increase... | September 12, 2022",2022-09-12
89,"The FDA approved Bristol Myers Squibb Co's (NYSE: BMY) Sotyktu (deucravacitinib), an allosteric tyrosine kinase 2 (TYK2) inhibitor, for moderate-to-severe plaque psoriasis who are candidates for systemic therapy or phototherapy. Sotyktu is not recommended for use in combination with other potent immunosuppressants. The approval is based on the Phase 3 POETYK PSO-1 and POETYK PSO-2 clinical trials, which demonstrated superior efficacy of once-daily Sotyktu compared to placebo and twice-daily Amge",2022-09-12
90,"Bristol Myers Squibb shares rose 7% in premarket trade after the company said the U.S. Food and Drug Administration approved Sotyktu, which the drugmaker said was the first innovation in oral treatment for moderate-to-severe plaque psoriasis in nearly 10 years. Bristol Myers Squibb said the approval came after Phase 3 trials found it was more effective compared to placebo and twice-daily Otezla, made by Amgen . Analysts at Mizuho Securities said Sotyku was approved without a so-called black box",2022-09-12
91,"Shares of Bristol Myers Squibb(NYSE:BMY)were on an upswing in pre-market trading on Monday, following the U.S. FDA&#8217;s approval for Sotyktu (deucrav...",2022-09-12
92,These are the stocks posting the largest moves in premarket trading. ,2022-09-12
93,Restaurant Brands International (QSR) stock is gaining on Monday after Burger King announced plans to invest $400 million into its business.,2022-09-12
94,Adobe (ADBE) stock is sliding lower on Monday after the software company was hit with a downgrade from Mizuho analyst Gregg Moskowitz.,2022-09-12
95,"Notable gainers among liq... BMY, APA, GILD, ETSY, TPR",2022-09-12
96,"Unusual total active opti... SPPI, ORCL, AG, LTHM, FUBO, BMY, GILD, SLV, ASTS, HUT",2022-09-12
97,Bristol-Myers Squibb is going after Amgen's $2 billion a year Otezla franchise with Sotyktu. BMY stock is up on the news.,2022-09-12
98,"Spectrum jumps following FDA approval of Rolvedon injection BILL, SPPI, AZN, BMY, XL, AKTS, RLAY, RBLX, TWTR, ADBE, VTYX",2022-09-12
99,"Shares of Ventyx Bioscien... VTYX, BMY",2022-09-12
100,"Evercore ISI analyst Josh... VTYX, BMY",2022-09-12
101,By Peter Nurse,2022-09-12
102,"CytomX Therapeutics (CTMX... CTMX, BMY",2022-09-12
103,"With U.S. stock markets set to open in two hours, (PGY) was up 7.5% in pre-market trading, and (BMY) was up 6.6%. (CVNA), (BBWI), and (SPLK) were all posting...",2022-09-12
104,Morgan Stanley analyst Te... BMY,2022-09-12
105,"Bristol Myers Squibb undefined shares rose 7% in premarket trade after the company said the U.S. Food and Drug Administration approved Sotyktu, which the...",2022-09-12
106,BMO Capital analyst Evan ... BMY,2022-09-12
107,"Oppenheimer analyst Jeff ... VTYX, BMY",2022-09-12
108,"The U.S. consumer price index for August comes Tuesday, ahead of the Federal Reserve's next monetary policy meeting on Sept. 20-21.",2022-09-12
109,Bristol Myers Squibb showed substantial strength in the last months compared to the market. See why I still rate BMY stock a Buy.,2022-09-11
110,Bristol Myers Squibb anno... BMY,2022-09-10
111,Bristol Myers Squibb anno... BMY,2022-09-10
112,"PRINCETON, N.J., September 10, 2022--Bristol Myers Squibb Announces New Sotyktu™ (deucravacitinib) Long-Term Data ...",2022-09-10
113,"EADV 2022 Congress to be ... TMBR, ABBV, AMGN, AMYT, BMY, CUTR, LLY, FMS, INCY, NVS, PFE, REGN, SNY",2022-09-10
114,"PRINCETON, N.J., September 10, 2022--FDA approves SOTYKTU for the treatment of adults with moderate-to-severe plaque psoriasis who are candidates for systemic therapy or phototherapy.",2022-09-10
115,"Bristol Myers Squibb’s Sotyktu, a first-in-class, oral, selective, allosteric tyrosine kinase 2 inhibitor, is the only approved TYK2 inhibitor worldwide and the first innovation in... | September 9, 2022",2022-09-09
116,"BMY is down 12% from the 12-month high in late June, but has returns 13.9% for the YTD. The company maintained solid earnings growth through COVID and beyond.",2022-09-09
117,"Shares of Bristol Myers Squibb Co. rallied 1.12% to $70.16 Friday, on what proved to be an all-around favorable trading session for the stock market, with...",2022-09-09
118,The following slide deck was published by Bristol-Myers Squibb Company in conjunction with this event.,2022-09-09
119,GuruFocus Article or News written by Barry Cohen and the topic is about: Company scores huge payout on 2009 purchase of Medarex and drug Opvido,2022-09-09
120,"EADV 2022 Congress to be ... TMBR, ABBV, AMGN, AMYT, BMY, CUTR, LLY, FMS, INCY, NVS, PFE, REGN, SNY",2022-09-09
121,"Bristol Myers Squibb (BMY) closed at $69.38 in the latest trading session, marking a +0.9% move from the prior day.",2022-09-08
122,"Shares of 2seventy Bio have lost over 40% of their value since spinoff in November, but the pipeline has multiple shots on goal. Click to read our analysis.",2022-09-08
123,"Shares of Bristol Myers Squibb Co. inched 0.90% higher to $69.38 Thursday, on what proved to be an all-around positive trading session for the stock market,...",2022-09-08
124,"Bristol-Myers Squibb Company (NYSE:NYSE:BMY) Citiâs 17th Annual BioPharma Conference September 08, 2022 08:50 AM ET Company Participants Adam Lenkowsky - Head of U.S.",2022-09-08
125,"Infinity Pharmaceuticals' primary drug showed encouraging results, but company is waiting on a collaboration deal. Read here for an investment analysis on INFI.",2022-09-08
126,"Staff article entitled Interesting BMY Put And Call Options For October 28th, about stock options, from Stock Options Channel.",2022-09-08
127,"In recent years, the United States Supreme Court has issued two opinions, in the cases of BNSF Railway Co. v. Tyrrell and Bristol-Myers Squibb Co. v. Superior Ct. of California, San Francisco Cnty.,... | September 8, 2022",2022-09-08
128,Merck delivers a great quarter led by their blockbuster Keytruda and other oncology and vaccine recovery. See why MRK stock is probably a decent buy.,2022-09-08
129,"Wednesday's total op... TSLA, AAPL, BMY, GME",2022-09-08
130,The Rose portfolio continues to rise. Read why RIG will ride the valuation roller coaster while the dividends/income continue to flow in.,2022-09-08
131,"Biopharma & Biotech A... JNJ, BMY, BAYRY, REGN, MRK, GOSS, MNKD, INSM, UTHR",2022-09-08
132,"EADV 2022 Congress to be ... TMBR, ABBV, AMGN, AMYT, BMY, CUTR, LLY, FMS, INCY, NVS, PFE, REGN, SNY",2022-09-08
133,"Shares of Bristol Myers Squibb Co. inched 0.16% higher to $68.76 Wednesday, on what proved to be an all-around favorable trading session for the stock...",2022-09-07
134,More than 126 employees to ride in the company’s annual Coast 2 Coast 4 Cancer ride through towns and cities between the Oregon Coast and the New Jersey shore,2022-09-07
135,"NEW YORK, September 07, 2022--Bristol Myers Squibb to Report Results for Third Quarter 2022 on October 26, 2022",2022-09-07
136,"2seventy Bio (TSVT) annou... TSVT, BMY",2022-09-07
137,"EADV 2022 Congress to be ... TMBR, ABBV, AMGN, AMYT, BMY, CUTR, LLY, FMS, INCY, NVS, PFE, REGN, SNY",2022-09-07
138,"Staff article entitled Noteworthy Wednesday Option Activity: BMY, RLMD, ASAN, about stock options, from Stock Options Channel.",2022-09-07
139,"NEW YORK, September 06, 2022--Bristol Myers Squibb to Participate in the Morgan Stanley 20th Annual Global Healthcare Conference",2022-09-06
140,"PRINCETON - Bristol Myers Squibb today announced the presentation of scientific research across several solid tumors showcasing the breadth of the Company's oncology development program at the... | September 6, 2022",2022-09-06
141,"Stifel analyst Alex Thomp... VTYX, BMY",2022-09-06
142,GuruFocus Article or News written by insider and the topic is about: ,2022-09-06
143,"PRINCETON, N.J., September 05, 2022--Bristol Myers Squibb Research at ESMO Congress 2022 Highlights Depth of Development Program Across Early- and Late-Stages of Cancer",2022-09-05
144,A promising cancer drug combo from Bristol Myers Squibb is months away from being approved in the European Union to treat patients with a form of skin cancer.,2022-09-04
145,Performance across the major asset classes has been challenged in 2022. This difficult performance may continue for the foreseeable future.,2022-09-04
146,One simple way to benefit from the stock market is to buy an index fund. But many of us dare to dream of bigger...,2022-09-03
147,Silver Ring Value Partners portfolio reported a price to base case value ratio of 56% at the end of June 2022. Click here to read the full fund letter. ,2022-09-02
148,"Bristol Myers Squibb (BMY) closed at $68.61 in the latest trading session, marking a -0.69% move from the prior day.",2022-09-02
149,"Shares of Bristol Myers Squibb Co. dropped 0.69% to $68.61 Friday, on what proved to be an all-around dismal trading session for the stock market, with the...",2022-09-02
150,"Shares of Bristol Myers Squibb Co. rallied 2.49% to $69.09 Thursday, on what proved to be an all-around favorable trading session for the stock market, with...",2022-09-01
151,"In this article, we will discuss 10 dividend stocks to buy according to Thomas Bailard’s Hedge Fund. You can skip our detailed analysis of Bailard Inc.’s performance and its investment strategies, and go directly to read 5 Best Dividend Stocks to Buy According to Thomas Bailard’s Hedge Fund. Thomas Bailard, along with Larry Biehl and […]",2022-09-01
152,"Michael Burry made a name for himself during the Great Recession. His bearish bet against the housing market made the contrarian investor a fortune. Alongside this fortune came fame, when the book detailing his winning trade was made into a film in 2015. When Burry makes changes to his portfolio, it makes headlines. That’s exactly what happened earlier this month, when his Scion Asset Management filed its latest 13F with the Securities and Exchange Commission (or SEC). As InvestorPlace’s Eddie P",2022-09-01
153,Regulatory updates from Bristol Myers (BMY) and Incyte (INCY) are a few key highlights from the biotech sector during the past week.,2022-08-31
154,"Shares of Bristol Myers Squibb Co. inched 0.31% higher to $67.41 Wednesday, on what proved to be an all-around grim trading session for the stock market,...",2022-08-31
155,"NEW YORK, August 31, 2022--Bristol Myers Squibb to Participate in Citi’s 17th Annual BioPharma Conference",2022-08-31
156,"Bristol Myers Squibb today announced that the company will take part in a fireside chat at Citi’s 17th Annual BioPharma Conference on Thursday, September 8, 2022 in Boston, Massachusetts.... | August 31, 2022",2022-08-31
157,GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Discussion of performance and holdings,2022-08-31
158,BridgeBio Pharma's stock fell at the end of 2021 on some disappointing trial results. Read whether late-stage candidates and collaboration deals make BBIO a Buy.,2022-08-30
159,"Shares of Bristol Myers Squibb Co. inched 0.67% higher to $67.20 Tuesday, on what proved to be an all-around poor trading session for the stock market, with...",2022-08-30
160,"Oil stocks were S&P 500 winners Monday, including Diamondback Energy. Bristol Myers Squibb was among the big losers.",2022-08-29
161,"Bristol Myers and Johnson & Johnson's blood thinner fell short of expectations in stroke patients, leading BMY stock to crumble on Monday.",2022-08-29
162,"U.S. stocks closed modestly lower on Monday, adding to last week's sharp losses on nagging concerns about the Federal Reserve's determination to aggressively hike interest rates to fight inflation even as the economy slows.  Fed Chair Jerome Powell said on Friday the U.S. economy would need tight monetary policy ""for some time"" before inflation is under control, dashing hopes the Fed might pivot to more subdued rate hikes after recent data suggested price pressures were peaking.  ""Friday’s selloff was frankly overdone, I know (Powell) said he was going to play tough with inflation but it is honestly not that much different than what he has been saying for the last several weeks, he was a little more hawkish but I mean, geez, who is surprised by that, really?"" said Randy Frederick, vice president of trading and derivatives for Charles Schwab in Austin, Texas.",2022-08-29
163,Yahoo Finance Live anchors discuss why Bristol-Myers Squibb stock is down today.,2022-08-29
164,"Bristol Myers Squibb (NYSE: BMY) stock was down by a noteworthy 5.4% as of 1:32 p.m. ET Monday afternoon.  Bristol's share price is in retreat mode today after the company announced over the weekend that its mid-stage blood thinner candidate, milvexian, missed the mark on a composite endpoint consisting of new symptomatic ischemic stroke and new covert brain infarction at day 90.  Bristol is co-developing milvexian with Johnson & Johnson's (NYSE: JNJ) biopharma-oriented subsidary, Janssen.",2022-08-29
165,Health-care companies fell as traders hedged their bets on the outlook for growth in the sector. Bristol Myers Squibb endured one of its biggest losses in...,2022-08-29
166,"While the therapy, milvexian, showed a 30% risk reduction in recurrent ischemic strokes among people who showed symptoms, it didn't have an effect on covert infarcts, eroding investor confidence.",2022-08-29
167,"Shares of Bristol Myers Squibb Co. slid 6.24% to $66.75 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",2022-08-29
168,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-08-29
169,"Bristol Myers (BMY) announces AXIOMATIC-SSP study results of milvexian, an investigational oral factor XIa inhibitor, for preventing new symptomatic ischemic stroke or new covert brain infarction.",2022-08-29
170,"""Secondary strokes continue to be a serious health risk for stroke patients and we believe these data demonstrated the potential of milvexian to address a key unmet need in this population,"" Bristol Myers said.",2022-08-29
171,By Liz Moyer,2022-08-29
172,"ESC 2022 Investor Presentation August 28, 2022 Forward Looking Statement This presentation contains... | August 29, 2022",2022-08-29
173,"Apple, Alibaba, Bristol-Myers Squibb, Tesla and Cigna are part of The Zacks top Analyst Blog.",2022-08-29
174,"Bristol-Myers Squibb Co (NYSE: BMY) and Johnson & Johnson's (NYSE: JNJ) Janssen announced results from the Phase 2 AXIOMATIC-SSP dose-ranging study of the investigational oral factor XIa (FXIa) inhibitor, milvexian. The data showed that milvexian failed its primary endpoint, a composite endpoint measuring both the dose-response compared with placebo in stroke incidence and a biomarker known as brain infarctions, or lesions that may appear in the absence of a stroke. Also See: Bristol-Myers Squib",2022-08-29
175,"Five top five lists with the news and calls moving stocks, powered by The Fly. WMT, HMC, GRIN, NFLX, CTLT, DOW, LYB, WLK, AERI, HAIN, MOLN, AZN, QCOM, DIS, ABT, MF, GS, AZRE, TELL, BMY, MS, MMM, PDD, SLQT, NSSC, PRTG, HTH, META",2022-08-29
176,"dividend channel,BMY,",2022-08-29
177,"dividend channel,BMY,",2022-08-29
178,"Bristol-Myers Squibb Company is currently at $67.82, down $3.37 or 4.73% --Would be lowest close since March 8, 2022, when it closed at $67.74 --On pace for largest percent decrease... | August 29, 2022",2022-08-29
179,"Unusual total active opti... CFVI, GSAT, CCJ, PDD, AMRS, WISH, DKNG, BMY, BBIG, UUP",2022-08-29
180,"In a report released today, Evan Seigerman from BMO Capital maintained a Buy rating on Bristol Myers (BMY &#8211; Research Report), with a price target of $92.00. T...",2022-08-29
181,"Five top five lists with the news and calls moving stocks, powered by The Fly. DOW, LYB, WMT, HMC, GRIN, NFLX, CTLT, AERI, HAIN, MOLN, AZN, WLK, QCOM, ABT, META, BDX, BB, AZRE, TELL, BMY, MS, SEDG, PDD, SLQT, NSSC, PRTG, HTH",2022-08-29
182,GuruFocus Article or News written by Barry Cohen and the topic is about: Companies will discuss interim data for new type of treatment,2022-08-29
