,summary,date
97,"With the healthy fundamentals of the digital economy, migration trends, easing of restrictions and improving lodging industry fundamentals and favorable demographic trends, Prologis, Inc. (PLD), Extra Space Storage Inc. (EXR) and Host Hotels & Resorts, Inc. (HST) are likely to benefit.",2022-07-15
98,,2022-07-15
99,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
100,"Shares of Host Hotels & Resorts Inc. slipped 1.01% to $15.71 Thursday, on what proved to be an all-around dismal trading session for the stock market, with...",2022-07-14
101,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
102,"Shares of Host Hotels & Resorts Inc. slumped 0.44% to $15.87 Wednesday, on what proved to be an all-around grim trading session for the stock market, with...",2022-07-13
103,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
104,"Shares of Host Hotels & Resorts Inc. advanced 1.27% to $15.94 Tuesday, on what proved to be an all-around rough trading session for the stock market, with...",2022-07-12
105,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
106,"In order to justify the effort of selecting individual stocks, it's worth striving to beat the returns from a market...",2022-07-12
107,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
108,"Shares of Host Hotels & Resorts Inc. slid 1.32% to $15.74 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-07-11
109,"Staff article entitled HST December 2023 Options Begin Trading, about stock options, from Stock Options Channel.",2022-07-11
110,Evercore ISI analyst Duan... HST,2022-07-11
111,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
112,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
113,"U.S. consumers have continued to travel this summer at rates approaching pre-pandemic levels, powering hotel RevPAR to all-time record highs.",2022-07-08
114,"The major real estate investment trusts followed the general market higher Thursday and most closed in the green. There were two outstanding performers today closing more than 4% higher each. Park Hotels and Resorts (NYSE: PK) climbed a solid 5.81% on very heavy buying volume: Reversing Wednesday’s downtrend, this REIT showed good strength as investors moved back in, showing greater buying interest than it’s seen in many days. Park Hotels & Resorts, a hotel REIT with properties across the U.S.,",2022-07-07
115,Barclays analyst Anthony ... HST,2022-07-07
116,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
117,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
118,"As part of our strategic partnership and support of the Alliance for the Chesapeake Bay, Host's service team and Green Team partnered together for Project Clean Stream-the Alliance's seasonal... | July 5, 2022",2022-07-05
119,IGR's global diversification helps in mitigating portfolio risk and enables the fund to generate consistent performance over a longer time horizon. Read more.,2022-07-05
120,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
121,"Real estate investment trusts traded generally lower Wednesday with the benchmark Real Estate Select Sector SPDR Fund (NYSEArca: XLRE) giving back 0.63%: That’s three red selling bars in a row for the ETF, which tracks daily activity of the major REITs. Note that the price returned to huge volume selling levels that ended the May sell-off, but without the similar kind of volume. Host Hotels & Resorts Inc (NYSE: HST) had the worst day among the leaders in the sector, off by 2.67%: After a short-t",2022-06-29
122,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
123,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
124,"As the stock market continued to rally off of the early June lows, real estate investment trusts definitely seemed to follow suit this morning. Host Hotels & Resorts Inc (NYSE: HST) is kicking off the trading day with a strong gain. It’s up by 3.43%, a much better look than yesterday’s negative day: Based in Bethesda, Maryland, Host Hotels owns 78 hotel properties with more than 70,000 rooms and calls itself “the world’s largest lodging resort.” At this price, it’s paying a 1.50% dividend. Lates",2022-06-28
125,Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,2022-06-28
126,"In rising inflation, REITs are generally a good bet, provided investors are selective about their compositions. Find out if DRN ETF makes the cut.",2022-06-27
127,"Ingevity (NGVT) announced... NGVT, HST",2022-06-27
128,Most REITs got back on track this week with good upside movement as the stock market took on a more bullish tone in general. There were some real estate investment trusts that really came back with Friday gains that easily outdistanced others in the sector. Trending in Real Estate: Jeff Bezos-Backed Real Estate Investment Platform Acquires Another $23 Million Worth Of Single-Family Rental Homes Here are the 3 REITs with the day’s best performance: Park Hotels and Resorts (NYSE: PK) is the best p,2022-06-24
129,"Shares of Host Hotels & Resorts Inc. advanced 4.48% to $16.09 Friday, on what proved to be an all-around positive trading session for the stock market, with...",2022-06-24
130,"The real estate investment trust benchmark ETF closed strongly today with an advance of 1.99%, its 3rd straight day of gains: The Real Estate Select SPDR Fund (ARCA: XLRE), as it’s known, represents a diversified group of the major REITs and trades on the New York Stock Exchange. About 7 million shares of this ETF changed hands today, a bit less than usual. The fund pays a dividend of 3.16%. Medical Properties Trust (NYSE: MPW) is bouncing off of the lows made earlier this month and today’s gain",2022-06-23
131,"BETHESDA, Md., June 23, 2022 (GLOBE NEWSWIRE) -- Host Hotels & Resorts, Inc. (NASDAQ: HST) (the “Company”) will report second quarter 2022 financial results on Wednesday, August 3, 2022, after the market close. The Company will hold a conference call to discuss its second quarter 2022 results and business outlook on Thursday, August 4, 2022, at 10:00 a.m. ET. Conference call access information is as follows: Conference Call: USA Toll Free Number877-545-0523International Toll Number973-528-0016Ac",2022-06-23
132,"Shares of Host Hotels & Resorts Inc. slipped 1.91% to $15.40 Thursday, on what proved to be an all-around favorable trading session for the stock market,...",2022-06-23
133,"Shares of Host Hotels & Resorts Inc. shed 4.68% to $15.70 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the...",2022-06-22
134,"Shares of Host Hotels & Resorts Inc. advanced 1.67% to $16.47 Tuesday, on what proved to be an all-around favorable trading session for the stock market,...",2022-06-21
135,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
136,"Shares of Host Hotels & Resorts Inc. shed 2.76% to $16.20 Friday, on what proved to be an all-around mixed trading session for the stock market, with the S&P...",2022-06-17
137,"Shares of Host Hotels & Resorts Inc. shed 5.39% to $16.66 Thursday, on what proved to be an all-around grim trading session for the stock market, with the...",2022-06-16
138,"The hotel industry is focused on the provision of short-term lodging, including hotels and motels, as well as accommodation-related services.  The hotel industry is split into two main categories of companies: C-corporation hotels such as Marriott International Inc. and Hilton Worldwide Holdings Inc.; and hotel real estate investment trusts (REITs) such as DiamondRock Hospitality Co. and Park Hotels & Resorts Inc.",2022-06-15
139,"Shares of Host Hotels & Resorts Inc. rose 2.50% to $17.61 Wednesday, on what proved to be an all-around positive trading session for the stock market, with...",2022-06-15
140,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
141,"Packaging Corporation of America, Valero Energy, Chubb, Host Hotels & Resorts and Ryder Systems have been highlighted in this Screen of the Week article.",2022-06-15
142,"Shares of Host Hotels & Resorts Inc. inched 0.29% higher to $17.18 Tuesday, on what proved to be an all-around rough trading session for the stock market,...",2022-06-14
143,"FedEx, Target, and Packaging Corp. of America are among the S&P 500 members that have declared hefty increases in payouts lately.",2022-06-14
144,"TipRanks has compiled a list of Tuesdayâs biggest pre-market stock movements. Positive market sentiment seems to be driven by company-specific news, earnings ...",2022-06-14
145,"With U.S. stock markets set to open in two hours, (HST) was up 19.7% in pre-market trading, and (ORCL) was up 11.9%. (IOT), (NFE), and (WSC) were all posting...",2022-06-14
146,"Shares of Host Hotels & Resorts Inc. shed 8.10% to $17.13 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P...",2022-06-13
147,,2022-06-13
148,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
149,"Ownership Submission FORM 4 Check this box if no longer... | June 9, 2022",2022-06-09
150,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
151,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
152,Host Hotels (HST) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,2022-06-03
153,"Real estate investment trust (REIT) exchange-traded funds (ETFs) ended 2021 as one of the top-performing ETF themes. Many REIT stocks gained more than 30% during the past year. On the other hand, the S&P 500 index returned 27%. Today, we introduce three REIT ETFs to buy that offer diversified exposure to the real estate sector stateside. Seasoned investors invest in REITs due to their reliable dividends. According to the The U.S. Securities and Exchange Commission (SEC), REITs must pay out “at l",2022-06-02
154,Truist analyst Patrick Sc... HST,2022-06-01
155,"In this article, we discuss 10 best real estate stocks to buy in 2022 according to Eduardo Abush’s Waterfront Capital Partners. If you want to skip our detailed analysis of Abush’s history, investment philosophy, and hedge fund performance, go directly to 5 Best Real Estate Stocks to Buy in 2022 According to Eduardo Abush’s Waterfront Capital […]",2022-05-31
156,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
157,"Shares of Host Hotels & Resorts Inc. rallied 1.67% to $20.70 Friday, on what proved to be an all-around positive trading session for the stock market, with...",2022-05-27
158,"Shares of Host Hotels & Resorts Inc. rallied 5.22% to $20.36 Thursday, on what proved to be an all-around favorable trading session for the stock market,...",2022-05-26
159,"Shares of Host Hotels & Resorts Inc. advanced 4.31% to $19.35 Wednesday, on what proved to be an all-around favorable trading session for the stock market,...",2022-05-25
160,"Shares of Host Hotels & Resorts Inc. slipped 0.96% to $18.55 Tuesday, on what proved to be an all-around mixed trading session for the stock market, with the...",2022-05-24
161,"Item 5.02 Departure of Directors or Certain Officers; Election of Directors;Appointment of Certain Officers; Compensatory Arrangements of Certain OfficersDeparture of Certain OfficersOn May 18,... | May 24, 2022",2022-05-24
162,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
163,"Ownership Submission FORM 4 Check this box if no longer... | May 23, 2022",2022-05-23
164,"Shares of Host Hotels & Resorts Inc. inched 0.64% higher to $18.73 Monday, on what proved to be an all-around great trading session for the stock market,...",2022-05-23
165,"Item 5.07 Submission of Matters to a Vote of Security Holders.Host Hotels & Resorts, Inc. held its annual meeting ofstockholders on May 19, 2022. Stockholders were asked to vote on... | May 23, 2022",2022-05-23
166,Host Hotels (HST) is poised to gain from buyouts and gradual revival of the hotel industry. Weak core business transient recovery and below pre-pandemic level dividend payouts make us apprehensive.,2022-05-23
167,"Shares of Host Hotels & Resorts Inc. slid 4.32% to $18.61 Friday, on what proved to be an all-around favorable trading session for the stock market, with the...",2022-05-20
168,"As market volatility continues, consider scooping up these seven high-quality REITs. Camden Property Trust (CPT): Still benefiting from booming housing demand in the U.S. sunbelt. Host Hotels & Resorts (HST): Upside from business travel recovery still not fully factored into its valuation. Independence Realty Trust (IRT): Apartment REIT with high exposure to inflation and robust housing demand. Mid-America Apartment Communities (MAA): Large multifamily REIT, with a history of steady dividend gro",2022-05-19
169,"Shares of Host Hotels & Resorts Inc. slid 1.62% to $19.45 Thursday, on what proved to be an all-around grim trading session for the stock market, with the...",2022-05-19
170,"Shares of Host Hotels & Resorts Inc. slipped 4.58% to $19.77 Wednesday, on what proved to be an all-around rough trading session for the stock market, with...",2022-05-18
171,The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,2022-05-18
172,"Shares of Host Hotels & Resorts Inc. advanced 2.68% to $20.72 Tuesday, on what proved to be an all-around positive trading session for the stock market, with...",2022-05-17
173,"Shares of Host Hotels & Resorts Inc. rallied 1.41% to $20.18 Monday, on what proved to be an all-around mixed trading session for the stock market, with the...",2022-05-16
174,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
175,,2022-05-16
176,Most readers would already be aware that Host Hotels & Resorts' (NASDAQ:HST) stock increased significantly by 10% over...,2022-05-15
177,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
178,"Shares of Host Hotels & Resorts Inc. rose 2.48% to $20.24 Friday, on what proved to be an all-around dismal trading session for the stock market, with the...",2022-05-06
179,"The following discussion and analysis should be read in conjunction with theunaudited condensed consolidated financial statements and related notes includedelsewhere in this report. Host Inc.... | May 6, 2022",2022-05-06
180,"Ventas, Inc. VTR reported first-quarter 2022 normalized funds from operations (FFO) per share of 79 cents, beating the Zacks Consensus Estimate of 77 cents. Moreover, the figure climbed 9.7% year over year from 72 cents.VTR generated revenues of $1.02 billion in the first",2022-05-06
181,Deutsche Bank analyst Chr... HST,2022-05-06
182,"With me on today's call will be Jim Risoleo, president and chief executive officer; and Sourav Ghosh, executive vice president and chief financial officer.  In short, all business segments and markets are trending in a positive direction, and we are very pleased with our performance.",2022-05-06
183,"BETHESDA, Md., May 05, 2022 (GLOBE NEWSWIRE) -- Host Hotels & Resorts, Inc. (NASDAQ: HST), the nation's largest lodging real estate investment trust (the ""Company""), today provided an updated investor presentation for first quarter 2022 results. The investor presentation can be found on the Investor Relations section on the company’s website at https://www.hosthotels.com/investor-relations/investor-presentation. About Host Hotels & Resorts Host Hotels & Resorts, Inc. is an S&P 500 company and is",2022-05-05
