,summary,date
18,"Today's monthly activity data is positive with both industrial production and retail sales improving, suggesting that the moderate economic recovery will continue this quarter – posing an upside risk to the current quarter's GDP.

",2022-08-31
19,,2022-08-31
20,"Across the developed markets, central banks have embarked on a tightening path. Will Japanâs central bank soon follow suit? Read more here...",2022-08-30
21,"Several preliminary August PMI readings were recently released around the globe, including in the U.S., the UK and the eurozone. Click to read more.",2022-08-27
22,Global PMI data weakens leaving the US and others at levels last seen during the pandemic. Click to read the latest edition of the Week on Wall Street.,2022-08-27
23,U.S. stocks tumble after Federal Reserve Jerome Powell said that the central bank will continue its inflation battle until it falls back to around 2%.,2022-08-26
24,"With global demand cooling and supply disruptions easing, global inflation is expected to moderate in 2023 and 2024.",2022-08-25
25,"Staff article entitled Interesting EWJ Put And Call Options For September 2023, about stock options, from Stock Options Channel.",2022-08-23
26,Much of the recent strength in the yen can be explained in one word and that is China.,2022-08-23
27,COT stock market speculator bets were overall lower this week as just one out of the seven stock markets we cover had higher positioning this week while the other six markets had lower contracts.,2022-08-21
28,,2022-08-21
29,The main economic report of the week ahead will be the preliminary estimate of the August PMI. The policy implications are not as obvious as they may seem.,2022-08-20
30,Jackson Hole has been heavily discussed since the Fedâs supposed âdovish pivotâ last month when it adopted a more data-dependent stance.,2022-08-19
31,Inflationary pressures have eased in recent months thanks to reduced supply-chain frictions and the commodity market coming off the boil. Read more.,2022-08-19
32,"Staff article entitled Interesting EWJ Put And Call Options For October 21st, about stock options, from Stock Options Channel.",2022-08-18
33,GuruFocus Article or News written by insider and the topic is about: ,2022-08-15
34,COT stock market speculator bets were mostly higher this week as five out of the seven stock markets we cover had higher positioning this week while two markets had decreasing spec contracts.,2022-08-14
35,,2022-08-14
36,"While the interest rate-sensitive housing sector may still feel the squeeze, we note that activity is at historically strong levels. Existing home sales have come off a bit more.",2022-08-13
37,"Almost every month this year, discounts on financial assets from their year-end 2021 prices have gotten larger, leaving S&P 500 with its worst first half-of-the-year return since 1962.",2022-08-10
38,"Elevated inflation, slowing global economic growth expectations, and reduced central bank liquidity remain the key economic considerations. Read more here.",2022-08-08
39,COT stock market speculator bets were overall lower this week as just two out of the seven stock markets we cover had higher positioning this week while the other five markets had lower contracts on the week.,2022-08-07
40,,2022-08-07
41,"US & European markets trailed global index for the year through July end, while UK & Japan held their YTD & 12-month leadership, despite losing ground to world index in July.",2022-08-06
42,"Growing rapidly, multi-faceted, and with green products and services permeating throughout markets, the green economyâs development increasingly resembles that of the tech sector.",2022-08-06
43,"Oil futures trade mixed Thursday, stabilizing after a jump in U.S. inventories sparked a selloff that took benchmarks to their lowest finishes since February.",2022-08-04
44,"Global economic growth slowed to a crawl in July, according to the latest PMI survey data, led by the developed world falling into contraction for the first time in two years.",2022-08-04
45,"Global equity markets went into a protective crouch last quarter, and factor performance followed suit. Read more.",2022-08-03
46,July's PMI surveys showed avg. price charged for goods rose worldwide at slowest rate since Feb. 2021 with rate of inflation cooling for a third successive month from April's all-time high.,2022-08-03
47,"Output fell in the United States, Eurozone, UK and Japan, while mainland China saw a reduced rate of expansion and the rest of Asia as a whole likewise mustered only modest growth.",2022-08-03
48,"The risks of a recession may be on the rise, but if one does strike the global economy in the next year or two, most equity managers donât expect it to be severe.",2022-08-03
49,"A multifaced response, including increasing interest rates, is needed to prevent an upward spiral of price expectations and rising capital outflows. Read more.",2022-08-02
50,GuruFocus Article or News written by insider and the topic is about: ,2022-08-01
51,COT stock market speculator bets were mostly lower this week as just two out of the seven stock markets we cover had higher positioning this week while the other five markets had lower contracts.,2022-08-01
52,,2022-08-01
53,Last week was action-packed and itâs not likely to ease up with attention now shifting from the Fed and the âtechnical recessionâ in the US to the labour market.,2022-07-30
54,"Industrial production (IP) surged 8.9% month-on-month, seasonally adjusted in June, posting the largest monthly gain in data series history. ",2022-07-29
55,,2022-07-29
56,These are the stocks posting the largest moves in midday trading. ,2022-07-28
57,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
58,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
59,EWJ seemed like it could be interesting because Japan in many respects is one of the most attractive markets in the world.,2022-07-26
60,WWE can either move forward with sale discussions or take the business in new creative directions as Vince McMahon retires from his executive roles.,2022-07-26
61,"If demand for workers persists, wage growth will stay higher and so will inflation. Read more.",2022-07-26
62,The preliminary PMI survey results for July signal a significant loss of growth momentum in the Japanese economy at the start of the third quarter.,2022-07-26
63,"Sesame sells the systems for anywhere from $100,000 to $300,000, or more for larger installations like a full medical clinic. ",2022-07-25
64,COT stock market speculator bets were mostly higher this week as five out of the seven stock markets we cover had higher positioning this week while the other three markets had lower contracts.,2022-07-24
65,,2022-07-24
66,Europe took centre stage last week as leaders waited nervously to see if gas would start flowing through Nord Stream 1 again following scheduled maintenance.,2022-07-23
67,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
68,"Inflation readings and growth reports are the highlights for the coming week.

",2022-07-22
69,,2022-07-22
70,Subaru Corporation has continued to see a decline in sales growth. Production issues have proven to be an obstacle in this regard. The stock is trading at a high P/E ratio.,2022-07-21
71,"Goldâs performance was driven by a combination of rising inflation, geopolitical risks, and a weaker yen. Read more.",2022-07-20
72,This research highlight summarizes the key impact papers and provides an overview the market signposts in Q2. Read more here.,2022-07-20
73,The key to the price outlook will be the supply situation. Read more.,2022-07-20
74,We believe the current market in Japan offers an opportunity to purchase businesses of sound quality at discounted valuations.,2022-07-20
75,GuruFocus Article or News written by insider and the topic is about: ,2022-07-20
76,Two key events have rocked Japan: the assassination of former Prime Minister Shinzo Abe and the landslide victory of the ruling coalition. Read more.,2022-07-19
77,GuruFocus Article or News written by insider and the topic is about: ,2022-07-19
78,,2022-07-18
79,,2022-07-17
80,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
81,The yenâs tumble to two-decade lows may propel exports and help quicken a rebound for its inbound travel and tourism sector as Japan eases pandemic border restrictions.,2022-07-16
82,"Next week offers a plethora of monetary policy meetings with the ECB, BoJ, CBRT, SARB and CBR among those.",2022-07-16
83,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
84,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
85,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
86,"Last quarter, the Asset Allocation Committee adopted an underweight view on global equities and leaned more heavily into cash, commodities and other alternative, diversifying assets.",2022-07-13
87,,2022-07-13
88,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
89,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
90,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
91,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
92,"It will be a busy week for Fed speak as Williams talks about LIBOR on Monday, Barkin discusses recession on Tuesday, Waller speaks on Thursday and Bostic talks on Friday.",2022-07-09
93,Global economic growth accelerated in June thanks primarily to rebounding business activity in mainland China after lockdowns related to the Omicron wave were eased.,2022-07-07
94,Global cost pressures eased in June albeit remaining elevated. Click here to know more...,2022-07-07
95,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
96,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
97,"The lesson I take away is that it's better to invest in a smaller market, neutral or not, where most of the defense costs are paid by a larger market. Read why.",2022-07-05
98,Three economic reports highlight the week ahead: Japan's labor cash earnings at the start of the week and the US employment report and China's CPI at the end of the week. Read more here...,2022-07-03
99,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
100,"The JPMorgan Manufacturing Purchasing Managers' Index, compiled by S&P Global, nudged lower in June, down from 52.3 in May to 52.2, its lowest since August 2020.",2022-07-02
101,"The rising economic weight of APAC has far-reaching economic implications, notably due to the growing economic importance of APAC consumer markets as drivers of world demand growth.",2022-07-02
102,"A shortened trading week on Wall Street will have traders focusing on the FOMC minutes, a few Fed speakers, and the June nonfarm payroll report.",2022-07-02
103,This particular bear market is unique and historically unprecedented. Why do I think dollar-cost averaging is an effective strategy for now? Click here to find out.,2022-07-01
104,We have upgraded inflation forecasts - and downgraded growth - and now expect global GDP to expand at a rate well below potential in 2023.,2022-07-01
105,,2022-07-01
106,"Global equity markets outside of the United States are completing a second negative quarter, with the MSCI ACWI ex US IMI Index down 11.33% in the three months through June 24.",2022-07-01
107,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
108,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
109,Recession fears and central-bank tightening are driving market volatility. We think equity markets are oversold and believe U.S. core inflation has likely peaked.,2022-06-29
110,We expect elevated inflation to continue into 2023 due to the lagged impact of food supply disruption and elevated energy costs.,2022-06-29
111,"The S&P 500 fell into its 12th bear market since World War II in June. How long it lasts likely depends on if the U.S. enters a recession, accord to a Wells...",2022-06-28
112,Pendulum of market sentiment swings dramatically. It swung from nearly everyone & their sister complaining that the Federal Reserve was lagging behind surge in prices to fear of a recession.,2022-06-25
113,Recessions have gone from being a potential consequence of high inflation and rapid monetary tightening to an increasingly likely scenario.,2022-06-25
114,"Australia, Japan, and Singapore are the few markets within Asia Pacific that have achieved full liberalization of their power markets.",2022-06-24
115,The pace of economic growth accelerated in Japan at the end of the second quarter according to the latest business surveys. Read more here.,2022-06-24
116,"Russia's war with Ukraine and recent lockdowns in mainland China have further disrupted supply chains, adding to cost pressures.",2022-06-23
117,We see the Fed on a path to raise rates far enough this year to hurt growth. The US activity restart from the pandemic could grind to a halt in coming quarters. Read more here...,2022-06-22
118,"Concerns rest on the fact that global manufacturing growth has weakened amid ongoing supply constraints & soaring prices, leaving growth reliant on the service sector. Read more.",2022-06-20
119,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
120,"Aside from the Bank of Japan, major central banks are in a hurry to tighten financial conditions even as a cyclical slowdown weakens demand. Read more here.",2022-06-18
121,"This past week felt like a big moment for central banks, collectively, as well as financial markets more broadly.",2022-06-17
122,"Unusual total active opti... WEBR, EWT, EWJ, KR, GM, ORCL, ARKK, BITO, EMB",2022-06-16
123,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
124,"Staff article entitled Notable ETF Inflow Detected - EWJ, about ETFs, from ETF Channel.",2022-06-15
125,"Long-term bond yields have barely budged in Japan. Investors seem intent on continuing to sell JPY unless the BOJ lets yields rise, but if they do that, markets would switch to selling JGBs.",2022-06-13
126,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
127,"Market recognizes a strong consensus has emerged at FOMC for 50bp hikes in June, but unexpectedly strong CPI report before weekend saw market price in about 50% chance of 75bp hike in July.",2022-06-11
128,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
129,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
130,The latest PMI data compiled for JPMorgan by S&P Global revealed an unwelcome mix of sluggish global economic growth and soaring business costs in May. Read more.,2022-06-08
131,The majority of global 10-year benchmark notes hit 3-year yield highs early in May after central banks around the world began to tighten monetary policy. Click here to read more.,2022-06-08
132,"Global economic growth pace remained among the weakest seen so far during the pandemic recovery period in May, according to the latest PMI data compiled for JPMorgan by S&P Global.",2022-06-07
133,"Staff article entitled EWJ: Large Inflows Detected at ETF, about ETFs, from ETF Channel.",2022-06-06
134,"Staff article entitled Interesting EWJ Put And Call Options For July 22nd, about stock options, from Stock Options Channel.",2022-06-02
135,,2022-05-31
136,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
137,"Staff article entitled Interesting EWJ Put And Call Options For July 8th, about stock options, from Stock Options Channel.",2022-05-26
138,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
139,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
140,Stay invested. But be selective.,2022-05-12
141,,2022-05-12
142,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
143,"Stock trades, portfolios and commentaries of the best investors. Value investing screens and valuation tools.",2022-05-09
144,"Comcast and Charter's joint venture to challenge Roku, Amazon and other streaming platforms may signal cable's long-game strategy.",2022-05-01
145,,2022-05-01
146,,2022-04-29
147,These are the stocks posting the largest moves in midday trading. ,2022-04-28
148,"CNBC's 'Squawk Box' team break down the latest first-quarter earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-04-28
149,"All eyes will be on Comcast's broadband division, which is expected to add 229,000 new high-speed internet customers during the first quarter. ",2022-04-28
150,"U.S. agreed to return Konstantin Yaroshenko, a Russian pilot serving a 20-year federal prison sentence in Connecticut for conspiracy to smuggle cocaine into...",2022-04-27
151,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",2022-04-23
152,"Michael Morris, Guggenheim Partners, joins 'TechCheck' to dicsuss Snap's Q1 earnings results, where his forecast currently is and whether investors are too bearish on the streaming service industry.",2022-04-22
153,Private sector output rose across Japan and Australia in April. Click here to know more...,2022-04-22
154,"Recently, the yen has been falling in value and this is gaining the attention of currency watchers. Read more.",2022-04-21
155,Dissolving the district would mean Reedy Creek employees and infrastructure would be absorbed by the local counties.,2022-04-21
156,"Staff article entitled Interesting EWJ Put And Call Options For June 3rd, about stock options, from Stock Options Channel.",2022-04-21
157,"Instead of legacy media shares soaring as they imitate Netflix, the industry has brought Netflix down to a degree.",2022-04-20
158,"Netflix has been willing to turn a blind eye toward password sharing when it was growing subscribers, but losing customers can change behavior quickly.",2022-04-19
159,,2022-04-16
160,The bond market selloff did not ease up heading into the long holiday weekend and traders will have to soon decide if they decide to sell in May and go away. Click here to know more...,2022-04-15
161,"Staff article entitled December 16th Options Now Available For iShares Inc - MSCI Japan ETF (EWJ), about stock options, from Stock Options Channel.",2022-04-14
162,"Staff article entitled EWJ: ETF Inflow Alert, about ETFs, from ETF Channel.",2022-04-14
163,"Supply shocks have created scarcity inflation, making higher inflation more
persistent and increasing the risk of a growth slowdown. Read more here...",2022-04-12
164,"Staff article entitled EWJ Crowded With Sellers, about ETFs, from ETF Channel.",2022-04-12
165,,2022-04-11
166,,2022-04-09
167,"""Sonic the Hedgehog 2"" is the first major family film released in 2022 and is expected to signal if this demographic is finally ready to return to theaters.",2022-04-08
168,Input cost inflation accelerated worldwide in both manufacturing and services. Click here to know more...,2022-04-07
169,"Niche sports organizations such as UFC, WWE and Formula 1 could be alluring acquisition targets for big streaming companies like Disney and Netflix.",2022-04-07
170,"Staff article entitled May 27th Options Now Available For iShares Inc - MSCI Japan ETF (EWJ), about stock options, from Stock Options Channel.",2022-04-07
171,"Global bond markets experienced another sell-off in March amid a surge in COVID-19 cases, energy market strains, soaring inflation and uncertainty over the Russia-Ukraine war.",2022-04-07
172,The Ukraine invasion and resulting sanctions have led to a steep downturn in the Russian economy. Click here to know more...,2022-04-07
173,"The ""Halftime Report"" traders give their top picks to watch for the second half.",2022-04-06
174,"As tensions rise between Disney and Florida lawmakers, the company will air new a new public service announcement from GLAAD featuring a transgender teen.",2022-04-06
175,"If USTs are upside down, we shouldn’t expect to find outright contradictions elsewhere in places like Japan or Germany. Read more ahead...",2022-04-06
176,"Production and demand growth was subdued by a combination of headwinds, including the Ukraine war and new COVID-19 related disruptions - notably in China.",2022-04-05
177,"'Mad Money' host Jim Cramer and the 'Squawk on the Street' team break down shares of AT&T, Discovery and CNBC parent company Comcast.",2022-04-05
178,"Staff article entitled EWJ: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-04-05
179,"Stock markets fell in the first quarter as Russia’s invasion of Ukraine destabilized the growth outlook, amplified concerns about rising interest rates and unleashed geopolitical risks.",2022-04-05
180,"Japanese yen is too cheap to ignore, and act as a tailwind to EWJ returns over the coming years. The MSCI Japan, which the EWJ tracks, trades at discount relative to MSCI world. Read more.",2022-04-04
181,"After COVID-19, the world faces a 2nd shock in the Russian invasion of Ukraine. What is the direction of travel emerging from the ongoing crisis? Find out.",2022-04-03
182,"As we head into the second quarter, it seems the list of economic concerns is growing rather than shrinking and yet equity markets find themselves in a very comfortable position.",2022-04-02
183,"While the year 2022 began on a positive, generally optimistic note for investors, the scene changed dramatically over the course of the quarter. Read more.",2022-03-30
184,"There’s a lot of talk about the Fed’s balance sheet, but I think what people forget is that size of balance sheet relative to gross domestic product is much higher in Japan & Europe.",2022-03-30
185,"Stocks opened slightly lower Wednesday, taking a breather after four straight days of gains for the Dow Jones Industrial Average and S&P 500. The Dow...",2022-03-30
186,Preliminary PMI survey data showed only a modest impact from the Ukraine war on current economic growth in the world's largest developed economies in March.,2022-03-29
187,Fed projects a large increase in rates. We are underweight bonds even as nominal yields have shot up this year and reduce our European equities overweight in favor of US and Japanese stocks.,2022-03-28
188,"""CODA"" won Best Picture at the Oscars. ""Dune"" won the most awards. Will Smith smacked Chris Rock for insulting Jada Pinkett-Smith.",2022-03-27
189,High-frequency economic data are important because of the insight generated about the economy and the possible impact on policy.,2022-03-27
190,"Investors appear remarkably calm at the moment given the level of uncertainty we’re facing this year, from inflation to interest rates and even Covid",2022-03-25
191,Preliminary PMI survey data showed only a modest impact from the Ukraine war on current economic growth in the world's largest developed economies in March.,2022-03-25
192,"Staff article entitled EWJ: ETF Outflow Alert, about ETFs, from ETF Channel.",2022-03-25
193,,2022-03-25
194,Preliminary PMI survey output indicators rose in Japan and Australia during March.,2022-03-24
195,"Staff article entitled May 6th Options Now Available For iShares Inc - MSCI Japan ETF (EWJ), about stock options, from Stock Options Channel.",2022-03-24
196,A Rocky Mountain mansion owned by Russian oligarch Roman Abramovich would likely be among the first assets frozen by the U.S. government if he is sanctioned.,2022-03-20
197,The global economy is facing an incredible amount of uncertainty at the moment which is continuing to drive the volatility we’re seeing in financial markets.,2022-03-18
198,March PMI data will therefore be scrutinised for the impact of these events on various economic metrics.,2022-03-17
199,Netflix's stock has now given up all its pandemic gains. Shares were down more than 50% since their mid-November high.,2022-03-14
200,"China's latest Covid outbreak is prompting a round of business restrictions, while Russian and Ukrainian officials held another peace discussion.",2022-03-14
201,,2022-03-12
202,It’s been another volatile week in financial markets with events in and around Ukraine continuing to dominate.,2022-03-11
203,We discuss what is going on in Japan’s sovereign bond market and whether the JGBs have awakened from their slumber.,2022-03-11
204,"Staff article entitled Notable ETF Outflow Detected - EWJ, about ETFs, from ETF Channel.",2022-03-09
205,Researchers help explain the wide disconnect between executives and employees about their excitement to return to the office.,2022-03-08
206,"""Given the circumstances on the ground, we have decided to suspend our service in Russia,"" a spokesperson said Sunday afternoon.",2022-03-06
207,"It’s been another week of significant volatility in financial markets, one in which European indices edged closer to bear market territory, oil prices hit a 10-year high around $120, and...",2022-03-04
208,Worldwide manufacturing growth picked up in February after being subdued to a 1.5-year low in January due to the Omicron wave. Read more.,2022-03-04
209,Disney announced a new ad-supported tier for its Disney+ streaming service on Friday.,2022-03-04
210,Batman has been a staple on the big screen since Tim Burton's 1989 superhero film. A look at how past Batman films have fared at the global box office.,2022-03-03
211,"Staff article entitled April 22nd Options Now Available For iShares Inc - MSCI Japan ETF (EWJ), about stock options, from Stock Options Channel.",2022-03-03
212,The JPMorgan Global Manufacturing PMI rose from a 15-month low of 53.2 in January to 53.6 in February.,2022-03-02
213,"Staff article entitled Noteworthy ETF Outflows: EWJ, about ETFs, from ETF Channel.",2022-03-01
214,The Russian invasion of Ukraine has highlighted many instabilities within both political and economic realms. What should investors do now? Read on to find out.,2022-02-28
215,"Disney, Sony and Warner Bros. have halted future theatrical film releases in Russia following the country's attack on Ukraine. ",2022-02-28
216,"It was a strong quarter for Disney, HBO Max and Paramount+ as streaming leader Netflix acknowledged competition may be hurting its growth on the margins.",2022-02-24
217,The pros and cons of getting granular with international equity exposure.,2022-02-22
218,,2022-02-22
219,APAC economies Japan and Australia saw their paths diverge amid mixed COVID-19 Omicron developments.,2022-02-21
220,The overall growth of new orders at Japanese manufacturing firms grew at a reduced pace in February. Click here to know more...,2022-02-21
221,There’s been no shortage of volatility in the markets so far this year and it doesn’t look like that is going to change any time soon.,2022-02-18
222,,2022-02-15
223,,2022-02-14
224,Inflation and interest rates have been at the forefront of investors’ minds so far this year and that’s unlikely to change for some time yet.,2022-02-12
225,Analysts across Wall Street sang the praises of Disney after a quarterly print showing a stunning recovery in its parks business.,2022-02-10
226,,2022-02-10
227,"House Speaker Nancy Pelosi said Wednesday that a congressional panel will ""review the options"" for a ban on stock trading on Capitol Hill, following a report...",2022-02-09
228,"This article is about Alibaba, but also about two closely connected investors who came to foreign investing from different views. See more on BABA stock here.",2022-02-09
229,"The Super Bowl commercial is part of Tonal's broader ""Strength Made Me"" campaign, which celebrates women being strong both physically and mentally. ",2022-02-09
230,Major central bank policies are diverging. Elevated exchange rate volatility may reflect the intensifying divergences. Read more.,2022-02-08
231,Rising inflation is also broad-based geographically. Click here to know more...,2022-02-08
232,Stocks and bonds sold off in January as markets repriced for a more aggressive pace of central bank tightening and increased pressures on the global earnings recovery. Read here for more...,2022-02-07
233,"In the first few weeks of the year, there have been several breakouts in the foreign exchange market that have not been sustained. There are two important US data points next week.",2022-02-06
234,"The global central bank community has been wrong on inflation. Investment-grade bond funds saw outflows of $70 million, and junk bond funds posted negative flows of $4.043 billion.",2022-02-05
235,"It’s been an incredible couple of weeks where we’ve seen another hawkish move from multiple central banks, big swings in stocks on the back of earnings, and tensions around Ukraine intensify",2022-02-04
236,"When considering portfolio allocation, it’s important to keep in mind the wide dispersion of returns among economies.",2022-02-02
237,"The stock market has been like a rocket ship over the last three years, advancing +90% as measured by the S&P 500 index, and +136% for the NASDAQ. Read more.",2022-02-02
238,Bud Light Seltzer is hoping that a Super Bowl ad starring celebrity chef Guy Fieri will help jump-start sales of its new hard soda line.,2022-02-01
239,"By Mauro Orru Casino Guichard-Perrachon SA forecasted a slight decrease in Ebitda for French retail in 2021, after the French food-retail market deteriorated...",2022-01-31
240,"By Anthony O. Goriainoff Ryanair Holdings PLC said Monday that its third-quarter net loss narrowed, and that due to the Omicron variant the outlook for...",2022-01-31
241,Investors' sudden change of heart on Netflix puts entire streaming wars narrative into question for 2022.,2022-01-29
242,Changes to monetary policy loom large over financial markets as 2022 begins.,2022-01-29
243,"After a rollercoaster January, Wall Street is now expecting the Fed to aggressively raise interest rates over the course of the year as they scramble to control inflation.",2022-01-28
244,The Federal Communications Commission does not yet have the majority it would need to reinstate net neutrality on the federal level.,2022-01-28
245,"Information technology, utilities, and materials were the clear winners across most regions. Click here to know more...",2022-01-28
246,"Casey Newton, The Platformer editor and CNBC contributor, joins 'Power Lunch' to discuss the streaming landscape and recent developments in the space.",2022-01-27
247,,2022-01-27
248,Dow futures turned positive Thursday after falling more than 500 points overnight.,2022-01-27
249,,2022-01-27
250,"Central banks in Asia are not hiking interest rates aggressively, whereas their Central and Eastern European peers are. So why aren't we seeing crazy Asian rates?",2022-01-25
251,Japan and Australia slipped into contraction at the start of 2022. Click here for a detailed review...,2022-01-24
252,By Ian Walker Accell Group NV said Monday that it has agreed on a 1.56 billion euro ($1.77 billion) takeover by a consortium led by Kohlberg Kravis Roberts...,2022-01-24
253,"Microsoft, Tesla and Apple will release quarterly results, alongside a handful of other tech firms. McDonald's and Boeing will also offer updates.",2022-01-23
254,"The Federal Reserve's meeting trumps everything else for markets in the week ahead, as investors await any new clues on its plans to raise interest rates.",2022-01-21
255,"Staff article entitled Interesting EWJ Put And Call Options For September 16th, about stock options, from Stock Options Channel.",2022-01-21
256,,2022-01-21
257,Japan is the second-largest country in the MSCI All Country World Index. Click here to know more about Japanese equities...,2022-01-21
258,Today in the U.S. we are in the fourth superbubble of the last hundred years.,2022-01-21
259,"Netflix added a line in its quarterly shareholder letter acknowledging streaming competition is affecting its ""marginal growth.""",2022-01-20
260,,2022-01-20
261,"Selling has swept much of the world in equities year-to-date, but iShares Latin America 40 ETF is an upside outlier. Read more.",2022-01-20
262,"Staff article entitled EWJ: Large Outflows Detected at ETF, about ETFs, from ETF Channel.",2022-01-20
263,January's PMI data will provide the first broad insight into the economic impact of the Omicron variant across the globe.,2022-01-19
264,Microsoft takes big $68.7 billion swing on video game company Activision Blizzard while legacy media stays on sidelines,2022-01-18
265,Total loans and leases are rising at a good pace. Click here to know more...,2022-01-18
266,"Despite market expectation of higher rates as its economy recovered and supply chain bottlenecks fueled rising prices concerns, the PBOC did not tighten its monetary policy.",2022-01-18
267,"For the Asset Allocation Committee, 2022 is a year to focus on income from risky assets, while adjusting portfolios to help cushion against, and take advantage of, potential price volatility",2022-01-17
268,Our 2022 outlook reflects our belief that tighter monetary policy will have an impact on the global economy. Overall return levels are likely to be lower in 2022 compared to 2021.,2022-01-17
269,,2022-01-17
270,iShares MSCI Japan ETF (EWJ) tracks the performance of the MSCI Japan index. See why I think EWJ ETF looks highly likely to outperform its peers.,2022-01-16
