,summary,date
56,"Silicon Valley founders and CEOs have had a rough year so far, losing billions of dollars in net worth.  Technology company billionaires make up 6 of the top 10 biggest losers so far this year, with losses approaching a quarter of a trillion dollars for the group.  Leading this dubious list is Mark Zuckerberg, the founder of Facebook, now called Meta Platforms .",2022-09-19
57,"Meta Platforms (META) closed at $148.02 in the latest trading session, marking a +1.18% move from the prior day.",2022-09-19
58,"A big group of U.S. states, led by New York, argued to an appeals court Monday that it should reinstate an antitrust lawsuit against Meta's Facebook because of ongoing harm from the company's actions and because the states had not waited too long to file their complaint.  Barbara Underwood, solicitor general of New York which led the group that consists of 46 states, Guam and District of Columbia, said that it was wrong to treat states like a class action and put a limit on when they can sue.  She said that Facebook's actions harmed the economy and the marketplace.",2022-09-19
59,"Shares of Meta Platforms Inc. rallied 1.18% to $148.02 Monday, on what proved to be an all-around favorable trading session for the stock market, with the...",2022-09-19
60,"Big Tech's social media titans are emulating the two-year-old French photo-sharing app BeReal feature. BeReal prompts users to snap and share a quick photo, and topped app charts once per day with an experience that prioritizes spontaneous connections over image-conscious curation, the Washington Post reports. BeReal uses the phone's front and rear cameras simultaneously. ByteDance Ltd's TikTok disclosed a new feature called TikTok Now that will give users daily prompts to share impromptu photos",2022-09-19
61,Meta's stock has been under a lot of pressure as it adjusts to ATT changes and the TikTok emergence. Read why I believe META is a hold for long-term investors.,2022-09-19
62,"Venture Capital (VC) firms try to predict winners. If they are right, returns can be twice or even more than the initial capital of investment. Below are the five biggest startup investment wins of all time. WhatsApp According to CB Insights, WhatsApp has maintained its position as the best and leading VC bet of all time. In 2011, Sequoia Capital, one of the largest VC firms in the world, invested $8 million in the nascent project, valued at $80 million. It was recorded that Sequoia was WhatsApp",2022-09-19
63,"Meta Platforms (META) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",2022-09-19
64,"Meta Platforms, Inc. ( NASDAQ:META ) saw significant share price movement during recent months on the NASDAQGS, rising...",2022-09-19
65,"GuruFocus Article or News written by Nathan Parsh and the topic is about: In an unpredictable world, consider those names rated high in predictability",2022-09-19
66,'Mad Money' host Jim Cramer and the 'Squawk on the Street' team discuss shares of Ralph Lauren and Meta following the opening bell on Monday.,2022-09-19
67,"ASAN stock holders can't seem to catch a break. Yet, hope may be on the horizon as a Facebook co-founder takes a supersized stake in Asana.",2022-09-19
68,Snap is proving it's not just a wannabe social media company following in the footsteps of giants anymore with Snapchat+. Read on to know my valuation analysis.,2022-09-19
69,Halvorsen's 13F portfolio value decreased from $24.74B to $21.86B in Q2. Click to read more about Viking Global's holdings and trades for Q2 2022.,2022-09-19
70,"Facebook  and Nvidia , two of the flagships of tech, seem to be going through a real ordeal.  Both companies lost tens of billions of dollars in market cap during the trading week ending September 16.  The network giant Facebook, which is now called Meta Platforms, is only a shadow of what it was a year ago.",2022-09-18
71,"Meta Platforms (NASDAQ: META), the tech giant formerly known as Facebook, has lost 60% of its value over the past 12 months. Part of that decline was caused by rising interest rates and macro headwinds, but investors also seemed to lose faith in Meta's long-term prospects.",2022-09-18
72,Big Tech's big buybacks are hitting new highs. Here's what that means for investors.,2022-09-18
73,The social media heavyweight is underwater. Does that mean smart investors should pounce on the stock today?,2022-09-18
74,"Giphy is appealing a competition watchdog’s decision that Meta can’t own it, arguing its GIF offerings are “out of fashion.”",2022-09-17
75,Meta Platforms (NASDAQ: META) is spending billions to transition into a metaverse company. Does that make it an excellent time to buy the stock now? This video answers that question using my simplified six-step framework.,2022-09-17
76,The U.S. Justice Department’s top antitrust cop said he wants to “unplug” monopolistic Big Tech firms and drove home his support for a stalled congressional...,2022-09-17
77,"On a recent episode of Influencers with Yahoo Finance’s Editor-in-Chief Andy Serwer, CEO Deborah Liu explained why she left Facebook to join Ancestry.com.",2022-09-17
78,"In this podcast, Motley Fool senior analyst Jason Moser discusses:  Target extending Brian Cornell's job as CEO for three more years. Starbucks' plan to spend the next six months onboarding CEO-in-waiting Laxman Narasimhan.",2022-09-17
79,"Growth stocks tend to be exciting: The companies behind them are typically expanding their revenues at a relatively rapid clip, with the stock shares following suit.  Here are three stocks that seem meaningfully undervalued, and each of them could be considered a growth stock, as well.  Meta Platforms (NASDAQ: META) is the company you might know as Facebook, but it changed its name in 2021 to reflect the scope of its operations and ambitions beyond its original social media platform.",2022-09-17
80,,2022-09-17
81,"A bounce-back for Netflix... NFLX, DIS, GOOG, GOOGL, META",2022-09-17
82,Meta Platforms has seen COO & CFO depart their positions since Q2 earnings report. See why META remains too cheap with multiple catalysts for return to growth.,2022-09-17
83,A federal appeals court upheld the state law that seeks to prohibit platforms such as Facebook and Twitter from blocking or removing posts based on the speaker’s viewpoint.,2022-09-17
84,"Nearly 100 Facebook janitors were laid off from the tech giant's California offices Friday, two months after being told their jobs would be safe.",2022-09-16
85,"In this article, we discuss 10 Blue Chip Stocks To Buy Now According To Billionaire Andreas Halvorsen. You can skip our detailed analysis of Viking Global ‘s strategy and the current market outlook and go directly to 5 Blue Chip Stocks To Buy Now According To Billionaire Andreas Halvorsen. Worth $6.6 Billion, Andreas Halvorsen is […]",2022-09-16
86,Yahoo Finance anchor Seana Smith breaks down after hours movers.,2022-09-16
87,"Facebook was a member of the exclusive $1 trillion club a year ago, but it's fallen a long way since then.",2022-09-16
88,Are these good technology stocks to buy right now?,2022-09-16
89,"A U.S. appeals court on Friday upheld a Texas law that bars large social media companies from banning or censoring users based on viewpoint, a setback for technology industry groups that have... | September 16, 2022",2022-09-16
90,The Biden administration wants to replace Trump-era regulations that made it easier for companies to avoid responsibility for labor violations and harder for workers to organize.,2022-09-16
91,"‘Nobody is buying this new experience cr**,’ wrote one staff member",2022-09-16
92,"Facebook was a member of the exclusive $1 trillion club a year ago, but it's fallen a long way since then.",2022-09-16
93,Facebook parent company's challenges are mounting and investors continue to bail. ,2022-09-16
94,"Shares of Meta Platforms Inc. shed 2.18% to $146.29 Friday, on what proved to be an all-around rough trading session for the stock market, with the NASDAQ...",2022-09-16
95,"Yara Shahidi will kick it with celebrity peers in a new show premiering on Facebook Watch later this month. The actor, model, activist and self-proclaimed “music nerd” — best known for starring on “Black-ish” and “Grown-ish” — stars in and executive produces Facebook Watch original series “Yara Shahidi’s Day Off.” In each episode, Shahidi will […]",2022-09-16
96,"Boris Schlossberg, managing director of FX strategy at BK Asset Management, joins 'Power Lunch' to give his 3 stock lunch picks, expressing optimism about growth in Meta, Royal Caribbean, and APA Corporation.",2022-09-16
97,"On a recent episode of ""Influencers with Andy Serwer,"" Ancestry.com CEO Deborah Liu stressed the importance of bringing more diverse talent — including more women — into product roles at tech companies in the U.S.",2022-09-16
98,,2022-09-16
99,Yahoo Finance Live anchors discuss how inflation and fears of rising interest rates are affecting the tech sector.,2022-09-16
100,Meta Platforms has seen a rapid growth slowdown yet is cutting its expense budget consequently. Click here to learn why I'm currently on Hold for META stock.,2022-09-16
101,"Apple and Meta are two tech mega caps that have created a lot of value in the past. See why I feel META stock is undervalued, and AAPL stock is overvalued.",2022-09-16
102,"Also, a preview of the Federal Reserve's next moves to fight inflation and a painful warning from FedEx.",2022-09-16
103,Misinformation groups have discovered a way to evade censorship.,2022-09-16
104,"Five top five lists with the news and calls moving stocks, powered by The Fly. REGN, FDX, TXN, NCR, HUN, EXR, GS, GOOG, GOOGL, GSK, TSLA, META, FE, SCHW, TNL, BOWL, RZLT, PFE, GOGO, BLK, MRK, ADTX, ALHC, AA, IP, PKG, ADBE, SHLS",2022-09-16
105,"What to watch in markets on Friday, September 16, 2022.",2022-09-16
106,"August CPI rose, prompting a market selloff. After a hot inflation report, the Fed is weighing options. Click here to read about growth and tech stocks to avoid.",2022-09-16
107,What is Apple stockâs outlook after its ad business gets a boost? Industry reports that business can grow over next 4 years. Read why we believe AAPL is a hold.,2022-09-16
108,Meta Platforms has declined by more than 50% in 2022. Read here why I believe it is oversold and can be one of the largest recovery stories in 2023.,2022-09-16
109,Graham's abortion ban bill baffled even some Republican strategists who say the GOP should focus on issues such as crime and economic problems under Biden.,2022-09-16
110,Meta's Chris Cox has... META,2022-09-16
111,"Five top five lists with the news and calls moving stocks, powered by The Fly. FDX, TXN, NCR, UBER, EXR, AA, IP, PKG, ADBE, ARW, SHLS, GS, GOOG, GOOGL, GSK, REGN, META, C, PFE, GOGO, MRK, BLK, ADTX, ALHC, HUN, FE, SCHW, TNL, BOWL",2022-09-16
112,,2022-09-16
113,"Major tech companies on Thursday committed to taking fresh steps to combat online extremism by removing more violent content and promoting media literacy with young users, as part of a White House summit on fighting hate-fueled violence.  Platforms like Alphabet's YouTube and Meta Platforms' Facebook have come under fire for years from critics who say the companies have allowed hate speech, lies and violent rhetoric to flourish on their services.  U.S. President Joe Biden earlier on Thursday called on Americans to combat racism and extremism during a summit at the White House that gathered experts and survivors and included bipartisan local leaders.",2022-09-15
114,Lone Pine Capitalâs 13F portfolio value decreased from $16.80B to $10.61B. Click to see an update on the firm's holdings and trades for Q2 2022.,2022-09-15
115,"Major tech companies on Thursday committed to taking fresh steps to combat online extremism by removing more violent content and promoting media literacy with young users, as part of a White House summit on fighting hate-fueled violence.  Platforms like Alphabet's YouTube and Meta Platforms' Facebook have come under fire for years from critics who say the companies have allowed hate speech, lies and violent rhetoric to flourish on their services.  U.S. President Joe Biden earlier on Thursday called on Americans to combat racism and extremism during a summit at the White House that gathered experts and survivors and included bipartisan local leaders.",2022-09-15
116,"The law, the first of its kind in the nation, will affect platforms like TikTok, Facebook and Twitter.",2022-09-15
117,A California bill that could establish a national baseline for protecting children’s personal information and activity online was signed into law by state Gov. Gavin Newsom on Thursday.,2022-09-15
118,"Meta has a huge opportunity in Reels as adoption and engagement in Reels increase, along with progress on monetisation. Click to read more on the META stock.",2022-09-15
119,"Roblox Corp. undefined shares continued to decline following Thursday's close after the social-media platform released August metrics. On Thursday, the...",2022-09-15
120,"Meta found the post on the Taliban announcing that schools and colleges in Afghanistan for women and girls would reopen in March violated Facebook's policies because it ""praised"" entities deemed to ""engage in serious offline harms"".  The company limited the newspaper's access to certain Facebook features after taking down the post.  The newspaper appealed the decision after which the post was referred to a special moderation queue, but was never reviewed, according to the Oversight Board.",2022-09-15
121,"Shares of Meta Platforms Inc. shed 1.27% to $149.55 Thursday, on what proved to be an all-around poor trading session for the stock market, with the NASDAQ...",2022-09-15
122,GuruFocus Article or News written by Alberto Abaterusso and the topic is about: These companies could be value opportunities,2022-09-15
123,"With the equities sector again printing out some ugly figures, investors should concentrate on stocks to buy for safety.",2022-09-15
124,Ancestry CEO Deb Liu joins 'Influencers with Andy Serwer' to share her plan to make Silicon Valley more accessible to women.,2022-09-15
125,Ancestry CEO Deb Liu shares her experience working at Facebook and explains her move to Ancestry.com.,2022-09-15
126,"In this episode of Influencers, Andy is joined by Ancestry CEO Deb Liu, as they discuss the business of genomics, Deb's experience managing some of the top products at Facebook, and her plan to make Silicon Valley more accessible to women.",2022-09-15
127,"Pinterest (NYSE: PINS) and Meta Platforms (NASDAQ: META), the tech giant formerly known as Facebook, approach the social media market from two different directions.  Pinterest encourages its users to share their interests, hobbies, and ideas on its virtual pinboards, and it enables retailers to promote their products via shoppable pins.",2022-09-15
128,"Yesterday afternoon, the ... META",2022-09-15
129,The best tech stock picks have strong quantitative stock scores and great prospects ahead.,2022-09-15
130,The National Football Lea... META,2022-09-15
131,"A TikTok executive pushed... ORCL, META, TWTR, GOOG, GOOGL",2022-09-15
132,"Ad Tech & E-Commerce ... AAPL, AMZN, APP, GOOGL, META, NFLX, PINS, ROKU, SNAP, TWTR, TTD",2022-09-15
133,"Without charge, electric vehicles are no good, and that's why EV charging stocks are a great way to play the EV Revolution.",2022-09-15
134,"On Sept. 7, CEO Dustin Moskovitz acquired 19.27 million shares of ASAN stock worth $350 million through a private placement.",2022-09-15
135,Treasury Partners' Richard Saperstein explains why he remains overweight technology despite its recent declines.,2022-09-15
136,Wallace Weitz's 13F portfolio value decreased from $2.26B to $1.91B this quarter. Click here to see an update on Weitz Investment's portfolio for Q2 2022.,2022-09-15
137,"Call of Duty creator Vince Zampella recently talked to Barron's about his management strategy, traditional shooter games, and why he thinks consolidation...",2022-09-15
138,"A rambling note accompanying the package railed against virtual reality, the metaverse and Meta CEO Mark Zuckerberg, law-enforcement officials said.",2022-09-15
139,"As Facebook, YouTube, Twitter and TikTok execs get grilled by senators, new CEO positions Pinterest as 'feel good' social-media platform, dropping...",2022-09-14
140,"(Bloomberg) -- A top executive for the video app TikTok Inc., which is owned by Chinese tech giant ByteDance Ltd., told a US Senate panel that it’s negotiating with federal regulators on restricting access to user data for employees in China, but declined to commit to a total cutoff. Most Read from BloombergTerra Co-Founder Do Kwon Faces Arrest Warrant in South KoreaStocks Rise as Dip Buyers Win Tug of War Over Fed: Markets WrapUS Inflation Tops Forecasts, Cementing Odds of Big Fed HikeXi Return",2022-09-14
141,A bearish update on the social media giant from a top investment bank kept a damper on investor sentiment.,2022-09-14
142,"Many luxury-good sellers aren’t feeling the same pressure to cut marketing budgets that has hit other categories in recent months, thanks to a booming market for costly cars, travel packages and other premium products.",2022-09-14
143,"Yahoo Finance Live anchor Seana Smith examines Amazon's stock amid headlines of an antitrust lawsuit by the state of California, while looking at tech stocks Meta and Apple that were also hurt by yesterday's sell-off.",2022-09-14
144,"A package that detonated and injured a staff member at Northeastern University in Boston on Tuesday included a note railing against virtual reality and Meta Platforms CEO Mark Zuckerberg, according to law enforcement officials. Photo: Nicholas Pfosi/Reuters",2022-09-14
145,It's getting increasingly expensive for Alphabet to operate in Europe after back to back years of 10-figure fines on the continent.,2022-09-14
146,"Many luxury-good sellers aren’t feeling the same pressure to cut marketing budgets that has hit other categories in recent months, thanks to a booming market for costly cars, travel packages and other premium products. ",2022-09-14
147,"Shares of Meta Platforms Inc. slid 1.08% to $151.47 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",2022-09-14
148,Tense exchanges between Senators and four tech execs highlight rising tensions as the Justice Department and Federal Trade Commission pursue antitrust...,2022-09-14
149,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-09-14
150,Yahoo Finance's Allie Garfinkle discusses what investors should look for in tech buyback programs.,2022-09-14
151,"Today's video focuses on Meta Platforms (NASDAQ: META) and some products and announcements released in the past few weeks. One of my favorites is the upcoming Meta Connect, a virtual event showcasing Meta Platforms' new virtual reality and augmented technologies.",2022-09-14
152,"META is a cheap stock relative to the marketplace. However, at least for now, this isn't a growth stock.",2022-09-14
153,Yahoo Finance Live anchors discuss how tech stocks are trading.,2022-09-14
154,"WhatApp, the popular messaging app owned by tech giant Meta, is bowing its first original entertainment project later this month — a short film featuring NBA star Giannis Antetokounmpo. Antetokounmpo, born in Greece to Nigerian parents, was named the 2021 NBA All-Star MVP and led the Milwaukee Bucks to the NBA Finals title that year. […]",2022-09-14
155,"(Bloomberg) -- At a technology conference in June, Bret Taylor, the mild-mannered co-CEO of tech behemoth Salesforce Inc., was losing his patience. Taylor had joined the conference to talk about the future of work, but the moderator kept asking about Twitter.Most Read from BloombergPutin’s Options Narrow After Ukraine Scores Battlefield RoutRay Dalio Does the Math: Rates at 4.5% Would Sink Stocks by 20%Ethereum Finishes Long-Awaited Energy-Saving ‘Merge’ UpgradeNY Judge Who Doesn’t Tolerate ‘Non",2022-09-14
156,Meta's WhatsApp has ... META,2022-09-14
157,The fate of bipartisan legislation aimed at helping smaller news outlets negotiate payments from big internet platforms has become snarled in partisan sniping over content moderation.,2022-09-14
158,"Mark Cuban built a reputation over nearly the last four decades as one of the most prolific tech investors of our time.  Being no stranger to up-and-coming technologies, it makes sense that Cuban is a fan of blockchains and cryptocurrencies.  Over the last few years, Cuban has built positions in cryptocurrencies such as Bitcoin, Ethereum, and even the memecoin Dogecoin.",2022-09-14
159,"""Co-branded Buy with... AMZN, META",2022-09-14
160,"South Korea is levying more than $70 million in fines against Google and Facebook parent Meta over alleged digital-privacy violations, the latest government action scrutinizing the tech industry’s collection of personal data.",2022-09-14
161,"For example, since hitting a low of $0.32 on June 18th, Polygon (CRYPTO: MATIC) has rallied more than 170% to $0.87.  Polygon was created to be a Layer-2 scaling solution for the Ethereum (CRYPTO:ETH) network.  MATIC is the Polygon network's native token.",2022-09-14
162,"The state-run Personal Information Protection Commission said it fined Google Won69.2bn ($50mn) and Meta Won30.8bn ($22mn) for collecting personal information without users’ prior consent and using it for customised online advertisements.  The privacy watchdog said the US companies’ business practices could cause serious privacy infringements, as they did not properly inform users nor obtain their consent for collecting and analysing behavioural information from their online activities.",2022-09-14
163,Altimune (ALT) stock is falling hard on Wednesday even after reporting positive results from a Phase 1b clinical trial this morning.,2022-09-14
164,"Google's courtdefeat on Wednesday is set to strengthen EU antitrustregulators' hand against Big Tech as they roll out landmarkrules next year to rein in their powers and force them to playfair... | September 14, 2022",2022-09-14
165,Meta Platforms (META) stock is on the move Wednesday after the social media company was hit with a $22 million fine in South Korea.,2022-09-14
166,"Wall Street was set for a subdued openon Wednesday following a sharp selloff in the previous sessionafter red-hot inflation data fanned worries about how much andhow long the Federal Reserve will... | September 14, 2022",2022-09-14
167,"Stocks of online advertisers have been crushed. But the group may roar back, benefiting committed investors.",2022-09-14
168,"MENLO PARK, Calif., September 14, 2022--A group of leading organizations, including Meta, REsurety, Broad Reach Power and others, has announced the formation of the Energy Storage Solutions Consortium, a consortium to assess and maximize the greenhouse gas (GHG) reduction potential of electricity storage technologies. The group’s goal is to create an open-source, third-party-verified methodology to quantify the GHG benefits of certain grid-connected energy storage projects, and to ultimately hel",2022-09-14
169,"Tuesday's total opti... TSLA, META, AAPL, INTC",2022-09-14
170,"IZIUM, Ukraine -President Volodymyr Zelenskiy paid a surprise visit on Wednesday to the newly recaptured town of Izium, a key logistics hub in the northeastern Kharkiv region, and thanked his army... | September 14, 2022",2022-09-14
171,"South Korea's Person... GOOG, GOOGL, META",2022-09-14
172,"Ukraine's President Volodymyr Zelenskiy on Wednesday visited the newly recaptured town of Izium, a key supply hub in the northeastern Kharkiv region, a Ukrainian military brigade said, following... | September 14, 2022",2022-09-14
173,"South Korea levied millions of dollars in fines on Alphabet's Google and Meta Platforms for privacy law violations, authorities said on Wednesday, as Meta considers fighting the decision in court.  In a statement, the Personal Information Protection Commission said it fined Google 69.2 billion won ($50 million) and Meta 30.8 billion won ($22 million).",2022-09-14
174,"SEOUL (Reuters) -South Korea levied millions of dollars in fines on Alphabet's Google and Meta Platforms for privacy law violations, authorities said on Wednesday, as Meta considers fighting the decision in court.  In a statement, the Personal Information Protection Commission said it fined Google 69.2 billion won ($50 million) and Meta 30.8 billion won ($22 million).",2022-09-14
175,Meta Platforms stock tumbled 9.4% Tuesday — its worst day since Feb. 3 when it suffered a 26% fall after disappointing fourth-quarter earnings.,2022-09-14
176,Wednesday's trading day saw a large one-day decline across the board in the equity market. ,2022-09-14
177,"Saga Partners, an investment management firm, published its second-quarter 2022investor letter – a copy of which can be seen here. During the second quarter of 2022, the Saga Portfolio (“the Portfolio”) declined 56.3% net of fees. This compares to the overall decrease for the S&P 500 Index, including dividends, of 16.1%. The cumulative return since […]",2022-09-14
178,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-09-14
179,"A top Egyptian court has upheld a decision to expel an academic from her university job after she published a video of herself belly dancing, according to court ruling seen by Reuters on Tuesday.... | September 14, 2022",2022-09-14
