,summary,date
36,"New research from The Hartford, a leading provider of employee benefits and absence management, found 40% of U.S. workers reported inflation will make them scale back on the employee benefits they... | August 31, 2022",2022-08-31
37,"Shares of Hartford Financial Services Group Inc. slid 1.03% to $65.05 Tuesday, on what proved to be an all-around dismal trading session for the stock...",2022-08-30
38,"Shares of Hartford Financial Services Group Inc. slumped 0.71% to $65.73 Monday, on what proved to be an all-around rough trading session for the stock...",2022-08-29
39,GuruFocus Article or News written by John Dorfman and the topic is about: The Fed said it will keep raising interest rates until inflation comes down,2022-08-29
40,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Click here for an update on dividend stocks for the week of Aug 28.",2022-08-28
41,"Shares of Hartford Financial Services Group Inc. slipped 2.19% to $66.20 Friday, on what proved to be an all-around rough trading session for the stock...",2022-08-26
42,"AM Best has affirmed the Long-Term Issuer Credit Rating of 'a-' and the Long-Term Issue Credit Ratings of The Hartford Financial Services Group, Inc. [NYSE: HIG], which is the ultimate parent of... | August 26, 2022",2022-08-26
43,"Shares of Hartford Financial Services Group Inc. inched 0.95% higher to $67.68 Thursday, on what proved to be an all-around great trading session for the...",2022-08-25
44,"Staff article entitled HIG October 7th Options Begin Trading, about stock options, from Stock Options Channel.",2022-08-25
45,"Shares of Hartford Financial Services Group Inc. slumped 0.19% to $67.04 Wednesday, on what proved to be an all-around great trading session for the stock...",2022-08-24
46,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",2022-08-24
47,"Hartford has continued to outperform, with two more quarters of better than expected underwriting profitability and strong premium growth. See why I'm bullish on HIG.",2022-08-24
48,"Shares of Hartford Financial Services Group Inc. dropped 0.12% to $67.17 Tuesday, on what proved to be an all-around grim trading session for the stock...",2022-08-23
49,"preferred stock channel,HIG.PRG,HIG,",2022-08-23
50,Aflac (AFL) launches an enhanced version of its Individual Short-Term Disability product and extends mental health coverage to offer peace of mind to employees.,2022-08-22
51,"Shares of Hartford Financial Services Group Inc. slipped 2.27% to $67.25 Monday, on what proved to be an all-around dismal trading session for the stock...",2022-08-22
52,"Shares of Hartford Financial Services Group Inc. slid 1.42% to $68.81 Friday, on what proved to be an all-around poor trading session for the stock market,...",2022-08-19
53,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The Hartford (HIG) have what it takes? Let's find out.",2022-08-19
54,"Staff article entitled Hartford Financial Services Group a Top Socially Responsible Dividend Stock With 2.2% Yield (HIG), about ETFs, from ETF Channel.",2022-08-19
55,"Shares of Hartford Financial Services Group Inc. inched 0.61% higher to $69.80 Thursday, on what proved to be an all-around great trading session for the...",2022-08-18
56,,2022-08-18
57,Lincoln National (LNC) launches StoryLine Dynamic in collaboration with Stadion to effectively manage investments for better retirement outcomes of plan participants.,2022-08-17
58,"Shares of Hartford Financial Services Group Inc. slumped 0.44% to $69.38 Wednesday, on what proved to be an all-around dismal trading session for the stock...",2022-08-17
59,Good things could be on the horizon when a stock surpasses the 200-day simple moving average. How should investors react?,2022-08-17
60,"Shares of Hartford Financial Services Group Inc. advanced 1.18% to $69.69 Tuesday, on what proved to be an all-around positive trading session for the stock...",2022-08-16
61,"HARTFORD, Conn., August 16, 2022--The Hartford today announced the appointment of Edmund Reese to the company’s board of directors, effective Oct. 17, 2022. He will serve on the board’s Finance, Investment and Risk Management Committee as well as the Audit Committee.",2022-08-16
62,"Item 5.02 Departure of Directors or Certain Officers; Election of Directors;Appointment of Certain Officers; Compensatory Arrangements of Certain Officers.On August 15, 2022, the board of... | August 16, 2022",2022-08-16
63,"dividend channel,HIG,",2022-08-16
64,"Shares of Hartford Financial Services Group Inc. slid 0.12% to $68.88 Monday, on what proved to be an all-around great trading session for the stock market,...",2022-08-15
65,"HARTFORD, Conn., August 15, 2022--The Hartford is launching enhanced versions of its proprietary Property Choice and General Liability Choice products to further serve the needs of its business customers across a broad range of industries and account sizes. The updated product offerings provide maximum flexibility setting limits, and terms and conditions, enabling a customizable solution, scalability, increased speed to market and less paperwork.",2022-08-15
66,"Shares of Hartford Financial Services Group Inc. rallied 1.92% to $68.96 Friday, on what proved to be an all-around favorable trading session for the stock...",2022-08-12
67,"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",2022-08-12
68,GuruFocus Article or News written by insider and the topic is about: ,2022-08-12
69,"Shares of Hartford Financial Services Group Inc. advanced 1.26% to $67.66 Thursday, on what proved to be an all-around mixed trading session for the stock...",2022-08-11
70,"Staff article entitled Interesting HIG Put And Call Options For September 30th, about stock options, from Stock Options Channel.",2022-08-11
71,"Shares of Hartford Financial Services Group Inc. rallied 1.61% to $66.82 Wednesday, on what proved to be an all-around positive trading session for the stock...",2022-08-10
72,"Berkshire Hathaway (BRK.B) Q2 results reflect higher insurance premiums earned in Insurance and Other and higher freight rail transportation revenues and energy operating revenues in Railroad, Utilities and Energy.",2022-08-08
73,"MetLife, American International, The Hartford Financial Services, Assurant and Radian Group are part of Zacks Industry Outlook article.",2022-08-05
74,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",2022-08-05
75,"Reinsurance Group (RGA) Q2 results reflect solid performance in the Asia/Pacific and U.S. and Latin America segments, offset by soft results in Canada and Europe, Middle East and Africa (EMEA).",2022-08-05
76,"The cyber insurance pioneer adds CFO Jim Young, GC John Littzi, and board member Julie Richardson, bolstering its leadership team as the company continues its rapid growthSAN FRANCISCO, Aug. 05, 2022 (GLOBE NEWSWIRE) -- Coalition, the world’s first Active Insurance company designed to prevent digital risk before it strikes, today announced it has appointed Jim Young as Chief Financial Officer (CFO), John Littzi as General Counsel, and added Julie Richardson as board member to further accelerate",2022-08-05
77,"Shares of Hartford Financial Services Group Inc. slumped 0.50% to $63.13 Thursday, on what proved to be an all-around poor trading session for the stock...",2022-08-04
78,"Better pricing, product redesigns, technological advancement along with optimistic growth outlook are expected to aid multiline insurers like MET, AIG, HIG, AIZ and RDN as the impact of the pandemic recedes.",2022-08-04
79,"Sun Life's (SLF) Q2 results reflect business growth, new business gains, contribution from the DentaQuest acquisition and lower incentive compensation expenses.",2022-08-04
80,"Selective Insurance's (SIGI) Q2 results reflect average renewal pure price increases, solid retention, higher new business and exposure growth.",2022-08-04
81,American Financial's (AFG) second-quarter results indicate strong underwriting in Specialty Casualty and Specialty Financial Groups and higher net investment income.,2022-08-04
82,,2022-08-04
83,"Shares of Hartford Financial Services Group Inc. inched 0.78% higher to $63.45 Wednesday, on what proved to be an all-around positive trading session for the...",2022-08-03
84,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The Hartford (HIG) have what it takes? Let's find out.",2022-08-03
85,Assurant's (AIZ) Q2 results reflect higher net investment income offset by higher catastrophes and expenses.,2022-08-03
86,"Prudential's (PRU) Q2 results reflect poor performance of Prudential Global Investment Management (PGIM), U.S. Businesses and International businesses.",2022-08-03
87,"Voya Financial's (VOYA) Q2 results reflect lower investment income, higher loss ratios in Stop Loss and Voluntary, lower fee-based margin, unfavorable change in DAC/VOBA and other intangibles unlocking.",2022-08-03
88,GuruFocus Article or News written by insider and the topic is about: ,2022-08-03
89,"Shares of Hartford Financial Services Group Inc. dropped 0.74% to $62.96 Tuesday, on what proved to be an all-around grim trading session for the stock...",2022-08-02
90,"Radian Group's (RDN) Q2 results reflect higher monthly premium policy insurance in force, a decline in single premium policy insurance in force and higher investment income.",2022-08-02
91,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",2022-08-02
92,"Shares of Hartford Financial Services Group Inc. shed 1.61% to $63.43 Monday, on what proved to be an all-around rough trading session for the stock market,...",2022-08-01
93,AIG is steadily growing back its market value and ramping up shareholder value. Dividend metrics are stable and high. Read what to know about AIG here.,2022-08-01
94,Barclays analyst Tracy Be... HIG,2022-08-01
95,Evercore ISI analyst David Motemaden...,2022-07-31
96,"The Hartford Financial Services Group, Inc. NYSE:HIG FQ2 2022 Earnings Call Transcripts Friday, July 29, 2022 1:00 PM... | July 30, 2022",2022-07-30
97,Hartford Financial (HIG) announces a new $3 billion share buyback program through 2024-end.,2022-07-29
98,"Shares of Hartford Financial Services Group Inc. advanced 2.58% to $64.47 Friday, on what proved to be an all-around favorable trading session for the stock...",2022-07-29
99,"The Hartford Financial Services Group, Inc. (NYSE:NYSE:HIG) Q2 2022 Earnings Conference Call July 29, 2022, 09:00 AM ET Company Participants Susan Spivak - Senior Vice President of Investor...",2022-07-29
100,"The following slide deck was published by The Hartford Financial Services Group, Inc.",2022-07-29
101,"The Hartford (HIG) delivered earnings and revenue surprises of 41.45% and 1.48%, respectively, for the quarter ended June 2022. Do the numbers hold clues to what lies ahead for the stock?",2022-07-28
102,"HARTFORD, Conn., July 28, 2022--The Hartford (NYSE: HIG) today announced financial results for the quarter ended June 30, 2022.",2022-07-28
103,"HARTFORD, Conn. _ The Hartford Financial Services Group Inc. on Thursday reported second-quarter profit of $442 million. The Hartford, Connecticut-based company said it had net... | July 28, 2022",2022-07-28
104,"Item 2.MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OFOPERATIONSThe Hartford provides projections and other forward-looking information in thefollowing discussions,... | July 28, 2022",2022-07-28
105,These are the stocks posting the largest moves in midday trading. ,2022-07-28
106,,2022-07-28
107,"CNBC's 'Squawk Box' team breaks down the latest earnings results from Comcast, which beat analysts' expectations on the top and bottom lines.",2022-07-28
108,"The stocks making the biggest moves in premarket trading include Stanley Black & Decker, Southwest Airlines, Harley-Davidson, and more.",2022-07-28
109,Wells Fargo analyst Elyse Greenspan<...,2022-07-28
110,Reports Q2 revenue $5.37B... HIG,2022-07-28
111, HIG,2022-07-28
112,Chairman and CEO Christop... HIG,2022-07-28
113,Hartford Financial's (HIG) second-quarter results are likely to reflect higher earned premiums and fee income.,2022-07-27
114,"Reinsurance agreements, solid capital level, better pricing and technology adoption are likely to aid the insurers' second-quarter results. FAF, KNSL, HIG, AJG, WTW are set to report results on Jul 28.",2022-07-27
115,Finding stocks expected to beat quarterly earnings estimates becomes an easier task with our Zacks Earnings ESP.,2022-07-27
116,The Hartford (HIG) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,2022-07-26
117,CNO (CNO) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,2022-07-25
118,"Shares of Hartford Financial Services Group Inc. rose 1.14% to $63.78 Friday, on what proved to be an all-around rough trading session for the stock market,...",2022-07-22
119,"There's a head spinning amount of news for markets to navigate in the week ahead, the biggest of which will be the Federal Reserve's mid-week meeting.",2022-07-22
120,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-07-22
121,"Shares of Hartford Financial Services Group Inc. dropped 0.36% to $63.06 Thursday, on what proved to be an all-around favorable trading session for the stock...",2022-07-21
122,,2022-07-21
123,"hig-20220518 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 FORM 8-K/A ... | July 21, 2022",2022-07-21
124,"Item 5.07 Submission of Matters to a Vote of Security Holders.On May 19, 2022, The Hartford Financial Services Group, Inc. filed a Current Report on Form 8-K disclosing theresults of the... | July 21, 2022",2022-07-21
125,"HARTFORD, Conn., July 20, 2022--The Hartford’s Board of Directors today declared a dividend of $0.385 per share of common stock, payable Oct. 4 to common stock shareholders of record at the close of business on Sept. 1.",2022-07-20
126,"Shares of Hartford Financial Services Group Inc. shed 0.30% to $63.29 Wednesday, on what proved to be an all-around great trading session for the stock...",2022-07-20
127,GuruFocus Article or News written by insider and the topic is about: ,2022-07-20
128,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The Hartford (HIG) have what it takes? Let's find out.",2022-07-18
129,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
130,"Shares of Hartford Financial Services Group Inc. advanced 2.19% to $62.99 Friday, on what proved to be an all-around positive trading session for the stock...",2022-07-15
131,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
132,"Shares of Hartford Financial Services Group Inc. slid 3.93% to $61.64 Thursday, on what proved to be an all-around grim trading session for the stock market,...",2022-07-14
133,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
134,"HARTFORD, Conn., July 14, 2022--New research by The Hartford and the National Alliance on Mental Illness (NAMI) shows U.S. Black, Latinx, and Asian American-Pacific Islander (AAPI) workers feel less comfortable engaging in mental health conversations in the workplace than their white colleagues.",2022-07-14
135,"Staff article entitled Interesting HIG Put And Call Options For March 2023, about stock options, from Stock Options Channel.",2022-07-14
136,"Study with National Alliance on Mental Illness, released during the Bebe Moore Campbell National Minority Mental Health Awareness Month, shows barriers to mental health resources still exist in many... | July 14, 2022",2022-07-14
137,"Shares of Hartford Financial Services Group Inc. shed 1.19% to $64.16 Wednesday, on what proved to be an all-around rough trading session for the stock...",2022-07-13
138,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
139,"Shares of Hartford Financial Services Group Inc. slid 0.26% to $64.93 Tuesday, on what proved to be an all-around rough trading session for the stock market,...",2022-07-12
140,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
141,Jefferies analyst Yaron K... HIG,2022-07-12
142,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
143,"Shares of Hartford Financial Services Group Inc. slid 0.87% to $65.10 Monday, on what proved to be an all-around poor trading session for the stock market,...",2022-07-11
144,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
145,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
146,"In a report issued on July 6, Jimmy Bh...",2022-07-08
147,"Staff article entitled HIG August 26th Options Begin Trading, about stock options, from Stock Options Channel.",2022-07-07
148,"In an era of flagship streaming services like Disney+ and Peacock, Hulu is caught in the middle. ",2022-07-06
149,"'Minions' and 'Toy Story' are among the most popular and profitable franchises for their respective studios — so why did ""Minions"" soar and ""Lightyear"" flop?
",2022-07-05
150,"""Minions: The Rise of Gru"" generated more than $108 million in ticket sales during its domestic opening weekend.",2022-07-03
151,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The Hartford (HIG) have what it takes? Let's find out.",2022-07-01
152,,2022-06-30
153,"HARTFORD, Conn., June 30, 2022 - The Hartfordwill release its second quarter 2022 financial results at approximately 4:15 EDT on Thursday, July 28. The company will host a... | June 30, 2022",2022-06-30
154,A publicly traded Starz may look to increase in size by targeting other subscale media and entertainment companies.,2022-06-29
155,A string of solid theatrical performances coupled with a strong slate of upcoming films has left most box office analysts optimistic.,2022-06-29
156,Virtual Meeting to be hel... HIG,2022-06-29
157,"Shares of Hartford Financial Services Group Inc. dropped 0.47% to $65.46 Tuesday, on what proved to be an all-around rough trading session for the stock...",2022-06-28
158,"the online investor,HIG,ANSS,",2022-06-28
159,"Shares of Hartford Financial Services Group Inc. inched 0.12% higher to $65.77 Monday, on what proved to be an all-around grim trading session for the stock...",2022-06-27
160,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Companies that changed their dividends. Companies with upcoming ex-dividend dates.",2022-06-25
161,"Shares of Hartford Financial Services Group Inc. rose 4.59% to $65.69 Friday, on what proved to be an all-around favorable trading session for the stock...",2022-06-24
162,Virtual Meeting to be hel... HIG,2022-06-24
163,"Shares of Hartford Financial Services Group Inc. shed 3.71% to $62.81 Thursday, on what proved to be an all-around great trading session for the stock...",2022-06-23
164,"dividend channel,HIG,",2022-06-23
165,"Shares of Hartford Financial Services Group Inc. inched 0.25% higher to $65.23 Wednesday, on what proved to be an all-around rough trading session for the...",2022-06-22
166,"Shares of Hartford Financial Services Group Inc. rallied 1.12% to $65.07 Tuesday, on what proved to be an all-around great trading session for the stock...",2022-06-21
167,"Pixar's ""Lightyear"" rocketed to a $51 million domestic opening, the best performance of an animated feature since the pandemic began.",2022-06-19
168,"Shares of Hartford Financial Services Group Inc. slumped 0.03% to $64.35 Friday, on what proved to be an all-around mixed trading session for the stock...",2022-06-17
169,,2022-06-17
170,"Ownership Submission FORM 4 Check this box if no longer... | June 16, 2022",2022-06-16
171,"Shares of Hartford Financial Services Group Inc. slid 3.97% to $64.37 Thursday, on what proved to be an all-around dismal trading session for the stock...",2022-06-16
172,"Shares of Hartford Financial Services Group Inc. inched 0.65% higher to $67.03 Wednesday, on what proved to be an all-around favorable trading session for...",2022-06-15
173,"Netflix disrupted traditional TV by releasing entire seasons of shows all at once. Now, the model is under scrutiny as the streamer deals with big losses.",2022-06-15
174,"Ownership Submission FORM 4 Check this box if no longer... | June 14, 2022",2022-06-14
175,"Shares of Hartford Financial Services Group Inc. inched 0.77% higher to $66.60 Tuesday, on what proved to be an all-around poor trading session for the stock...",2022-06-14
176,"Shares of Hartford Financial Services Group Inc. shed 3.21% to $66.09 Monday, on what proved to be an all-around dismal trading session for the stock market,...",2022-06-13
177,"""Jurassic World: Dominion"" roared to the top of the domestic box office over the weekend, generating more than $143 million in ticket sales during its debut.",2022-06-12
178,"""Jurassic World: Dominion"" may score to top spot at the domestic box office this weekend, but lackluster critical reviews and word of mouth could stall its potential haul.",2022-06-09
179,"Universal's ""Jurassic World: Dominion"" enters domestic theaters Friday, and it will snag the majority of premium format screens from ""Top Gun: Maverick.""",2022-06-09
180,"Ownership Submission FORM 4 Check this box if no longer... | June 7, 2022",2022-06-07
181,The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,2022-06-03
182,Credit Suisse analyst And... HIG,2022-06-03
183,EverQuote (EVER) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,2022-06-01
184,"HARTFORD, Conn., June 01, 2022--The Hartford promoted David DeSilva to head of Construction for Middle and Large Commercial. In this role, DeSilva is responsible for overseeing the vision, strategy, growth, and profitability of the company’s retail construction portfolio. Based in Washington, D.C., he reports to Gretchen Thompson, head of Inland Marine, Excess Solutions and Complex Liability Solutions, and Media, Arts & Entertainment.",2022-06-01
185,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The Hartford (HIG) have what it takes? Let's find out.",2022-05-30
186,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,2022-05-29
187,"Staff article entitled Interesting HIG Put And Call Options For June 2023, about stock options, from Stock Options Channel.",2022-05-26
188,"Some investors rely on dividends for growing their wealth, and if you're one of those dividend sleuths, you might be...",2022-05-26
189,"Former White House press secretary Jen Psaki will join MSNBC this fall in time for the 2022 midterm elections, NBCUniversal confirmed.",2022-05-24
190,"Citi analyst Michael Ward... AFL, ALL, CB, EQH, HIG, LNC, MET, PFG, PGR, PRU, RGA, TRV, UNM, VOYA",2022-05-23
191,Citi analyst Michael Ward... HIG,2022-05-23
192,"Shares of Hartford Financial Services Group Inc. sank 0.96% to $66.79 Friday, on what proved to be an all-around great trading session for the stock market,...",2022-05-20
193,"Shares of Hartford Financial Services Group Inc. slipped 1.92% to $67.44 Thursday, on what proved to be an all-around rough trading session for the stock...",2022-05-19
194,"Item 5.07 Submission of Matters to a Vote of Security Holders.The Hartford Financial Services Group, Inc. held its annualmeeting of shareholders on May 18, 2022. Shareholders voted as follows on... | May 19, 2022",2022-05-19
195,"HARTFORD, Conn., May 19, 2022--New research from The Hartford found that employers and U.S. workers disagree on many workplace issues, contributing to turnover.",2022-05-19
196,,2022-05-19
197,"Fifty-nine percent of U.S. workers believe it would be easy to find a new job and many are taking steps to leaveSeventy percent of employers believe employees underutilize the services,... | May 19, 2022",2022-05-19
198,"HARTFORD, Conn., May 18, 2022--The Hartford’s Board of Directors today declared a dividend of $0.385 per share of common stock, payable July 5 to common stock shareholders of record at the close of business on June 1.",2022-05-18
199,"Shares of Hartford Financial Services Group Inc. slipped 3.13% to $68.76 Wednesday, on what proved to be an all-around grim trading session for the stock...",2022-05-18
200,,2022-05-18
201,"Shares of Hartford Financial Services Group Inc. rose 2.48% to $70.98 Tuesday, on what proved to be an all-around positive trading session for the stock...",2022-05-17
202,"Shares of Hartford Financial Services Group Inc. slumped 0.42% to $69.26 Monday, on what proved to be an all-around mixed trading session for the stock...",2022-05-16
203,Leslie Picker joins the 'Halftime Report' to discuss what to expect from the SEC 13-F filings.,2022-05-16
204,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The Hartford (HIG) have what it takes? Let's find out.",2022-05-13
205,CNO Financial's (CNO) first-quarter results suffer from market volatility and higher non-deferrable advertising spend. Management forecasts consistent positive momentum in sales in 2022.,2022-05-11
206,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,2022-05-09
207,"The news means that tens of millions of households could receive high-speed internet at no cost, according to the White House.",2022-05-09
208,"Shares of Hartford Financial Services Group Inc. inched 0.14% higher to $72.11 Friday, on what proved to be an all-around poor trading session for the stock...",2022-05-06
209,"Shares of Hartford Financial Services Group Inc. slid 1.71% to $72.01 Thursday, on what proved to be an all-around poor trading session for the stock market,...",2022-05-05
210,MetLife's (MET) first-quarter earnings indicate higher premiums and a decline in expenses. A new share repurchase authorization worth $3 billion reflects MET's sound capital position.,2022-05-05
211,"preferred stock channel,HIG.PRG,HIG,",2022-05-05
212,"Shares of Hartford Financial Services Group Inc. rose 3.66% to $73.26 Wednesday, on what proved to be an all-around positive trading session for the stock...",2022-05-04
213,"American International's (AIG) first-quarter results reflect revenue growth and solid underwriting results, partly offset by elevated benefits, losses and expenses.",2022-05-04
214,Here is how Cincinnati Financial (CINF) and The Hartford (HIG) have performed compared to their sector so far this year.,2022-05-04
215,"Shares of Hartford Financial Services Group Inc. inched 0.81% higher to $70.67 Tuesday, on what proved to be an all-around favorable trading session for the...",2022-05-03
216,"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",2022-05-03
217,"Item 9.01 Financial Statements and ExhibitsOn May 3, 2022, The Hartford Financial Services Group, Inc. ,through Hartford Accident and Indemnity Company, an indirect wholly-ownedsubsidiary of the... | May 3, 2022",2022-05-03
218,Raymond James analyst Gre... HIG,2022-05-03
