,summary,date
137,"If you’re looking for the best casino stocks to buy now, inflation hasn’t been good for many of them. The VanEck Gaming ETF (NYSEARCA:BJK) is down more than 23% in 2022, about 400 basis points worse than the S&P 500. CNBC reported in mid-June that despite casino stocks getting hammered in the second quarter, American casinos generated $4.99 billion in revenue in April, the best April in the industry’s history. It was also the second-highest-grossing month on record behind March 2022. However, ev",2022-07-19
138,Stifel analyst Steven Wie... CZR,2022-07-19
139,"Item 5.02 Departure of Directors or Certain Officers; Election of Directors; Appointment of Certain Officers; Compensatory Arrangements of Certain Officers. On July 15, 2022,... | July 18, 2022",2022-07-18
140,"Despite battered stocks prices, few insiders at consumer companies are buying shares. But there are some exceptions.",2022-07-18
141,"""Knock at the Cabin,"" a new film by director M. Night Shyamalan, is the first adaptation of one of Paul Tremblay's horror novels.",2022-07-16
142,"Yahoo Finance Live checks out several of the day's trending stocks, including UnitedHealth Group's profit beat and gaming stocks popping off after an influx of Tiger Woods sports bets.",2022-07-15
143,"The chef behind Masseria, Officina and Philotimo stepped aside for new food and beverage plans at Capital One Arena's sportsbook. But talks are on for a potential new partnership.",2022-07-15
144,"If you think companies in your portfolio are doing poorly, just wait. Some S&P 500 companies are set to get some bad news.",2022-07-15
145,"Ride-related injuries dropped by more than 60% between 2004 and 2019, according to the International Association of Amusement Parks and Attractions.",2022-07-15
146,"Caesars Entertainment and Tao Group Hospitality will introduce a new dining concept at Caesars Palace Las Vegas, Stanton Social Prime, from Chef Chris Santos. Stanton Social Prime is set to open this winter and will be located adjacent to OMNIA Nightclub, Tao Group's mega club at the resort. Stanton Social Prime is hiring for management positions, and candidates may apply online at caesars.com/careers.",2022-07-14
147,"Caesars Entertainment awarded 22 U.S. students with up to $20,000 to go toward a college or degree-granting program. Recipients will receive $5,000 a year, renewable up to four years. The Don Carano Legacy Scholarship is a tribute to Don Carano's passion for the gaming industry and the family values shared by all Caesars Team Members. The scholarship was open to dependents of Team Members who are high school seniors or currently enrolled in college.",2022-07-14
148,"CNBC obtained a list of nearly 20 corporations and trade groups that RSVP'd to attend a swanky, three-day retreat at the Breakers resort starting Sunday.",2022-07-14
149,"Guy Fieri is doubling down on D.C.  The celebrity chef, who brought his delivery-only Guy Fieri’s Flavortown Kitchen to the District last year, has signed on to open a full-service restaurant in the Caesars Sportsbook at Capital One Arena.  Guy Fieri’s Downtown D.C. Kitchen + Bar will be part of a larger expansion to include space for 13 additional, self-service betting kiosks and a new arena entrance.  Caesars (NASDAQ: CZR) hopes Fieri’s brand recognition will generate more traffic on days when the sports action is light, according to David Grolman, the entertainment company's senior vice president of retail operations.",2022-07-14
150,Bullish option flow detec... CZR,2022-07-14
151,"
<p>TipRanks After-Hours Stock Market News, exclusively on TipRanks TV!Â  Todayâs Daily Stock Market RecapÂ </p>



<p>Watch the TipRanks afterhours news and stay up to date on stock market news happening after the market closes. We touch on big company updates, earnings reports, the biggest gainers & losers</p>
",2022-07-14
152,Wells Fargo analyst Danie... CZR,2022-07-14
153,"Shares of Caesars Entertainment Inc. and SeaWorld Entertainment Inc. were hit hard Wednesday by downgrades from KeyBanc analyst Brett Andress, amid growing concerns over the companies' prospects as a potential economic recession looms.",2022-07-13
154,Strategic Education (STRA) partners with Caesars to boost enrollment at Workforce Edge's degree programs.,2022-07-13
155,"In this article, we discuss the 10 best bond ETFs to buy now. If you want to see more ETFs that would make great selections, click 5 Best Bond ETFs to Buy Now. Bond exchange traded funds exclusively or largely invest in bonds. These ETFs offer investors passive exposure to the bond market, with a […]",2022-07-13
156,The streamer announced in April that it was planning on rolling out an ad-supported tier after years of resisting the move.,2022-07-13
157,"Shares of Caesars Entertainment Inc. and SeaWorld Entertainment Inc. were hit hard Wednesday by downgrades from KeyBanc analyst Brett Andress, amid growing...",2022-07-13
158,"Stocks like CZR, MSGS and SOND are likely to gain in their respective fields backed by consistent strategic partnerships and digitalization.",2022-07-13
159,KeyBanc analyst Brett And... CZR,2022-07-13
160,KeyBanc analyst Brett And... CZR,2022-07-13
161,"The Las Vegas Strip offers a unique mix of timelessness and endless change.  The major casino operators, including Caesars Entertainment , MGM Resorts International , Wynn Resorts , and the new Resorts World International, constantly push each other to evolve.  Now, the Las Vegas Strip has entered a period of unprecedented development.",2022-07-12
162,"""Succession"" tops the 2022 Emmy Award nominations followed by ""Ted Lasso"" and ""The White Lotus.""",2022-07-12
163,"The Las Vegas Strip offers a unique mix of timelessness and endless change.  The major casino operators, including Caesars Entertainment , MGM Resorts International , Wynn Resorts , and the new Resorts World International, constantly push each other to evolve.  Now, the Las Vegas Strip has entered a period of unprecedented development.",2022-07-12
164,"HERNDON, Va., July 12, 2022--Workforce Edge partners with Caesars Entertainment Inc. to provide eligible Team Members access to low to no-cost degrees.",2022-07-12
165,"Yahoo Finance Live checks out several of today's trending stocks, including casinos suffering from China's COVID shutdowns and how leaked documents exposed Uber executives' methods to further the ride-sharing app's influence.",2022-07-11
166,"Caesars Entertainment, Inc. (NASDAQ: CZR) (""Caesars"") today announced that both the ultra-modern, new Caesars Sportsbook and World Series of Poker Room at Harrah's New Orleans are scheduled to open this Fall. The openings are part of the ongoing $325 million transformation of Harrah's New Orleans into Caesars New Orleans.",2022-07-11
167,"Moviegoers aren't just returning to cinemas, they are spending more on premium tickets and concessions.",2022-07-11
168,"EMMANUEL continues with his successful ""Toda La Vida"" tour of the United States with a Las Vegas performance at The Colosseum at Caesars Palace on Saturday, Sept. 17, as part of Mexican Independence Day celebrations. The show will mark his first performance at the iconic venue and is scheduled to begin at 9 p.m.",2022-07-11
169,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,2022-07-11
170,By Will Feuer Shares of casino companies with operations in the gambling enclave of Macau fell after city officials ordered all businesses aside from...,2022-07-11
171,"""Thor: Love and Thunder"" tallied $143 million during its domestic debut, pushing the overall weekend haul to more than $200 million.",2022-07-10
172,"Bigger isn't always better when you compete with giants like Caesars Entertainment, MGM Resorts International, and Wynn Resorts.",2022-07-09
173,"A movie industry panel discusses how it assigns ratings to newly released films, including details about what constitutes an R rating.",2022-07-09
174,"Bigger isn't always better when you compete with giants like Caesars Entertainment, MGM Resorts International, and Wynn Resorts.",2022-07-08
175,"U.S. stocks end mixed late Friday, with the Nasdaq Composite booking its best run since November, as all three major benchmarks score weekly gains.",2022-07-08
176,"
<p>TipRanks After-Hours Stock Market News, exclusively on TipRanks TV!Â  Todayâs Daily Stock Market RecapÂ </p>



<p>Watch the TipRanks afterhours news and stay up to date on stock market news happening after the market closes. We touch on big company updates, earnings reports, the biggest gainers & losers</p>
",2022-07-08
177,Retreat for U.S. stock market futures comes after four days of gains in a row. Key U.S. employment data is due.,2022-07-08
178,"Staff article entitled First Week of CZR August 26th Options Trading, about stock options, from Stock Options Channel.",2022-07-08
179,"Kansas eyes start of NFL season for sports betting, promotions to be in focus as tough comps await and other notable stories in the sports betting and iGaming space. NVEI, GAN, RSI, BRAG, DKNG, LVS, MGM, WYNN, MLCO, CZR, PDYPY, PENN, PBTHF, BALY, SRAD, GENI, ACEL, BYD, CHDN",2022-07-08
180,The casino operator has been working to reshape its portfolio and that includes selling one of its Las Vegas Strip casinos.,2022-07-07
